trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
10922_00000,0.09712500125169754,0.1014999970793724,29.787004709243774,True,,,1.0,53ca56cc23e74e47af45730c7ae99b93,2022-09-02_05-43-17,1662097397.0,29.787004709243774,17907.0,b430368dd22d,172.17.0.2,29.787004709243774,0.0,1.0,0.005248546600341797,0,categorical_crossentropy,128.0,adadelta,1.0,relu,relu,relu,linear,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
10922_00001,0.09712500125169754,0.1014999970793724,91.33001661300659,True,,,1.0,32a5121dcfde454e9e20c9db0c377c6e,2022-09-02_05-44-53,1662097493.0,91.33001661300659,18290.0,b430368dd22d,172.17.0.2,91.33001661300659,0.0,1.0,0.004748344421386719,"1_act1=sigmoid,act2=tanh,act3=softsign,act4=hard_sigmoid,batch_size=64,bi1=ones,bi2=zeros,bi3=constant,bi4=lecun_normal,dropout1=0.2500,dropout2=0.5000,epochs=24,ki1=ones,ki2=lecun_normal,ki3=random_uniform,ki4=random_uniform,layer1=1,loss=poisson,lr=1.5845,optimizer=adagrad,unit1=128",poisson,64.0,adagrad,1.5845029095274055,sigmoid,tanh,softsign,hard_sigmoid,ones,lecun_normal,random_uniform,random_uniform,ones,zeros,constant,lecun_normal,0.25,0.5,24.0,128.0,1.0
10922_00002,0.1002499982714653,0.10400000214576721,29.24142599105835,True,,,1.0,39b0d76202874a578534807e194ec39f,2022-09-02_05-45-27,1662097527.0,29.24142599105835,19342.0,b430368dd22d,172.17.0.2,29.24142599105835,0.0,1.0,0.0050220489501953125,"2_act1=softplus,act2=softmax,act3=elu,act4=softmax,batch_size=128,bi1=glorot_normal,bi2=zeros,bi3=glorot_uniform,bi4=lecun_uniform,dropout1=0.2500,dropout2=0.5000,epochs=8,ki1=he_normal,ki2=truncated_normal,ki3=zeros,ki4=lecun_uniform,layer1=2,loss=mean_absolute_error,lr=9.0419,optimizer=adagrad,unit1=64",mean_absolute_error,128.0,adagrad,9.041908833606827,softplus,softmax,elu,softmax,he_normal,truncated_normal,zeros,lecun_uniform,glorot_normal,zeros,glorot_uniform,lecun_uniform,0.25,0.5,8.0,64.0,2.0
10922_00003,0.09712500125169754,0.1014999970793724,121.3694236278534,True,,,1.0,9092a7c72d1c4bf983868f8261cd8c9c,2022-09-02_05-47-33,1662097653.0,121.3694236278534,19948.0,b430368dd22d,172.17.0.2,121.3694236278534,0.0,1.0,0.005011796951293945,"3_act1=sigmoid,act2=softmax,act3=relu,act4=relu,batch_size=64,bi1=constant,bi2=lecun_uniform,bi3=lecun_normal,bi4=truncated_normal,dropout1=0.2500,dropout2=0.5000,epochs=24,ki1=random_normal,ki2=glorot_normal,ki3=lecun_uniform,ki4=random_normal,layer1=2,loss=mean_absolute_percentage_error,lr=3.8895,optimizer=rmsprop,unit1=64",mean_absolute_percentage_error,64.0,rmsprop,3.889462585491983,sigmoid,softmax,relu,relu,random_normal,glorot_normal,lecun_uniform,random_normal,constant,lecun_uniform,lecun_normal,truncated_normal,0.25,0.5,24.0,64.0,2.0
10922_00004,,,,,,,,6cb1252eb6e148ec8dc7bdca45807859,2022-09-02_05-47-38,1662097658.0,,21150.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,512.0,adamax,6.481083627241595,hard_sigmoid,tanh,relu,tanh,random_uniform,glorot_uniform,random_normal,lecun_normal,glorot_uniform,orthogonal,lecun_normal,random_normal,0.25,0.5,8.0,64.0,0.0
10922_00005,,,,,,,,7440e3bb4b2547578609f23842a57e73,2022-09-02_05-47-46,1662097666.0,,21326.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,128.0,adadelta,6.941231257552057,elu,softplus,tanh,softplus,he_normal,zeros,random_uniform,random_uniform,he_normal,lecun_normal,orthogonal,he_uniform,0.25,0.5,12.0,128.0,2.0
10922_00006,,,,,,,,f8814528ce18418f8c947d3841a3e3fc,2022-09-02_05-47-54,1662097674.0,,21501.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,64.0,rmsprop,3.409849380136423,tanh,exponential,softmax,hard_sigmoid,random_uniform,glorot_normal,he_normal,lecun_normal,he_normal,orthogonal,ones,he_uniform,0.25,0.5,8.0,128.0,2.0
10922_00007,0.08974999934434891,0.08699999749660492,31.71974539756775,True,,,1.0,438f6790e6e94937a7d97c99790db0e0,2022-09-02_05-48-33,1662097713.0,31.71974539756775,21738.0,b430368dd22d,172.17.0.2,31.71974539756775,0.0,1.0,0.005025625228881836,"7_act1=relu,act2=selu,act3=softplus,act4=softmax,batch_size=512,bi1=glorot_uniform,bi2=he_normal,bi3=lecun_normal,bi4=glorot_uniform,dropout1=0.2500,dropout2=0.5000,epochs=17,ki1=he_uniform,ki2=glorot_normal,ki3=glorot_normal,ki4=he_normal,layer1=1,loss=binary_crossentropy,lr=1.5402,optimizer=nadam,unit1=64",binary_crossentropy,512.0,nadam,1.5401778879521382,relu,selu,softplus,softmax,he_uniform,glorot_normal,glorot_normal,he_normal,glorot_uniform,he_normal,lecun_normal,glorot_uniform,0.25,0.5,17.0,64.0,1.0
10922_00008,0.09712500125169754,0.1014999970793724,52.28667330741882,True,,,1.0,526c8725e0f04f739c802b24736ed506,2022-09-02_05-49-29,1662097769.0,52.28667330741882,22270.0,b430368dd22d,172.17.0.2,52.28667330741882,0.0,1.0,0.004125833511352539,"8_act1=hard_sigmoid,act2=exponential,act3=exponential,act4=elu,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,bi4=he_uniform,dropout1=0.2500,dropout2=0.5000,epochs=10,ki1=lecun_normal,ki2=glorot_normal,ki3=he_uniform,ki4=random_uniform,layer1=2,loss=hinge,lr=6.2050,optimizer=rmsprop,unit1=256",hinge,64.0,rmsprop,6.204972647994318,hard_sigmoid,exponential,exponential,elu,lecun_normal,glorot_normal,he_uniform,random_uniform,glorot_normal,glorot_normal,he_normal,he_uniform,0.25,0.5,10.0,256.0,2.0
10922_00009,,,,,,,,dadcbb4aefa64438b7ba5b73a29cd142,2022-09-02_05-49-34,1662097774.0,,22933.0,b430368dd22d,172.17.0.2,,,,,,kullback_leibler_divergence,128.0,adam,0.12261696888192423,elu,linear,elu,hard_sigmoid,lecun_normal,orthogonal,he_uniform,glorot_uniform,constant,truncated_normal,zeros,zeros,0.25,0.5,14.0,128.0,2.0
10922_00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
