trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
90abd986,0.11487500369548798,0.1080000028014183,28.73743963241577,True,,,1.0,504f81a6ad5e450e88b3b7d5e3ec373c,2022-09-15_22-20-45,1663280445.0,28.73743963241577,13358.0,83e87206dee1,172.17.0.2,28.73743963241577,0.0,1.0,0.005226612091064453,"1_act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=zeros,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer1=1,loss=categorical_crossentropy,lr=1.0000,optimizer=adadelta,unit1=128",categorical_crossentropy,128.0,adadelta,1.0,relu,relu,relu,softmax,zeros,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
93ac7fd2,0.11487500369548798,0.1080000028014183,70.28870558738708,True,,,1.0,421725f34eee418399b9f0baeadc6a2a,2022-09-15_22-22-01,1663280521.0,70.28870558738708,13832.0,83e87206dee1,172.17.0.2,70.28870558738708,0.0,1.0,0.005250692367553711,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,dropout1=0.2500,dropout2=0.5000,epochs=7,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer1=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=64",mean_squared_error,16.0,sgd,9.999999974752427e-07,elu,elu,elu,elu,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,0.25,0.5,7.0,64.0,0.0
a5054930,,,,,,,,80590169b16d4ecfbf1bf12ed380b773,2022-09-15_22-22-06,1663280526.0,,14357.0,83e87206dee1,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,relu,relu,relu,relu,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,0.25,0.5,12.0,128.0,1.0
d2533d16,0.09712500125169754,0.1014999970793724,93.33900022506714,True,,,1.0,53e9faa852d948969a14a0d074a4dabb,2022-09-15_22-23-48,1663280628.0,93.33900022506714,14690.0,83e87206dee1,172.17.0.2,93.33900022506714,0.0,1.0,0.004645347595214844,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,act4=hard_sigmoid,batch_size=32,bi1=random_normal,bi2=random_normal,bi3=glorot_uniform,bi4=random_normal,dropout1=0.2500,dropout2=0.5000,epochs=15,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer1=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=64",mean_squared_logarithmic_error,32.0,adagrad,7.5,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,random_normal,random_normal,glorot_uniform,random_normal,0.25,0.5,15.0,64.0,0.0
d718273a,,,,,,,,2e8d50a1de604d0895b9ca56dfdc9d6f,2022-09-15_22-23-53,1663280633.0,,15256.0,83e87206dee1,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,selu,selu,hard_sigmoid,selu,random_normal,random_normal,random_normal,random_normal,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,0.25,0.5,9.0,256.0,2.0
121c42c6,0.09712500125169754,0.1014999970793724,54.39062261581421,True,,,1.0,68608f0116204230b26406f5a1ac2aff,2022-09-15_22-24-59,1663280699.0,54.39062261581421,15454.0,83e87206dee1,172.17.0.2,54.39062261581421,0.0,1.0,0.00478363037109375,"6_act1=softsign,act2=softmax,act3=softsign,act4=exponential,batch_size=128,bi1=random_uniform,bi2=glorot_normal,bi3=random_uniform,bi4=he_normal,dropout1=0.2500,dropout2=0.5000,epochs=17,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,ki4=random_uniform,layer1=0,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=64",squared_hinge,128.0,adamax,3.750000476837158,softsign,softmax,softsign,exponential,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,glorot_normal,random_uniform,he_normal,0.25,0.5,17.0,64.0,0.0
1b925a02,0.09712500125169754,0.1014999970793724,64.94880628585815,True,,,1.0,d095f057f17f45db96dcff12ac468463,2022-09-15_22-26-09,1663280769.0,64.94880628585815,15706.0,83e87206dee1,172.17.0.2,64.94880628585815,0.0,1.0,0.0049402713775634766,"7_act1=exponential,act2=tanh,act3=exponential,act4=softsign,batch_size=32,bi1=he_normal,bi2=constant,bi3=he_normal,bi4=random_uniform,dropout1=0.2500,dropout2=0.5000,epochs=10,ki1=random_uniform,ki2=constant,ki3=random_uniform,ki4=he_normal,layer1=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=128",binary_crossentropy,32.0,adagrad,8.75,exponential,tanh,exponential,softsign,random_uniform,constant,random_uniform,he_normal,he_normal,constant,he_normal,random_uniform,0.25,0.5,10.0,128.0,1.0
3f4ee15e,0.09712500125169754,0.1014999970793724,19.08157467842102,True,,,1.0,0c3064a07ba146e9911d8a44583660c2,2022-09-15_22-26-34,1663280794.0,19.08157467842102,16618.0,83e87206dee1,172.17.0.2,19.08157467842102,0.0,1.0,0.004389047622680664,"8_act1=tanh,act2=exponential,act3=softmax,act4=softmax,batch_size=256,bi1=constant,bi2=he_normal,bi3=glorot_normal,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=8,ki1=constant,ki2=random_uniform,ki3=constant,ki4=glorot_normal,layer1=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=128",mean_absolute_percentage_error,256.0,adam,6.250000476837158,tanh,exponential,softmax,softmax,constant,random_uniform,constant,glorot_normal,constant,he_normal,glorot_normal,glorot_normal,0.25,0.5,8.0,128.0,1.0
690eaaa6,,,,,,,,6b4049be638f4ddab6acc29e08796eff,2022-09-15_22-26-39,1663280799.0,,17629.0,83e87206dee1,172.17.0.2,,,,,,categorical_crossentropy,64.0,rmsprop,1.2500008344650269,softmax,softsign,tanh,tanh,glorot_normal,he_normal,glorot_normal,constant,glorot_normal,random_uniform,constant,constant,0.25,0.5,13.0,256.0,2.0
7478106c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
