trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
d2539_00000,0.8397499918937683,0.8450000286102295,28.352548837661743,True,,,1.0,f60585d1aa784aa59f8b864deaa97543,2022-08-31_20-45-51,1661978751.0,28.352548837661743,39305.0,b430368dd22d,172.17.0.2,28.352548837661743,0.0,1.0,0.005119800567626953,0,categorical_crossentropy,128.0,adadelta,0.001,relu,relu,relu,softmax,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
d2539_00001,0.10237500071525574,0.10649999976158142,151.6520323753357,True,,,1.0,21a69da627eb4b27841d457750778d09,2022-08-31_20-48-28,1661978908.0,151.6520323753357,39714.0,b430368dd22d,172.17.0.2,151.6520323753357,0.0,1.0,0.005267620086669922,"1_act1=relu,act2=tanh,act3=linear,act4=relu,batch_size=16,bi1=lecun_normal,bi2=he_normal,bi3=he_normal,bi4=truncated_normal,dropout1=0.2500,dropout2=0.5000,epochs=14,ki1=truncated_normal,ki2=random_normal,ki3=orthogonal,ki4=orthogonal,layer1=1,loss=kullback_leibler_divergence,lr=8.5808,optimizer=adam,unit1=256",kullback_leibler_divergence,16.0,adam,8.580785424380117,relu,tanh,linear,relu,truncated_normal,random_normal,orthogonal,orthogonal,lecun_normal,he_normal,he_normal,truncated_normal,0.25,0.5,14.0,256.0,1.0
d2539_00002,,,,,,,,980538f8d96447ab9202f03fea252dcb,2022-08-31_20-48-33,1661978913.0,,40784.0,b430368dd22d,172.17.0.2,,,,,,poisson,512.0,adamax,3.3336441667919985,hard_sigmoid,exponential,softplus,tanh,constant,random_uniform,lecun_normal,orthogonal,glorot_uniform,lecun_normal,orthogonal,glorot_uniform,0.25,0.5,8.0,64.0,2.0
d2539_00003,0.09712500125169754,0.1014999970793724,158.36859583854675,True,,,1.0,59fcd98cae4a4c9e941422be0d5e21c3,2022-08-31_20-51-19,1661979079.0,158.36859583854675,40959.0,b430368dd22d,172.17.0.2,158.36859583854675,0.0,1.0,0.004431724548339844,"3_act1=tanh,act2=sigmoid,act3=selu,act4=hard_sigmoid,batch_size=16,bi1=lecun_normal,bi2=truncated_normal,bi3=glorot_uniform,bi4=glorot_uniform,dropout1=0.2500,dropout2=0.5000,epochs=13,ki1=glorot_uniform,ki2=glorot_uniform,ki3=truncated_normal,ki4=ones,layer1=2,loss=kullback_leibler_divergence,lr=8.5441,optimizer=adam,unit1=64",kullback_leibler_divergence,16.0,adam,8.544135508797401,tanh,sigmoid,selu,hard_sigmoid,glorot_uniform,glorot_uniform,truncated_normal,ones,lecun_normal,truncated_normal,glorot_uniform,glorot_uniform,0.25,0.5,13.0,64.0,2.0
d2539_00004,0.11487500369548798,0.1080000028014183,26.156579971313477,True,,,1.0,b9a34750b6254b7e9dd33ceb303f063e,2022-08-31_20-51-50,1661979110.0,26.156579971313477,949.0,b430368dd22d,172.17.0.2,26.156579971313477,0.0,1.0,0.005057811737060547,"4_act1=relu,act2=sigmoid,act3=hard_sigmoid,act4=linear,batch_size=512,bi1=he_uniform,bi2=ones,bi3=truncated_normal,bi4=he_normal,dropout1=0.2500,dropout2=0.5000,epochs=14,ki1=truncated_normal,ki2=lecun_uniform,ki3=he_uniform,ki4=truncated_normal,layer1=1,loss=hinge,lr=0.2591,optimizer=nadam,unit1=128",hinge,512.0,nadam,0.25913831792789005,relu,sigmoid,hard_sigmoid,linear,truncated_normal,lecun_uniform,he_uniform,truncated_normal,he_uniform,ones,truncated_normal,he_normal,0.25,0.5,14.0,128.0,1.0
d2539_00005,0.10512500256299973,0.09350000321865082,73.8719391822815,True,,,1.0,3d05f00469f24c69a3b3bc7f75d514a5,2022-08-31_20-53-09,1661979189.0,73.8719391822815,1356.0,b430368dd22d,172.17.0.2,73.8719391822815,0.0,1.0,0.0049855709075927734,"5_act1=tanh,act2=softplus,act3=softmax,act4=softplus,batch_size=64,bi1=constant,bi2=truncated_normal,bi3=he_uniform,bi4=random_normal,dropout1=0.2500,dropout2=0.5000,epochs=18,ki1=random_uniform,ki2=lecun_normal,ki3=random_uniform,ki4=orthogonal,layer1=2,loss=binary_crossentropy,lr=7.9904,optimizer=adamax,unit1=256",binary_crossentropy,64.0,adamax,7.9903966543936304,tanh,softplus,softmax,softplus,random_uniform,lecun_normal,random_uniform,orthogonal,constant,truncated_normal,he_uniform,random_normal,0.25,0.5,18.0,256.0,2.0
d2539_00006,0.09712500125169754,0.1014999970793724,86.89160299301147,True,,,1.0,17b9a0f220154c5383957f37f17e7a5a,2022-08-31_20-54-40,1661979280.0,86.89160299301147,2233.0,b430368dd22d,172.17.0.2,86.89160299301147,0.0,1.0,0.004473209381103516,"6_act1=elu,act2=softplus,act3=selu,act4=exponential,batch_size=64,bi1=he_normal,bi2=truncated_normal,bi3=glorot_uniform,bi4=glorot_uniform,dropout1=0.2500,dropout2=0.5000,epochs=18,ki1=truncated_normal,ki2=constant,ki3=zeros,ki4=constant,layer1=1,loss=hinge,lr=3.3919,optimizer=nadam,unit1=256",hinge,64.0,nadam,3.39189200102799,elu,softplus,selu,exponential,truncated_normal,constant,zeros,constant,he_normal,truncated_normal,glorot_uniform,glorot_uniform,0.25,0.5,18.0,256.0,1.0
d2539_00007,0.09712500125169754,0.1014999970793724,23.709837198257446,True,,,1.0,fd10a8a998b54844accb1a8279f99a1d,2022-08-31_20-55-09,1661979309.0,23.709837198257446,3017.0,b430368dd22d,172.17.0.2,23.709837198257446,0.0,1.0,0.004815101623535156,"7_act1=tanh,act2=selu,act3=exponential,act4=exponential,batch_size=512,bi1=glorot_uniform,bi2=lecun_uniform,bi3=orthogonal,bi4=lecun_normal,dropout1=0.2500,dropout2=0.5000,epochs=13,ki1=glorot_normal,ki2=constant,ki3=random_normal,ki4=orthogonal,layer1=0,loss=mean_absolute_percentage_error,lr=5.4816,optimizer=adamax,unit1=256",mean_absolute_percentage_error,512.0,adamax,5.481604015530204,tanh,selu,exponential,exponential,glorot_normal,constant,random_normal,orthogonal,glorot_uniform,lecun_uniform,orthogonal,lecun_normal,0.25,0.5,13.0,256.0,0.0
d2539_00008,,,,,,,,2eefa0079c1049efafcca5809975f709,2022-08-31_20-55-15,1661979315.0,,3223.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,32.0,adamax,3.3022219152131345,softmax,softmax,softplus,softmax,zeros,truncated_normal,orthogonal,random_uniform,lecun_normal,ones,he_uniform,orthogonal,0.25,0.5,16.0,128.0,2.0
d2539_00009,0.09712500125169754,0.1014999970793724,38.657530307769775,True,,,1.0,c44038f06f5a4537b0dbe1ad7f927e20,2022-08-31_20-56-01,1661979361.0,38.657530307769775,3400.0,b430368dd22d,172.17.0.2,38.657530307769775,0.0,1.0,0.004999399185180664,"9_act1=linear,act2=relu,act3=elu,act4=elu,batch_size=64,bi1=constant,bi2=random_uniform,bi3=random_normal,bi4=he_normal,dropout1=0.2500,dropout2=0.5000,epochs=9,ki1=orthogonal,ki2=lecun_normal,ki3=glorot_normal,ki4=lecun_normal,layer1=0,loss=binary_crossentropy,lr=1.2649,optimizer=rmsprop,unit1=256",binary_crossentropy,64.0,rmsprop,1.2648530243359535,linear,relu,elu,elu,orthogonal,lecun_normal,glorot_normal,lecun_normal,constant,random_uniform,random_normal,he_normal,0.25,0.5,9.0,256.0,0.0
d2539_00010,0.11487500369548798,0.1080000028014183,23.856401920318604,True,,,1.0,7c1cb0c9a848436cba9701d56fc9c489,2022-08-31_20-56-31,1661979391.0,23.856401920318604,3612.0,b430368dd22d,172.17.0.2,23.856401920318604,0.0,1.0,0.00459742546081543,"10_act1=sigmoid,act2=hard_sigmoid,act3=softsign,act4=selu,batch_size=256,bi1=truncated_normal,bi2=ones,bi3=lecun_uniform,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=10,ki1=glorot_normal,ki2=glorot_uniform,ki3=lecun_uniform,ki4=glorot_uniform,layer1=1,loss=mean_squared_error,lr=7.8470,optimizer=adadelta,unit1=128",mean_squared_error,256.0,adadelta,7.847029989604964,sigmoid,hard_sigmoid,softsign,selu,glorot_normal,glorot_uniform,lecun_uniform,glorot_uniform,truncated_normal,ones,lecun_uniform,glorot_normal,0.25,0.5,10.0,128.0,1.0
d2539_00011,,,,,,,,bf48dcdb65824015b856240541809b1e,2022-08-31_20-56-36,1661979396.0,,3819.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,256.0,adagrad,4.122025811902843,selu,selu,sigmoid,sigmoid,random_uniform,he_uniform,glorot_normal,ones,orthogonal,glorot_uniform,he_uniform,zeros,0.25,0.5,16.0,64.0,0.0
