trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
843e6fe8,0.8381249904632568,0.8445000052452087,29.33527159690857,True,,,1.0,66822a1dce1946b182a2279b3f6bc69a,2022-09-10_01-26-29,1662773189.0,29.33527159690857,36616.0,83e87206dee1,172.17.0.3,29.33527159690857,0.0,1.0,0.006163835525512695,"1_act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer1=1,loss=categorical_crossentropy,lr=0.0010,optimizer=adadelta,unit1=128",categorical_crossentropy,128.0,adadelta,0.001,relu,relu,relu,softmax,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
874eb076,0.09587500244379044,0.10750000178813934,28.384737968444824,True,,,1.0,ce85f4da1a8440aaa99880ec2f6e6d9a,2022-09-10_01-27-03,1662773223.0,28.384737968444824,36854.0,83e87206dee1,172.17.0.3,28.384737968444824,0.0,1.0,0.0053997039794921875,"2_act1=softplus,act2=sigmoid,act3=sigmoid,act4=linear,batch_size=256,bi1=lecun_normal,bi2=lecun_uniform,bi3=lecun_uniform,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=14,ki1=glorot_uniform,ki2=orthogonal,ki3=lecun_uniform,ki4=ones,layer1=0,loss=binary_crossentropy,lr=6.8152,optimizer=rmsprop,unit1=64",binary_crossentropy,256.0,rmsprop,6.815234390360402,softplus,sigmoid,sigmoid,linear,glorot_uniform,orthogonal,lecun_uniform,ones,lecun_normal,lecun_uniform,lecun_uniform,glorot_normal,0.25,0.5,14.0,64.0,0.0
990abd32,,,,,,,,ae57ef50d9054b8291fb73e26efb1d80,2022-09-10_01-27-09,1662773229.0,,37089.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,32.0,rmsprop,9.673196232166523,elu,linear,relu,exponential,he_uniform,zeros,random_uniform,constant,random_uniform,ones,he_uniform,orthogonal,0.25,0.5,17.0,64.0,0.0
ad4ecc8e,0.11487500369548798,0.1080000028014183,27.59095311164856,True,,,1.0,7362b1be985a4358bb72b9a5d06f0b96,2022-09-10_01-27-44,1662773264.0,27.59095311164856,37277.0,83e87206dee1,172.17.0.3,27.59095311164856,0.0,1.0,0.0048711299896240234,"4_act1=softmax,act2=elu,act3=tanh,act4=selu,batch_size=128,bi1=glorot_uniform,bi2=random_uniform,bi3=random_uniform,bi4=lecun_uniform,dropout1=0.2500,dropout2=0.5000,epochs=8,ki1=orthogonal,ki2=lecun_uniform,ki3=glorot_normal,ki4=he_normal,layer1=0,loss=categorical_crossentropy,lr=9.8070,optimizer=rmsprop,unit1=128",categorical_crossentropy,128.0,rmsprop,9.806956771623689,softmax,elu,tanh,selu,orthogonal,lecun_uniform,glorot_normal,he_normal,glorot_uniform,random_uniform,random_uniform,lecun_uniform,0.25,0.5,8.0,128.0,0.0
b213ef9c,0.09712500125169754,0.1014999970793724,41.62872290611267,True,,,1.0,01e68ba5dbe94678a55ace27d67d12ab,2022-09-10_01-28-31,1662773311.0,41.62872290611267,37508.0,83e87206dee1,172.17.0.3,41.62872290611267,0.0,1.0,0.00442194938659668,"5_act1=relu,act2=linear,act3=exponential,act4=softmax,batch_size=32,bi1=ones,bi2=random_uniform,bi3=he_normal,bi4=he_uniform,dropout1=0.2500,dropout2=0.5000,epochs=6,ki1=ones,ki2=constant,ki3=glorot_uniform,ki4=truncated_normal,layer1=1,loss=mean_absolute_percentage_error,lr=4.4117,optimizer=adadelta,unit1=128",mean_absolute_percentage_error,32.0,adadelta,4.411655756989959,relu,linear,exponential,softmax,ones,constant,glorot_uniform,truncated_normal,ones,random_uniform,he_normal,he_uniform,0.25,0.5,6.0,128.0,1.0
c5c04fe0,0.09712500125169754,0.1014999970793724,105.10064029693604,True,,,1.0,12b0950fb1cb46de932764a37f61f101,2022-09-10_01-30-22,1662773422.0,105.10064029693604,37787.0,83e87206dee1,172.17.0.3,105.10064029693604,0.0,1.0,0.0050051212310791016,"6_act1=hard_sigmoid,act2=exponential,act3=softsign,act4=softmax,batch_size=32,bi1=ones,bi2=ones,bi3=truncated_normal,bi4=he_uniform,dropout1=0.2500,dropout2=0.5000,epochs=14,ki1=he_uniform,ki2=glorot_normal,ki3=lecun_normal,ki4=random_normal,layer1=1,loss=categorical_crossentropy,lr=5.2139,optimizer=rmsprop,unit1=128",categorical_crossentropy,32.0,rmsprop,5.213944617164809,hard_sigmoid,exponential,softsign,softmax,he_uniform,glorot_normal,lecun_normal,random_normal,ones,ones,truncated_normal,he_uniform,0.25,0.5,14.0,128.0,1.0
e1c5ba2c,,,,,,,,251078bff8134e06ad96208d992c4b52,2022-09-10_01-30-27,1662773427.0,,38208.0,83e87206dee1,172.17.0.3,,,,,,binary_crossentropy,64.0,adadelta,6.2314233998513044,linear,hard_sigmoid,exponential,softplus,random_normal,lecun_normal,random_uniform,ones,zeros,orthogonal,zeros,he_normal,0.25,0.5,20.0,64.0,0.0
23594a62,0.1002499982714653,0.10400000214576721,39.43934917449951,True,,,1.0,213b9f3b7fe24aaf9340bb2fef33cf4f,2022-09-10_01-31-14,1662773474.0,39.43934917449951,38395.0,83e87206dee1,172.17.0.3,39.43934917449951,0.0,1.0,0.004770755767822266,"8_act1=softplus,act2=relu,act3=hard_sigmoid,act4=softmax,batch_size=512,bi1=ones,bi2=he_normal,bi3=he_uniform,bi4=random_uniform,dropout1=0.2500,dropout2=0.5000,epochs=24,ki1=ones,ki2=glorot_uniform,ki3=zeros,ki4=constant,layer1=1,loss=categorical_crossentropy,lr=7.0419,optimizer=adagrad,unit1=256",categorical_crossentropy,512.0,adagrad,7.041896418774175,softplus,relu,hard_sigmoid,softmax,ones,glorot_uniform,zeros,constant,ones,he_normal,he_uniform,random_uniform,0.25,0.5,24.0,256.0,1.0
281e73b0,0.09587500244379044,0.10750000178813934,25.96423101425171,True,,,1.0,371f576bd8024b3aa0020d84f7435ffc,2022-09-10_01-31-46,1662773506.0,25.96423101425171,38693.0,83e87206dee1,172.17.0.3,25.96423101425171,0.0,1.0,0.004967451095581055,"9_act1=softmax,act2=relu,act3=elu,act4=softplus,batch_size=256,bi1=glorot_normal,bi2=truncated_normal,bi3=lecun_uniform,bi4=lecun_uniform,dropout1=0.2500,dropout2=0.5000,epochs=8,ki1=zeros,ki2=ones,ki3=random_normal,ki4=glorot_uniform,layer1=1,loss=kullback_leibler_divergence,lr=7.7310,optimizer=nadam,unit1=128",kullback_leibler_divergence,256.0,nadam,7.7310242766538355,softmax,relu,elu,softplus,zeros,ones,random_normal,glorot_uniform,glorot_normal,truncated_normal,lecun_uniform,lecun_uniform,0.25,0.5,8.0,128.0,1.0
42f1f2ca,0.09849999845027924,0.09300000220537186,30.880248546600342,True,,,1.0,b5d145d26da4410ebc419f9455f62e19,2022-09-10_01-32-22,1662773542.0,30.880248546600342,39254.0,83e87206dee1,172.17.0.3,30.880248546600342,0.0,1.0,0.004934787750244141,"10_act1=relu,act2=linear,act3=softmax,act4=linear,batch_size=128,bi1=ones,bi2=glorot_normal,bi3=zeros,bi4=lecun_normal,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=zeros,ki2=zeros,ki3=he_normal,ki4=he_uniform,layer1=2,loss=hinge,lr=4.1013,optimizer=adagrad,unit1=64",hinge,128.0,adagrad,4.101254507393238,relu,linear,softmax,linear,zeros,zeros,he_normal,he_uniform,ones,glorot_normal,zeros,lecun_normal,0.25,0.5,12.0,64.0,2.0
