trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
228df_00000,0.11487500369548798,0.1080000028014183,30.09084153175354,True,,,1.0,dacc90d70af14654a00f21e66b1c7737,2022-09-02_05-58-07,1662098287.0,30.09084153175354,26690.0,b430368dd22d,172.17.0.2,30.09084153175354,0.0,1.0,0.004696846008300781,0,categorical_crossentropy,128.0,adadelta,1.0,relu,relu,relu,softmax,zeros,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
228df_00001,,,,,,,,90d05d6e852743fd89b54f4d2323f67f,2022-09-02_05-58-11,1662098291.0,,26915.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_error,256.0,adagrad,2.0419515481055615,tanh,elu,softmax,linear,lecun_uniform,orthogonal,glorot_uniform,he_normal,orthogonal,glorot_uniform,zeros,lecun_normal,0.25,0.5,12.0,128.0,0.0
228df_00002,,,,,,,,1929ffffdbe24fd99092f098b516f723,2022-09-02_05-58-19,1662098299.0,,27090.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,16.0,adamax,5.587047030178815,softmax,hard_sigmoid,elu,sigmoid,lecun_normal,orthogonal,orthogonal,he_normal,random_uniform,he_uniform,glorot_uniform,glorot_normal,0.25,0.5,17.0,128.0,1.0
228df_00003,0.09712500125169754,0.1014999970793724,14.362476348876953,True,,,1.0,169752d1264e41f2b102a11ab13c3434,2022-09-02_05-58-42,1662098322.0,14.362476348876953,27278.0,b430368dd22d,172.17.0.2,14.362476348876953,0.0,1.0,0.005101680755615234,"3_act1=relu,act2=selu,act3=elu,act4=softsign,batch_size=512,bi1=lecun_uniform,bi2=constant,bi3=lecun_uniform,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=6,ki1=lecun_uniform,ki2=orthogonal,ki3=orthogonal,ki4=orthogonal,layer1=0,loss=squared_hinge,lr=7.6017,optimizer=rmsprop,unit1=64",squared_hinge,512.0,rmsprop,7.601739595299659,relu,selu,elu,softsign,lecun_uniform,orthogonal,orthogonal,orthogonal,lecun_uniform,constant,lecun_uniform,glorot_normal,0.25,0.5,6.0,64.0,0.0
228df_00004,,,,,,,,c2455dc8f03f4de2bb6b18be23093078,2022-09-02_05-58-46,1662098326.0,,27520.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,512.0,nadam,1.569947001872479,softmax,exponential,hard_sigmoid,softmax,ones,random_normal,ones,random_normal,orthogonal,truncated_normal,zeros,lecun_uniform,0.25,0.5,8.0,64.0,1.0
228df_00005,,,,,,,,648dcbf26796429b9f17a9cc9c87109f,2022-09-02_05-58-53,1662098333.0,,27863.0,b430368dd22d,172.17.0.2,,,,,,hinge,512.0,adam,1.8237692666119003,hard_sigmoid,hard_sigmoid,softsign,linear,ones,lecun_normal,ones,glorot_normal,ones,orthogonal,glorot_uniform,orthogonal,0.25,0.5,20.0,128.0,1.0
228df_00006,0.09712500125169754,0.1014999970793724,78.77899885177612,True,,,1.0,20e23ed20ba14fe8ae79deffe8030d15,2022-09-02_06-00-20,1662098420.0,78.77899885177612,28058.0,b430368dd22d,172.17.0.2,78.77899885177612,0.0,1.0,0.005127668380737305,"6_act1=softsign,act2=softmax,act3=linear,act4=hard_sigmoid,batch_size=32,bi1=he_uniform,bi2=lecun_normal,bi3=he_uniform,bi4=random_normal,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=glorot_uniform,ki2=lecun_normal,ki3=zeros,ki4=ones,layer1=1,loss=mean_squared_error,lr=3.6372,optimizer=sgd,unit1=256",mean_squared_error,32.0,sgd,3.6371917813216927,softsign,softmax,linear,hard_sigmoid,glorot_uniform,lecun_normal,zeros,ones,he_uniform,lecun_normal,he_uniform,random_normal,0.25,0.5,12.0,256.0,1.0
228df_00007,0.09712500125169754,0.1014999970793724,88.70158839225769,True,,,1.0,ca1777d86bc148ddafc43b4201940518,2022-09-02_06-01-54,1662098514.0,88.70158839225769,28389.0,b430368dd22d,172.17.0.2,88.70158839225769,0.0,1.0,0.005092144012451172,"7_act1=elu,act2=tanh,act3=relu,act4=exponential,batch_size=64,bi1=he_uniform,bi2=he_normal,bi3=random_uniform,bi4=he_normal,dropout1=0.2500,dropout2=0.5000,epochs=24,ki1=he_normal,ki2=truncated_normal,ki3=lecun_uniform,ki4=truncated_normal,layer1=0,loss=hinge,lr=5.8745,optimizer=adamax,unit1=64",hinge,64.0,adamax,5.874531444750109,elu,tanh,relu,exponential,he_normal,truncated_normal,lecun_uniform,truncated_normal,he_uniform,he_normal,random_uniform,he_normal,0.25,0.5,24.0,64.0,0.0
228df_00008,0.09475000202655792,0.10000000149011612,108.19892883300781,True,,,1.0,39ea3510581948eca1aacb1906d384fc,2022-09-02_06-03-47,1662098627.0,108.19892883300781,29737.0,b430368dd22d,172.17.0.2,108.19892883300781,0.0,1.0,0.004865407943725586,"8_act1=selu,act2=sigmoid,act3=hard_sigmoid,act4=linear,batch_size=64,bi1=he_normal,bi2=glorot_normal,bi3=truncated_normal,bi4=truncated_normal,dropout1=0.2500,dropout2=0.5000,epochs=24,ki1=lecun_uniform,ki2=zeros,ki3=random_normal,ki4=orthogonal,layer1=1,loss=mean_absolute_percentage_error,lr=7.3955,optimizer=rmsprop,unit1=64",mean_absolute_percentage_error,64.0,rmsprop,7.395458712828449,selu,sigmoid,hard_sigmoid,linear,lecun_uniform,zeros,random_normal,orthogonal,he_normal,glorot_normal,truncated_normal,truncated_normal,0.25,0.5,24.0,64.0,1.0
228df_00009,0.09712500125169754,0.1014999970793724,21.670570135116577,True,,,1.0,6a452bc1369d45fc8b384eb7ca7bff91,2022-09-02_06-04-13,1662098653.0,21.670570135116577,30710.0,b430368dd22d,172.17.0.2,21.670570135116577,0.0,1.0,0.004923820495605469,"9_act1=linear,act2=exponential,act3=exponential,act4=tanh,batch_size=128,bi1=ones,bi2=glorot_uniform,bi3=truncated_normal,bi4=he_uniform,dropout1=0.2500,dropout2=0.5000,epochs=8,ki1=random_uniform,ki2=zeros,ki3=constant,ki4=truncated_normal,layer1=0,loss=categorical_crossentropy,lr=6.8489,optimizer=sgd,unit1=128",categorical_crossentropy,128.0,sgd,6.848908477187815,linear,exponential,exponential,tanh,random_uniform,zeros,constant,truncated_normal,ones,glorot_uniform,truncated_normal,he_uniform,0.25,0.5,8.0,128.0,0.0
