trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
82622faa,0.828000009059906,0.8370000123977661,29.56859850883484,True,,,1.0,31dc3f22418b43b097f2008031e6487b,2022-09-15_14-06-27,1663250787.0,29.56859850883484,16208.0,83e87206dee1,172.17.0.2,29.56859850883484,0.0,1.0,0.004927635192871094,"1_act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=128,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer1=1,loss=categorical_crossentropy,lr=0.0010,optimizer=adadelta,unit1=128",categorical_crossentropy,128.0,adadelta,0.001,relu,relu,relu,softmax,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
8563a1ac,,,,,,,,25dac6566a464538b6553039cf916664,2022-09-15_14-06-32,1663250792.0,,16761.0,83e87206dee1,172.17.0.2,,,,,,mean_squared_logarithmic_error,64.0,nadam,2.332107380414135,sigmoid,tanh,linear,linear,lecun_normal,glorot_uniform,glorot_uniform,glorot_normal,orthogonal,truncated_normal,random_uniform,lecun_uniform,0.25,0.5,32.0,256.0,1.0
97495858,0.08974999934434891,0.08699999749660492,50.8772394657135,True,,,1.0,bdbed3c1fd5a4544891eb9ce51ada56a,2022-09-15_14-07-31,1663250851.0,50.8772394657135,17074.0,83e87206dee1,172.17.0.2,50.8772394657135,0.0,1.0,0.0046350955963134766,"3_act1=hard_sigmoid,act2=relu,act3=elu,act4=softmax,batch_size=256,bi1=truncated_normal,bi2=glorot_uniform,bi3=truncated_normal,bi4=lecun_normal,dropout1=0.2500,dropout2=0.5000,epochs=25,ki1=glorot_normal,ki2=glorot_normal,ki3=truncated_normal,ki4=glorot_uniform,layer1=1,loss=poisson,lr=2.6028,optimizer=nadam,unit1=64",poisson,256.0,nadam,2.6027915163028705,hard_sigmoid,relu,elu,softmax,glorot_normal,glorot_normal,truncated_normal,glorot_uniform,truncated_normal,glorot_uniform,truncated_normal,lecun_normal,0.25,0.5,25.0,64.0,1.0
9c0da06a,,,,,,,,f71edb27cbe2424689534c3480c55e45,2022-09-15_14-07-36,1663250856.0,,18124.0,83e87206dee1,172.17.0.2,,,,,,sparse_categorical_crossentropy,32.0,adamax,1.9953254605561694,softsign,selu,exponential,softplus,glorot_normal,ones,glorot_normal,constant,orthogonal,truncated_normal,random_uniform,lecun_uniform,0.25,0.5,32.0,128.0,2.0
bd707c3c,,,,,,,,ce47578db52c4ed5911501a343935724,2022-09-15_14-07-44,1663250864.0,,18397.0,83e87206dee1,172.17.0.2,,,,,,mean_absolute_percentage_error,32.0,adam,9.820351651693114,tanh,relu,tanh,softsign,glorot_normal,zeros,truncated_normal,zeros,orthogonal,orthogonal,lecun_uniform,zeros,0.25,0.5,32.0,128.0,2.0
c2356fb6,,,,,,,,8989cbf042b243849008a56c5dd578db,2022-09-15_14-07-51,1663250871.0,,19460.0,83e87206dee1,172.17.0.2,,,,,,binary_crossentropy,32.0,adagrad,3.491163817348634,tanh,softplus,exponential,softsign,glorot_uniform,random_uniform,glorot_uniform,random_normal,orthogonal,he_uniform,glorot_normal,constant,0.25,0.5,12.0,256.0,0.0
c6620360,0.1002499982714653,0.10400000214576721,29.497750759124756,True,,,1.0,968a4bc7d8604e7fa46c2fc88d4e091a,2022-09-15_14-08-29,1663250909.0,29.497750759124756,20029.0,83e87206dee1,172.17.0.2,29.497750759124756,0.0,1.0,0.0046024322509765625,"7_act1=relu,act2=tanh,act3=elu,act4=softsign,batch_size=128,bi1=ones,bi2=constant,bi3=glorot_uniform,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=orthogonal,ki2=orthogonal,ki3=ones,ki4=truncated_normal,layer1=1,loss=binary_crossentropy,lr=8.2405,optimizer=sgd,unit1=64",binary_crossentropy,128.0,sgd,8.240470591391592,relu,tanh,elu,softsign,orthogonal,orthogonal,ones,truncated_normal,ones,constant,glorot_uniform,glorot_normal,0.25,0.5,12.0,64.0,1.0
cb26fa86,0.09712500125169754,0.1014999970793724,411.856693983078,True,,,1.0,3c48d10d46ea4c3d9aaa3ea20a2bc030,2022-09-15_14-15-26,1663251326.0,411.856693983078,20732.0,83e87206dee1,172.17.0.2,411.856693983078,0.0,1.0,0.004786014556884766,"8_act1=tanh,act2=exponential,act3=relu,act4=softsign,batch_size=16,bi1=he_normal,bi2=he_uniform,bi3=zeros,bi4=zeros,dropout1=0.2500,dropout2=0.5000,epochs=32,ki1=truncated_normal,ki2=glorot_normal,ki3=constant,ki4=random_normal,layer1=2,loss=categorical_crossentropy,lr=6.6702,optimizer=adamax,unit1=128",categorical_crossentropy,16.0,adamax,6.670219083933292,tanh,exponential,relu,softsign,truncated_normal,glorot_normal,constant,random_normal,he_normal,he_uniform,zeros,zeros,0.25,0.5,32.0,128.0,2.0
e004bfa6,,,,,,,,f5edafe918814b47afa980af4f94df71,2022-09-15_14-15-31,1663251331.0,,29398.0,83e87206dee1,172.17.0.2,,,,,,categorical_crossentropy,512.0,adadelta,5.759440538688112,exponential,softplus,exponential,relu,glorot_normal,lecun_uniform,constant,glorot_normal,zeros,zeros,orthogonal,glorot_normal,0.25,0.5,12.0,256.0,1.0
d89e3ade,0.09712500125169754,0.1014999970793724,24.555485486984253,True,,,1.0,4c1445cfa6124eafa619366c88e73e01,2022-09-15_14-16-03,1663251363.0,24.555485486984253,29676.0,83e87206dee1,172.17.0.2,24.555485486984253,0.0,1.0,0.005238771438598633,"10_act1=linear,act2=sigmoid,act3=linear,act4=tanh,batch_size=512,bi1=glorot_uniform,bi2=he_uniform,bi3=ones,bi4=random_normal,dropout1=0.2500,dropout2=0.5000,epochs=15,ki1=truncated_normal,ki2=random_uniform,ki3=ones,ki4=random_normal,layer1=2,loss=poisson,lr=1.3473,optimizer=adadelta,unit1=64",poisson,512.0,adadelta,1.347263699915156,linear,sigmoid,linear,tanh,truncated_normal,random_uniform,ones,random_normal,glorot_uniform,he_uniform,ones,random_normal,0.25,0.5,15.0,64.0,2.0
