trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
170ee_00000,0.1067499965429306,0.09549999982118607,27.62409734725952,True,,,1.0,a2a378da92894b79b6c839337af491ec,2022-08-31_13-52-35,1661953955.0,27.62409734725952,19718.0,b430368dd22d,172.17.0.2,27.62409734725952,0.0,1.0,0.005137443542480469,0,categorical_crossentropy,128.0,adadelta,1.0,relu,relu,relu,linear,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
170ee_00001,0.09712500125169754,0.1014999970793724,29.89332890510559,True,,,1.0,c33a691110114f109b24c355d46ebe6f,2022-08-31_13-53-10,1661953990.0,29.89332890510559,20412.0,b430368dd22d,172.17.0.2,29.89332890510559,0.0,1.0,0.0050199031829833984,"1_act1=exponential,act2=exponential,act3=linear,act4=softsign,batch_size=128,bi1=lecun_uniform,bi2=he_normal,bi3=he_uniform,bi4=ones,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=ones,ki2=glorot_normal,ki3=random_normal,ki4=glorot_uniform,layer1=2,loss=categorical_hinge,lr=4.0070,optimizer=adamax,unit1=64",categorical_hinge,128.0,adamax,4.0069564390047825,exponential,exponential,linear,softsign,ones,glorot_normal,random_normal,glorot_uniform,lecun_uniform,he_normal,he_uniform,ones,0.25,0.5,12.0,64.0,2.0
170ee_00002,0.09712500125169754,0.1014999970793724,59.59943962097168,True,,,1.0,08c4d97f14a247fb923857fdc88d32d4,2022-08-31_13-54-15,1661954055.0,59.59943962097168,20910.0,b430368dd22d,172.17.0.2,59.59943962097168,0.0,1.0,0.004621028900146484,"2_act1=exponential,act2=softsign,act3=softsign,act4=sigmoid,batch_size=32,bi1=ones,bi2=constant,bi3=zeros,bi4=random_uniform,dropout1=0.2500,dropout2=0.5000,epochs=10,ki1=constant,ki2=ones,ki3=he_uniform,ki4=orthogonal,layer1=0,loss=squared_hinge,lr=3.0040,optimizer=adamax,unit1=64",squared_hinge,32.0,adamax,3.0039824814921534,exponential,softsign,softsign,sigmoid,constant,ones,he_uniform,orthogonal,ones,constant,zeros,random_uniform,0.25,0.5,10.0,64.0,0.0
170ee_00003,,,,,,,,0875d432cabb47a59d74fbeca9652371,2022-08-31_13-54-20,1661954060.0,,22212.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,adadelta,9.349337237895195,relu,tanh,relu,relu,lecun_uniform,random_uniform,lecun_uniform,glorot_uniform,glorot_normal,zeros,random_normal,glorot_normal,0.25,0.5,14.0,64.0,2.0
170ee_00004,,,,,,,,b99ce22f0b25419094819325a0e28f6e,2022-08-31_13-54-29,1661954069.0,,22469.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,512.0,adam,1.6307183582390028,relu,elu,exponential,softplus,glorot_normal,random_normal,random_normal,random_normal,constant,truncated_normal,ones,orthogonal,0.25,0.5,18.0,64.0,0.0
170ee_00005,,,,,,,,2c727404a7304aa095c1c2a16419159f,2022-08-31_13-54-36,1661954076.0,,22695.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,64.0,adagrad,3.4807498427161105,hard_sigmoid,linear,softplus,linear,glorot_normal,glorot_normal,random_uniform,glorot_uniform,orthogonal,he_uniform,ones,orthogonal,0.25,0.5,7.0,256.0,0.0
170ee_00006,0.11312499642372131,0.1054999977350235,20.68250036239624,True,,,1.0,001ac42a8d534b43b59d36af630962cc,2022-08-31_13-55-04,1661954104.0,20.68250036239624,22935.0,b430368dd22d,172.17.0.2,20.68250036239624,0.0,1.0,0.004999399185180664,"6_act1=exponential,act2=linear,act3=softplus,act4=tanh,batch_size=512,bi1=truncated_normal,bi2=truncated_normal,bi3=glorot_normal,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=13,ki1=he_uniform,ki2=he_uniform,ki3=glorot_uniform,ki4=glorot_normal,layer1=1,loss=kullback_leibler_divergence,lr=3.6541,optimizer=adagrad,unit1=64",kullback_leibler_divergence,512.0,adagrad,3.654072914435697,exponential,linear,softplus,tanh,he_uniform,he_uniform,glorot_uniform,glorot_normal,truncated_normal,truncated_normal,glorot_normal,glorot_normal,0.25,0.5,13.0,64.0,1.0
170ee_00007,,,,,,,,648967c6ef2b4592b7393499cca4d695,2022-08-31_13-55-09,1661954109.0,,23364.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,256.0,adamax,6.507351607775606,tanh,softsign,tanh,tanh,ones,zeros,he_normal,orthogonal,ones,orthogonal,glorot_uniform,orthogonal,0.25,0.5,14.0,256.0,0.0
170ee_00008,,,,,,,,5e34210107d24895bc3efb2d2b4ee431,2022-08-31_13-55-16,1661954116.0,,23653.0,b430368dd22d,172.17.0.2,,,,,,binary_crossentropy,256.0,sgd,6.761663967712318,linear,relu,softplus,softplus,ones,random_normal,orthogonal,lecun_uniform,orthogonal,glorot_uniform,orthogonal,ones,0.25,0.5,14.0,256.0,1.0
170ee_00009,0.09712500125169754,0.1014999970793724,107.51927208900452,True,,,1.0,2678d365ab7c4240a1b954df2669614a,2022-08-31_13-57-10,1661954230.0,107.51927208900452,24024.0,b430368dd22d,172.17.0.2,107.51927208900452,0.0,1.0,0.0054090023040771484,"9_act1=relu,act2=sigmoid,act3=hard_sigmoid,act4=softplus,batch_size=32,bi1=truncated_normal,bi2=he_normal,bi3=truncated_normal,bi4=random_normal,dropout1=0.2500,dropout2=0.5000,epochs=13,ki1=he_uniform,ki2=constant,ki3=he_uniform,ki4=truncated_normal,layer1=1,loss=logcosh,lr=3.6022,optimizer=nadam,unit1=64",logcosh,32.0,nadam,3.602160335545201,relu,sigmoid,hard_sigmoid,softplus,he_uniform,constant,he_uniform,truncated_normal,truncated_normal,he_normal,truncated_normal,random_normal,0.25,0.5,13.0,64.0,1.0
