trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.act1,config.act2,config.act3,config.act4,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.dropout1,config.dropout2,config.epochs,config.unit1,config.layer1
a58e8_00000,0.8113750219345093,0.8230000138282776,29.419525146484375,True,,,1.0,da67f46126bc4a3a8c7e58b44155fc11,2022-09-15_16-52-05,1663260725.0,29.419525146484375,36981.0,83e87206dee1,172.17.0.2,29.419525146484375,0.0,1.0,0.005509138107299805,0,categorical_crossentropy,128.0,adadelta,0.001,relu,relu,relu,softmax,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,0.25,0.5,12.0,128.0,1.0
a58e8_00001,0.09712500125169754,0.1014999970793724,110.15979433059692,True,,,1.0,5ffa808cd8714f7dacbad7bc20d79a76,2022-09-15_16-54-00,1663260840.0,110.15979433059692,37560.0,83e87206dee1,172.17.0.2,110.15979433059692,0.0,1.0,0.004837989807128906,"1_act1=elu,act2=sigmoid,act3=tanh,act4=hard_sigmoid,batch_size=64,bi1=random_uniform,bi2=glorot_normal,bi3=lecun_uniform,bi4=zeros,dropout1=0.2500,dropout2=0.5000,epochs=27,ki1=orthogonal,ki2=truncated_normal,ki3=ones,ki4=zeros,layer1=2,loss=mean_squared_logarithmic_error,lr=8.6627,optimizer=adagrad,unit1=64",mean_squared_logarithmic_error,64.0,adagrad,8.66269968725982,elu,sigmoid,tanh,hard_sigmoid,orthogonal,truncated_normal,ones,zeros,random_uniform,glorot_normal,lecun_uniform,zeros,0.25,0.5,27.0,64.0,2.0
a58e8_00002,,,,,,,,fa3937a223b642a7a5cdc7758ac72810,2022-09-15_16-54-05,1663260845.0,,38992.0,83e87206dee1,172.17.0.2,,,,,,mean_squared_logarithmic_error,64.0,nadam,8.135410420134004,linear,tanh,softplus,softplus,glorot_normal,ones,orthogonal,glorot_uniform,random_normal,orthogonal,ones,he_normal,0.25,0.5,27.0,256.0,1.0
a58e8_00003,0.09712500125169754,0.1014999970793724,36.74006366729736,True,,,1.0,fe5b66bfafbf429e965fe08a17f1b21b,2022-09-15_16-54-50,1663260890.0,36.74006366729736,39237.0,83e87206dee1,172.17.0.2,36.74006366729736,0.0,1.0,0.004643917083740234,"3_act1=softsign,act2=sigmoid,act3=selu,act4=relu,batch_size=512,bi1=glorot_normal,bi2=constant,bi3=glorot_normal,bi4=lecun_uniform,dropout1=0.2500,dropout2=0.5000,epochs=22,ki1=random_normal,ki2=orthogonal,ki3=lecun_uniform,ki4=glorot_normal,layer1=0,loss=squared_hinge,lr=0.6851,optimizer=sgd,unit1=256",squared_hinge,512.0,sgd,0.6850707575049012,softsign,sigmoid,selu,relu,random_normal,orthogonal,lecun_uniform,glorot_normal,glorot_normal,constant,glorot_normal,lecun_uniform,0.25,0.5,22.0,256.0,0.0
a58e8_00004,,,,,,,,c3b71a25f4534313a15bb159db339844,2022-09-15_16-54-55,1663260895.0,,39996.0,83e87206dee1,172.17.0.2,,,,,,mean_squared_error,128.0,adagrad,3.498353843501948,sigmoid,linear,softsign,sigmoid,constant,zeros,ones,lecun_normal,orthogonal,glorot_uniform,random_uniform,he_uniform,0.25,0.5,22.0,256.0,0.0
a58e8_00005,0.09712500125169754,0.1014999970793724,30.09118151664734,True,,,1.0,13b1600e1b5e48ed83188b99afae746c,2022-09-15_16-55-33,1663260933.0,30.09118151664734,40241.0,83e87206dee1,172.17.0.2,30.09118151664734,0.0,1.0,0.0047626495361328125,"5_act1=selu,act2=hard_sigmoid,act3=hard_sigmoid,act4=hard_sigmoid,batch_size=256,bi1=he_normal,bi2=zeros,bi3=zeros,bi4=random_normal,dropout1=0.2500,dropout2=0.5000,epochs=12,ki1=glorot_uniform,ki2=glorot_normal,ki3=constant,ki4=random_normal,layer1=2,loss=kullback_leibler_divergence,lr=0.3525,optimizer=sgd,unit1=128",kullback_leibler_divergence,256.0,sgd,0.3525059886045818,selu,hard_sigmoid,hard_sigmoid,hard_sigmoid,glorot_uniform,glorot_normal,constant,random_normal,he_normal,zeros,zeros,random_normal,0.25,0.5,12.0,128.0,2.0
a58e8_00006,,,,,,,,705690a18f5b4e6a93e74c8d9a44c9d6,2022-09-15_16-55-38,1663260938.0,,533.0,83e87206dee1,172.17.0.2,,,,,,poisson,64.0,adadelta,6.186142703968364,sigmoid,selu,relu,relu,orthogonal,ones,glorot_uniform,zeros,lecun_uniform,constant,glorot_normal,orthogonal,0.25,0.5,18.0,128.0,1.0
a58e8_00007,0.09712500125169754,0.1014999970793724,19.388383626937866,True,,,1.0,164fc75cda4b4764b076cd33ed4c75e8,2022-09-15_16-56-06,1663260966.0,19.388383626937866,777.0,83e87206dee1,172.17.0.2,19.388383626937866,0.0,1.0,0.004822731018066406,"7_act1=elu,act2=elu,act3=linear,act4=elu,batch_size=128,bi1=constant,bi2=glorot_normal,bi3=lecun_normal,bi4=ones,dropout1=0.2500,dropout2=0.5000,epochs=6,ki1=truncated_normal,ki2=orthogonal,ki3=lecun_normal,ki4=he_uniform,layer1=0,loss=logcosh,lr=4.3018,optimizer=adam,unit1=256",logcosh,128.0,adam,4.301818119502539,elu,elu,linear,elu,truncated_normal,orthogonal,lecun_normal,he_uniform,constant,glorot_normal,lecun_normal,ones,0.25,0.5,6.0,256.0,0.0
a58e8_00008,0.09849999845027924,0.09300000220537186,266.9194378852844,True,,,1.0,11250c694a50456ab126064c62eb9869,2022-09-15_17-00-39,1663261239.0,266.9194378852844,1404.0,83e87206dee1,172.17.0.2,266.9194378852844,0.0,1.0,0.005034446716308594,"8_act1=linear,act2=softsign,act3=relu,act4=softplus,batch_size=16,bi1=lecun_uniform,bi2=constant,bi3=constant,bi4=glorot_normal,dropout1=0.2500,dropout2=0.5000,epochs=14,ki1=glorot_normal,ki2=orthogonal,ki3=zeros,ki4=lecun_uniform,layer1=2,loss=mean_squared_logarithmic_error,lr=9.6684,optimizer=nadam,unit1=128",mean_squared_logarithmic_error,16.0,nadam,9.6683755666828,linear,softsign,relu,softplus,glorot_normal,orthogonal,zeros,lecun_uniform,lecun_uniform,constant,constant,glorot_normal,0.25,0.5,14.0,128.0,2.0
a58e8_00009,0.09712500125169754,0.1014999970793724,40.29945206642151,True,,,1.0,8891121b09a144d2bfac880d1a5e289a,2022-09-15_17-01-24,1663261284.0,40.29945206642151,7718.0,83e87206dee1,172.17.0.2,40.29945206642151,0.0,1.0,0.004910945892333984,"9_act1=tanh,act2=relu,act3=sigmoid,act4=sigmoid,batch_size=256,bi1=constant,bi2=glorot_uniform,bi3=constant,bi4=he_uniform,dropout1=0.2500,dropout2=0.5000,epochs=22,ki1=truncated_normal,ki2=zeros,ki3=random_uniform,ki4=he_normal,layer1=2,loss=hinge,lr=3.6430,optimizer=rmsprop,unit1=64",hinge,256.0,rmsprop,3.6429958589404148,tanh,relu,sigmoid,sigmoid,truncated_normal,zeros,random_uniform,he_normal,constant,glorot_uniform,constant,he_uniform,0.25,0.5,22.0,64.0,2.0
