trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
0cc8e_00000,0.42916667461395264,0.4266666769981384,25.02452850341797,True,,,1.0,047e97d8adeb40e6bd48c6500f2ab246,2022-09-19_13-36-52,1663594612.0,25.02452850341797,39686.0,b430368dd22d,172.17.0.2,25.02452850341797,0.0,1.0,0.005746126174926758,0,binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
0cc8e_00001,0.6258333325386047,0.6000000238418579,5.050024509429932,True,,,1.0,a0e4e7c5c6bf49bc87be1e495af211c6,2022-09-19_13-37-02,1663594622.0,5.050024509429932,40497.0,b430368dd22d,172.17.0.2,5.050024509429932,0.0,1.0,0.005539894104003906,"1_act1=softsign,act2=softmax,act3=selu,act4=linear,batch_size=64,bi1=lecun_normal,bi2=he_normal,bi3=truncated_normal,bi4=lecun_uniform,epochs=1,ki1=he_normal,ki2=random_normal,ki3=glorot_normal,ki4=glorot_normal,layer2=1,layer3=0,loss=mean_squared_error,lr=8.9249,optimizer=adagrad,unit2=400,unit3=100",mean_squared_error,64.0,adagrad,8.924851581186697,he_normal,random_normal,glorot_normal,glorot_normal,lecun_normal,he_normal,truncated_normal,lecun_uniform,softsign,softmax,selu,linear,1.0,400.0,100.0,1.0,0.0
0cc8e_00002,0.3295833468437195,0.33500000834465027,6.914871454238892,True,,,1.0,92163d58bd774820918d329033aa9daf,2022-09-19_13-37-14,1663594634.0,6.914871454238892,372.0,b430368dd22d,172.17.0.2,6.914871454238892,0.0,1.0,0.00771021842956543,"2_act1=exponential,act2=exponential,act3=softplus,act4=sigmoid,batch_size=64,bi1=glorot_uniform,bi2=random_normal,bi3=ones,bi4=he_normal,epochs=2,ki1=random_normal,ki2=zeros,ki3=glorot_normal,ki4=zeros,layer2=1,layer3=2,loss=categorical_hinge,lr=1.4628,optimizer=nadam,unit2=800,unit3=100",categorical_hinge,64.0,nadam,1.4628307622134604,random_normal,zeros,glorot_normal,zeros,glorot_uniform,random_normal,ones,he_normal,exponential,exponential,softplus,sigmoid,2.0,800.0,100.0,1.0,2.0
0cc8e_00003,0.6704166531562805,0.6650000214576721,4.944833278656006,True,,,1.0,8166414fc91a41f684f404f299c68693,2022-09-19_13-37-24,1663594644.0,4.944833278656006,816.0,b430368dd22d,172.17.0.2,4.944833278656006,0.0,1.0,0.005133390426635742,"3_act1=tanh,act2=softplus,act3=tanh,act4=exponential,batch_size=128,bi1=truncated_normal,bi2=glorot_normal,bi3=glorot_normal,bi4=he_uniform,epochs=1,ki1=ones,ki2=truncated_normal,ki3=lecun_uniform,ki4=he_uniform,layer2=1,layer3=1,loss=kullback_leibler_divergence,lr=0.6006,optimizer=adadelta,unit2=400,unit3=100",kullback_leibler_divergence,128.0,adadelta,0.6006432504245205,ones,truncated_normal,lecun_uniform,he_uniform,truncated_normal,glorot_normal,glorot_normal,he_uniform,tanh,softplus,tanh,exponential,1.0,400.0,100.0,1.0,1.0
0cc8e_00004,0.6704166531562805,0.6650000214576721,6.4277074337005615,True,,,1.0,1a1b5ef298b643a1923f2c7470ddf4a9,2022-09-19_13-37-35,1663594655.0,6.4277074337005615,1193.0,b430368dd22d,172.17.0.2,6.4277074337005615,0.0,1.0,0.0057621002197265625,"4_act1=softplus,act2=relu,act3=selu,act4=hard_sigmoid,batch_size=16,bi1=random_uniform,bi2=glorot_uniform,bi3=glorot_uniform,bi4=he_uniform,epochs=1,ki1=lecun_normal,ki2=constant,ki3=he_uniform,ki4=glorot_normal,layer2=1,layer3=2,loss=categorical_hinge,lr=1.9470,optimizer=adadelta,unit2=800,unit3=100",categorical_hinge,16.0,adadelta,1.9470292783446423,lecun_normal,constant,he_uniform,glorot_normal,random_uniform,glorot_uniform,glorot_uniform,he_uniform,softplus,relu,selu,hard_sigmoid,1.0,800.0,100.0,1.0,2.0
0cc8e_00005,0.3295833468437195,0.33500000834465027,19.206305980682373,True,,,1.0,cb0214108fa045488de94d17bf664add,2022-09-19_13-37-59,1663594679.0,19.206305980682373,1574.0,b430368dd22d,172.17.0.2,19.206305980682373,0.0,1.0,0.004639625549316406,"5_act1=elu,act2=relu,act3=exponential,act4=softsign,batch_size=1,bi1=he_normal,bi2=random_uniform,bi3=zeros,bi4=truncated_normal,epochs=1,ki1=truncated_normal,ki2=glorot_uniform,ki3=he_uniform,ki4=random_uniform,layer2=1,layer3=1,loss=poisson,lr=8.0068,optimizer=adam,unit2=400,unit3=100",poisson,1.0,adam,8.006803081853562,truncated_normal,glorot_uniform,he_uniform,random_uniform,he_normal,random_uniform,zeros,truncated_normal,elu,relu,exponential,softsign,1.0,400.0,100.0,1.0,1.0
0cc8e_00006,0.3295833468437195,0.33500000834465027,5.610383749008179,True,,,1.0,a0bb81f6ab1343f29e5092a650f80983,2022-09-19_13-38-09,1663594689.0,5.610383749008179,2289.0,b430368dd22d,172.17.0.2,5.610383749008179,0.0,1.0,0.005881786346435547,"6_act1=selu,act2=exponential,act3=softsign,act4=linear,batch_size=512,bi1=lecun_normal,bi2=glorot_normal,bi3=random_normal,bi4=glorot_uniform,epochs=2,ki1=he_normal,ki2=ones,ki3=ones,ki4=glorot_normal,layer2=1,layer3=2,loss=categorical_crossentropy,lr=1.5160,optimizer=adadelta,unit2=200,unit3=100",categorical_crossentropy,512.0,adadelta,1.5159992690717994,he_normal,ones,ones,glorot_normal,lecun_normal,glorot_normal,random_normal,glorot_uniform,selu,exponential,softsign,linear,2.0,200.0,100.0,1.0,2.0
0cc8e_00007,0.445416659116745,0.45500001311302185,6.672855854034424,True,,,1.0,a568379302b14f45a83e42e27be2927a,2022-09-19_13-38-20,1663594700.0,6.672855854034424,2716.0,b430368dd22d,172.17.0.2,6.672855854034424,0.0,1.0,0.006683826446533203,"7_act1=elu,act2=selu,act3=selu,act4=tanh,batch_size=16,bi1=glorot_uniform,bi2=lecun_normal,bi3=he_uniform,bi4=glorot_normal,epochs=1,ki1=glorot_normal,ki2=he_uniform,ki3=lecun_uniform,ki4=orthogonal,layer2=1,layer3=0,loss=logcosh,lr=5.6004,optimizer=rmsprop,unit2=200,unit3=100",logcosh,16.0,rmsprop,5.600399933609434,glorot_normal,he_uniform,lecun_uniform,orthogonal,glorot_uniform,lecun_normal,he_uniform,glorot_normal,elu,selu,selu,tanh,1.0,200.0,100.0,1.0,0.0
0cc8e_00008,0.3295833468437195,0.33500000834465027,5.006350994110107,True,,,1.0,1e6e66f301c84da59b5169ae59ff4951,2022-09-19_13-38-31,1663594711.0,5.006350994110107,3110.0,b430368dd22d,172.17.0.2,5.006350994110107,0.0,1.0,0.005883216857910156,"8_act1=softplus,act2=sigmoid,act3=elu,act4=relu,batch_size=512,bi1=ones,bi2=lecun_normal,bi3=random_uniform,bi4=constant,epochs=1,ki1=orthogonal,ki2=glorot_uniform,ki3=orthogonal,ki4=orthogonal,layer2=1,layer3=2,loss=sparse_categorical_crossentropy,lr=0.3511,optimizer=adadelta,unit2=800,unit3=100",sparse_categorical_crossentropy,512.0,adadelta,0.3510815308234176,orthogonal,glorot_uniform,orthogonal,orthogonal,ones,lecun_normal,random_uniform,constant,softplus,sigmoid,elu,relu,1.0,800.0,100.0,1.0,2.0
0cc8e_00009,,,,,,,,ac66b0cd68bf4fab95f74f05898386af,2022-09-19_13-38-36,1663594716.0,,3477.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,32.0,sgd,7.695239423848234,random_normal,he_normal,glorot_normal,he_normal,random_uniform,lecun_uniform,lecun_uniform,orthogonal,sigmoid,sigmoid,sigmoid,tanh,1.0,200.0,100.0,1.0,0.0
