trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
3369c_00000,0.4937500059604645,0.5249999761581421,5.978414058685303,True,,,1.0,a76042e98e174e8a99ae251643ceab12,2022-09-19_10-45-50,1663584350.0,5.978414058685303,14203.0,b430368dd22d,172.17.0.2,5.978414058685303,0.0,1.0,0.005315542221069336,0,binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
3369c_00001,0.5062500238418579,0.4749999940395355,12.631350994110107,True,,,1.0,bd1b8b9f48284fb0ae449863b4f28eb2,2022-09-19_10-46-07,1663584367.0,12.631350994110107,14729.0,b430368dd22d,172.17.0.2,12.631350994110107,0.0,1.0,0.005500316619873047,"1_act1=tanh,act2=hard_sigmoid,act3=hard_sigmoid,batch_size=16,bi1=constant,bi2=glorot_uniform,bi3=ones,epochs=2,ki1=zeros,ki2=orthogonal,ki3=lecun_normal,layer2=1,loss=mean_absolute_error,lr=0.6755,optimizer=nadam",mean_absolute_error,16.0,nadam,0.6754963013548495,zeros,orthogonal,lecun_normal,constant,glorot_uniform,ones,tanh,hard_sigmoid,hard_sigmoid,2.0,1.0
3369c_00002,,,,,,,,c56769b0d75944ab852a5330b2b5645c,2022-09-19_10-46-12,1663584372.0,,15289.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,32.0,rmsprop,9.975391219630795,zeros,orthogonal,lecun_normal,orthogonal,random_normal,lecun_uniform,elu,softsign,hard_sigmoid,1.0,1.0
3369c_00003,1.0,1.0,11.388080596923828,True,,,1.0,4152ebe5b4f6485b83ed40236820c5ad,2022-09-19_10-46-31,1663584391.0,11.388080596923828,15555.0,b430368dd22d,172.17.0.2,11.388080596923828,0.0,1.0,0.004921674728393555,"3_act1=tanh,act2=selu,act3=selu,batch_size=16,bi1=zeros,bi2=lecun_uniform,bi3=random_normal,epochs=2,ki1=ones,ki2=he_normal,ki3=glorot_uniform,layer2=1,loss=categorical_hinge,lr=0.9191,optimizer=nadam",categorical_hinge,16.0,nadam,0.9191228446513026,ones,he_normal,glorot_uniform,zeros,lecun_uniform,random_normal,tanh,selu,selu,2.0,1.0
3369c_00004,,,,,,,,e29345fae2ea4b2f8e780a46b63ba4ed,2022-09-19_10-46-35,1663584395.0,,16080.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,128.0,adagrad,1.1860894585092585,orthogonal,he_normal,glorot_normal,truncated_normal,orthogonal,ones,softsign,linear,tanh,2.0,2.0
3369c_00005,0.4937500059604645,0.5249999761581421,5.002301931381226,True,,,1.0,8e32b603e2f5405c97150f3800b85cea,2022-09-19_10-46-47,1663584407.0,5.002301931381226,16288.0,b430368dd22d,172.17.0.2,5.002301931381226,0.0,1.0,0.007475852966308594,"5_act1=exponential,act2=hard_sigmoid,act3=tanh,batch_size=64,bi1=he_normal,bi2=constant,bi3=zeros,epochs=1,ki1=random_normal,ki2=random_uniform,ki3=ones,layer2=0,loss=sparse_categorical_crossentropy,lr=4.8455,optimizer=adadelta",sparse_categorical_crossentropy,64.0,adadelta,4.845477104798793,random_normal,random_uniform,ones,he_normal,constant,zeros,exponential,hard_sigmoid,tanh,1.0,0.0
3369c_00006,1.0,1.0,5.0388078689575195,True,,,1.0,8b9e4f9592154541af6ace1297af0865,2022-09-19_10-46-57,1663584417.0,5.0388078689575195,16796.0,b430368dd22d,172.17.0.2,5.0388078689575195,0.0,1.0,0.0049626827239990234,"6_act1=softmax,act2=tanh,act3=linear,batch_size=64,bi1=truncated_normal,bi2=he_normal,bi3=ones,epochs=1,ki1=orthogonal,ki2=glorot_uniform,ki3=lecun_uniform,layer2=2,loss=hinge,lr=4.2654,optimizer=adadelta",hinge,64.0,adadelta,4.265412737741925,orthogonal,glorot_uniform,lecun_uniform,truncated_normal,he_normal,ones,softmax,tanh,linear,1.0,2.0
3369c_00007,,,,,,,,11fe3a7311f54198b931be55319c9884,2022-09-19_10-47-02,1663584422.0,,17180.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,512.0,nadam,6.784085973249789,glorot_normal,lecun_uniform,truncated_normal,orthogonal,constant,orthogonal,softsign,softsign,hard_sigmoid,2.0,2.0
3369c_00008,0.5062500238418579,0.4749999940395355,6.4059038162231445,True,,,1.0,fc8b928c7a2d44ab858a30d48dec8532,2022-09-19_10-47-16,1663584436.0,6.4059038162231445,17405.0,b430368dd22d,172.17.0.2,6.4059038162231445,0.0,1.0,0.0048372745513916016,"8_act1=softplus,act2=exponential,act3=relu,batch_size=32,bi1=lecun_uniform,bi2=constant,bi3=ones,epochs=2,ki1=he_normal,ki2=glorot_normal,ki3=truncated_normal,layer2=1,loss=binary_crossentropy,lr=6.2263,optimizer=adam",binary_crossentropy,32.0,adam,6.226341880666419,he_normal,glorot_normal,truncated_normal,lecun_uniform,constant,ones,softplus,exponential,relu,2.0,1.0
3369c_00009,0.5062500238418579,0.4749999940395355,4.938812017440796,True,,,1.0,d007802c4061415295af1d5adcb7465b,2022-09-19_10-47-25,1663584445.0,4.938812017440796,17785.0,b430368dd22d,172.17.0.2,4.938812017440796,0.0,1.0,0.004640817642211914,"9_act1=softmax,act2=softmax,act3=selu,batch_size=32,bi1=truncated_normal,bi2=constant,bi3=truncated_normal,epochs=1,ki1=random_normal,ki2=lecun_normal,ki3=truncated_normal,layer2=1,loss=mean_squared_logarithmic_error,lr=2.8066,optimizer=adagrad",mean_squared_logarithmic_error,32.0,adagrad,2.806623893687227,random_normal,lecun_normal,truncated_normal,truncated_normal,constant,truncated_normal,softmax,softmax,selu,1.0,1.0
