trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
7b8f8_00000,0.4937500059604645,0.5249999761581421,6.814864158630371,True,,,1.0,d1a9c626d51542c6af8027fd90b74eaf,2022-09-07_13-32-25,1662557545.0,6.814864158630371,24634.0,83e87206dee1,172.17.0.3,6.814864158630371,0.0,1.0,0.005429506301879883,0,binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
7b8f8_00001,0.5062500238418579,0.4749999940395355,9.599929809570312,True,,,1.0,34e82ac8bd454e988c0a29b1f5ba5023,2022-09-07_13-32-40,1662557560.0,9.599929809570312,25113.0,83e87206dee1,172.17.0.3,9.599929809570312,0.0,1.0,0.00539851188659668,"1_act1=softmax,act2=hard_sigmoid,act3=selu,batch_size=16,bi1=ones,bi2=lecun_normal,bi3=he_normal,epochs=1,ki1=orthogonal,ki2=constant,ki3=he_normal,layer2=1,loss=mean_squared_error,lr=1.7197,optimizer=sgd",mean_squared_error,16.0,sgd,1.7196961841377447,orthogonal,constant,he_normal,ones,lecun_normal,he_normal,softmax,hard_sigmoid,selu,1.0,1.0
7b8f8_00002,0.5062500238418579,0.4749999940395355,9.215403318405151,True,,,1.0,1961a886c1024702b79d806e06c90353,2022-09-07_13-32-54,1662557574.0,9.215403318405151,25808.0,83e87206dee1,172.17.0.3,9.215403318405151,0.0,1.0,0.006406545639038086,"2_act1=selu,act2=elu,act3=selu,batch_size=128,bi1=random_normal,bi2=random_normal,bi3=lecun_normal,epochs=1,ki1=random_normal,ki2=he_uniform,ki3=he_normal,layer2=1,loss=sparse_categorical_crossentropy,lr=4.2903,optimizer=adam",sparse_categorical_crossentropy,128.0,adam,4.2902616419927995,random_normal,he_uniform,he_normal,random_normal,random_normal,lecun_normal,selu,elu,selu,1.0,1.0
7b8f8_00003,,,,,,,,f696d50268e14c51bcc17c631ec2745f,2022-09-07_13-32-59,1662557579.0,,26593.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,256.0,sgd,8.212760967502874,lecun_uniform,truncated_normal,truncated_normal,orthogonal,truncated_normal,zeros,hard_sigmoid,softsign,sigmoid,1.0,0.0
7b8f8_00004,0.4937500059604645,0.5249999761581421,12.77858304977417,True,,,1.0,d56526ee9ff443718dc458977cae6ee1,2022-09-07_13-33-21,1662557601.0,12.77858304977417,27111.0,83e87206dee1,172.17.0.3,12.77858304977417,0.0,1.0,0.005707740783691406,"4_act1=exponential,act2=relu,act3=softsign,batch_size=16,bi1=truncated_normal,bi2=random_uniform,bi3=he_normal,epochs=2,ki1=truncated_normal,ki2=he_uniform,ki3=random_uniform,layer2=2,loss=binary_crossentropy,lr=8.9875,optimizer=adamax",binary_crossentropy,16.0,adamax,8.98746699933598,truncated_normal,he_uniform,random_uniform,truncated_normal,random_uniform,he_normal,exponential,relu,softsign,2.0,2.0
7b8f8_00005,1.0,1.0,7.395130634307861,True,,,1.0,c5a581fcf9af49acbdc9bcd457321b4d,2022-09-07_13-33-34,1662557614.0,7.395130634307861,27789.0,83e87206dee1,172.17.0.3,7.395130634307861,0.0,1.0,0.005072832107543945,"5_act1=selu,act2=relu,act3=sigmoid,batch_size=512,bi1=lecun_uniform,bi2=glorot_uniform,bi3=lecun_uniform,epochs=1,ki1=constant,ki2=ones,ki3=zeros,layer2=1,loss=binary_crossentropy,lr=1.7527,optimizer=rmsprop",binary_crossentropy,512.0,rmsprop,1.752700170866297,constant,ones,zeros,lecun_uniform,glorot_uniform,lecun_uniform,selu,relu,sigmoid,1.0,1.0
7b8f8_00006,0.5062500238418579,0.4749999940395355,8.134732007980347,True,,,1.0,fe6b75f578fc4e74af29f22d89674d4a,2022-09-07_13-33-47,1662557627.0,8.134732007980347,28315.0,83e87206dee1,172.17.0.3,8.134732007980347,0.0,1.0,0.006937265396118164,"6_act1=hard_sigmoid,act2=exponential,act3=elu,batch_size=512,bi1=random_normal,bi2=zeros,bi3=he_normal,epochs=2,ki1=glorot_uniform,ki2=glorot_uniform,ki3=lecun_uniform,layer2=2,loss=sparse_categorical_crossentropy,lr=2.1023,optimizer=nadam",sparse_categorical_crossentropy,512.0,nadam,2.1022879098809364,glorot_uniform,glorot_uniform,lecun_uniform,random_normal,zeros,he_normal,hard_sigmoid,exponential,elu,2.0,2.0
7b8f8_00007,0.5062500238418579,0.4749999940395355,9.32256269454956,True,,,1.0,d6b0f40597364c4e8317e6bce7f13bc4,2022-09-07_13-34-01,1662557641.0,9.32256269454956,28824.0,83e87206dee1,172.17.0.3,9.32256269454956,0.0,1.0,0.005517721176147461,"7_act1=relu,act2=elu,act3=softplus,batch_size=16,bi1=he_uniform,bi2=ones,bi3=constant,epochs=1,ki1=orthogonal,ki2=he_normal,ki3=glorot_uniform,layer2=1,loss=hinge,lr=9.9762,optimizer=adamax",hinge,16.0,adamax,9.976209213778723,orthogonal,he_normal,glorot_uniform,he_uniform,ones,constant,relu,elu,softplus,1.0,1.0
7b8f8_00008,,,,,,,,a98e8284645243d28e3b79011b89cb26,2022-09-07_13-34-06,1662557646.0,,29362.0,83e87206dee1,172.17.0.3,,,,,,binary_crossentropy,64.0,adagrad,3.8907889749962767,random_normal,he_uniform,truncated_normal,orthogonal,lecun_uniform,orthogonal,tanh,elu,exponential,2.0,0.0
7b8f8_00009,0.5062500238418579,0.4749999940395355,9.900083303451538,True,,,1.0,5ced09d3c00044f0ac25e03925154be3,2022-09-07_13-34-25,1662557665.0,9.900083303451538,29803.0,83e87206dee1,172.17.0.3,9.900083303451538,0.0,1.0,0.005049705505371094,"9_act1=exponential,act2=relu,act3=exponential,batch_size=16,bi1=glorot_uniform,bi2=he_uniform,bi3=zeros,epochs=2,ki1=orthogonal,ki2=lecun_normal,ki3=orthogonal,layer2=0,loss=mean_squared_error,lr=3.7124,optimizer=sgd",mean_squared_error,16.0,sgd,3.712383646411023,orthogonal,lecun_normal,orthogonal,glorot_uniform,he_uniform,zeros,exponential,relu,exponential,2.0,0.0
