trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit3,config.layer3
396240aa,0.6483749747276306,0.656000018119812,25.67361330986023,True,,,1.0,7c34f43bad5540e9966010a571b82bb0,2022-09-17_14-30-36,1663425036.0,25.67361330986023,29273.0,b430368dd22d,172.17.0.2,25.67361330986023,0.0,1.0,0.0042724609375,"1_act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.0010,optimizer=adam,unit3=1024",categorical_crossentropy,1000.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,softmax,5.0,1024.0,1.0
3c6afa94,0.09862499684095383,0.1054999977350235,27.784108877182007,True,,,1.0,f360b257111d425fafc6e692d9ebda7a,2022-09-17_14-31-12,1663425072.0,27.784108877182007,29691.0,b430368dd22d,172.17.0.2,27.784108877182007,0.0,1.0,0.004752635955810547,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=2,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer3=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit3=1024",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,elu,2.0,1024.0,0.0
4c200646,,,,,,,,141b925f7eb6411c9a8a72403cd63f2b,2022-09-17_14-31-20,1663425080.0,,29935.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,zeros,relu,relu,relu,relu,6.0,1024.0,1.0
61993a2e,0.09674999862909317,0.11299999803304672,51.34500193595886,True,,,1.0,8651f3a9e7cf43b98231fe8338c94f53,2022-09-17_14-32-23,1663425143.0,51.34500193595886,30117.0,b430368dd22d,172.17.0.2,51.34500193595886,0.0,1.0,0.008446455001831055,"4_act1=selu,act2=selu,act3=hard_sigmoid,act4=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,bi4=zeros,epochs=8,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,ki4=glorot_uniform,layer3=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit3=1024",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,selu,selu,hard_sigmoid,selu,8.0,1024.0,2.0
68bcb60a,,,,,,,,2fff78b2866b41b18031f968d6cb2a12,2022-09-17_14-32-32,1663425152.0,,32083.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,random_normal,zeros,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,5.0,1024.0,0.0
8be8bd72,0.1016250029206276,0.09350000321865082,32.44358968734741,True,,,1.0,a5125ea687244e04950d25bd98728475,2022-09-17_14-33-22,1663425202.0,32.44358968734741,32290.0,b430368dd22d,172.17.0.2,32.44358968734741,0.0,1.0,0.00570988655090332,"6_act1=softsign,act2=tanh,act3=softsign,act4=exponential,batch_size=256,bi1=he_normal,bi2=glorot_normal,bi3=he_normal,bi4=zeros,epochs=5,ki1=random_uniform,ki2=constant,ki3=random_uniform,ki4=he_normal,layer3=2,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit3=1024",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,he_normal,zeros,softsign,tanh,softsign,exponential,5.0,1024.0,2.0
96a3db52,0.1016250029206276,0.09350000321865082,80.36186218261719,True,,,1.0,bd7c4cfb91f44ce1aeeb1e54a5792b6f,2022-09-17_14-34-50,1663425290.0,80.36186218261719,32524.0,b430368dd22d,172.17.0.2,80.36186218261719,0.0,1.0,0.005103349685668945,"7_act1=exponential,act2=softmax,act3=exponential,act4=softsign,batch_size=32,bi1=random_uniform,bi2=constant,bi3=random_uniform,bi4=zeros,epochs=10,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,ki4=random_uniform,layer3=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit3=1024",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,random_uniform,zeros,exponential,softmax,exponential,softsign,10.0,1024.0,1.0
ae7ce188,0.1016250029206276,0.09350000321865082,74.22027277946472,True,,,1.0,90b83200df604ae98a3c9e0e8d530117,2022-09-17_14-36-10,1663425370.0,74.22027277946472,33428.0,b430368dd22d,172.17.0.2,74.22027277946472,0.0,1.0,0.0050144195556640625,"8_act1=softmax,act2=exponential,act3=tanh,act4=tanh,batch_size=512,bi1=constant,bi2=random_uniform,bi3=constant,bi4=zeros,epochs=8,ki1=glorot_normal,ki2=he_normal,ki3=constant,ki4=constant,layer3=0,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit3=1024",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,constant,zeros,softmax,exponential,tanh,tanh,8.0,1024.0,0.0
e389a064,0.1016250029206276,0.09350000321865082,24.839575052261353,True,,,1.0,27ff9c6265cb409a956f4f1174eb7ab3,2022-09-17_14-36-41,1663425401.0,24.839575052261353,34459.0,b430368dd22d,172.17.0.2,24.839575052261353,0.0,1.0,0.00489354133605957,"9_act1=tanh,act2=softsign,act3=softmax,act4=softmax,batch_size=64,bi1=glorot_normal,bi2=he_normal,bi3=glorot_normal,bi4=zeros,epochs=3,ki1=constant,ki2=random_uniform,ki3=glorot_normal,ki4=glorot_normal,layer3=1,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit3=1024",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,glorot_normal,zeros,tanh,softsign,softmax,softmax,3.0,1024.0,1.0
133a0538,0.10849999636411667,0.0989999994635582,44.81994867324829,True,,,1.0,48c505a2ac1d4cddbb63c92cb6833afc,2022-09-17_14-37-31,1663425451.0,44.81994867324829,35082.0,b430368dd22d,172.17.0.2,44.81994867324829,0.0,1.0,0.005465269088745117,"10_act1=exponential,act2=exponential,act3=hard_sigmoid,act4=exponential,batch_size=1000,bi1=lecun_normal,bi2=random_uniform,bi3=glorot_normal,bi4=zeros,epochs=10,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,ki4=lecun_normal,layer3=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit3=1024",squared_hinge,1000.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,glorot_normal,zeros,exponential,exponential,hard_sigmoid,exponential,10.0,1024.0,2.0
