trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.layer2
fd7262b0,0.09787499904632568,0.09849999845027924,62.777777910232544,True,,,1.0,fa51cfd7629d442f81b08a08312b6739,2022-09-12_04-55-39,1662958539.0,62.777777910232544,10074.0,b430368dd22d,172.17.0.2,62.777777910232544,0.0,1.0,0.004647493362426758,"1_act1=None,act2=None,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,loss=sparse_categorical_crossentropy,lr=0.0010,optimizer=adam,unit2=128",sparse_categorical_crossentropy,32.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,,,relu,softmax,10.0,128.0,1.0
00281a2c,,,,,,,,9951d4f334c24a4da8c2108e014a61ea,2022-09-12_04-55-44,1662958544.0,,10354.0,b430368dd22d,172.17.0.2,,,,,,poisson,32.0,nadam,0.7110988423502735,glorot_normal,orthogonal,glorot_normal,lecun_uniform,constant,orthogonal,orthogonal,constant,exponential,elu,linear,softmax,14.0,256.0,0.0
25d8d522,0.09787499904632568,0.09849999845027924,17.101542472839355,True,,,1.0,a0a6e90a677c41269d951af24ba65e41,2022-09-12_04-56-09,1662958569.0,17.101542472839355,10541.0,b430368dd22d,172.17.0.2,17.101542472839355,0.0,1.0,0.005585432052612305,"3_act1=exponential,act2=hard_sigmoid,act3=tanh,act4=linear,batch_size=512,bi1=truncated_normal,bi2=glorot_uniform,bi3=truncated_normal,bi4=truncated_normal,epochs=11,ki1=constant,ki2=glorot_normal,ki3=glorot_uniform,ki4=glorot_normal,layer2=1,loss=poisson,lr=0.7117,optimizer=sgd,unit2=64",poisson,512.0,sgd,0.7116866548782553,constant,glorot_normal,glorot_uniform,glorot_normal,truncated_normal,glorot_uniform,truncated_normal,truncated_normal,exponential,hard_sigmoid,tanh,linear,11.0,64.0,1.0
2a9e51f4,0.10100000351667404,0.10999999940395355,39.37644600868225,True,,,1.0,16c37bc07830484298fd78725f9569d4,2022-09-12_04-56-53,1662958613.0,39.37644600868225,10750.0,b430368dd22d,172.17.0.2,39.37644600868225,0.0,1.0,0.0052623748779296875,"4_act1=softplus,act2=relu,act3=hard_sigmoid,act4=selu,batch_size=32,bi1=truncated_normal,bi2=he_uniform,bi3=random_uniform,bi4=lecun_normal,epochs=6,ki1=random_normal,ki2=truncated_normal,ki3=orthogonal,ki4=lecun_uniform,layer2=0,loss=squared_hinge,lr=7.6340,optimizer=adam,unit2=256",squared_hinge,32.0,adam,7.63396113396405,random_normal,truncated_normal,orthogonal,lecun_uniform,truncated_normal,he_uniform,random_uniform,lecun_normal,softplus,relu,hard_sigmoid,selu,6.0,256.0,0.0
37baf6f8,0.09387499839067459,0.09700000286102295,17.96119713783264,True,,,1.0,4ff29fdadd614fea900d4c30c136e004,2022-09-12_04-57-15,1662958635.0,17.96119713783264,10973.0,b430368dd22d,172.17.0.2,17.96119713783264,0.0,1.0,0.00576472282409668,"5_act1=sigmoid,act2=softsign,act3=relu,act4=exponential,batch_size=512,bi1=random_normal,bi2=random_uniform,bi3=ones,bi4=glorot_uniform,epochs=12,ki1=random_normal,ki2=orthogonal,ki3=random_uniform,ki4=lecun_normal,layer2=2,loss=mean_squared_error,lr=2.4139,optimizer=adadelta,unit2=256",mean_squared_error,512.0,adadelta,2.41391555456332,random_normal,orthogonal,random_uniform,lecun_normal,random_normal,random_uniform,ones,glorot_uniform,sigmoid,softsign,relu,exponential,12.0,256.0,2.0
51f5685a,,,,,,,,4e30149773ee42b99f084b4958e76dfb,2022-09-12_04-57-21,1662958641.0,,11183.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,256.0,adadelta,0.746777905510384,he_uniform,he_normal,random_uniform,random_uniform,glorot_normal,he_normal,he_uniform,truncated_normal,selu,softplus,linear,softsign,11.0,128.0,0.0
5fabbada,0.10199999809265137,0.09650000184774399,29.948928594589233,True,,,1.0,2727bd9a09e1467c8105a116dafc0c77,2022-09-12_04-57-59,1662958679.0,29.948928594589233,11362.0,b430368dd22d,172.17.0.2,29.948928594589233,0.0,1.0,0.004791259765625,"7_act1=None,act2=relu,act3=tanh,act4=softsign,batch_size=128,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,bi4=he_normal,epochs=14,ki1=constant,ki2=constant,ki3=truncated_normal,ki4=glorot_uniform,layer2=2,loss=mean_absolute_error,lr=0.3022,optimizer=sgd,unit2=256",mean_absolute_error,128.0,sgd,0.30215609802741183,constant,constant,truncated_normal,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,he_normal,,relu,tanh,softsign,14.0,256.0,2.0
6470c006,0.10050000250339508,0.11400000005960464,32.38093304634094,True,,,1.0,98d6bb8a63484d8db073d42754664e00,2022-09-12_04-58-36,1662958716.0,32.38093304634094,11575.0,b430368dd22d,172.17.0.2,32.38093304634094,0.0,1.0,0.0049648284912109375,"8_act1=softsign,act2=exponential,act3=hard_sigmoid,act4=tanh,batch_size=64,bi1=truncated_normal,bi2=random_uniform,bi3=constant,bi4=ones,epochs=7,ki1=random_uniform,ki2=glorot_normal,ki3=glorot_uniform,ki4=lecun_normal,layer2=1,loss=mean_absolute_percentage_error,lr=5.0435,optimizer=adamax,unit2=256",mean_absolute_percentage_error,64.0,adamax,5.043523141330109,random_uniform,glorot_normal,glorot_uniform,lecun_normal,truncated_normal,random_uniform,constant,ones,softsign,exponential,hard_sigmoid,tanh,7.0,256.0,1.0
794dfd86,0.08524999767541885,0.10050000250339508,63.461466789245605,True,,,1.0,21dc6f356c09483cba4ff088e0b6d030,2022-09-12_04-59-44,1662958784.0,63.461466789245605,11796.0,b430368dd22d,172.17.0.2,63.461466789245605,0.0,1.0,0.005518198013305664,"9_act1=selu,act2=None,act3=tanh,act4=softsign,batch_size=64,bi1=random_uniform,bi2=zeros,bi3=he_normal,bi4=constant,epochs=14,ki1=random_uniform,ki2=zeros,ki3=orthogonal,ki4=orthogonal,layer2=1,loss=mean_squared_logarithmic_error,lr=6.8418,optimizer=rmsprop,unit2=128",mean_squared_logarithmic_error,64.0,rmsprop,6.84178803110667,random_uniform,zeros,orthogonal,orthogonal,random_uniform,zeros,he_normal,constant,selu,,tanh,softsign,14.0,128.0,1.0
8f5c350c,,,,,,,,a39a2f7940774323a2e40314befc4d0f,2022-09-12_04-59-49,1662958789.0,,12069.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,32.0,nadam,7.58014882672406,glorot_uniform,he_uniform,glorot_uniform,random_uniform,constant,he_normal,zeros,random_normal,tanh,selu,linear,softsign,11.0,128.0,1.0
b7e70ccc,0.09787499904632568,0.09849999845027924,126.65476298332214,True,,,1.0,c5c5b8c4d135400a90a9c6ff921ce580,2022-09-12_05-02-03,1662958923.0,126.65476298332214,12248.0,b430368dd22d,172.17.0.2,126.65476298332214,0.0,1.0,0.0047185420989990234,"11_act1=exponential,act2=softsign,act3=elu,act4=sigmoid,batch_size=16,bi1=lecun_normal,bi2=he_normal,bi3=glorot_normal,bi4=lecun_normal,epochs=11,ki1=ones,ki2=orthogonal,ki3=he_normal,ki4=zeros,layer2=1,loss=logcosh,lr=9.6478,optimizer=adagrad,unit2=64",logcosh,16.0,adagrad,9.647839252525188,ones,orthogonal,he_normal,zeros,lecun_normal,he_normal,glorot_normal,lecun_normal,exponential,softsign,elu,sigmoid,11.0,64.0,1.0
bcaa8518,0.09162499755620956,0.0794999971985817,19.218988180160522,True,,,1.0,30095c220b3b4ebbaa60f0c225caf753,2022-09-12_05-02-28,1662958948.0,19.218988180160522,12520.0,b430368dd22d,172.17.0.2,19.218988180160522,0.0,1.0,0.004916667938232422,"12_act1=relu,act2=elu,act3=sigmoid,act4=linear,batch_size=256,bi1=random_uniform,bi2=truncated_normal,bi3=constant,bi4=constant,epochs=11,ki1=random_uniform,ki2=truncated_normal,ki3=glorot_normal,ki4=he_uniform,layer2=1,loss=squared_hinge,lr=3.3923,optimizer=adadelta,unit2=64",squared_hinge,256.0,adadelta,3.3923331202007767,random_uniform,truncated_normal,glorot_normal,he_uniform,random_uniform,truncated_normal,constant,constant,relu,elu,sigmoid,linear,11.0,64.0,1.0
0b5a6bf6,0.09787499904632568,0.09849999845027924,16.94034743309021,True,,,1.0,18900a3cdf7a43d3a21b474126772c12,2022-09-12_05-02-50,1662958970.0,16.94034743309021,12732.0,b430368dd22d,172.17.0.2,16.94034743309021,0.0,1.0,0.00533604621887207,"13_act1=elu,act2=relu,act3=tanh,act4=relu,batch_size=512,bi1=glorot_normal,bi2=lecun_normal,bi3=constant,bi4=glorot_uniform,epochs=12,ki1=lecun_normal,ki2=random_uniform,ki3=he_normal,ki4=lecun_normal,layer2=0,loss=sparse_categorical_crossentropy,lr=3.8326,optimizer=adagrad,unit2=256",sparse_categorical_crossentropy,512.0,adagrad,3.832644072371222,lecun_normal,random_uniform,he_normal,lecun_normal,glorot_normal,lecun_normal,constant,glorot_uniform,elu,relu,tanh,relu,12.0,256.0,0.0
