trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
63e1a384,0.4937500059604645,0.5249999761581421,8.280925750732422,True,,,1.0,8b79bd1227c84d5ab39d536cedfa6e1d,2022-09-07_14-07-34,1662559654.0,8.280925750732422,32676.0,83e87206dee1,172.17.0.3,8.280925750732422,0.0,1.0,0.0053043365478515625,"1_act1=relu,act2=relu,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop",binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
66d8101e,0.5062500238418579,0.4749999940395355,6.701078176498413,True,,,1.0,aeec64fc73b24e7eab9c7eed71b63e3a,2022-09-07_14-07-46,1662559666.0,6.701078176498413,33150.0,83e87206dee1,172.17.0.3,6.701078176498413,0.0,1.0,0.004790306091308594,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=zeros,ki2=zeros,ki3=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,1.0,0.0
6c1d0b6a,,,,,,,,897e6e837f8a43c0a102200e75e0c056,2022-09-07_14-07-51,1662559671.0,,33647.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,1.0,1.0
7344e142,0.5062500238418579,0.4749999940395355,9.164660930633545,True,,,1.0,aefbdd454bce4f4896484a3dd39691c0,2022-09-07_14-08-08,1662559688.0,9.164660930633545,34166.0,83e87206dee1,172.17.0.3,9.164660930633545,0.0,1.0,0.004962921142578125,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=32,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad",mean_squared_logarithmic_error,32.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,1.0,2.0
78096d6a,0.4937500059604645,0.5249999761581421,5.977368593215942,True,,,1.0,6f55566b2fb640c9ba603b34b48ddee6,2022-09-07_14-08-19,1662559699.0,5.977368593215942,35403.0,83e87206dee1,172.17.0.3,5.977368593215942,0.0,1.0,0.005057096481323242,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=2,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,layer2=0,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,2.0,0.0
80617e80,0.5062500238418579,0.4749999940395355,5.987459421157837,True,,,1.0,6a288cc1237e4662919bc70d737fdcc1,2022-09-07_14-08-31,1662559711.0,5.987459421157837,35748.0,83e87206dee1,172.17.0.3,5.987459421157837,0.0,1.0,0.004026651382446289,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=128,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=2,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer2=1,loss=squared_hinge,lr=3.7500,optimizer=adamax",squared_hinge,128.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,2.0,1.0
86f01b58,0.5062500238418579,0.4749999940395355,6.240515947341919,True,,,1.0,b17c7b944d0443cba219e6da56479e52,2022-09-07_14-08-41,1662559721.0,6.240515947341919,36038.0,83e87206dee1,172.17.0.3,6.240515947341919,0.0,1.0,0.004624366760253906,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=1,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer2=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,1.0,2.0
8d7eb54c,0.4937500059604645,0.5249999761581421,7.647925615310669,True,,,1.0,e3244dcd3e1f4eb5a6d9adfd17545b70,2022-09-07_14-08-54,1662559734.0,7.647925615310669,36312.0,83e87206dee1,172.17.0.3,7.647925615310669,0.0,1.0,0.004495859146118164,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=256,bi1=constant,bi2=constant,bi3=random_uniform,epochs=2,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,2.0,1.0
940e41d4,0.5062500238418579,0.4749999940395355,6.277315616607666,True,,,1.0,3d2b961fb0ba4f12a3c15c5d4abd0559,2022-09-07_14-09-05,1662559745.0,6.277315616607666,36607.0,83e87206dee1,172.17.0.3,6.277315616607666,0.0,1.0,0.00423884391784668,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=1,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,1.0,0.0
9bcd6aee,1.0,1.0,6.989590644836426,True,,,1.0,ea4d574d18694b57982bcfb533bb3a67,2022-09-07_14-09-17,1662559757.0,6.989590644836426,36886.0,83e87206dee1,172.17.0.3,6.989590644836426,0.0,1.0,0.003970146179199219,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=512,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=2,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,2.0,2.0
a25c369c,0.5062500238418579,0.4749999940395355,7.607535123825073,True,,,1.0,bde787c6d8754036958def6519767220,2022-09-07_14-09-30,1662559770.0,7.607535123825073,37168.0,83e87206dee1,172.17.0.3,7.607535123825073,0.0,1.0,0.0053253173828125,"11_act1=selu,act2=tanh,act3=softsign,batch_size=64,bi1=truncated_normal,bi2=truncated_normal,bi3=he_normal,epochs=1,ki1=ones,ki2=he_normal,ki3=lecun_normal,layer2=1,loss=binary_crossentropy,lr=6.8750,optimizer=nadam",binary_crossentropy,64.0,nadam,6.875000476837158,ones,he_normal,lecun_normal,truncated_normal,truncated_normal,he_normal,selu,tanh,softsign,1.0,1.0
a983fa40,0.4937500059604645,0.5249999761581421,8.433042526245117,True,,,1.0,fad99ff9229344d8b41400a7c974096f,2022-09-07_14-09-44,1662559784.0,8.433042526245117,37664.0,83e87206dee1,172.17.0.3,8.433042526245117,0.0,1.0,0.004914522171020508,"12_act1=softsign,act2=hard_sigmoid,act3=sigmoid,batch_size=128,bi1=constant,bi2=constant,bi3=lecun_uniform,epochs=2,ki1=random_uniform,ki2=lecun_uniform,ki3=constant,layer2=0,loss=mean_absolute_error,lr=9.3750,optimizer=rmsprop",mean_absolute_error,128.0,rmsprop,9.375,random_uniform,lecun_uniform,constant,constant,constant,lecun_uniform,softsign,hard_sigmoid,sigmoid,2.0,0.0
b1437198,0.5062500238418579,0.4749999940395355,6.778494834899902,True,,,1.0,cb0e9b2995f245bc8b0779f5c4dc9c15,2022-09-07_14-09-56,1662559796.0,6.778494834899902,38222.0,83e87206dee1,172.17.0.3,6.778494834899902,0.0,1.0,0.0051648616790771484,"13_act1=exponential,act2=softplus,act3=selu,batch_size=32,bi1=glorot_normal,bi2=glorot_normal,bi3=ones,epochs=1,ki1=he_normal,ki2=ones,ki3=glorot_normal,layer2=1,loss=logcosh,lr=4.3750,optimizer=adam",logcosh,32.0,adam,4.375000476837158,he_normal,ones,glorot_normal,glorot_normal,glorot_normal,ones,exponential,softplus,selu,1.0,1.0
b99b57ac,0.4937500059604645,0.5249999761581421,7.642635107040405,True,,,1.0,cd8d19fc66c045328529645eb3b099e3,2022-09-07_14-10-09,1662559809.0,7.642635107040405,38878.0,83e87206dee1,172.17.0.3,7.642635107040405,0.0,1.0,0.005713701248168945,"14_act1=softplus,act2=softsign,act3=tanh,batch_size=64,bi1=ones,bi2=ones,bi3=lecun_normal,epochs=1,ki1=lecun_normal,ki2=truncated_normal,ki3=ones,layer2=1,loss=mean_absolute_percentage_error,lr=3.1250,optimizer=adadelta",mean_absolute_percentage_error,64.0,adadelta,3.1250007152557373,lecun_normal,truncated_normal,ones,ones,ones,lecun_normal,softplus,softsign,tanh,1.0,1.0
c0c2ec0c,0.4937500059604645,0.5249999761581421,8.234135389328003,True,,,1.0,9edb9d84a6084d80bdb9869c6f0bd623,2022-09-07_14-10-22,1662559822.0,8.234135389328003,39508.0,83e87206dee1,172.17.0.3,8.234135389328003,0.0,1.0,0.0054171085357666016,"15_act1=hard_sigmoid,act2=exponential,act3=softmax,batch_size=256,bi1=lecun_uniform,bi2=lecun_uniform,bi3=truncated_normal,epochs=2,ki1=truncated_normal,ki2=lecun_normal,ki3=lecun_uniform,layer2=0,loss=categorical_crossentropy,lr=8.1250,optimizer=sgd",categorical_crossentropy,256.0,sgd,8.125,truncated_normal,lecun_normal,lecun_uniform,lecun_uniform,lecun_uniform,truncated_normal,hard_sigmoid,exponential,softmax,2.0,0.0
c8832d4e,0.4937500059604645,0.5249999761581421,9.790310859680176,True,,,1.0,a650fbac056b4438b43cfe979547b20a,2022-09-07_14-10-37,1662559837.0,9.790310859680176,40003.0,83e87206dee1,172.17.0.3,9.790310859680176,0.0,1.0,0.005332469940185547,"16_act1=tanh,act2=sigmoid,act3=hard_sigmoid,batch_size=16,bi1=he_normal,bi2=he_normal,bi3=constant,epochs=1,ki1=constant,ki2=glorot_normal,ki3=random_uniform,layer2=1,loss=hinge,lr=5.6250,optimizer=adamax",hinge,16.0,adamax,5.625000476837158,constant,glorot_normal,random_uniform,he_normal,he_normal,constant,tanh,sigmoid,hard_sigmoid,1.0,1.0
d042d7aa,0.4937500059604645,0.5249999761581421,8.207411289215088,True,,,1.0,dd921b3fe0704630a3c7e3e73991448c,2022-09-07_14-10-51,1662559851.0,8.207411289215088,40541.0,83e87206dee1,172.17.0.3,8.207411289215088,0.0,1.0,0.005417585372924805,"17_act1=softmax,act2=selu,act3=softplus,batch_size=128,bi1=random_uniform,bi2=random_uniform,bi3=glorot_normal,epochs=2,ki1=glorot_normal,ki2=constant,ki3=he_normal,layer2=2,loss=kullback_leibler_divergence,lr=0.6250,optimizer=adagrad",kullback_leibler_divergence,128.0,adagrad,0.6250009536743164,glorot_normal,constant,he_normal,random_uniform,random_uniform,glorot_normal,softmax,selu,softplus,2.0,2.0
d9344b1e,,,,,,,,fca69e7ff2724e7b8661e09a04475fbb,2022-09-07_14-10-57,1662559857.0,,377.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,64.0,adam,0.9375008940696716,random_normal,he_uniform,orthogonal,he_normal,orthogonal,constant,softmax,softsign,sigmoid,2.0,1.0
e18c5806,0.5062500238418579,0.4749999940395355,7.546567678451538,True,,,1.0,d7a757448b7b47aeaa832ea3f845e134,2022-09-07_14-11-15,1662559875.0,7.546567678451538,641.0,83e87206dee1,172.17.0.3,7.546567678451538,0.0,1.0,0.005018949508666992,"19_act1=tanh,act2=exponential,act3=selu,batch_size=512,bi1=random_uniform,bi2=he_uniform,bi3=glorot_normal,epochs=1,ki1=glorot_uniform,ki2=orthogonal,ki3=zeros,layer2=2,loss=poisson,lr=5.9375,optimizer=rmsprop",poisson,512.0,rmsprop,5.937500476837158,glorot_uniform,orthogonal,zeros,random_uniform,he_uniform,glorot_normal,tanh,exponential,selu,1.0,2.0
