trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
304b4776,0.4937500059604645,0.5249999761581421,5.417689800262451,True,,,1.0,430b0086bcd9436ab272bdd81ba4f2ee,2022-09-19_15-39-13,1663601953.0,5.417689800262451,32097.0,b430368dd22d,172.17.0.2,5.417689800262451,0.0,1.0,0.0055027008056640625,"1_act1=relu,act2=relu,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop",binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
332d1712,0.4937500059604645,0.5249999761581421,8.430677652359009,True,,,1.0,f695c8b97e334c16ba939f9e59bfb7d8,2022-09-19_15-39-26,1663601966.0,8.430677652359009,32300.0,b430368dd22d,172.17.0.2,8.430677652359009,0.0,1.0,0.005120992660522461,"2_act1=relu,act2=exponential,act3=softmax,batch_size=16,bi1=glorot_uniform,bi2=lecun_uniform,bi3=constant,epochs=1,ki1=ones,ki2=random_normal,ki3=he_normal,layer2=2,loss=mean_absolute_percentage_error,lr=7.9342,optimizer=nadam",mean_absolute_percentage_error,16.0,nadam,7.934229897048409,ones,random_normal,he_normal,glorot_uniform,lecun_uniform,constant,relu,exponential,softmax,1.0,2.0
368a1d4c,0.5062500238418579,0.4749999940395355,5.019956588745117,True,,,1.0,36234df4012646b4991bf18d6c4beca7,2022-09-19_15-39-37,1663601977.0,5.019956588745117,32675.0,b430368dd22d,172.17.0.2,5.019956588745117,0.0,1.0,0.005202770233154297,"3_act1=tanh,act2=linear,act3=elu,batch_size=32,bi1=lecun_normal,bi2=ones,bi3=constant,epochs=1,ki1=glorot_normal,ki2=random_uniform,ki3=he_normal,layer2=2,loss=logcosh,lr=6.1056,optimizer=adagrad",logcosh,32.0,adagrad,6.105607746499595,glorot_normal,random_uniform,he_normal,lecun_normal,ones,constant,tanh,linear,elu,1.0,2.0
3ee27700,,,,,,,,7c64e815dc4c45778831280fd1b10de7,2022-09-19_15-39-42,1663601982.0,,33064.0,b430368dd22d,172.17.0.2,,,,,,binary_crossentropy,512.0,adam,4.380956279155232,glorot_normal,ones,zeros,random_uniform,he_uniform,orthogonal,sigmoid,softplus,softsign,1.0,2.0
44d8bb88,0.4937500059604645,0.5249999761581421,4.798656940460205,True,,,1.0,91ce438dd05145f4af2727d62494b0b7,2022-09-19_15-39-54,1663601994.0,4.798656940460205,33276.0,b430368dd22d,172.17.0.2,4.798656940460205,0.0,1.0,0.005103588104248047,"5_act1=softsign,act2=hard_sigmoid,act3=hard_sigmoid,batch_size=128,bi1=random_uniform,bi2=lecun_uniform,bi3=random_uniform,epochs=1,ki1=truncated_normal,ki2=glorot_uniform,ki3=ones,layer2=2,loss=logcosh,lr=4.8490,optimizer=adadelta",logcosh,128.0,adadelta,4.848953752301313,truncated_normal,glorot_uniform,ones,random_uniform,lecun_uniform,random_uniform,softsign,hard_sigmoid,hard_sigmoid,1.0,2.0
4904d340,0.4937500059604645,0.5249999761581421,3.6398723125457764,True,,,1.0,7beb519abe504c5cb47da8f354194f50,2022-09-19_15-40-02,1663602002.0,3.6398723125457764,33777.0,b430368dd22d,172.17.0.2,3.6398723125457764,0.0,1.0,0.0047283172607421875,"6_act1=exponential,act2=linear,act3=softsign,batch_size=512,bi1=random_normal,bi2=constant,bi3=random_uniform,epochs=1,ki1=zeros,ki2=ones,ki3=he_normal,layer2=1,loss=mean_squared_error,lr=1.1255,optimizer=adadelta",mean_squared_error,512.0,adadelta,1.125514363470822,zeros,ones,he_normal,random_normal,constant,random_uniform,exponential,linear,softsign,1.0,1.0
4efad1e6,0.5062500238418579,0.4749999940395355,5.101275682449341,True,,,1.0,65ce7ad47cd749b4a83c4d722a45793e,2022-09-19_15-40-13,1663602013.0,5.101275682449341,34017.0,b430368dd22d,172.17.0.2,5.101275682449341,0.0,1.0,0.0055353641510009766,"7_act1=sigmoid,act2=softsign,act3=exponential,batch_size=64,bi1=lecun_normal,bi2=truncated_normal,bi3=truncated_normal,epochs=1,ki1=random_uniform,ki2=random_normal,ki3=lecun_normal,layer2=2,loss=logcosh,lr=7.7970,optimizer=rmsprop",logcosh,64.0,rmsprop,7.797021246998218,random_uniform,random_normal,lecun_normal,lecun_normal,truncated_normal,truncated_normal,sigmoid,softsign,exponential,1.0,2.0
5458a262,0.4937500059604645,0.5249999761581421,7.029977560043335,True,,,1.0,b60bedc3dd164c98a62323c45ae47e34,2022-09-19_15-40-25,1663602025.0,7.029977560043335,34484.0,b430368dd22d,172.17.0.2,7.029977560043335,0.0,1.0,0.004929542541503906,"8_act1=selu,act2=hard_sigmoid,act3=softmax,batch_size=16,bi1=constant,bi2=constant,bi3=ones,epochs=1,ki1=glorot_normal,ki2=glorot_normal,ki3=glorot_uniform,layer2=0,loss=categorical_crossentropy,lr=1.9679,optimizer=rmsprop",categorical_crossentropy,16.0,rmsprop,1.9679004824486603,glorot_normal,glorot_normal,glorot_uniform,constant,constant,ones,selu,hard_sigmoid,softmax,1.0,0.0
5a4e81a0,,,,,,,,6cc802aa98cd4f4f9df18d2158d6998f,2022-09-19_15-40-30,1663602030.0,,35000.0,b430368dd22d,172.17.0.2,,,,,,kullback_leibler_divergence,256.0,adadelta,2.094670900476288,truncated_normal,truncated_normal,random_uniform,random_uniform,he_normal,orthogonal,tanh,softmax,sigmoid,1.0,1.0
6176a6ce,0.5062500238418579,0.4749999940395355,5.428218126296997,True,,,1.0,a7e5b776e06342ee9de2bbb2a7560c3a,2022-09-19_15-40-43,1663602043.0,5.428218126296997,35526.0,b430368dd22d,172.17.0.2,5.428218126296997,0.0,1.0,0.0075054168701171875,"10_act1=elu,act2=exponential,act3=softmax,batch_size=32,bi1=glorot_uniform,bi2=lecun_uniform,bi3=random_uniform,epochs=1,ki1=ones,ki2=he_uniform,ki3=he_uniform,layer2=2,loss=mean_absolute_percentage_error,lr=5.9639,optimizer=adamax",mean_absolute_percentage_error,32.0,adamax,5.963876007176463,ones,he_uniform,he_uniform,glorot_uniform,lecun_uniform,random_uniform,elu,exponential,softmax,1.0,2.0
663ae30a,,,,,,,,db615a3f9e4449f7b5b1fe8eb43066cb,2022-09-19_15-40-49,1663602049.0,,35910.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,64.0,adadelta,9.867410481380064,he_normal,random_normal,random_uniform,zeros,he_uniform,orthogonal,softsign,softsign,sigmoid,1.0,1.0
6cc9ad78,0.5062500238418579,0.4749999940395355,4.618884086608887,True,,,1.0,e7e2f0fc4c134eb590a4e16999ae4a26,2022-09-19_15-41-02,1663602062.0,4.618884086608887,36086.0,b430368dd22d,172.17.0.2,4.618884086608887,0.0,1.0,0.004826784133911133,"12_act1=exponential,act2=selu,act3=linear,batch_size=64,bi1=ones,bi2=random_uniform,bi3=zeros,epochs=1,ki1=orthogonal,ki2=zeros,ki3=glorot_normal,layer2=0,loss=categorical_hinge,lr=6.5559,optimizer=rmsprop",categorical_hinge,64.0,rmsprop,6.555936520576127,orthogonal,zeros,glorot_normal,ones,random_uniform,zeros,exponential,selu,linear,1.0,0.0
718de978,,,,,,,,b12ff9e35354427bb7c5194c12edf15e,2022-09-19_15-41-07,1663602067.0,,36340.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,512.0,adagrad,0.9447984595708795,zeros,ones,orthogonal,zeros,random_uniform,orthogonal,softplus,linear,softsign,1.0,1.0
778443cc,1.0,1.0,4.015605688095093,True,,,1.0,fe56de35219348fea39e00acc3496ecf,2022-09-19_15-41-19,1663602079.0,4.015605688095093,36691.0,b430368dd22d,172.17.0.2,4.015605688095093,0.0,1.0,0.004957437515258789,"14_act1=linear,act2=exponential,act3=hard_sigmoid,batch_size=256,bi1=truncated_normal,bi2=glorot_normal,bi3=constant,epochs=1,ki1=he_normal,ki2=zeros,ki3=constant,layer2=2,loss=categorical_hinge,lr=5.9186,optimizer=adadelta",categorical_hinge,256.0,adadelta,5.918597990149732,he_normal,zeros,constant,truncated_normal,glorot_normal,constant,linear,exponential,hard_sigmoid,1.0,2.0
7c494fb0,0.4937500059604645,0.5249999761581421,4.031521558761597,True,,,1.0,ececba5c48b14c52b1ce0267854316ec,2022-09-19_15-41-28,1663602088.0,4.031521558761597,36902.0,b430368dd22d,172.17.0.2,4.031521558761597,0.0,1.0,0.004793405532836914,"15_act1=softmax,act2=softmax,act3=hard_sigmoid,batch_size=128,bi1=glorot_uniform,bi2=lecun_uniform,bi3=he_normal,epochs=1,ki1=zeros,ki2=lecun_uniform,ki3=orthogonal,layer2=2,loss=mean_absolute_error,lr=0.7699,optimizer=sgd",mean_absolute_error,128.0,sgd,0.7699323952389766,zeros,lecun_uniform,orthogonal,glorot_uniform,lecun_uniform,he_normal,softmax,softmax,hard_sigmoid,1.0,2.0
81a6882e,,,,,,,,ca3fb7b7bb234a6eb20e7e6806005317,2022-09-19_15-41-33,1663602093.0,,37356.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,256.0,adadelta,4.969978300188,he_normal,lecun_uniform,lecun_uniform,ones,truncated_normal,orthogonal,tanh,softsign,linear,1.0,0.0
8704063e,0.4937500059604645,0.5249999761581421,3.827397346496582,True,,,1.0,18f856780cd74ab4b2e787c91c617ccc,2022-09-19_15-41-44,1663602104.0,3.827397346496582,37862.0,b430368dd22d,172.17.0.2,3.827397346496582,0.0,1.0,0.00489354133605957,"17_act1=relu,act2=softsign,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=truncated_normal,bi3=lecun_uniform,epochs=1,ki1=ones,ki2=zeros,ki3=orthogonal,layer2=0,loss=kullback_leibler_divergence,lr=6.8350,optimizer=rmsprop",kullback_leibler_divergence,256.0,rmsprop,6.834982742965436,ones,zeros,orthogonal,random_normal,truncated_normal,lecun_uniform,relu,softsign,hard_sigmoid,1.0,0.0
8b302fee,0.4937500059604645,0.5249999761581421,6.229898691177368,True,,,1.0,d6861a8712fb449183091c54b0858002,2022-09-19_15-41-55,1663602115.0,6.229898691177368,38396.0,b430368dd22d,172.17.0.2,6.229898691177368,0.0,1.0,0.0058481693267822266,"18_act1=elu,act2=softplus,act3=softsign,batch_size=16,bi1=ones,bi2=glorot_uniform,bi3=ones,epochs=1,ki1=lecun_uniform,ki2=random_normal,ki3=he_uniform,layer2=1,loss=logcosh,lr=7.2537,optimizer=adamax",logcosh,16.0,adamax,7.253696022269388,lecun_uniform,random_normal,he_uniform,ones,glorot_uniform,ones,elu,softplus,softsign,1.0,1.0
