trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
4f4c5c1c,0.4650000035762787,0.4516666531562805,24.032511711120605,True,,,1.0,8c6edff43580442bac596f3be8af9c16,2022-09-19_23-39-59,1663630799.0,24.032511711120605,5475.0,b430368dd22d,172.17.0.2,24.032511711120605,0.0,1.0,0.0048351287841796875,"1_act1=relu,act2=relu,act3=relu,act4=sigmoid,batch_size=1,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop,unit2=400,unit3=100",binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
51d03468,,,,,,,,549fa706bed44f46b8988bcbab79bcbd,2022-09-19_23-40-04,1663630804.0,,6043.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,512.0,adam,2.756693394370459,zeros,lecun_normal,constant,ones,random_uniform,ones,orthogonal,constant,linear,softmax,sigmoid,tanh,1.0,200.0,100.0,1.0,2.0
605eac76,,,,,,,,0880d7593a344ad9a3795a790ee20ede,2022-09-19_23-40-12,1663630812.0,,6361.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,sgd,8.220516564260867,he_normal,glorot_normal,he_normal,ones,constant,orthogonal,he_normal,orthogonal,selu,linear,softsign,tanh,1.0,800.0,100.0,1.0,2.0
65238ed4,0.3295833468437195,0.33500000834465027,5.118303060531616,True,,,1.0,44dce3c93fec41f29de1d870befb6dfc,2022-09-19_23-40-26,1663630826.0,5.118303060531616,6548.0,b430368dd22d,172.17.0.2,5.118303060531616,0.0,1.0,0.006567478179931641,"4_act1=elu,act2=linear,act3=softplus,act4=relu,batch_size=256,bi1=glorot_normal,bi2=truncated_normal,bi3=zeros,bi4=he_uniform,epochs=1,ki1=zeros,ki2=truncated_normal,ki3=truncated_normal,ki4=random_uniform,layer2=1,layer3=2,loss=categorical_crossentropy,lr=9.0790,optimizer=sgd,unit2=200,unit3=100",categorical_crossentropy,256.0,sgd,9.07903759840113,zeros,truncated_normal,truncated_normal,random_uniform,glorot_normal,truncated_normal,zeros,he_uniform,elu,linear,softplus,relu,1.0,200.0,100.0,1.0,2.0
6a80fda8,0.3295833468437195,0.33500000834465027,6.08234167098999,True,,,1.0,bc200093d2c54eb7be5283f2de861617,2022-09-19_23-40-36,1663630836.0,6.08234167098999,6913.0,b430368dd22d,172.17.0.2,6.08234167098999,0.0,1.0,0.004952430725097656,"5_act1=selu,act2=selu,act3=softsign,act4=tanh,batch_size=16,bi1=random_uniform,bi2=he_uniform,bi3=ones,bi4=he_uniform,epochs=1,ki1=constant,ki2=orthogonal,ki3=lecun_uniform,ki4=truncated_normal,layer2=1,layer3=0,loss=mean_squared_logarithmic_error,lr=2.4953,optimizer=adamax,unit2=200,unit3=100",mean_squared_logarithmic_error,16.0,adamax,2.495337558427441,constant,orthogonal,lecun_uniform,truncated_normal,random_uniform,he_uniform,ones,he_uniform,selu,selu,softsign,tanh,1.0,200.0,100.0,1.0,0.0
6fde61aa,0.6704166531562805,0.6650000214576721,5.86064600944519,True,,,1.0,38e7af526c4c4b60a59a974b637bbbdc,2022-09-19_23-40-47,1663630847.0,5.86064600944519,7146.0,b430368dd22d,172.17.0.2,5.86064600944519,0.0,1.0,0.0050506591796875,"6_act1=softplus,act2=sigmoid,act3=hard_sigmoid,act4=hard_sigmoid,batch_size=256,bi1=zeros,bi2=constant,bi3=he_uniform,bi4=he_uniform,epochs=1,ki1=he_normal,ki2=random_uniform,ki3=he_uniform,ki4=zeros,layer2=1,layer3=1,loss=poisson,lr=9.5650,optimizer=adamax,unit2=400,unit3=100",poisson,256.0,adamax,9.564994356053584,he_normal,random_uniform,he_uniform,zeros,zeros,constant,he_uniform,he_uniform,softplus,sigmoid,hard_sigmoid,hard_sigmoid,1.0,400.0,100.0,1.0,1.0
766d0634,0.3295833468437195,0.33500000834465027,5.722254037857056,True,,,1.0,fe49802717874927bcd34327a9a7f16f,2022-09-19_23-40-57,1663630857.0,5.722254037857056,7651.0,b430368dd22d,172.17.0.2,5.722254037857056,0.0,1.0,0.00459599494934082,"7_act1=exponential,act2=sigmoid,act3=selu,act4=softplus,batch_size=64,bi1=random_uniform,bi2=lecun_normal,bi3=ones,bi4=truncated_normal,epochs=1,ki1=random_normal,ki2=he_uniform,ki3=ones,ki4=he_normal,layer2=1,layer3=2,loss=mean_absolute_percentage_error,lr=1.7167,optimizer=adamax,unit2=400,unit3=100",mean_absolute_percentage_error,64.0,adamax,1.7166705488582592,random_normal,he_uniform,ones,he_normal,random_uniform,lecun_normal,ones,truncated_normal,exponential,sigmoid,selu,softplus,1.0,400.0,100.0,1.0,2.0
7c636b50,0.3295833468437195,0.33500000834465027,5.883066654205322,True,,,1.0,a917ae25d8d74382bb355f8dd238cd32,2022-09-19_23-41-07,1663630867.0,5.883066654205322,7847.0,b430368dd22d,172.17.0.2,5.883066654205322,0.0,1.0,0.0050427913665771484,"8_act1=softplus,act2=linear,act3=selu,act4=softplus,batch_size=32,bi1=random_uniform,bi2=glorot_normal,bi3=zeros,bi4=glorot_normal,epochs=1,ki1=constant,ki2=he_uniform,ki3=random_uniform,ki4=lecun_normal,layer2=1,layer3=1,loss=hinge,lr=6.8984,optimizer=adadelta,unit2=400,unit3=100",hinge,32.0,adadelta,6.898416749547126,constant,he_uniform,random_uniform,lecun_normal,random_uniform,glorot_normal,zeros,glorot_normal,softplus,linear,selu,softplus,1.0,400.0,100.0,1.0,1.0
84ed23a6,0.3295833468437195,0.33500000834465027,5.371969938278198,True,,,1.0,7be6f7a5d9334ce7a028338f1cfc8fbd,2022-09-19_23-41-18,1663630878.0,5.371969938278198,8038.0,b430368dd22d,172.17.0.2,5.371969938278198,0.0,1.0,0.00459742546081543,"9_act1=tanh,act2=softsign,act3=softsign,act4=exponential,batch_size=512,bi1=glorot_uniform,bi2=truncated_normal,bi3=ones,bi4=random_uniform,epochs=1,ki1=ones,ki2=glorot_normal,ki3=lecun_normal,ki4=constant,layer2=1,layer3=1,loss=mean_absolute_error,lr=4.8507,optimizer=adamax,unit2=800,unit3=100",mean_absolute_error,512.0,adamax,4.850658401186336,ones,glorot_normal,lecun_normal,constant,glorot_uniform,truncated_normal,ones,random_uniform,tanh,softsign,softsign,exponential,1.0,800.0,100.0,1.0,1.0
88e8476a,0.6704166531562805,0.6650000214576721,7.520338535308838,True,,,1.0,cadc7670edc44666826bb1ce9bb03e8c,2022-09-19_23-41-30,1663630890.0,7.520338535308838,8271.0,b430368dd22d,172.17.0.2,7.520338535308838,0.0,1.0,0.004954099655151367,"10_act1=softplus,act2=elu,act3=selu,act4=linear,batch_size=16,bi1=glorot_uniform,bi2=ones,bi3=truncated_normal,bi4=lecun_normal,epochs=1,ki1=he_uniform,ki2=zeros,ki3=lecun_uniform,ki4=he_uniform,layer2=1,layer3=2,loss=binary_crossentropy,lr=4.6604,optimizer=rmsprop,unit2=800,unit3=100",binary_crossentropy,16.0,rmsprop,4.660367145225214,he_uniform,zeros,lecun_uniform,he_uniform,glorot_uniform,ones,truncated_normal,lecun_normal,softplus,elu,selu,linear,1.0,800.0,100.0,1.0,2.0
8eddd0fe,,,,,,,,70a74dec6fe64fc988575003555b82e8,2022-09-19_23-41-34,1663630894.0,,8463.0,b430368dd22d,172.17.0.2,,,,,,poisson,16.0,adam,3.776611442631036,random_normal,random_normal,lecun_uniform,random_normal,constant,orthogonal,lecun_normal,constant,exponential,softplus,sigmoid,elu,1.0,400.0,100.0,1.0,2.0
960542c2,0.6704166531562805,0.6650000214576721,6.743604898452759,True,,,1.0,5a5c2062241241aa9c18719910119506,2022-09-19_23-41-49,1663630909.0,6.743604898452759,8818.0,b430368dd22d,172.17.0.2,6.743604898452759,0.0,1.0,0.004509449005126953,"12_act1=linear,act2=tanh,act3=selu,act4=softmax,batch_size=16,bi1=truncated_normal,bi2=lecun_normal,bi3=glorot_uniform,bi4=constant,epochs=1,ki1=glorot_normal,ki2=constant,ki3=he_normal,ki4=random_uniform,layer2=1,layer3=1,loss=squared_hinge,lr=5.4335,optimizer=adamax,unit2=800,unit3=100",squared_hinge,16.0,adamax,5.433534450593622,glorot_normal,constant,he_normal,random_uniform,truncated_normal,lecun_normal,glorot_uniform,constant,linear,tanh,selu,softmax,1.0,800.0,100.0,1.0,1.0
9aca54b4,0.3295833468437195,0.33500000834465027,6.075643062591553,True,,,1.0,f8219eb46ce941fcac9167ba1c4ef15c,2022-09-19_23-42-00,1663630920.0,6.075643062591553,9072.0,b430368dd22d,172.17.0.2,6.075643062591553,0.0,1.0,0.005335330963134766,"13_act1=exponential,act2=softplus,act3=exponential,act4=softsign,batch_size=512,bi1=he_uniform,bi2=truncated_normal,bi3=random_normal,bi4=random_uniform,epochs=1,ki1=ones,ki2=he_uniform,ki3=zeros,ki4=zeros,layer2=1,layer3=2,loss=mean_squared_logarithmic_error,lr=7.6631,optimizer=adadelta,unit2=400,unit3=100",mean_squared_logarithmic_error,512.0,adadelta,7.663069751301708,ones,he_uniform,zeros,zeros,he_uniform,truncated_normal,random_normal,random_uniform,exponential,softplus,exponential,softsign,1.0,400.0,100.0,1.0,2.0
a1f17e84,,,,,,,,de1d60b7a94b42f19dd310c920856c9e,2022-09-19_23-42-05,1663630925.0,,9587.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,64.0,adadelta,9.56186972041648,lecun_normal,ones,glorot_normal,random_uniform,lecun_normal,zeros,random_uniform,orthogonal,linear,softplus,exponential,hard_sigmoid,1.0,200.0,100.0,1.0,0.0
a880766a,,,,,,,,7a4a2ccbb2bd4b0fb45a07ae63dd1367,2022-09-19_23-42-14,1663630934.0,,9763.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,32.0,sgd,1.655490489833616,zeros,constant,random_uniform,random_normal,orthogonal,random_uniform,glorot_uniform,he_uniform,elu,softsign,hard_sigmoid,relu,1.0,400.0,100.0,1.0,1.0
addde2e6,,,,,,,,7edb02565c7c41ce8bb02edfc5514d97,2022-09-19_23-42-22,1663630942.0,,9976.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,32.0,sgd,4.131543430146183,lecun_normal,truncated_normal,zeros,lecun_normal,orthogonal,ones,glorot_normal,glorot_normal,tanh,hard_sigmoid,softsign,hard_sigmoid,1.0,800.0,100.0,1.0,2.0
b2a243e4,0.6704166531562805,0.6650000214576721,6.039778709411621,True,,,1.0,3da0afaff0d04beca59b869c34f76f1d,2022-09-19_23-42-36,1663630956.0,6.039778709411621,10316.0,b430368dd22d,172.17.0.2,6.039778709411621,0.0,1.0,0.004944562911987305,"17_act1=softsign,act2=hard_sigmoid,act3=tanh,act4=hard_sigmoid,batch_size=256,bi1=lecun_uniform,bi2=constant,bi3=ones,bi4=truncated_normal,epochs=1,ki1=zeros,ki2=glorot_normal,ki3=glorot_uniform,ki4=ones,layer2=1,layer3=2,loss=logcosh,lr=5.8011,optimizer=nadam,unit2=200,unit3=100",logcosh,256.0,nadam,5.801114980077001,zeros,glorot_normal,glorot_uniform,ones,lecun_uniform,constant,ones,truncated_normal,softsign,hard_sigmoid,tanh,hard_sigmoid,1.0,200.0,100.0,1.0,2.0
b7674b68,,,,,,,,78677c0ad3994a7385dcac31fdf69229,2022-09-19_23-42-41,1663630961.0,,10518.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,512.0,adamax,8.279136788067323,orthogonal,orthogonal,zeros,orthogonal,zeros,random_normal,constant,orthogonal,softplus,softmax,elu,relu,1.0,200.0,100.0,1.0,0.0
bdf62d64,0.3295833468437195,0.33500000834465027,6.179577827453613,True,,,1.0,f4680caaa6df46ceae94e7aad58e19c5,2022-09-19_23-42-56,1663630976.0,6.179577827453613,10699.0,b430368dd22d,172.17.0.2,6.179577827453613,0.0,1.0,0.0045735836029052734,"19_act1=selu,act2=softsign,act3=softsign,act4=elu,batch_size=128,bi1=zeros,bi2=ones,bi3=zeros,bi4=ones,epochs=1,ki1=random_normal,ki2=ones,ki3=lecun_uniform,ki4=lecun_uniform,layer2=1,layer3=1,loss=categorical_crossentropy,lr=2.1734,optimizer=adam,unit2=200,unit3=100",categorical_crossentropy,128.0,adam,2.173378732033985,random_normal,ones,lecun_uniform,lecun_uniform,zeros,ones,zeros,ones,selu,softsign,softsign,elu,1.0,200.0,100.0,1.0,1.0
c3541a78,0.6704166531562805,0.6650000214576721,5.446515321731567,True,,,1.0,8d02e56f7d234df3864851f4858b29b0,2022-09-19_23-43-06,1663630986.0,5.446515321731567,11069.0,b430368dd22d,172.17.0.2,5.446515321731567,0.0,1.0,0.004741191864013672,"20_act1=softplus,act2=softsign,act3=sigmoid,act4=tanh,batch_size=16,bi1=he_normal,bi2=glorot_uniform,bi3=glorot_uniform,bi4=random_normal,epochs=1,ki1=orthogonal,ki2=orthogonal,ki3=he_uniform,ki4=random_normal,layer2=1,layer3=1,loss=mean_squared_logarithmic_error,lr=7.4426,optimizer=adam,unit2=200,unit3=100",mean_squared_logarithmic_error,16.0,adam,7.442601398763069,orthogonal,orthogonal,he_uniform,random_normal,he_normal,glorot_uniform,glorot_uniform,random_normal,softplus,softsign,sigmoid,tanh,1.0,200.0,100.0,1.0,1.0
c9e267c8,0.6704166531562805,0.6650000214576721,22.742506980895996,True,,,1.0,ad5475888d7f4819865c1624109da683,2022-09-19_23-43-33,1663631013.0,22.742506980895996,11467.0,b430368dd22d,172.17.0.2,22.742506980895996,0.0,1.0,0.0045015811920166016,"21_act1=linear,act2=elu,act3=selu,act4=softmax,batch_size=1,bi1=lecun_uniform,bi2=glorot_normal,bi3=random_normal,bi4=he_normal,epochs=1,ki1=random_normal,ki2=random_normal,ki3=truncated_normal,ki4=random_normal,layer2=1,layer3=2,loss=mean_absolute_percentage_error,lr=4.2130,optimizer=adadelta,unit2=200,unit3=100",mean_absolute_percentage_error,1.0,adadelta,4.212964659724149,random_normal,random_normal,truncated_normal,random_normal,lecun_uniform,glorot_normal,random_normal,he_normal,linear,elu,selu,softmax,1.0,200.0,100.0,1.0,2.0
cfd85322,,,,,,,,605597fad9aa4f51971b32a8826b6ae4,2022-09-19_23-43-38,1663631018.0,,12034.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,256.0,adagrad,3.4695789363804326,glorot_normal,random_uniform,random_normal,he_normal,truncated_normal,lecun_normal,truncated_normal,orthogonal,hard_sigmoid,linear,softsign,linear,1.0,200.0,100.0,1.0,2.0
dff0edb4,0.6704166531562805,0.6650000214576721,20.95728588104248,True,,,1.0,4519f5bb0f0e4708afbb220e8c846677,2022-09-19_23-44-08,1663631048.0,20.95728588104248,12350.0,b430368dd22d,172.17.0.2,20.95728588104248,0.0,1.0,0.004588603973388672,"23_act1=softsign,act2=exponential,act3=selu,act4=softmax,batch_size=1,bi1=he_normal,bi2=zeros,bi3=he_normal,bi4=ones,epochs=1,ki1=lecun_uniform,ki2=glorot_normal,ki3=random_normal,ki4=glorot_uniform,layer2=1,layer3=2,loss=hinge,lr=4.9799,optimizer=sgd,unit2=200,unit3=100",hinge,1.0,sgd,4.979925643511716,lecun_uniform,glorot_normal,random_normal,glorot_uniform,he_normal,zeros,he_normal,ones,softsign,exponential,selu,softmax,1.0,200.0,100.0,1.0,2.0
e54dece4,0.3295833468437195,0.33500000834465027,5.331801414489746,True,,,1.0,1522b4fc4df649bb8c179d3795971a82,2022-09-19_23-44-21,1663631061.0,5.331801414489746,12549.0,b430368dd22d,172.17.0.2,5.331801414489746,0.0,1.0,0.004900455474853516,"24_act1=relu,act2=relu,act3=exponential,act4=tanh,batch_size=64,bi1=ones,bi2=lecun_normal,bi3=he_uniform,bi4=lecun_uniform,epochs=1,ki1=random_uniform,ki2=ones,ki3=truncated_normal,ki4=zeros,layer2=1,layer3=1,loss=squared_hinge,lr=9.7048,optimizer=sgd,unit2=800,unit3=100",squared_hinge,64.0,sgd,9.704779555735314,random_uniform,ones,truncated_normal,zeros,ones,lecun_normal,he_uniform,lecun_uniform,relu,relu,exponential,tanh,1.0,800.0,100.0,1.0,1.0
