trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
6c2eb_00000,0.3515625,0.2874999940395355,10.067174196243286,True,,,1.0,83cb96dbf0e844fe988c28556b376e00,2022-09-08_11-00-32,1662634832.0,10.067174196243286,6559.0,83e87206dee1,172.17.0.3,10.067174196243286,0.0,1.0,0.005338907241821289,0,binary_crossentropy,20.0,adadelta,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,sigmoid,20.0,20.0,20.0,1.0,1.0
6c2eb_00001,0.5453125238418579,0.612500011920929,18.368040800094604,True,,,1.0,99adaf4701ab4f7798e06b94f2073aee,2022-09-08_11-00-56,1662634856.0,18.368040800094604,7173.0,83e87206dee1,172.17.0.3,18.368040800094604,0.0,1.0,0.006156444549560547,"1_act1=tanh,act2=hard_sigmoid,act3=sigmoid,batch_size=20,bi1=glorot_uniform,bi2=lecun_normal,bi3=lecun_uniform,epochs=34,ki1=random_uniform,ki2=ones,ki3=truncated_normal,layer1=1,layer2=1,loss=squared_hinge,lr=7.1095,optimizer=adam,unit1=10,unit2=10",squared_hinge,20.0,adam,7.109510427297289,random_uniform,ones,truncated_normal,glorot_uniform,lecun_normal,lecun_uniform,tanh,hard_sigmoid,sigmoid,34.0,10.0,10.0,1.0,1.0
6c2eb_00002,0.5453125238418579,0.612500011920929,15.889654874801636,True,,,1.0,6877ae877ea54fafbb3387d70b25563e,2022-09-08_11-01-17,1662634877.0,15.889654874801636,8230.0,83e87206dee1,172.17.0.3,15.889654874801636,0.0,1.0,0.008624792098999023,"2_act1=selu,act2=linear,act3=exponential,batch_size=16,bi1=lecun_uniform,bi2=glorot_normal,bi3=truncated_normal,epochs=16,ki1=glorot_uniform,ki2=he_uniform,ki3=zeros,layer1=1,layer2=0,loss=kullback_leibler_divergence,lr=4.2677,optimizer=nadam,unit1=40,unit2=10",kullback_leibler_divergence,16.0,nadam,4.267683692646977,glorot_uniform,he_uniform,zeros,lecun_uniform,glorot_normal,truncated_normal,selu,linear,exponential,16.0,40.0,10.0,1.0,0.0
6c2eb_00003,0.5453125238418579,0.612500011920929,8.184182167053223,True,,,1.0,fa8dd8f83e474fce9914c1c5bcb43fdd,2022-09-08_11-01-30,1662634890.0,8.184182167053223,9160.0,83e87206dee1,172.17.0.3,8.184182167053223,0.0,1.0,0.005110979080200195,"3_act1=elu,act2=softsign,act3=softsign,batch_size=128,bi1=ones,bi2=glorot_uniform,bi3=glorot_uniform,epochs=41,ki1=lecun_normal,ki2=he_normal,ki3=constant,layer1=0,layer2=2,loss=categorical_crossentropy,lr=1.0455,optimizer=adadelta,unit1=20,unit2=20",categorical_crossentropy,128.0,adadelta,1.0454819196874758,lecun_normal,he_normal,constant,ones,glorot_uniform,glorot_uniform,elu,softsign,softsign,41.0,20.0,20.0,0.0,2.0
6c2eb_00004,0.5453125238418579,0.612500011920929,19.6553635597229,True,,,1.0,669bdf1056bf4977abb762b5472f8a25,2022-09-08_11-01-56,1662634916.0,19.6553635597229,9917.0,83e87206dee1,172.17.0.3,19.6553635597229,0.0,1.0,0.006613254547119141,"4_act1=elu,act2=softmax,act3=relu,batch_size=16,bi1=he_uniform,bi2=constant,bi3=constant,epochs=28,ki1=random_normal,ki2=constant,ki3=he_normal,layer1=2,layer2=2,loss=mean_absolute_percentage_error,lr=2.3675,optimizer=sgd,unit1=40,unit2=40",mean_absolute_percentage_error,16.0,sgd,2.367485515980382,random_normal,constant,he_normal,he_uniform,constant,constant,elu,softmax,relu,28.0,40.0,40.0,2.0,2.0
6c2eb_00005,0.5453125238418579,0.612500011920929,12.248536348342896,True,,,1.0,8cb0e5c6f22d49f383ad06600f1a768d,2022-09-08_11-02-13,1662634933.0,12.248536348342896,11039.0,83e87206dee1,172.17.0.3,12.248536348342896,0.0,1.0,0.00661921501159668,"5_act1=softsign,act2=relu,act3=tanh,batch_size=16,bi1=lecun_uniform,bi2=lecun_normal,bi3=ones,epochs=16,ki1=glorot_uniform,ki2=glorot_normal,ki3=truncated_normal,layer1=0,layer2=0,loss=mean_squared_logarithmic_error,lr=9.6340,optimizer=adamax,unit1=20,unit2=10",mean_squared_logarithmic_error,16.0,adamax,9.633994975570047,glorot_uniform,glorot_normal,truncated_normal,lecun_uniform,lecun_normal,ones,softsign,relu,tanh,16.0,20.0,10.0,0.0,0.0
6c2eb_00006,0.10781250149011612,0.09375,6.871721982955933,True,,,1.0,e77855026f054954843055a6d60c3cf8,2022-09-08_11-02-26,1662634946.0,6.871721982955933,11852.0,83e87206dee1,172.17.0.3,6.871721982955933,0.0,1.0,0.005748748779296875,"6_act1=linear,act2=softmax,act3=selu,batch_size=64,bi1=random_uniform,bi2=glorot_normal,bi3=truncated_normal,epochs=9,ki1=he_uniform,ki2=truncated_normal,ki3=glorot_normal,layer1=1,layer2=2,loss=binary_crossentropy,lr=4.3069,optimizer=adamax,unit1=20,unit2=40",binary_crossentropy,64.0,adamax,4.306851495609885,he_uniform,truncated_normal,glorot_normal,random_uniform,glorot_normal,truncated_normal,linear,softmax,selu,9.0,20.0,40.0,1.0,2.0
6c2eb_00007,0.34687501192092896,0.29374998807907104,10.596099138259888,True,,,1.0,897e8c4d4b684ef384e079ea96577cbb,2022-09-08_11-02-42,1662634962.0,10.596099138259888,12444.0,83e87206dee1,172.17.0.3,10.596099138259888,0.0,1.0,0.005013942718505859,"7_act1=hard_sigmoid,act2=relu,act3=linear,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=23,ki1=he_uniform,ki2=he_uniform,ki3=constant,layer1=0,layer2=2,loss=squared_hinge,lr=1.4309,optimizer=adam,unit1=40,unit2=40",squared_hinge,32.0,adam,1.4309487683732967,he_uniform,he_uniform,constant,random_uniform,random_uniform,constant,hard_sigmoid,relu,linear,23.0,40.0,40.0,0.0,2.0
6c2eb_00008,,,,,,,,eccb722faa8e47db9ad675616152eb5b,2022-09-08_11-02-47,1662634967.0,,13051.0,83e87206dee1,172.17.0.3,,,,,,sparse_categorical_crossentropy,16.0,rmsprop,8.052357274814524,lecun_normal,glorot_uniform,ones,truncated_normal,glorot_uniform,ones,relu,sigmoid,linear,28.0,20.0,20.0,0.0,0.0
6c2eb_00009,0.5453125238418579,0.612500011920929,17.35482358932495,True,,,1.0,852c468fe93c40ba93c695de9704499a,2022-09-08_11-03-15,1662634995.0,17.35482358932495,13414.0,83e87206dee1,172.17.0.3,17.35482358932495,0.0,1.0,0.005455970764160156,"9_act1=softmax,act2=tanh,act3=relu,batch_size=20,bi1=glorot_normal,bi2=zeros,bi3=random_normal,epochs=34,ki1=lecun_uniform,ki2=lecun_uniform,ki3=truncated_normal,layer1=1,layer2=0,loss=logcosh,lr=0.7847,optimizer=adam,unit1=40,unit2=10",logcosh,20.0,adam,0.7846589884520616,lecun_uniform,lecun_uniform,truncated_normal,glorot_normal,zeros,random_normal,softmax,tanh,relu,34.0,40.0,10.0,1.0,0.0
