trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
262a6_00000,0.637499988079071,0.6133333444595337,26.210092067718506,True,,,1.0,3592eba48bff411b8e491da0868ad51b,2022-09-08_16-28-07,1662654487.0,26.210092067718506,21977.0,83e87206dee1,172.17.0.3,26.210092067718506,0.0,1.0,0.00475001335144043,0,binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
262a6_00001,,,,,,,,53fef4632091479897b6b2ae34c79e8c,2022-09-08_16-28-13,1662654493.0,,22810.0,83e87206dee1,172.17.0.3,,,,,,hinge,256.0,adagrad,1.903941425309705,lecun_normal,ones,lecun_uniform,truncated_normal,constant,zeros,orthogonal,glorot_normal,hard_sigmoid,softsign,hard_sigmoid,softplus,2.0,800.0,100.0,1.0,2.0
262a6_00002,0.6704166531562805,0.6650000214576721,45.11111831665039,True,,,1.0,c5b6a733b7d44fa8af7f472c8da36316,2022-09-08_16-29-07,1662654547.0,45.11111831665039,23055.0,83e87206dee1,172.17.0.3,45.11111831665039,0.0,1.0,0.004339456558227539,"2_act1=softplus,act2=linear,act3=softmax,act4=softmax,batch_size=1,bi1=lecun_normal,bi2=he_uniform,bi3=constant,bi4=zeros,epochs=2,ki1=zeros,ki2=glorot_uniform,ki3=random_normal,ki4=he_normal,layer2=1,layer3=2,loss=binary_crossentropy,lr=4.5663,optimizer=adadelta,unit2=200,unit3=100",binary_crossentropy,1.0,adadelta,4.566312041802978,zeros,glorot_uniform,random_normal,he_normal,lecun_normal,he_uniform,constant,zeros,softplus,linear,softmax,softmax,2.0,200.0,100.0,1.0,2.0
262a6_00003,0.6704166531562805,0.6650000214576721,6.729912281036377,True,,,1.0,8e80399eee664bfab879255dea6ce10e,2022-09-08_16-29-18,1662654558.0,6.729912281036377,24092.0,83e87206dee1,172.17.0.3,6.729912281036377,0.0,1.0,0.00492405891418457,"3_act1=softplus,act2=selu,act3=exponential,act4=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=ones,bi3=lecun_uniform,bi4=lecun_uniform,epochs=2,ki1=random_normal,ki2=random_uniform,ki3=glorot_normal,ki4=lecun_uniform,layer2=1,layer3=0,loss=binary_crossentropy,lr=6.5286,optimizer=adadelta,unit2=400,unit3=100",binary_crossentropy,256.0,adadelta,6.528575553005909,random_normal,random_uniform,glorot_normal,lecun_uniform,random_normal,ones,lecun_uniform,lecun_uniform,softplus,selu,exponential,hard_sigmoid,2.0,400.0,100.0,1.0,0.0
262a6_00004,0.3295833468437195,0.33500000834465027,19.883196353912354,True,,,1.0,04a68134401e4313a4848c7e87cba472,2022-09-08_16-29-44,1662654584.0,19.883196353912354,24712.0,83e87206dee1,172.17.0.3,19.883196353912354,0.0,1.0,0.004566192626953125,"4_act1=relu,act2=linear,act3=linear,act4=elu,batch_size=1,bi1=he_uniform,bi2=zeros,bi3=orthogonal,bi4=lecun_normal,epochs=1,ki1=random_normal,ki2=he_uniform,ki3=truncated_normal,ki4=ones,layer2=1,layer3=0,loss=squared_hinge,lr=0.4177,optimizer=adagrad,unit2=800,unit3=100",squared_hinge,1.0,adagrad,0.4176908641522763,random_normal,he_uniform,truncated_normal,ones,he_uniform,zeros,orthogonal,lecun_normal,relu,linear,linear,elu,1.0,800.0,100.0,1.0,0.0
262a6_00005,0.3295833468437195,0.33500000834465027,9.55492115020752,True,,,1.0,7aaf4d021dcb43ed899225aa572feca9,2022-09-08_16-29-59,1662654599.0,9.55492115020752,25341.0,83e87206dee1,172.17.0.3,9.55492115020752,0.0,1.0,0.0044443607330322266,"5_act1=softsign,act2=softsign,act3=linear,act4=relu,batch_size=32,bi1=truncated_normal,bi2=lecun_uniform,bi3=truncated_normal,bi4=glorot_normal,epochs=1,ki1=ones,ki2=zeros,ki3=glorot_uniform,ki4=truncated_normal,layer2=1,layer3=0,loss=categorical_hinge,lr=2.8887,optimizer=sgd,unit2=200,unit3=100",categorical_hinge,32.0,sgd,2.888738563513647,ones,zeros,glorot_uniform,truncated_normal,truncated_normal,lecun_uniform,truncated_normal,glorot_normal,softsign,softsign,linear,relu,1.0,200.0,100.0,1.0,0.0
262a6_00006,0.6704166531562805,0.6650000214576721,8.80174708366394,True,,,1.0,79441d67c4eb46a199ac787fe5e69487,2022-09-08_16-30-12,1662654612.0,8.80174708366394,25832.0,83e87206dee1,172.17.0.3,8.80174708366394,0.0,1.0,0.005736827850341797,"6_act1=elu,act2=softmax,act3=elu,act4=softmax,batch_size=16,bi1=constant,bi2=random_uniform,bi3=ones,bi4=he_uniform,epochs=1,ki1=he_uniform,ki2=he_normal,ki3=glorot_uniform,ki4=ones,layer2=1,layer3=1,loss=mean_squared_error,lr=7.3128,optimizer=sgd,unit2=400,unit3=100",mean_squared_error,16.0,sgd,7.312814593233028,he_uniform,he_normal,glorot_uniform,ones,constant,random_uniform,ones,he_uniform,elu,softmax,elu,softmax,1.0,400.0,100.0,1.0,1.0
262a6_00007,0.3295833468437195,0.33500000834465027,37.641563177108765,True,,,1.0,4c63d546469740728982354002a2b026,2022-09-08_16-30-55,1662654655.0,37.641563177108765,26388.0,83e87206dee1,172.17.0.3,37.641563177108765,0.0,1.0,0.004957437515258789,"7_act1=sigmoid,act2=elu,act3=elu,act4=relu,batch_size=1,bi1=lecun_uniform,bi2=lecun_uniform,bi3=ones,bi4=ones,epochs=2,ki1=glorot_uniform,ki2=random_normal,ki3=he_uniform,ki4=truncated_normal,layer2=1,layer3=1,loss=mean_absolute_percentage_error,lr=0.0980,optimizer=sgd,unit2=800,unit3=100",mean_absolute_percentage_error,1.0,sgd,0.09798785914440827,glorot_uniform,random_normal,he_uniform,truncated_normal,lecun_uniform,lecun_uniform,ones,ones,sigmoid,elu,elu,relu,2.0,800.0,100.0,1.0,1.0
262a6_00008,0.3295833468437195,0.33500000834465027,8.130643844604492,True,,,1.0,eadc7725fb8445e3a6880785c430fad3,2022-09-08_16-31-09,1662654669.0,8.130643844604492,27569.0,83e87206dee1,172.17.0.3,8.130643844604492,0.0,1.0,0.0057179927825927734,"8_act1=hard_sigmoid,act2=tanh,act3=selu,act4=selu,batch_size=256,bi1=glorot_uniform,bi2=constant,bi3=zeros,bi4=glorot_normal,epochs=1,ki1=random_uniform,ki2=truncated_normal,ki3=glorot_uniform,ki4=orthogonal,layer2=1,layer3=1,loss=mean_squared_logarithmic_error,lr=8.1824,optimizer=rmsprop,unit2=200,unit3=100",mean_squared_logarithmic_error,256.0,rmsprop,8.18238147735901,random_uniform,truncated_normal,glorot_uniform,orthogonal,glorot_uniform,constant,zeros,glorot_normal,hard_sigmoid,tanh,selu,selu,1.0,200.0,100.0,1.0,1.0
262a6_00009,0.3295833468437195,0.33500000834465027,7.39399266242981,True,,,1.0,c03688ea82e6414db3fb1c1c1f17bc12,2022-09-08_16-31-21,1662654681.0,7.39399266242981,28050.0,83e87206dee1,172.17.0.3,7.39399266242981,0.0,1.0,0.005570650100708008,"9_act1=hard_sigmoid,act2=selu,act3=hard_sigmoid,act4=softplus,batch_size=512,bi1=he_normal,bi2=constant,bi3=ones,bi4=zeros,epochs=2,ki1=lecun_uniform,ki2=ones,ki3=he_normal,ki4=random_uniform,layer2=1,layer3=0,loss=categorical_hinge,lr=7.1585,optimizer=rmsprop,unit2=400,unit3=100",categorical_hinge,512.0,rmsprop,7.1584849880996195,lecun_uniform,ones,he_normal,random_uniform,he_normal,constant,ones,zeros,hard_sigmoid,selu,hard_sigmoid,softplus,2.0,400.0,100.0,1.0,0.0
