trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
b7f46_00000,0.25,0.2562499940395355,11.995386600494385,True,,,1.0,0c6779ee5f0d4ab6a857ed0290be48a1,2022-09-08_09-43-56,1662630236.0,11.995386600494385,31820.0,83e87206dee1,172.17.0.3,11.995386600494385,0.0,1.0,0.005102872848510742,0,binary_crossentropy,20.0,adadelta,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,sigmoid,20.0,20.0,20.0,1.0,1.0
b7f46_00001,0.34687501192092896,0.29374998807907104,12.893693685531616,True,,,1.0,0c3cb298be04421fad7f5ff3aa113fb4,2022-09-08_09-44-14,1662630254.0,12.893693685531616,32519.0,83e87206dee1,172.17.0.3,12.893693685531616,0.0,1.0,0.0057849884033203125,"1_act1=relu,act2=linear,act3=sigmoid,batch_size=20,bi1=truncated_normal,bi2=ones,bi3=lecun_normal,epochs=16,ki1=random_uniform,ki2=he_normal,ki3=glorot_normal,layer1=2,layer2=0,loss=mean_absolute_percentage_error,lr=2.8647,optimizer=adam,unit1=40,unit2=10",mean_absolute_percentage_error,20.0,adam,2.8646999332239655,random_uniform,he_normal,glorot_normal,truncated_normal,ones,lecun_normal,relu,linear,sigmoid,16.0,40.0,10.0,2.0,0.0
b7f46_00002,0.421875,0.3499999940395355,5.777292013168335,True,,,1.0,0aed6a16f38745b392ef98a2a7b0aa0b,2022-09-08_09-44-25,1662630265.0,5.777292013168335,33129.0,83e87206dee1,172.17.0.3,5.777292013168335,0.0,1.0,0.005257844924926758,"2_act1=elu,act2=hard_sigmoid,act3=softplus,batch_size=128,bi1=he_uniform,bi2=ones,bi3=lecun_normal,epochs=24,ki1=glorot_normal,ki2=zeros,ki3=truncated_normal,layer1=0,layer2=2,loss=mean_squared_error,lr=5.5302,optimizer=adadelta,unit1=20,unit2=10",mean_squared_error,128.0,adadelta,5.530229425392511,glorot_normal,zeros,truncated_normal,he_uniform,ones,lecun_normal,elu,hard_sigmoid,softplus,24.0,20.0,10.0,0.0,2.0
b7f46_00003,0.4437499940395355,0.4000000059604645,12.422058582305908,True,,,1.0,e9d9c6a44a1d4648b141feef12fbfe92,2022-09-08_09-44-43,1662630283.0,12.422058582305908,33603.0,83e87206dee1,172.17.0.3,12.422058582305908,0.0,1.0,0.005246639251708984,"3_act1=tanh,act2=hard_sigmoid,act3=selu,batch_size=32,bi1=lecun_normal,bi2=random_normal,bi3=lecun_uniform,epochs=35,ki1=glorot_uniform,ki2=he_uniform,ki3=lecun_uniform,layer1=0,layer2=2,loss=binary_crossentropy,lr=3.6426,optimizer=adadelta,unit1=10,unit2=20",binary_crossentropy,32.0,adadelta,3.642584582155045,glorot_uniform,he_uniform,lecun_uniform,lecun_normal,random_normal,lecun_uniform,tanh,hard_sigmoid,selu,35.0,10.0,20.0,0.0,2.0
b7f46_00004,0.10781250149011612,0.09375,9.53796672821045,True,,,1.0,d81c7d3a1e1943359076b7c125c31eb2,2022-09-08_09-44-58,1662630298.0,9.53796672821045,34175.0,83e87206dee1,172.17.0.3,9.53796672821045,0.0,1.0,0.0053217411041259766,"4_act1=hard_sigmoid,act2=linear,act3=softmax,batch_size=32,bi1=zeros,bi2=glorot_normal,bi3=ones,epochs=20,ki1=ones,ki2=he_normal,ki3=lecun_normal,layer1=1,layer2=2,loss=kullback_leibler_divergence,lr=1.3744,optimizer=sgd,unit1=20,unit2=40",kullback_leibler_divergence,32.0,sgd,1.3744067602024466,ones,he_normal,lecun_normal,zeros,glorot_normal,ones,hard_sigmoid,linear,softmax,20.0,20.0,40.0,1.0,2.0
b7f46_00005,0.5453125238418579,0.612500011920929,7.307305574417114,True,,,1.0,30b1b31e16d5462e94a0d0436dcf2931,2022-09-08_09-45-11,1662630311.0,7.307305574417114,34685.0,83e87206dee1,172.17.0.3,7.307305574417114,0.0,1.0,0.0051310062408447266,"5_act1=softsign,act2=sigmoid,act3=exponential,batch_size=256,bi1=ones,bi2=random_normal,bi3=constant,epochs=35,ki1=random_uniform,ki2=truncated_normal,ki3=ones,layer1=0,layer2=2,loss=logcosh,lr=6.4328,optimizer=adam,unit1=40,unit2=40",logcosh,256.0,adam,6.432794128189882,random_uniform,truncated_normal,ones,ones,random_normal,constant,softsign,sigmoid,exponential,35.0,40.0,40.0,0.0,2.0
b7f46_00006,0.5453125238418579,0.612500011920929,5.354141473770142,True,,,1.0,f25a32c6066243d5be4058daf4af8532,2022-09-08_09-45-21,1662630321.0,5.354141473770142,35282.0,83e87206dee1,172.17.0.3,5.354141473770142,0.0,1.0,0.005200624465942383,"6_act1=softplus,act2=elu,act3=linear,batch_size=256,bi1=he_normal,bi2=random_normal,bi3=ones,epochs=9,ki1=ones,ki2=constant,ki3=random_normal,layer1=0,layer2=1,loss=squared_hinge,lr=7.6192,optimizer=sgd,unit1=20,unit2=40",squared_hinge,256.0,sgd,7.61917692449579,ones,constant,random_normal,he_normal,random_normal,ones,softplus,elu,linear,9.0,20.0,40.0,0.0,1.0
b7f46_00007,0.1171875,0.10625000298023224,11.137476682662964,True,,,1.0,dd151d9f3e0a4a6db67defd2fb841342,2022-09-08_09-45-38,1662630338.0,11.137476682662964,36497.0,83e87206dee1,172.17.0.3,11.137476682662964,0.0,1.0,0.005741119384765625,"7_act1=selu,act2=relu,act3=softsign,batch_size=32,bi1=he_normal,bi2=glorot_uniform,bi3=zeros,epochs=13,ki1=glorot_uniform,ki2=truncated_normal,ki3=he_normal,layer1=0,layer2=0,loss=binary_crossentropy,lr=1.7600,optimizer=rmsprop,unit1=10,unit2=40",binary_crossentropy,32.0,rmsprop,1.7600466819970975,glorot_uniform,truncated_normal,he_normal,he_normal,glorot_uniform,zeros,selu,relu,softsign,13.0,10.0,40.0,0.0,0.0
b7f46_00008,0.34687501192092896,0.29374998807907104,6.076202630996704,True,,,1.0,c225f8b33cbf4ecf9cb8c35db912ca16,2022-09-08_09-45-49,1662630349.0,6.076202630996704,37249.0,83e87206dee1,172.17.0.3,6.076202630996704,0.0,1.0,0.005673408508300781,"8_act1=softmax,act2=softmax,act3=linear,batch_size=64,bi1=he_uniform,bi2=lecun_normal,bi3=he_uniform,epochs=24,ki1=random_uniform,ki2=ones,ki3=he_normal,layer1=0,layer2=0,loss=poisson,lr=3.6971,optimizer=adamax,unit1=20,unit2=10",poisson,64.0,adamax,3.697091267747638,random_uniform,ones,he_normal,he_uniform,lecun_normal,he_uniform,softmax,softmax,linear,24.0,20.0,10.0,0.0,0.0
b7f46_00009,0.34687501192092896,0.29374998807907104,11.901485443115234,True,,,1.0,c148ce7499c746c1912bd11f29af7a10,2022-09-08_09-46-06,1662630366.0,11.901485443115234,37708.0,83e87206dee1,172.17.0.3,11.901485443115234,0.0,1.0,0.005856513977050781,"9_act1=softmax,act2=softmax,act3=selu,batch_size=16,bi1=ones,bi2=constant,bi3=glorot_normal,epochs=13,ki1=glorot_uniform,ki2=truncated_normal,ki3=lecun_uniform,layer1=2,layer2=0,loss=hinge,lr=6.6646,optimizer=adadelta,unit1=20,unit2=40",hinge,16.0,adadelta,6.664579242441149,glorot_uniform,truncated_normal,lecun_uniform,ones,constant,glorot_normal,softmax,softmax,selu,13.0,20.0,40.0,2.0,0.0
