trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
aba24746,0.4937500059604645,0.5249999761581421,9.468161344528198,True,,,1.0,9fa4c447fcce4ce9a91d089e8a7205e4,2022-09-07_14-45-24,1662561924,9.468161344528198,32899,83e87206dee1,172.17.0.3,9.468161344528198,0.0,1.0,0.0063784122467041016,"1_act1=relu,act2=relu,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop",binary_crossentropy,32,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1,1
af4da3a4,0.5062500238418579,0.4749999940395355,9.490333318710327,True,,,1.0,2aaa4aa3851444e5b33407d4d4682bb1,2022-09-07_14-45-39,1662561939,9.490333318710327,33399,83e87206dee1,172.17.0.3,9.490333318710327,0.0,1.0,0.004446268081665039,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=zeros,ki2=zeros,ki3=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd",mean_squared_error,16,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,1,0
b8036b28,,,,,,,,0b65c0e5f59b4a8c82d407cc8a97f62e,2022-09-07_14-45-45,1662561945,,34016,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,64,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,1,1
c100435e,0.5062500238418579,0.4749999940395355,10.170125484466553,True,,,1.0,42d0cc10ebe9474c869246e4fa78ef12,2022-09-07_14-46-05,1662561965,10.170125484466553,35185,83e87206dee1,172.17.0.3,10.170125484466553,0.0,1.0,0.006000995635986328,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=32,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad",mean_squared_logarithmic_error,32,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,1,2
c44bcc68,0.4937500059604645,0.5249999761581421,6.5411696434021,True,,,1.0,6244efc18b0443c19b50812bbc2f9d9c,2022-09-07_14-46-16,1662561976,6.5411696434021,35730,83e87206dee1,172.17.0.3,6.5411696434021,0.0,1.0,0.005274772644042969,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=1,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,layer2=0,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam",sparse_categorical_crossentropy,256,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,1,0
cd3cb440,0.5062500238418579,0.4749999940395355,8.086276292800903,True,,,1.0,28d04573a5954608ad65b280743cad4a,2022-09-07_14-46-30,1662561990,8.086276292800903,36220,83e87206dee1,172.17.0.3,8.086276292800903,0.0,1.0,0.0039560794830322266,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=128,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=1,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer2=1,loss=squared_hinge,lr=3.7500,optimizer=adamax",squared_hinge,128,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,1,1
d4640214,0.5062500238418579,0.4749999940395355,6.669982671737671,True,,,1.0,ceafe3d10ee046dd88e4ef2416bdffaa,2022-09-07_14-46-41,1662562001,6.669982671737671,36716,83e87206dee1,172.17.0.3,6.669982671737671,0.0,1.0,0.005470752716064453,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=1,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer2=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad",binary_crossentropy,32,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,1,2
dc23dace,0.4937500059604645,0.5249999761581421,8.37264108657837,True,,,1.0,7115f4d16dc1400aae99d45bf2409ee0,2022-09-07_14-46-57,1662562017,8.37264108657837,37216,83e87206dee1,172.17.0.3,8.37264108657837,0.0,1.0,0.005732059478759766,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=256,bi1=constant,bi2=constant,bi3=random_uniform,epochs=1,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam",mean_absolute_percentage_error,256,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,1,1
e34b2758,0.4937500059604645,0.5249999761581421,8.738054752349854,True,,,1.0,02bff91c37514aebb4cbcb43d9deb796,2022-09-07_14-47-13,1662562033,8.738054752349854,37684,83e87206dee1,172.17.0.3,8.738054752349854,0.0,1.0,0.005573272705078125,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=1,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop",categorical_crossentropy,64,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,1,0
ecd4c964,0.4937500059604645,0.5249999761581421,7.6478376388549805,True,,,1.0,0a410a1c32fc4180af72f82f691d4b29,2022-09-07_14-47-29,1662562049,7.6478376388549805,38001,83e87206dee1,172.17.0.3,7.6478376388549805,0.0,1.0,0.004473686218261719,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=512,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=1,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta",squared_hinge,512,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,1,2
