trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit3,config.layer3
1405087e,0.640375018119812,0.6455000042915344,23.15198516845703,True,,,1.0,2c810b37cc844803873bf548970d3bd6,2022-09-18_03-01-08,1663470068.0,23.15198516845703,13732.0,b430368dd22d,172.17.0.2,23.15198516845703,0.0,1.0,0.0051076412200927734,"1_act1=relu,act2=relu,act3=relu,act4=softmax,batch_size=1000,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer3=1,loss=categorical_crossentropy,lr=0.0010,optimizer=adam,unit3=1024",categorical_crossentropy,1000.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,softmax,5.0,1024.0,1.0
16fc409c,0.1016250029206276,0.09350000321865082,25.554948806762695,True,,,1.0,339512d061a74038ab56f8369e92c7a4,2022-09-18_03-01-39,1663470099.0,25.554948806762695,13964.0,b430368dd22d,172.17.0.2,25.554948806762695,0.0,1.0,0.004773139953613281,"2_act1=hard_sigmoid,act2=selu,act3=hard_sigmoid,act4=softsign,batch_size=64,bi1=glorot_uniform,bi2=constant,bi3=orthogonal,bi4=zeros,epochs=3,ki1=constant,ki2=zeros,ki3=lecun_uniform,ki4=random_normal,layer3=0,loss=poisson,lr=9.3049,optimizer=adam,unit3=1024",poisson,64.0,adam,9.304917337955175,constant,zeros,lecun_uniform,random_normal,glorot_uniform,constant,orthogonal,zeros,hard_sigmoid,selu,hard_sigmoid,softsign,3.0,1024.0,0.0
2509955e,0.1016250029206276,0.09350000321865082,24.940208196640015,True,,,1.0,195bbdbcb00642f6bf6f4192b0a296a1,2022-09-18_03-02-09,1663470129.0,24.940208196640015,14187.0,b430368dd22d,172.17.0.2,24.940208196640015,0.0,1.0,0.005286455154418945,"3_act1=tanh,act2=tanh,act3=relu,act4=exponential,batch_size=128,bi1=lecun_uniform,bi2=glorot_normal,bi3=random_normal,bi4=zeros,epochs=5,ki1=zeros,ki2=zeros,ki3=he_uniform,ki4=he_normal,layer3=0,loss=mean_absolute_percentage_error,lr=8.0582,optimizer=adagrad,unit3=1024",mean_absolute_percentage_error,128.0,adagrad,8.05822995928219,zeros,zeros,he_uniform,he_normal,lecun_uniform,glorot_normal,random_normal,zeros,tanh,tanh,relu,exponential,5.0,1024.0,0.0
37847e06,,,,,,,,7aeb4dc724324a1093fd6d7e5f97c21e,2022-09-18_03-02-18,1663470138.0,,14452.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,16.0,rmsprop,1.6377417185726284,zeros,random_uniform,glorot_uniform,ones,orthogonal,truncated_normal,truncated_normal,zeros,softplus,selu,softmax,sigmoid,5.0,1024.0,2.0
4966875e,0.1016250029206276,0.09350000321865082,42.177919149398804,True,,,1.0,84a5f5fb376540bb97880a9cc9d4b48c,2022-09-18_03-03-12,1663470192.0,42.177919149398804,14924.0,b430368dd22d,172.17.0.2,42.177919149398804,0.0,1.0,0.005720376968383789,"5_act1=softplus,act2=exponential,act3=softmax,act4=sigmoid,batch_size=16,bi1=lecun_normal,bi2=lecun_normal,bi3=lecun_uniform,bi4=zeros,epochs=3,ki1=glorot_normal,ki2=ones,ki3=lecun_normal,ki4=random_normal,layer3=1,loss=poisson,lr=1.1962,optimizer=adamax,unit3=1024",poisson,16.0,adamax,1.196228228785818,glorot_normal,ones,lecun_normal,random_normal,lecun_normal,lecun_normal,lecun_uniform,zeros,softplus,exponential,softmax,sigmoid,3.0,1024.0,1.0
512804c2,0.10000000149011612,0.1014999970793724,19.290246725082397,True,,,1.0,57e9e3ffd76c417fa5427a19aa15ca95,2022-09-18_03-03-40,1663470220.0,19.290246725082397,15860.0,b430368dd22d,172.17.0.2,19.290246725082397,0.0,1.0,0.0054471492767333984,"6_act1=tanh,act2=selu,act3=selu,act4=softsign,batch_size=1000,bi1=lecun_uniform,bi2=he_uniform,bi3=glorot_normal,bi4=zeros,epochs=2,ki1=orthogonal,ki2=zeros,ki3=constant,ki4=glorot_normal,layer3=0,loss=mean_squared_logarithmic_error,lr=1.6039,optimizer=nadam,unit3=1024",mean_squared_logarithmic_error,1000.0,nadam,1.60389482021811,orthogonal,zeros,constant,glorot_normal,lecun_uniform,he_uniform,glorot_normal,zeros,tanh,selu,selu,softsign,2.0,1024.0,0.0
6ef5cc6e,,,,,,,,b5152e7cd5254ccbb1c36971c1837cd6,2022-09-18_03-03-48,1663470228.0,,16445.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_error,256.0,adamax,6.6886833364197225,glorot_uniform,lecun_normal,he_normal,orthogonal,truncated_normal,lecun_uniform,orthogonal,zeros,selu,tanh,linear,softsign,4.0,1024.0,1.0
845a37ca,,,,,,,,a66b13c5ec5a4a00851456f2d712344e,2022-09-18_03-04-01,1663470241.0,,17705.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_error,512.0,sgd,1.6269141424694205,orthogonal,truncated_normal,orthogonal,truncated_normal,orthogonal,he_uniform,lecun_normal,zeros,elu,sigmoid,relu,linear,9.0,1024.0,0.0
8765b2d2,0.1016250029206276,0.09350000321865082,32.00800061225891,True,,,1.0,8912623024ef4d17a6b831fc9b7a35a4,2022-09-18_03-04-45,1663470285.0,32.00800061225891,18451.0,b430368dd22d,172.17.0.2,32.00800061225891,0.0,1.0,0.004055976867675781,"9_act1=softsign,act2=elu,act3=relu,act4=elu,batch_size=512,bi1=lecun_normal,bi2=he_uniform,bi3=random_uniform,bi4=zeros,epochs=5,ki1=random_uniform,ki2=random_uniform,ki3=glorot_uniform,ki4=he_normal,layer3=2,loss=logcosh,lr=9.7522,optimizer=adamax,unit3=1024",logcosh,512.0,adamax,9.75219409631216,random_uniform,random_uniform,glorot_uniform,he_normal,lecun_normal,he_uniform,random_uniform,zeros,softsign,elu,relu,elu,5.0,1024.0,2.0
8e8db74e,0.1016250029206276,0.09350000321865082,19.096731901168823,True,,,1.0,28a9089132ed4d2ea633db59f8e188bb,2022-09-18_03-05-09,1663470309.0,19.096731901168823,18881.0,b430368dd22d,172.17.0.2,19.096731901168823,0.0,1.0,0.004430294036865234,"10_act1=hard_sigmoid,act2=exponential,act3=sigmoid,act4=relu,batch_size=512,bi1=truncated_normal,bi2=lecun_normal,bi3=glorot_normal,bi4=zeros,epochs=2,ki1=lecun_uniform,ki2=random_normal,ki3=he_uniform,ki4=lecun_uniform,layer3=1,loss=categorical_crossentropy,lr=6.5911,optimizer=adam,unit3=1024",categorical_crossentropy,512.0,adam,6.59112190158533,lecun_uniform,random_normal,he_uniform,lecun_uniform,truncated_normal,lecun_normal,glorot_normal,zeros,hard_sigmoid,exponential,sigmoid,relu,2.0,1024.0,1.0
