trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.layer2
584097ee,0.09787499904632568,0.09849999845027924,56.49647903442383,True,,,1.0,aa9946b5dd9b4f73b0c8216c3c7caec6,2022-09-06_02-42-02,1662432122.0,56.49647903442383,27071.0,b430368dd22d,172.17.0.2,56.49647903442383,0.0,1.0,0.004853010177612305,"1_act1=None,act2=None,act3=relu,act4=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=10,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,loss=sparse_categorical_crossentropy,lr=0.0010,optimizer=adam,unit2=128",sparse_categorical_crossentropy,32.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,,,relu,softmax,10.0,128.0,1.0
5b34c010,0.09787499904632568,0.09849999845027924,50.67137432098389,True,,,1.0,0b3b58ae148e46549c59069dfcac89a5,2022-09-06_02-42-58,1662432178.0,50.67137432098389,27830.0,b430368dd22d,172.17.0.2,50.67137432098389,0.0,1.0,0.005615711212158203,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=5,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit2=64",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,elu,5.0,64.0,0.0
7d11460e,,,,,,,,d80d976f4ca642edb18614399fa55495,2022-09-06_02-43-03,1662432183.0,,28357.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,tanh,tanh,relu,relu,10.0,128.0,1.0
9e73670a,0.10262499749660492,0.11550000309944153,81.86754059791565,True,,,1.0,6600c1cdb1904f919440b65ae24eeb39,2022-09-06_02-44-32,1662432272.0,81.86754059791565,28550.0,b430368dd22d,172.17.0.2,81.86754059791565,0.0,1.0,0.004556179046630859,"4_act1=softplus,act2=softplus,act3=hard_sigmoid,act4=selu,batch_size=32,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,bi4=glorot_uniform,epochs=13,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,ki4=glorot_uniform,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit2=64",mean_squared_logarithmic_error,32.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,softplus,softplus,hard_sigmoid,selu,13.0,64.0,2.0
a29f6e32,0.09787499904632568,0.09849999845027924,17.075207710266113,True,,,1.0,994234a0ebaa4eaebc0bf9cb9fa25f74,2022-09-06_02-44-55,1662432295.0,17.075207710266113,29110.0,b430368dd22d,172.17.0.2,17.075207710266113,0.0,1.0,0.005041360855102539,"5_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,act4=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,bi4=random_normal,epochs=7,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,ki4=random_normal,layer2=0,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit2=256",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,random_normal,random_normal,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,7.0,256.0,0.0
d67c434c,0.09787499904632568,0.09849999845027924,21.940708875656128,True,,,1.0,adb60c866e06428fb7d66ea75e8ef5cf,2022-09-06_02-45-23,1662432323.0,21.940708875656128,29347.0,b430368dd22d,172.17.0.2,21.940708875656128,0.0,1.0,0.005213260650634766,"6_act1=softsign,act2=sigmoid,act3=softsign,act4=exponential,batch_size=128,bi1=he_normal,bi2=glorot_normal,bi3=he_normal,bi4=random_uniform,epochs=8,ki1=random_uniform,ki2=constant,ki3=random_uniform,ki4=he_normal,layer2=2,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit2=256",squared_hinge,128.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,he_normal,random_uniform,softsign,sigmoid,softsign,exponential,8.0,256.0,2.0
e43275b0,0.10199999809265137,0.09650000184774399,96.76502871513367,True,,,1.0,5305ff8b70ab4df6a583adbb65391541,2022-09-06_02-47-05,1662432425.0,96.76502871513367,29574.0,b430368dd22d,172.17.0.2,96.76502871513367,0.0,1.0,0.0048274993896484375,"7_act1=linear,act2=softmax,act3=exponential,act4=softsign,batch_size=32,bi1=random_uniform,bi2=constant,bi3=random_uniform,bi4=he_normal,epochs=15,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,ki4=random_uniform,layer2=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit2=128",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,random_uniform,he_normal,linear,softmax,exponential,softsign,15.0,128.0,1.0
f4e35636,0.09787499904632568,0.09849999845027924,31.0145742893219,True,,,1.0,c5e9cdd96c3942d7998be12999830f4c,2022-09-06_02-47-41,1662432461.0,31.0145742893219,29897.0,b430368dd22d,172.17.0.2,31.0145742893219,0.0,1.0,0.0047245025634765625,"8_act1=softmax,act2=linear,act3=tanh,act4=tanh,batch_size=256,bi1=constant,bi2=random_uniform,bi3=constant,bi4=glorot_normal,epochs=11,ki1=glorot_normal,ki2=he_normal,ki3=constant,ki4=constant,layer2=0,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit2=128",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,constant,glorot_normal,softmax,linear,tanh,tanh,11.0,128.0,0.0
31b12958,,,,,,,,d145417d4caa4c83997084fbb37175cd,2022-09-06_02-47-46,1662432466.0,,30225.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,glorot_normal,constant,sigmoid,softsign,softmax,softmax,6.0,64.0,1.0
472645de,0.1081250011920929,0.1120000034570694,16.709424257278442,True,,,1.0,f610bf1b7cbd4db390b34480e68896dd,2022-09-06_02-48-11,1662432491.0,16.709424257278442,30406.0,b430368dd22d,172.17.0.2,16.709424257278442,0.0,1.0,0.006099224090576172,"10_act1=linear,act2=linear,act3=hard_sigmoid,act4=exponential,batch_size=512,bi1=lecun_normal,bi2=random_uniform,bi3=glorot_normal,bi4=ones,epochs=13,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,ki4=lecun_normal,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit2=256",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,glorot_normal,ones,linear,linear,hard_sigmoid,exponential,13.0,256.0,2.0
4bec070c,0.1014999970793724,0.0989999994635582,40.92094850540161,True,,,1.0,de9bd060024540ec9f452ce4e7552f62,2022-09-06_02-48-57,1662432537.0,40.92094850540161,30633.0,b430368dd22d,172.17.0.2,40.92094850540161,0.0,1.0,0.004836320877075195,"11_act1=relu,act2=relu,act3=softplus,act4=softsign,batch_size=64,bi1=truncated_normal,bi2=he_normal,bi3=constant,bi4=lecun_uniform,epochs=7,ki1=ones,ki2=he_normal,ki3=lecun_normal,ki4=truncated_normal,layer2=1,loss=binary_crossentropy,lr=6.8750,optimizer=nadam,unit2=128",binary_crossentropy,64.0,nadam,6.875000476837158,ones,he_normal,lecun_normal,truncated_normal,truncated_normal,he_normal,constant,lecun_uniform,relu,relu,softplus,softsign,7.0,128.0,1.0
5908f2ce,0.09787499904632568,0.09849999845027924,17.069555521011353,True,,,1.0,522d6d144e6a49359a8ebf724f7c49c4,2022-09-06_02-49-20,1662432560.0,17.069555521011353,31117.0,b430368dd22d,172.17.0.2,17.069555521011353,0.0,1.0,0.005043745040893555,"12_act1=hard_sigmoid,act2=hard_sigmoid,act3=softmax,act4=sigmoid,batch_size=128,bi1=constant,bi2=lecun_uniform,bi3=truncated_normal,bi4=he_normal,epochs=5,ki1=random_uniform,ki2=lecun_uniform,ki3=constant,ki4=constant,layer2=0,loss=mean_absolute_error,lr=9.3750,optimizer=rmsprop,unit2=128",mean_absolute_error,128.0,rmsprop,9.375,random_uniform,lecun_uniform,constant,constant,constant,lecun_uniform,truncated_normal,he_normal,hard_sigmoid,hard_sigmoid,softmax,sigmoid,5.0,128.0,0.0
7475a82c,0.09787499904632568,0.09849999845027924,57.209991455078125,True,,,1.0,64609be1bc5840bda48d2ed120be0f5a,2022-09-06_02-50-23,1662432623.0,57.209991455078125,31412.0,b430368dd22d,172.17.0.2,57.209991455078125,0.0,1.0,0.0049591064453125,"13_act1=selu,act2=selu,act3=tanh,act4=selu,batch_size=32,bi1=glorot_normal,bi2=ones,bi3=lecun_normal,bi4=random_uniform,epochs=10,ki1=he_normal,ki2=ones,ki3=glorot_normal,ki4=glorot_normal,layer2=1,loss=logcosh,lr=4.3750,optimizer=adam,unit2=64",logcosh,32.0,adam,4.375000476837158,he_normal,ones,glorot_normal,glorot_normal,glorot_normal,ones,lecun_normal,random_uniform,selu,selu,tanh,selu,10.0,64.0,1.0
822b2406,0.09775000065565109,0.09600000083446503,46.06713628768921,True,,,1.0,beb05548655e49acb5029793484d0761,2022-09-06_02-51-15,1662432675.0,46.06713628768921,31771.0,b430368dd22d,172.17.0.2,46.06713628768921,0.0,1.0,0.0050318241119384766,"14_act1=tanh,act2=softplus,act3=sigmoid,act4=softmax,batch_size=64,bi1=ones,bi2=lecun_normal,bi3=random_uniform,bi4=truncated_normal,epochs=13,ki1=lecun_normal,ki2=truncated_normal,ki3=ones,ki4=ones,layer2=0,loss=mean_absolute_percentage_error,lr=3.1250,optimizer=adadelta,unit2=64",mean_absolute_percentage_error,64.0,adadelta,3.1250007152557373,lecun_normal,truncated_normal,ones,ones,ones,lecun_normal,random_uniform,truncated_normal,tanh,softplus,sigmoid,softmax,13.0,64.0,0.0
a7b94702,,,,,,,,ad70ee6c826646828632ec89fc92cfd5,2022-09-06_02-51-20,1662432680.0,,32279.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,256.0,sgd,8.125,truncated_normal,lecun_normal,lecun_uniform,lecun_uniform,lecun_uniform,truncated_normal,he_normal,lecun_normal,softmax,exponential,selu,tanh,7.0,128.0,1.0
c6b8a882,,,,,,,,681c0075eff24c7390ddefb81c863ef0,2022-09-06_02-51-28,1662432688.0,,32463.0,b430368dd22d,172.17.0.2,,,,,,hinge,16.0,adamax,5.625000476837158,constant,glorot_normal,random_uniform,he_normal,he_normal,constant,lecun_uniform,glorot_normal,exponential,softmax,softsign,softplus,10.0,128.0,2.0
cb7d4fc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
