trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
8c6f3274,0.4645833373069763,0.4516666531562805,24.33775019645691,True,,,1.0,80005a4a63074593ae86883188df5e3b,2022-09-19_16-53-42,1663606422.0,24.33775019645691,2147.0,b430368dd22d,172.17.0.2,24.33775019645691,0.0,1.0,0.005463600158691406,"1_act1=relu,act2=relu,act3=relu,act4=sigmoid,batch_size=1,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop,unit2=400,unit3=100",binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
8f4f4aa6,0.3295833468437195,0.33500000834465027,6.067843914031982,True,,,1.0,f36b3d426ed3454ba5308b702d84a1b5,2022-09-19_16-53-53,1663606433.0,6.067843914031982,2971.0,b430368dd22d,172.17.0.2,6.067843914031982,0.0,1.0,0.004990577697753906,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer2=1,layer3=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit2=200,unit3=100",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,elu,1.0,200.0,100.0,1.0,0.0
9df4db34,,,,,,,,3e76a48a22b34c05b5b40e6fab554a37,2022-09-19_16-53-58,1663606438.0,,3164.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,relu,1.0,400.0,100.0,1.0,1.0
a48354c6,0.3295833468437195,0.33500000834465027,5.120174169540405,True,,,1.0,ff5057fc19044431af323ae7a814d871,2022-09-19_16-54-12,1663606452.0,5.120174169540405,3340.0,b430368dd22d,172.17.0.2,5.120174169540405,0.0,1.0,0.005062580108642578,"4_act1=selu,act2=selu,act3=hard_sigmoid,act4=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,bi4=glorot_uniform,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,ki4=glorot_uniform,layer2=1,layer3=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit2=200,unit3=100",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,selu,selu,hard_sigmoid,selu,1.0,200.0,100.0,1.0,0.0
a9e0d308,0.6704166531562805,0.6650000214576721,5.389312505722046,True,,,1.0,149e3841408847a9a6ba1af9c98cf4f2,2022-09-19_16-54-22,1663606462.0,5.389312505722046,3720.0,b430368dd22d,172.17.0.2,5.389312505722046,0.0,1.0,0.00574183464050293,"5_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,act4=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,bi4=random_normal,epochs=1,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,ki4=random_normal,layer2=1,layer3=2,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit2=800,unit3=100",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,random_normal,random_normal,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,1.0,800.0,100.0,1.0,2.0
afd7080e,0.3295833468437195,0.33500000834465027,5.116126775741577,True,,,1.0,7697fec7e6234623a38b5498e6ace9d7,2022-09-19_16-54-32,1663606472.0,5.116126775741577,3915.0,b430368dd22d,172.17.0.2,5.116126775741577,0.0,1.0,0.005201816558837891,"6_act1=softsign,act2=tanh,act3=softsign,act4=exponential,batch_size=256,bi1=he_normal,bi2=glorot_normal,bi3=he_normal,bi4=random_uniform,epochs=1,ki1=random_uniform,ki2=constant,ki3=random_uniform,ki4=he_normal,layer2=1,layer3=0,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit2=800,unit3=100",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,he_normal,random_uniform,softsign,tanh,softsign,exponential,1.0,800.0,100.0,1.0,0.0
b6658eac,0.3295833468437195,0.33500000834465027,5.925172805786133,True,,,1.0,541d99160f1a43e4967f5f56cb8f53c1,2022-09-19_16-54-44,1663606484.0,5.925172805786133,4297.0,b430368dd22d,172.17.0.2,5.925172805786133,0.0,1.0,0.005075693130493164,"7_act1=exponential,act2=softmax,act3=exponential,act4=softsign,batch_size=32,bi1=random_uniform,bi2=constant,bi3=random_uniform,bi4=he_normal,epochs=1,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,ki4=random_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit2=400,unit3=100",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,random_uniform,he_normal,exponential,softmax,exponential,softsign,1.0,400.0,100.0,1.0,1.0
bc5bcfba,0.3295833468437195,0.33500000834465027,4.972874641418457,True,,,1.0,46773929089c40af8d7d2f4045532998,2022-09-19_16-54-54,1663606494.0,4.972874641418457,4490.0,b430368dd22d,172.17.0.2,4.972874641418457,0.0,1.0,0.005700826644897461,"8_act1=softmax,act2=exponential,act3=tanh,act4=tanh,batch_size=512,bi1=constant,bi2=random_uniform,bi3=constant,bi4=glorot_normal,epochs=1,ki1=glorot_normal,ki2=he_normal,ki3=constant,ki4=constant,layer2=1,layer3=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit2=400,unit3=100",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,constant,glorot_normal,softmax,exponential,tanh,tanh,1.0,400.0,100.0,1.0,1.0
c2ea61ac,0.6704166531562805,0.6650000214576721,5.899329423904419,True,,,1.0,6ccf419bbe6b41c2966e744521ac030b,2022-09-19_16-55-04,1663606504.0,5.899329423904419,4720.0,b430368dd22d,172.17.0.2,5.899329423904419,0.0,1.0,0.006371498107910156,"9_act1=tanh,act2=softsign,act3=softmax,act4=softmax,batch_size=64,bi1=glorot_normal,bi2=he_normal,bi3=glorot_normal,bi4=constant,epochs=1,ki1=constant,ki2=random_uniform,ki3=glorot_normal,ki4=glorot_normal,layer2=1,layer3=2,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit2=200,unit3=100",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,glorot_normal,constant,tanh,softsign,softmax,softmax,1.0,200.0,100.0,1.0,2.0
c8e0c89e,0.3295833468437195,0.33500000834465027,20.06762719154358,True,,,1.0,0cd993538d41424a976eaaedb43dd4e4,2022-09-19_16-55-29,1663606529.0,20.06762719154358,5061.0,b430368dd22d,172.17.0.2,20.06762719154358,0.0,1.0,0.0053555965423583984,"10_act1=exponential,act2=exponential,act3=hard_sigmoid,act4=exponential,batch_size=1,bi1=lecun_normal,bi2=random_uniform,bi3=glorot_normal,bi4=ones,epochs=1,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,ki4=lecun_normal,layer2=1,layer3=0,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit2=800,unit3=100",squared_hinge,1.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,glorot_normal,ones,exponential,exponential,hard_sigmoid,exponential,1.0,800.0,100.0,1.0,0.0
