trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
5b709a78,0.0,0.0,122.62609553337097,True,,,1.0,7ec0d716e8d04dfeb68162e2aa82788e,2022-09-11_04-53-18,1662871998.0,122.62609553337097,7404.0,b430368dd22d,172.17.0.2,122.62609553337097,0.0,1.0,0.005398750305175781,"1_act1=tanh,act2=tanh,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=uniform,ki2=uniform,ki3=uniform,layer1=1,layer2=1,loss=mean_absolute_error,lr=0.0100,optimizer=sgd,unit1=3,unit2=2",mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
5e268fb6,0.0,0.0,10.519418716430664,True,,,1.0,7d5ce7c184f24cd19f186f3d55ae42fa,2022-09-11_04-53-33,1662872013.0,10.519418716430664,7660.0,b430368dd22d,172.17.0.2,10.519418716430664,0.0,1.0,0.0048084259033203125,"2_act1=selu,act2=relu,act3=hard_sigmoid,batch_size=512,bi1=he_uniform,bi2=constant,bi3=lecun_normal,epochs=12,ki1=he_normal,ki2=random_normal,ki3=truncated_normal,layer1=1,layer2=0,loss=mean_squared_logarithmic_error,lr=2.6717,optimizer=adagrad,unit1=6,unit2=2",mean_squared_logarithmic_error,512.0,adagrad,2.671734174181936,he_normal,random_normal,truncated_normal,he_uniform,constant,lecun_normal,selu,relu,hard_sigmoid,12.0,6.0,2.0,1.0,0.0
a7799f96,0.0,0.0,15.307825803756714,True,,,1.0,46052c86451d488cb5aa3dcf508142f7,2022-09-11_04-53-54,1662872034.0,15.307825803756714,7862.0,b430368dd22d,172.17.0.2,15.307825803756714,0.0,1.0,0.00487065315246582,"3_act1=selu,act2=hard_sigmoid,act3=softplus,batch_size=512,bi1=random_uniform,bi2=he_uniform,bi3=glorot_uniform,epochs=20,ki1=ones,ki2=glorot_normal,ki3=orthogonal,layer1=0,layer2=0,loss=binary_crossentropy,lr=0.7010,optimizer=rmsprop,unit1=6,unit2=1",binary_crossentropy,512.0,rmsprop,0.7010136583629126,ones,glorot_normal,orthogonal,random_uniform,he_uniform,glorot_uniform,selu,hard_sigmoid,softplus,20.0,6.0,1.0,0.0,0.0
b375e0c0,0.0,0.0,84.0398178100586,True,,,1.0,0de8380b8ec547008baae200a3529d68,2022-09-11_04-55-23,1662872123.0,84.0398178100586,8063.0,b430368dd22d,172.17.0.2,84.0398178100586,0.0,1.0,0.00497889518737793,"4_act1=sigmoid,act2=elu,act3=selu,batch_size=128,bi1=random_normal,bi2=lecun_normal,bi3=random_uniform,epochs=33,ki1=random_uniform,ki2=glorot_normal,ki3=glorot_uniform,layer1=2,layer2=1,loss=categorical_hinge,lr=7.6868,optimizer=adadelta,unit1=3,unit2=2",categorical_hinge,128.0,adadelta,7.686805244705717,random_uniform,glorot_normal,glorot_uniform,random_normal,lecun_normal,random_uniform,sigmoid,elu,selu,33.0,3.0,2.0,2.0,1.0
bcef260c,0.0,0.0,55.55826544761658,True,,,1.0,500aa109d4644add817f5ac8dc9c64f9,2022-09-11_04-56-23,1662872183.0,55.55826544761658,8345.0,b430368dd22d,172.17.0.2,55.55826544761658,0.0,1.0,0.00491023063659668,"5_act1=softsign,act2=sigmoid,act3=exponential,batch_size=32,bi1=glorot_normal,bi2=glorot_normal,bi3=ones,epochs=9,ki1=zeros,ki2=zeros,ki3=orthogonal,layer1=1,layer2=0,loss=mean_absolute_percentage_error,lr=6.6302,optimizer=adagrad,unit1=6,unit2=1",mean_absolute_percentage_error,32.0,adagrad,6.630201877614043,zeros,zeros,orthogonal,glorot_normal,glorot_normal,ones,softsign,sigmoid,exponential,9.0,6.0,1.0,1.0,0.0
f1fd8758,0.0,0.0,96.41441130638123,True,,,1.0,653ff6577b1a4546837522378fbb184e,2022-09-11_04-58-04,1662872284.0,96.41441130638123,8568.0,b430368dd22d,172.17.0.2,96.41441130638123,0.0,1.0,0.004871845245361328,"6_act1=relu,act2=linear,act3=hard_sigmoid,batch_size=32,bi1=lecun_uniform,bi2=he_normal,bi3=zeros,epochs=12,ki1=glorot_uniform,ki2=he_uniform,ki3=glorot_uniform,layer1=1,layer2=2,loss=squared_hinge,lr=7.5150,optimizer=adamax,unit1=1,unit2=4",squared_hinge,32.0,adamax,7.514974793084903,glorot_uniform,he_uniform,glorot_uniform,lecun_uniform,he_normal,zeros,relu,linear,hard_sigmoid,12.0,1.0,4.0,1.0,2.0
15c18c0c,0.0,0.0,268.75400257110596,True,,,1.0,bafef28192b944a0beb094a0ddb2a361,2022-09-11_05-02-37,1662872557.0,268.75400257110596,8813.0,b430368dd22d,172.17.0.2,268.75400257110596,0.0,1.0,0.004816770553588867,"7_act1=softmax,act2=softmax,act3=softmax,batch_size=16,bi1=glorot_uniform,bi2=he_normal,bi3=zeros,epochs=20,ki1=glorot_uniform,ki2=constant,ki3=uniform,layer1=2,layer2=0,loss=categorical_crossentropy,lr=2.0478,optimizer=adam,unit1=1,unit2=1",categorical_crossentropy,16.0,adam,2.047806460865882,glorot_uniform,constant,uniform,glorot_uniform,he_normal,zeros,softmax,softmax,softmax,20.0,1.0,1.0,2.0,0.0
51f6c6f6,0.0,0.0,32.231401681900024,True,,,1.0,a3c54b5ce5fb40989500626a186a0a76,2022-09-11_05-03-14,1662872594.0,32.231401681900024,9230.0,b430368dd22d,172.17.0.2,32.231401681900024,0.0,1.0,0.004640817642211914,"8_act1=tanh,act2=elu,act3=hard_sigmoid,batch_size=128,bi1=he_normal,bi2=truncated_normal,bi3=constant,epochs=12,ki1=glorot_uniform,ki2=constant,ki3=lecun_normal,layer1=1,layer2=2,loss=kullback_leibler_divergence,lr=1.3152,optimizer=sgd,unit1=1,unit2=4",kullback_leibler_divergence,128.0,sgd,1.3152179969437072,glorot_uniform,constant,lecun_normal,he_normal,truncated_normal,constant,tanh,elu,hard_sigmoid,12.0,1.0,4.0,1.0,2.0
f4b3f904,0.0,0.0,41.66911053657532,True,,,1.0,e071d40efd9d451c84254d5e93f527fa,2022-09-11_05-04-00,1662872640.0,41.66911053657532,9440.0,b430368dd22d,172.17.0.2,41.66911053657532,0.0,1.0,0.0045583248138427734,"9_act1=hard_sigmoid,act2=softsign,act3=softsign,batch_size=128,bi1=he_uniform,bi2=glorot_uniform,bi3=glorot_normal,epochs=12,ki1=constant,ki2=lecun_uniform,ki3=ones,layer1=2,layer2=2,loss=mean_absolute_percentage_error,lr=2.5218,optimizer=rmsprop,unit1=1,unit2=1",mean_absolute_percentage_error,128.0,rmsprop,2.5217996094678456,constant,lecun_uniform,ones,he_uniform,glorot_uniform,glorot_normal,hard_sigmoid,softsign,softsign,12.0,1.0,1.0,2.0,2.0
0ac2de72,0.0,0.0,117.28488898277283,True,,,1.0,66b67069a1f549fa8867e3c32a8c3fae,2022-09-11_05-06-03,1662872763.0,117.28488898277283,9658.0,b430368dd22d,172.17.0.2,117.28488898277283,0.0,1.0,0.005104541778564453,"10_act1=softmax,act2=sigmoid,act3=elu,batch_size=128,bi1=constant,bi2=glorot_uniform,bi3=zeros,epochs=33,ki1=ones,ki2=zeros,ki3=he_normal,layer1=2,layer2=1,loss=mean_squared_error,lr=2.5058,optimizer=nadam,unit1=3,unit2=1",mean_squared_error,128.0,nadam,2.505768629494103,ones,zeros,he_normal,constant,glorot_uniform,zeros,softmax,sigmoid,elu,33.0,3.0,1.0,2.0,1.0
