trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
a02945ca,0.39024388790130615,0.27272728085517883,18.406907081604004,True,,,1.0,fd26561dbdf846f2bc1ecc75b3bcb263,2022-09-08_15-26-58,1662650818.0,18.406907081604004,2305.0,83e87206dee1,172.17.0.3,18.406907081604004,0.0,1.0,0.005503177642822266,"1_act1=sigmoid,act2=sigmoid,act3=sigmoid,batch_size=50,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1000,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=mse,lr=0.0100,optimizer=sgd,unit1=8,unit2=8",mse,50.0,sgd,0.01,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,sigmoid,sigmoid,sigmoid,1000.0,8.0,8.0,1.0
a2ebda48,0.0,0.09090909361839294,51.617448806762695,True,,,1.0,d4f7bd4163d047aaa29f63c2acd26dd5,2022-09-08_15-27-55,1662650875.0,51.617448806762695,2684.0,83e87206dee1,172.17.0.3,51.617448806762695,0.0,1.0,0.0072782039642333984,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1635,ki1=zeros,ki2=zeros,ki3=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=4,unit2=4",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,1635.0,4.0,4.0,0.0
ae70f588,,,,,,,,5837010870484991b487b30cbc2988c4,2022-09-08_15-28-02,1662650882.0,,4428.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,1000.0,8.0,8.0,1.0
cfd301f8,0.0,0.0,18.88386869430542,True,,,1.0,666f5f706f5144e48e3fc1d860e3d26b,2022-09-08_15-28-32,1662650912.0,18.88386869430542,4702.0,83e87206dee1,172.17.0.3,18.88386869430542,0.0,1.0,0.0042574405670166016,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=518,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=16,unit2=4",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,518.0,16.0,4.0,2.0
d6fa87f8,0.4390243887901306,0.8181818127632141,9.149532794952393,True,,,1.0,8365168f5ff043f4879a0a21565d39b3,2022-09-08_15-28-47,1662650927.0,9.149532794952393,5308.0,83e87206dee1,172.17.0.3,9.149532794952393,0.0,1.0,0.005496501922607422,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=848,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,layer2=0,loss=binary_crossentropy,lr=2.5000,optimizer=adam,unit1=4,unit2=16",binary_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,848.0,4.0,16.0,0.0
e67a1e78,0.5121951103210449,0.4545454680919647,11.691205024719238,True,,,1.0,c707e06d6ed0415dae8cf1a9ccc42f5c,2022-09-08_15-29-03,1662650943.0,11.691205024719238,5656.0,83e87206dee1,172.17.0.3,11.691205024719238,0.0,1.0,0.005298614501953125,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=256,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=1388,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer2=1,loss=hinge,lr=3.7500,optimizer=adamax,unit1=8,unit2=16",hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,1388.0,8.0,16.0,1.0
eed290dc,0.4390243887901306,0.5454545617103577,18.453301191329956,True,,,1.0,0c029717c5644e82918db941d3a5c897,2022-09-08_15-29-27,1662650967.0,18.453301191329956,6041.0,83e87206dee1,172.17.0.3,18.453301191329956,0.0,1.0,0.005975246429443359,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=611,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer2=2,loss=kullback_leibler_divergence,lr=8.7500,optimizer=adagrad,unit1=16,unit2=8",kullback_leibler_divergence,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,611.0,16.0,8.0,2.0
f8f51ff8,0.04878048598766327,0.0,9.096385717391968,True,,,1.0,c8570e2385674c8190ffbea18ec560a0,2022-09-08_15-29-41,1662650981.0,9.096385717391968,6567.0,83e87206dee1,172.17.0.3,9.096385717391968,0.0,1.0,0.005940675735473633,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=512,bi1=constant,bi2=constant,bi3=random_uniform,epochs=720,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=8,unit2=8",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,720.0,8.0,8.0,1.0
06aacc92,0.4878048896789551,0.4545454680919647,31.493454217910767,True,,,1.0,595dec50dda24657b6d424e850a6dee9,2022-09-08_15-30-17,1662651017.0,31.493454217910767,6915.0,83e87206dee1,172.17.0.3,31.493454217910767,0.0,1.0,0.0053691864013671875,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=1927,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=4,unit2=4",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,1927.0,4.0,4.0,0.0
0f035a76,,,,,,,,4d308ce6cb7c4cb6b93fd4fb40010e95,2022-09-08_15-30-23,1662651023.0,,7424.0,83e87206dee1,172.17.0.3,,,,,,squared_hinge,50.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,1178.0,16.0,16.0,2.0
