trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
3b323e5e,0.5062500238418579,0.5049999952316284,4.229977369308472,True,,,1.0,cc39f74066e74fadaaad0516d6357780,2022-09-20_09-11-45,1663665105.0,4.229977369308472,6519.0,b430368dd22d,172.17.0.2,4.229977369308472,0.0,1.0,0.004868984222412109,"1_act1=sigmoid,act2=softmax,batch_size=200,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=normal,layer1=1,loss=mean_absolute_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
3daa7066,0.5062500238418579,0.5049999952316284,5.058880567550659,True,,,1.0,694a05c7747443849148fe2d4cfa25a2,2022-09-20_09-11-55,1663665115.0,5.058880567550659,6896.0,b430368dd22d,172.17.0.2,5.058880567550659,0.0,1.0,0.0050678253173828125,"2_act1=relu,act2=elu,batch_size=128,bi1=orthogonal,bi2=ones,epochs=11,ki1=he_uniform,ki2=constant,layer1=0,loss=categorical_crossentropy,lr=3.1245,optimizer=adam,unit1=2",categorical_crossentropy,128.0,adam,3.1245066085019255,he_uniform,constant,orthogonal,ones,relu,elu,11.0,2.0,0.0
407b2038,0.9624999761581421,0.9599999785423279,5.533899545669556,True,,,1.0,e7c38507a3d8446cbd1f22a7738a4127,2022-09-20_09-12-06,1663665126.0,5.533899545669556,7244.0,b430368dd22d,172.17.0.2,5.533899545669556,0.0,1.0,0.006577014923095703,"3_act1=selu,act2=softsign,batch_size=64,bi1=constant,bi2=zeros,epochs=13,ki1=random_normal,ki2=lecun_uniform,layer1=0,loss=binary_crossentropy,lr=1.8654,optimizer=sgd,unit1=1",binary_crossentropy,64.0,sgd,1.8654479517261255,random_normal,lecun_uniform,constant,zeros,selu,softsign,13.0,1.0,0.0
46710e6c,0.4937500059604645,0.4950000047683716,7.755596876144409,True,,,1.0,56e936504de1463cadd9e7ec1eba9891,2022-09-20_09-12-18,1663665138.0,7.755596876144409,7635.0,b430368dd22d,172.17.0.2,7.755596876144409,0.0,1.0,0.004786968231201172,"4_act1=hard_sigmoid,act2=softmax,batch_size=16,bi1=random_uniform,bi2=glorot_normal,epochs=5,ki1=random_uniform,ki2=he_normal,layer1=1,loss=logcosh,lr=4.4271,optimizer=adagrad,unit1=0",logcosh,16.0,adagrad,4.427096959647415,random_uniform,he_normal,random_uniform,glorot_normal,hard_sigmoid,softmax,5.0,0.0,1.0
4c67563c,,,,,,,,d8d559cede424324a399728e4ccd5ef9,2022-09-20_09-12-22,1663665142.0,,8015.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,16.0,nadam,6.875227636797959,glorot_uniform,lecun_uniform,he_uniform,orthogonal,exponential,exponential,16.0,2.0,1.0
538e618a,,,,,,,,08eea4b37b7541a09405c2b4d3a26a48,2022-09-20_09-12-29,1663665149.0,,8366.0,b430368dd22d,172.17.0.2,,,,,,logcosh,200.0,sgd,5.971830420470838,random_normal,constant,glorot_uniform,orthogonal,relu,elu,13.0,2.0,1.0
57ba8d38,0.9981250166893005,0.9950000047683716,3.457879066467285,True,,,1.0,8e21dd26d3f54a6a975d3cdc3bcceccf,2022-09-20_09-12-39,1663665159.0,3.457879066467285,8705.0,b430368dd22d,172.17.0.2,3.457879066467285,0.0,1.0,0.004693031311035156,"7_act1=linear,act2=sigmoid,batch_size=200,bi1=lecun_uniform,bi2=lecun_uniform,epochs=5,ki1=truncated_normal,ki2=glorot_normal,layer1=1,loss=hinge,lr=3.4246,optimizer=adadelta,unit1=1",hinge,200.0,adadelta,3.4245531819559054,truncated_normal,glorot_normal,lecun_uniform,lecun_uniform,linear,sigmoid,5.0,1.0,1.0
5be758a0,0.5062500238418579,0.5049999952316284,14.322611570358276,True,,,1.0,ed91bf034057452e9edf3f622db7155f,2022-09-20_09-12-59,1663665179.0,14.322611570358276,9079.0,b430368dd22d,172.17.0.2,14.322611570358276,0.0,1.0,0.005498409271240234,"8_act1=softplus,act2=elu,batch_size=16,bi1=constant,bi2=lecun_uniform,epochs=16,ki1=ones,ki2=random_uniform,layer1=0,loss=mean_absolute_error,lr=8.3963,optimizer=adamax,unit1=1",mean_absolute_error,16.0,adamax,8.396300891642406,ones,random_uniform,constant,lecun_uniform,softplus,elu,16.0,1.0,0.0
60ac71a4,0.5062500238418579,0.5049999952316284,6.20801305770874,True,,,1.0,66cb2b77a37d4328bbc3a34a24eadc88,2022-09-20_09-13-09,1663665189.0,6.20801305770874,9652.0,b430368dd22d,172.17.0.2,6.20801305770874,0.0,1.0,0.006127119064331055,"9_act1=hard_sigmoid,act2=elu,batch_size=128,bi1=orthogonal,bi2=lecun_uniform,epochs=19,ki1=he_normal,ki2=normal,layer1=0,loss=binary_crossentropy,lr=4.1437,optimizer=adamax,unit1=1",binary_crossentropy,128.0,adamax,4.143704650726002,he_normal,normal,orthogonal,lecun_uniform,hard_sigmoid,elu,19.0,1.0,0.0
6bff6944,0.8381249904632568,0.8100000023841858,16.069503784179688,True,,,1.0,65cade9840aa4c35bdd40d5f0472be28,2022-09-20_09-13-30,1663665210.0,16.069503784179688,10033.0,b430368dd22d,172.17.0.2,16.069503784179688,0.0,1.0,0.004720449447631836,"10_act1=selu,act2=linear,batch_size=16,bi1=he_normal,bi2=ones,epochs=16,ki1=truncated_normal,ki2=normal,layer1=0,loss=mean_squared_error,lr=5.0385,optimizer=rmsprop,unit1=2",mean_squared_error,16.0,rmsprop,5.038524637319246,truncated_normal,normal,he_normal,ones,selu,linear,16.0,2.0,0.0
728dc206,,,,,,,,715b67638ef94d81af8bbb9477612bd4,2022-09-20_09-13-35,1663665215.0,,10646.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,200.0,adamax,9.568189115196319,truncated_normal,ones,lecun_normal,ones,tanh,sigmoid,13.0,2.0,1.0
7f12f384,0.4937500059604645,0.4950000047683716,17.280613660812378,True,,,1.0,e6bdd4198c1c4e9fa22607285b374ef3,2022-09-20_09-14-00,1663665240.0,17.280613660812378,11006.0,b430368dd22d,172.17.0.2,17.280613660812378,0.0,1.0,0.004857301712036133,"12_act1=hard_sigmoid,act2=sigmoid,batch_size=16,bi1=zeros,bi2=lecun_uniform,epochs=16,ki1=lecun_normal,ki2=normal,layer1=1,loss=mean_absolute_error,lr=6.8520,optimizer=adam,unit1=2",mean_absolute_error,16.0,adam,6.852043251957308,lecun_normal,normal,zeros,lecun_uniform,hard_sigmoid,sigmoid,16.0,2.0,1.0
833f09fc,0.9993749856948853,1.0,7.981638193130493,True,,,1.0,deb6de7b444a4d11a2934417ccc2e241,2022-09-20_09-14-12,1663665252.0,7.981638193130493,11428.0,b430368dd22d,172.17.0.2,7.981638193130493,0.0,1.0,0.004915475845336914,"13_act1=elu,act2=hard_sigmoid,batch_size=16,bi1=random_normal,bi2=zeros,epochs=6,ki1=he_normal,ki2=glorot_normal,layer1=0,loss=logcosh,lr=6.1041,optimizer=adagrad,unit1=1",logcosh,16.0,adagrad,6.104076537314232,he_normal,glorot_normal,random_normal,zeros,elu,hard_sigmoid,6.0,1.0,0.0
905c719c,0.5062500238418579,0.5049999952316284,11.999639511108398,True,,,1.0,e51534050cfe485c8c8c0c9ab86eaf4b,2022-09-20_09-14-30,1663665270.0,11.999639511108398,11951.0,b430368dd22d,172.17.0.2,11.999639511108398,0.0,1.0,0.005051136016845703,"14_act1=tanh,act2=sigmoid,batch_size=32,bi1=ones,bi2=he_normal,epochs=13,ki1=constant,ki2=glorot_uniform,layer1=1,loss=logcosh,lr=3.7707,optimizer=nadam,unit1=2",logcosh,32.0,nadam,3.770737785771821,constant,glorot_uniform,ones,he_normal,tanh,sigmoid,13.0,2.0,1.0
981cca80,0.9937499761581421,0.987500011920929,4.475404739379883,True,,,1.0,52a0e7410f6c419bb11520c247294bb9,2022-09-20_09-14-39,1663665279.0,4.475404739379883,12322.0,b430368dd22d,172.17.0.2,4.475404739379883,0.0,1.0,0.009330272674560547,"15_act1=softsign,act2=relu,batch_size=512,bi1=ones,bi2=ones,epochs=6,ki1=he_normal,ki2=glorot_normal,layer1=1,loss=hinge,lr=6.0074,optimizer=adagrad,unit1=2",hinge,512.0,adagrad,6.007368865817066,he_normal,glorot_normal,ones,ones,softsign,relu,6.0,2.0,1.0
a23ec446,,,,,,,,19ea8a9486cc4679bd449b43f658ebf5,2022-09-20_09-14-44,1663665284.0,,12571.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,200.0,adamax,6.934728731912938,he_normal,ones,random_normal,glorot_normal,sigmoid,sigmoid,13.0,2.0,0.0
a79cb614,0.5062500238418579,0.5049999952316284,5.559830188751221,True,,,1.0,d21f034f651e460c847aba0ec63c64f8,2022-09-20_09-14-58,1663665298.0,5.559830188751221,12932.0,b430368dd22d,172.17.0.2,5.559830188751221,0.0,1.0,0.005063295364379883,"17_act1=elu,act2=selu,batch_size=128,bi1=constant,bi2=zeros,epochs=13,ki1=zeros,ki2=zeros,layer1=1,loss=categorical_hinge,lr=9.8457,optimizer=rmsprop,unit1=0",categorical_hinge,128.0,rmsprop,9.845660633822119,zeros,zeros,constant,zeros,elu,selu,13.0,0.0,1.0
acfa0008,0.5062500238418579,0.5049999952316284,3.789665937423706,True,,,1.0,0da7c80e5c694ac2a8a072abbd4d357b,2022-09-20_09-15-06,1663665306.0,3.789665937423706,13333.0,b430368dd22d,172.17.0.2,3.789665937423706,0.0,1.0,0.006703615188598633,"18_act1=softplus,act2=hard_sigmoid,batch_size=512,bi1=he_uniform,bi2=glorot_normal,epochs=7,ki1=random_uniform,ki2=he_normal,layer1=1,loss=squared_hinge,lr=7.3054,optimizer=adam,unit1=1",squared_hinge,512.0,adam,7.305442410230984,random_uniform,he_normal,he_uniform,glorot_normal,softplus,hard_sigmoid,7.0,1.0,1.0
b2efbc8c,0.4937500059604645,0.4950000047683716,5.947887182235718,True,,,1.0,625aedd0b1e44a3bb8ae99dff85edf73,2022-09-20_09-15-16,1663665316.0,5.947887182235718,13603.0,b430368dd22d,172.17.0.2,5.947887182235718,0.0,1.0,0.004990100860595703,"19_act1=sigmoid,act2=tanh,batch_size=32,bi1=random_normal,bi2=glorot_uniform,epochs=6,ki1=lecun_normal,ki2=lecun_uniform,layer1=1,loss=mean_absolute_percentage_error,lr=3.3684,optimizer=adagrad,unit1=2",mean_absolute_percentage_error,32.0,adagrad,3.3683765702908155,lecun_normal,lecun_uniform,random_normal,glorot_uniform,sigmoid,tanh,6.0,2.0,1.0
b7b4cc6c,0.4937500059604645,0.4950000047683716,4.572641134262085,True,,,1.0,301f677474c04b5ba81bca6256e04f5b,2022-09-20_09-15-26,1663665326.0,4.572641134262085,13992.0,b430368dd22d,172.17.0.2,4.572641134262085,0.0,1.0,0.004920482635498047,"20_act1=sigmoid,act2=softsign,batch_size=200,bi1=he_normal,bi2=glorot_uniform,epochs=5,ki1=lecun_normal,ki2=he_uniform,layer1=2,loss=binary_crossentropy,lr=0.3828,optimizer=nadam,unit1=1",binary_crossentropy,200.0,nadam,0.3827876894004514,lecun_normal,he_uniform,he_normal,glorot_uniform,sigmoid,softsign,5.0,1.0,2.0
be432a74,1.0,1.0,3.5665109157562256,True,,,1.0,28c7b54654fe42f08d3d2c46be88a0f4,2022-09-20_09-15-34,1663665334.0,3.5665109157562256,14365.0,b430368dd22d,172.17.0.2,3.5665109157562256,0.0,1.0,0.004593372344970703,"21_act1=tanh,act2=softplus,batch_size=512,bi1=orthogonal,bi2=truncated_normal,epochs=8,ki1=he_normal,ki2=glorot_uniform,layer1=0,loss=poisson,lr=1.2474,optimizer=sgd,unit1=1",poisson,512.0,sgd,1.2473984190673817,he_normal,glorot_uniform,orthogonal,truncated_normal,tanh,softplus,8.0,1.0,0.0
c3a0bd4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
