trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit3,config.layer3
0078b_00000,0.4545454680919647,0.6666666865348816,9.654933452606201,True,,,1.0,a39984e143e44f93868c9a550ef442a4,2022-09-08_10-36-02,1662633362.0,9.654933452606201,12330.0,83e87206dee1,172.17.0.3,9.654933452606201,0.0,1.0,0.005423307418823242,0,binary_crossentropy,32.0,sgd_custom,0.1,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,softmax,10.0,128.0,1.0
0078b_00001,0.5454545617103577,0.3333333432674408,9.574247121810913,True,,,1.0,eb53d9d00b6740128da263e5768a7c3b,2022-09-08_10-36-17,1662633377.0,9.574247121810913,13051.0,83e87206dee1,172.17.0.3,9.574247121810913,0.0,1.0,0.005493640899658203,"1_act1=softsign,act2=elu,act3=softmax,act4=softmax,batch_size=128,bi1=lecun_normal,bi2=he_normal,bi3=ones,bi4=glorot_uniform,epochs=10,ki1=glorot_uniform,ki2=random_normal,ki3=zeros,ki4=he_uniform,layer3=0,loss=squared_hinge,lr=0.6274,optimizer=nadam,unit3=64",squared_hinge,128.0,nadam,0.6274171200203436,glorot_uniform,random_normal,zeros,he_uniform,lecun_normal,he_normal,ones,glorot_uniform,softsign,elu,softmax,softmax,10.0,64.0,0.0
0078b_00002,0.4545454680919647,0.6666666865348816,5.976218223571777,True,,,1.0,53dae518f4274bbd8a2137014a5fade7,2022-09-08_10-36-29,1662633389.0,5.976218223571777,13698.0,83e87206dee1,172.17.0.3,5.976218223571777,0.0,1.0,0.004924774169921875,"2_act1=elu,act2=softsign,act3=softplus,act4=softmax,batch_size=256,bi1=ones,bi2=lecun_uniform,bi3=he_uniform,bi4=constant,epochs=11,ki1=glorot_uniform,ki2=truncated_normal,ki3=random_uniform,ki4=lecun_uniform,layer3=1,loss=binary_crossentropy,lr=9.6931,optimizer=sgd_custom,unit3=64",binary_crossentropy,256.0,sgd_custom,9.693051910005288,glorot_uniform,truncated_normal,random_uniform,lecun_uniform,ones,lecun_uniform,he_uniform,constant,elu,softsign,softplus,softmax,11.0,64.0,1.0
0078b_00003,0.5454545617103577,0.3333333432674408,9.042935848236084,True,,,1.0,6c72a7af25864747b50c8639bb8bc9b0,2022-09-08_10-36-43,1662633403.0,9.042935848236084,13991.0,83e87206dee1,172.17.0.3,9.042935848236084,0.0,1.0,0.0043222904205322266,"3_act1=relu,act2=selu,act3=relu,act4=softmax,batch_size=512,bi1=zeros,bi2=he_uniform,bi3=zeros,bi4=constant,epochs=12,ki1=glorot_uniform,ki2=ones,ki3=constant,ki4=orthogonal,layer3=2,loss=mean_absolute_percentage_error,lr=5.3206,optimizer=adamax,unit3=256",mean_absolute_percentage_error,512.0,adamax,5.320628426549696,glorot_uniform,ones,constant,orthogonal,zeros,he_uniform,zeros,constant,relu,selu,relu,softmax,12.0,256.0,2.0
0078b_00004,0.5454545617103577,0.3333333432674408,10.775514602661133,True,,,1.0,cd89f1f31b784642b240484744dc7802,2022-09-08_10-36-58,1662633418.0,10.775514602661133,14553.0,83e87206dee1,172.17.0.3,10.775514602661133,0.0,1.0,0.005691051483154297,"4_act1=sigmoid,act2=relu,act3=linear,act4=softmax,batch_size=256,bi1=zeros,bi2=lecun_uniform,bi3=he_normal,bi4=random_normal,epochs=13,ki1=glorot_uniform,ki2=constant,ki3=random_uniform,ki4=orthogonal,layer3=1,loss=poisson,lr=1.0667,optimizer=adam,unit3=256",poisson,256.0,adam,1.066708749789243,glorot_uniform,constant,random_uniform,orthogonal,zeros,lecun_uniform,he_normal,random_normal,sigmoid,relu,linear,softmax,13.0,256.0,1.0
0078b_00005,,,,,,,,c0f6616b6ab1408f93fb23e9acedc88f,2022-09-08_10-37-04,1662633424.0,,15427.0,83e87206dee1,172.17.0.3,,,,,,mean_squared_error,32.0,adagrad,2.0853999164372863,glorot_uniform,constant,lecun_uniform,random_uniform,lecun_uniform,constant,orthogonal,random_uniform,softsign,relu,sigmoid,softmax,13.0,128.0,1.0
0078b_00006,0.4545454680919647,0.6666666865348816,7.401857852935791,True,,,1.0,914132281f844890a776278891d14b85,2022-09-08_10-37-20,1662633440.0,7.401857852935791,15835.0,83e87206dee1,172.17.0.3,7.401857852935791,0.0,1.0,0.004846334457397461,"6_act1=elu,act2=softplus,act3=elu,act4=softmax,batch_size=16,bi1=lecun_uniform,bi2=lecun_uniform,bi3=he_uniform,bi4=glorot_normal,epochs=15,ki1=glorot_uniform,ki2=lecun_normal,ki3=random_normal,ki4=random_uniform,layer3=0,loss=mean_squared_logarithmic_error,lr=4.7098,optimizer=sgd_custom,unit3=256",mean_squared_logarithmic_error,16.0,sgd_custom,4.709840576553977,glorot_uniform,lecun_normal,random_normal,random_uniform,lecun_uniform,lecun_uniform,he_uniform,glorot_normal,elu,softplus,elu,softmax,15.0,256.0,0.0
0078b_00007,0.4545454680919647,0.6666666865348816,5.441652059555054,True,,,1.0,0a46b1effbe84c029bdba5a688beb89d,2022-09-08_10-37-31,1662633451.0,5.441652059555054,16395.0,83e87206dee1,172.17.0.3,5.441652059555054,0.0,1.0,0.004817962646484375,"7_act1=sigmoid,act2=selu,act3=hard_sigmoid,act4=softmax,batch_size=32,bi1=lecun_uniform,bi2=he_uniform,bi3=zeros,bi4=glorot_normal,epochs=13,ki1=glorot_uniform,ki2=glorot_normal,ki3=glorot_normal,ki4=constant,layer3=2,loss=poisson,lr=3.9355,optimizer=sgd_custom,unit3=128",poisson,32.0,sgd_custom,3.9354915422279144,glorot_uniform,glorot_normal,glorot_normal,constant,lecun_uniform,he_uniform,zeros,glorot_normal,sigmoid,selu,hard_sigmoid,softmax,13.0,128.0,2.0
0078b_00008,0.4545454680919647,0.6666666865348816,8.846565246582031,True,,,1.0,87821aa42fc04b1cac4a2775762909b7,2022-09-08_10-37-45,1662633465.0,8.846565246582031,16849.0,83e87206dee1,172.17.0.3,8.846565246582031,0.0,1.0,0.005275249481201172,"8_act1=softplus,act2=softsign,act3=softsign,act4=softmax,batch_size=16,bi1=zeros,bi2=truncated_normal,bi3=zeros,bi4=lecun_uniform,epochs=11,ki1=glorot_uniform,ki2=orthogonal,ki3=orthogonal,ki4=he_uniform,layer3=2,loss=categorical_hinge,lr=7.1948,optimizer=adam,unit3=64",categorical_hinge,16.0,adam,7.194757110430202,glorot_uniform,orthogonal,orthogonal,he_uniform,zeros,truncated_normal,zeros,lecun_uniform,softplus,softsign,softsign,softmax,11.0,64.0,2.0
0078b_00009,0.5454545617103577,0.3333333432674408,11.270712852478027,True,,,1.0,575e2339f5c84859811518abbf742c9e,2022-09-08_10-38-02,1662633482.0,11.270712852478027,17597.0,83e87206dee1,172.17.0.3,11.270712852478027,0.0,1.0,0.005242824554443359,"9_act1=hard_sigmoid,act2=softmax,act3=softplus,act4=softmax,batch_size=512,bi1=he_uniform,bi2=he_normal,bi3=orthogonal,bi4=lecun_uniform,epochs=7,ki1=glorot_uniform,ki2=random_normal,ki3=glorot_normal,ki4=lecun_normal,layer3=0,loss=binary_crossentropy,lr=6.5091,optimizer=adadelta,unit3=128",binary_crossentropy,512.0,adadelta,6.509149357251819,glorot_uniform,random_normal,glorot_normal,lecun_normal,he_uniform,he_normal,orthogonal,lecun_uniform,hard_sigmoid,softmax,softplus,softmax,7.0,128.0,0.0
