trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
98acd_00000,0.0,0.0,125.55637383460999,True,,,1.0,6b030914a1494a0184568f8827e39d22,2022-09-07_23-15-06,1662592506.0,125.55637383460999,37132.0,83e87206dee1,172.17.0.3,125.55637383460999,0.0,1.0,0.004864692687988281,0,mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
98acd_00001,,,,,,,,e47097fc66454b7a8b095d88dcc92ac5,2022-09-07_23-15-10,1662592510.0,,37360.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,128.0,adam,1.834348715226848,lecun_uniform,he_uniform,random_uniform,orthogonal,glorot_uniform,constant,tanh,linear,linear,24.0,1.0,4.0,1.0,0.0
98acd_00002,0.0,0.0,30.698094844818115,True,,,1.0,10326b45a6c24baa976309b0e90e42af,2022-09-07_23-15-50,1662592550.0,30.698094844818115,37540.0,83e87206dee1,172.17.0.3,30.698094844818115,0.0,1.0,0.004700422286987305,"2_act1=hard_sigmoid,act2=elu,act3=linear,batch_size=128,bi1=lecun_normal,bi2=glorot_uniform,bi3=truncated_normal,epochs=10,ki1=lecun_normal,ki2=random_uniform,ki3=zeros,layer1=2,layer2=0,loss=mean_absolute_error,lr=2.1234,optimizer=adamax,unit1=6,unit2=1",mean_absolute_error,128.0,adamax,2.123391894443651,lecun_normal,random_uniform,zeros,lecun_normal,glorot_uniform,truncated_normal,hard_sigmoid,elu,linear,10.0,6.0,1.0,2.0,0.0
98acd_00003,0.0,0.0,18.917460680007935,True,,,1.0,cc237db58b854d3aac6f81496cb80a15,2022-09-07_23-16-13,1662592573.0,18.917460680007935,37744.0,83e87206dee1,172.17.0.3,18.917460680007935,0.0,1.0,0.005285501480102539,"3_act1=exponential,act2=softsign,act3=softmax,batch_size=256,bi1=ones,bi2=glorot_uniform,bi3=glorot_normal,epochs=13,ki1=random_normal,ki2=glorot_normal,ki3=lecun_normal,layer1=0,layer2=2,loss=mean_absolute_percentage_error,lr=0.6505,optimizer=sgd,unit1=6,unit2=4",mean_absolute_percentage_error,256.0,sgd,0.6505168648012023,random_normal,glorot_normal,lecun_normal,ones,glorot_uniform,glorot_normal,exponential,softsign,softmax,13.0,6.0,4.0,0.0,2.0
98acd_00004,0.0,0.0,12.901171922683716,True,,,1.0,5669aac4b7f643359495f817831f239e,2022-09-07_23-16-30,1662592590.0,12.901171922683716,37945.0,83e87206dee1,172.17.0.3,12.901171922683716,0.0,1.0,0.0048961639404296875,"4_act1=softplus,act2=relu,act3=softmax,batch_size=512,bi1=truncated_normal,bi2=truncated_normal,bi3=glorot_uniform,epochs=8,ki1=lecun_uniform,ki2=random_normal,ki3=ones,layer1=1,layer2=2,loss=mean_absolute_percentage_error,lr=2.5878,optimizer=sgd,unit1=3,unit2=2",mean_absolute_percentage_error,512.0,sgd,2.587800557220188,lecun_uniform,random_normal,ones,truncated_normal,truncated_normal,glorot_uniform,softplus,relu,softmax,8.0,3.0,2.0,1.0,2.0
98acd_00005,0.0,0.0,22.968515396118164,True,,,1.0,ea979e9e0db942f092d6bc301174e1a9,2022-09-07_23-16-57,1662592617.0,22.968515396118164,38145.0,83e87206dee1,172.17.0.3,22.968515396118164,0.0,1.0,0.004616260528564453,"5_act1=sigmoid,act2=exponential,act3=hard_sigmoid,batch_size=512,bi1=he_uniform,bi2=ones,bi3=random_uniform,epochs=30,ki1=uniform,ki2=lecun_uniform,ki3=random_uniform,layer1=0,layer2=0,loss=logcosh,lr=5.2083,optimizer=nadam,unit1=1,unit2=4",logcosh,512.0,nadam,5.208343079423977,uniform,lecun_uniform,random_uniform,he_uniform,ones,random_uniform,sigmoid,exponential,hard_sigmoid,30.0,1.0,4.0,0.0,0.0
98acd_00006,0.0,0.0,527.7769198417664,True,,,1.0,c7db5eb82bfd483f8cbafbb9bd7345a4,2022-09-07_23-25-49,1662593149.0,527.7769198417664,38347.0,83e87206dee1,172.17.0.3,527.7769198417664,0.0,1.0,0.004634857177734375,"6_act1=selu,act2=elu,act3=linear,batch_size=16,bi1=zeros,bi2=lecun_uniform,bi3=constant,epochs=46,ki1=lecun_uniform,ki2=he_normal,ki3=constant,layer1=1,layer2=0,loss=categorical_crossentropy,lr=1.9872,optimizer=sgd,unit1=3,unit2=4",categorical_crossentropy,16.0,sgd,1.9871576166260425,lecun_uniform,he_normal,constant,zeros,lecun_uniform,constant,selu,elu,linear,46.0,3.0,4.0,1.0,0.0
98acd_00007,0.0,0.0,145.08145213127136,True,,,1.0,c6ada390c1ad40e49d69b8a289c5607a,2022-09-07_23-28-18,1662593298.0,145.08145213127136,38699.0,83e87206dee1,172.17.0.3,145.08145213127136,0.0,1.0,0.00455784797668457,"7_act1=sigmoid,act2=relu,act3=linear,batch_size=16,bi1=lecun_uniform,bi2=random_uniform,bi3=constant,epochs=10,ki1=orthogonal,ki2=orthogonal,ki3=uniform,layer1=0,layer2=2,loss=kullback_leibler_divergence,lr=3.3090,optimizer=adadelta,unit1=1,unit2=4",kullback_leibler_divergence,16.0,adadelta,3.3089809176284675,orthogonal,orthogonal,uniform,lecun_uniform,random_uniform,constant,sigmoid,relu,linear,10.0,1.0,4.0,0.0,2.0
98acd_00008,0.0,0.0,170.05966901779175,True,,,1.0,a1d3ed0111174d648f647af2b8b72a4b,2022-09-07_23-31-12,1662593472.0,170.05966901779175,38925.0,83e87206dee1,172.17.0.3,170.05966901779175,0.0,1.0,0.00451970100402832,"8_act1=selu,act2=tanh,act3=elu,batch_size=16,bi1=glorot_normal,bi2=glorot_uniform,bi3=glorot_uniform,epochs=13,ki1=uniform,ki2=orthogonal,ki3=he_normal,layer1=0,layer2=2,loss=mean_absolute_percentage_error,lr=5.6128,optimizer=adam,unit1=1,unit2=2",mean_absolute_percentage_error,16.0,adam,5.6127724144177655,uniform,orthogonal,he_normal,glorot_normal,glorot_uniform,glorot_uniform,selu,tanh,elu,13.0,1.0,2.0,0.0,2.0
98acd_00009,0.0,0.0,89.73533010482788,True,,,1.0,a5f1edae41ed4689b64bd1bf516d08f0,2022-09-07_23-32-46,1662593566.0,89.73533010482788,39157.0,83e87206dee1,172.17.0.3,89.73533010482788,0.0,1.0,0.0041239261627197266,"9_act1=softmax,act2=exponential,act3=hard_sigmoid,batch_size=256,bi1=he_normal,bi2=constant,bi3=truncated_normal,epochs=46,ki1=random_normal,ki2=he_uniform,ki3=orthogonal,layer1=1,layer2=2,loss=categorical_hinge,lr=7.5555,optimizer=nadam,unit1=3,unit2=2",categorical_hinge,256.0,nadam,7.555511629879349,random_normal,he_uniform,orthogonal,he_normal,constant,truncated_normal,softmax,exponential,hard_sigmoid,46.0,3.0,2.0,1.0,2.0
