trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.bi1,config.act1,config.epochs,config.unit1
a961da8c,3.8512940406799316,4.236392974853516,3.9702677726745605,True,,,1.0,-3.8512940406799316,af13822eb93a4b78b539fe83f06810c2,2022-09-18_14-25-02,1663511102.0,3.9702677726745605,34335.0,b430368dd22d,172.17.0.2,3.9702677726745605,0.0,1.0,0.005186319351196289,"1_act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_squared_error,32.0,rmsprop,0.001,glorot_uniform,zeros,linear,200.0,1.0
ac693dd8,4.943567276000977,5.3788371086120605,3.6131591796875,True,,,1.0,-4.943567276000977,1531936d4b7c432c95d599691ebdb689,2022-09-18_14-25-10,1663511110.0,3.6131591796875,34539.0,b430368dd22d,172.17.0.2,3.6131591796875,0.0,1.0,0.004426717758178711,"2_act1=softplus,batch_size=32,bi1=glorot_uniform,epochs=100,ki1=glorot_uniform,loss=hinge,lr=5.7319,optimizer=nadam,unit1=2",hinge,32.0,nadam,5.731900204773313,glorot_uniform,glorot_uniform,softplus,100.0,2.0
aedc5758,6.124528884887695,6.740035057067871,3.596597671508789,True,,,1.0,-6.124528884887695,e447d7f861ab45cfac8fb1ea2b9cd30b,2022-09-18_14-25-19,1663511119.0,3.596597671508789,34730.0,b430368dd22d,172.17.0.2,3.596597671508789,0.0,1.0,0.004873514175415039,"3_act1=sigmoid,batch_size=64,bi1=lecun_uniform,epochs=237,ki1=glorot_normal,loss=mean_squared_logarithmic_error,lr=4.5522,optimizer=sgd,unit1=0",mean_squared_logarithmic_error,64.0,sgd,4.552237422481077,glorot_normal,lecun_uniform,sigmoid,237.0,0.0
b43a04a2,6.905318260192871,7.514599323272705,3.214348793029785,True,,,1.0,-6.905318260192871,6cb6816ab7cc4d87b08412fe0e9d9304,2022-09-18_14-25-28,1663511128.0,3.214348793029785,34947.0,b430368dd22d,172.17.0.2,3.214348793029785,0.0,1.0,0.0052645206451416016,"4_act1=tanh,batch_size=256,bi1=constant,epochs=237,ki1=random_normal,loss=squared_hinge,lr=9.9386,optimizer=adadelta,unit1=0",squared_hinge,256.0,adadelta,9.93860568067675,random_normal,constant,tanh,237.0,0.0
b997be3a,6.124368667602539,6.739899158477783,3.1337172985076904,True,,,1.0,-6.124368667602539,043d1517a0f4459a901b24a4cbc16172,2022-09-18_14-25-37,1663511137.0,3.1337172985076904,35150.0,b430368dd22d,172.17.0.2,3.1337172985076904,0.0,1.0,0.0046329498291015625,"5_act1=hard_sigmoid,batch_size=128,bi1=random_normal,epochs=141,ki1=zeros,loss=mean_squared_logarithmic_error,lr=0.9147,optimizer=nadam,unit1=0",mean_squared_logarithmic_error,128.0,nadam,0.9146591448520432,zeros,random_normal,hard_sigmoid,141.0,0.0
bef4cd6e,2.7277908325195312,2.9319887161254883,3.5326476097106934,True,,,1.0,-2.7277908325195312,dc7a1aee2af940d9970f0b47fd95a526,2022-09-18_14-25-46,1663511146.0,3.5326476097106934,35343.0,b430368dd22d,172.17.0.2,3.5326476097106934,0.0,1.0,0.004625082015991211,"6_act1=softplus,batch_size=16,bi1=random_normal,epochs=100,ki1=ones,loss=mean_absolute_error,lr=4.2587,optimizer=nadam,unit1=1",mean_absolute_error,16.0,nadam,4.258739745021914,ones,random_normal,softplus,100.0,1.0
c4526104,6.124368667602539,6.739899158477783,3.362306594848633,True,,,1.0,-6.124368667602539,b014ccb693f14022b29c640f8df4f534,2022-09-18_14-25-55,1663511155.0,3.362306594848633,35532.0,b430368dd22d,172.17.0.2,3.362306594848633,0.0,1.0,0.004197597503662109,"7_act1=softmax,batch_size=16,bi1=lecun_normal,epochs=100,ki1=zeros,loss=hinge,lr=7.0426,optimizer=sgd,unit1=0",hinge,16.0,sgd,7.042623639984207,zeros,lecun_normal,softmax,100.0,0.0
c9b010b0,3.080718994140625,3.552687168121338,2.7602698802948,True,,,1.0,-3.080718994140625,6cea0e8938ff4198a19401445b6181ad,2022-09-18_14-26-04,1663511164.0,2.7602698802948,35726.0,b430368dd22d,172.17.0.2,2.7602698802948,0.0,1.0,0.004939079284667969,"8_act1=exponential,batch_size=64,bi1=ones,epochs=100,ki1=glorot_uniform,loss=sparse_categorical_crossentropy,lr=4.2010,optimizer=adadelta,unit1=1",sparse_categorical_crossentropy,64.0,adadelta,4.2009673314135405,glorot_uniform,ones,exponential,100.0,1.0
cf0d753e,4.681026935577393,5.085457801818848,2.6302366256713867,True,,,1.0,-4.681026935577393,07d653b2f32d4526a8d16c00d397f635,2022-09-18_14-26-11,1663511171.0,2.6302366256713867,35916.0,b430368dd22d,172.17.0.2,2.6302366256713867,0.0,1.0,0.004632472991943359,"9_act1=linear,batch_size=256,bi1=zeros,epochs=100,ki1=glorot_normal,loss=categorical_hinge,lr=2.2953,optimizer=adamax,unit1=0",categorical_hinge,256.0,adamax,2.2952743756143854,glorot_normal,zeros,linear,100.0,0.0
d3d255f8,1.4901161193847656e-07,1.1920928955078125e-07,3.619307041168213,True,,,1.0,-1.4901161193847656e-07,21e0363f6bed434e9de08540fcc072eb,2022-09-18_14-26-20,1663511180.0,3.619307041168213,36106.0,b430368dd22d,172.17.0.2,3.619307041168213,0.0,1.0,0.004674196243286133,"10_act1=linear,batch_size=64,bi1=ones,epochs=237,ki1=truncated_normal,loss=mean_squared_error,lr=1.0213,optimizer=adam,unit1=2",mean_squared_error,64.0,adam,1.02132836689817,truncated_normal,ones,linear,237.0,2.0
