trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
196b4_00000,0.15687499940395355,0.1850000023841858,7.552889823913574,True,,,1.0,638ee6d9eeef49eeb9ba3a78ef1ea6c7,2022-09-18_15-39-49,1663515589.0,7.552889823913574,28246.0,b430368dd22d,172.17.0.2,7.552889823913574,0.0,1.0,0.004953145980834961,0,categorical_crossentropy,50.0,sgd,0.01,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,10.0,20.0,20.0,1.0
196b4_00001,0.5793750286102295,0.5625,10.26807689666748,True,,,1.0,595225e13f8b440abc3dc4727eed4cfb,2022-09-18_15-40-04,1663515604.0,10.26807689666748,28486.0,b430368dd22d,172.17.0.2,10.26807689666748,0.0,1.0,0.004919290542602539,"1_act1=elu,act2=softplus,act3=exponential,batch_size=50,bi1=random_uniform,bi2=truncated_normal,bi3=glorot_normal,epochs=16,ki1=zeros,ki2=zeros,ki3=he_uniform,layer2=2,loss=kullback_leibler_divergence,lr=6.1417,optimizer=adagrad,unit1=20,unit2=10",kullback_leibler_divergence,50.0,adagrad,6.141688889020077,zeros,zeros,he_uniform,random_uniform,truncated_normal,glorot_normal,elu,softplus,exponential,16.0,20.0,10.0,2.0
196b4_00002,0.3968749940395355,0.36000001430511475,7.794841289520264,True,,,1.0,435c52c13c9b4063abb23f32b6cb239f,2022-09-18_15-40-18,1663515618.0,7.794841289520264,28687.0,b430368dd22d,172.17.0.2,7.794841289520264,0.0,1.0,0.013693571090698242,"2_act1=elu,act2=softmax,act3=elu,batch_size=64,bi1=constant,bi2=orthogonal,bi3=he_uniform,epochs=16,ki1=ones,ki2=zeros,ki3=lecun_normal,layer2=0,loss=poisson,lr=3.4297,optimizer=adagrad,unit1=10,unit2=40",poisson,64.0,adagrad,3.4296658540342624,ones,zeros,lecun_normal,constant,orthogonal,he_uniform,elu,softmax,elu,16.0,10.0,40.0,0.0
196b4_00003,0.2981249988079071,0.28999999165534973,7.525754928588867,True,,,1.0,eeda6cd33667437181fb4ee013b10b78,2022-09-18_15-40-31,1663515631.0,7.525754928588867,28884.0,b430368dd22d,172.17.0.2,7.525754928588867,0.0,1.0,0.005732536315917969,"3_act1=tanh,act2=elu,act3=softsign,batch_size=50,bi1=ones,bi2=lecun_uniform,bi3=random_uniform,epochs=5,ki1=he_uniform,ki2=orthogonal,ki3=lecun_normal,layer2=1,loss=kullback_leibler_divergence,lr=3.9729,optimizer=nadam,unit1=10,unit2=40",kullback_leibler_divergence,50.0,nadam,3.9729135321677647,he_uniform,orthogonal,lecun_normal,ones,lecun_uniform,random_uniform,tanh,elu,softsign,5.0,10.0,40.0,1.0
196b4_00004,,,,,,,,f67a4b95750b4043a6c77d7275fc3523,2022-09-18_15-40-36,1663515636.0,,29133.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,16.0,sgd,1.297830527443147,ones,glorot_uniform,glorot_uniform,zeros,random_normal,orthogonal,relu,exponential,elu,5.0,10.0,10.0,2.0
196b4_00005,0.5687500238418579,0.5299999713897705,11.153706550598145,True,,,1.0,9cc3bc18b0014242a8bcfc8955ff6023,2022-09-18_15-40-55,1663515655.0,11.153706550598145,29459.0,b430368dd22d,172.17.0.2,11.153706550598145,0.0,1.0,0.004923105239868164,"5_act1=selu,act2=selu,act3=exponential,batch_size=50,bi1=zeros,bi2=glorot_uniform,bi3=glorot_normal,epochs=19,ki1=random_normal,ki2=glorot_uniform,ki3=lecun_normal,layer2=1,loss=logcosh,lr=6.0947,optimizer=rmsprop,unit1=20,unit2=40",logcosh,50.0,rmsprop,6.0946780241984575,random_normal,glorot_uniform,lecun_normal,zeros,glorot_uniform,glorot_normal,selu,selu,exponential,19.0,20.0,40.0,1.0
196b4_00006,,,,,,,,b619eb9de42d4068aeb7420a3285b55c,2022-09-18_15-41-01,1663515661.0,,29849.0,b430368dd22d,172.17.0.2,,,,,,poisson,64.0,rmsprop,5.853754642534141,lecun_uniform,glorot_normal,he_uniform,ones,orthogonal,random_uniform,selu,hard_sigmoid,relu,5.0,10.0,40.0,1.0
196b4_00007,0.5806249976158142,0.5799999833106995,17.723182916641235,True,,,1.0,4345171f12724b9883912cac2faa2b9e,2022-09-18_15-41-28,1663515688.0,17.723182916641235,30029.0,b430368dd22d,172.17.0.2,17.723182916641235,0.0,1.0,0.0054416656494140625,"7_act1=relu,act2=elu,act3=hard_sigmoid,batch_size=16,bi1=glorot_uniform,bi2=glorot_normal,bi3=glorot_uniform,epochs=11,ki1=ones,ki2=constant,ki3=random_normal,layer2=2,loss=squared_hinge,lr=1.9187,optimizer=sgd,unit1=20,unit2=40",squared_hinge,16.0,sgd,1.9187326521718309,ones,constant,random_normal,glorot_uniform,glorot_normal,glorot_uniform,relu,elu,hard_sigmoid,11.0,20.0,40.0,2.0
196b4_00008,0.5718749761581421,0.6000000238418579,12.472580194473267,True,,,1.0,235649c2330a44f88ec567fd03ed1535,2022-09-18_15-41-46,1663515706.0,12.472580194473267,30413.0,b430368dd22d,172.17.0.2,12.472580194473267,0.0,1.0,0.004767656326293945,"8_act1=linear,act2=softplus,act3=relu,batch_size=32,bi1=he_uniform,bi2=glorot_normal,bi3=zeros,epochs=16,ki1=lecun_uniform,ki2=zeros,ki3=random_uniform,layer2=0,loss=mean_absolute_percentage_error,lr=5.0058,optimizer=rmsprop,unit1=20,unit2=40",mean_absolute_percentage_error,32.0,rmsprop,5.005809393902098,lecun_uniform,zeros,random_uniform,he_uniform,glorot_normal,zeros,linear,softplus,relu,16.0,20.0,40.0,0.0
196b4_00009,0.2943750023841858,0.2750000059604645,19.227046489715576,True,,,1.0,b379a89b4dec4a06ba8b6ff9d23b44da,2022-09-18_15-42-10,1663515730.0,19.227046489715576,30616.0,b430368dd22d,172.17.0.2,19.227046489715576,0.0,1.0,0.004559993743896484,"9_act1=relu,act2=softmax,act3=selu,batch_size=16,bi1=lecun_uniform,bi2=glorot_normal,bi3=truncated_normal,epochs=8,ki1=lecun_normal,ki2=he_normal,ki3=lecun_uniform,layer2=1,loss=categorical_hinge,lr=5.0031,optimizer=nadam,unit1=20,unit2=10",categorical_hinge,16.0,nadam,5.003052063239992,lecun_normal,he_normal,lecun_uniform,lecun_uniform,glorot_normal,truncated_normal,relu,softmax,selu,8.0,20.0,10.0,1.0
