trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
2bc27848,0.4937500059604645,0.4950000047683716,4.2805702686309814,True,,,1.0,41f495d44f744e8dab40766a8a1e95c8,2022-09-03_17-38-16,1662226696.0,4.2805702686309814,20793.0,b430368dd22d,172.17.0.2,4.2805702686309814,0.0,1.0,0.0047914981842041016,"1_act1=sigmoid,act2=softmax,batch_size=200,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=normal,layer1=1,loss=mean_absolute_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
2e7aa092,0.9987499713897705,1.0,6.778579235076904,True,,,1.0,35612e5e18c342ed93ae9f54c81c2409,2022-09-03_17-38-27,1662226707.0,6.778579235076904,21059.0,b430368dd22d,172.17.0.2,6.778579235076904,0.0,1.0,0.00467228889465332,"2_act1=elu,act2=elu,batch_size=16,bi1=zeros,bi2=zeros,epochs=5,ki1=zeros,ki2=zeros,layer1=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=0",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,elu,elu,5.0,0.0,0.0
315618e6,,,,,,,,9338868d5fe048459bdb89b68c438efd,2022-09-03_17-38-32,1662226712.0,,21353.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,10.0,1.0,1.0
387db82c,0.9993749856948853,1.0,6.370030403137207,True,,,1.0,725992842a3f48e081f02113a9af4f13,2022-09-03_17-38-46,1662226726.0,6.370030403137207,21582.0,b430368dd22d,172.17.0.2,6.370030403137207,0.0,1.0,0.004560232162475586,"4_act1=hard_sigmoid,act2=hard_sigmoid,batch_size=64,bi1=random_normal,bi2=glorot_uniform,epochs=13,ki1=glorot_uniform,ki2=he_normal,layer1=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,he_normal,random_normal,glorot_uniform,hard_sigmoid,hard_sigmoid,13.0,2.0,0.0
3ca9b054,,,,,,,,f15d13aa57454802b8a32b0945136fce,2022-09-03_17-38-50,1662226730.0,,21877.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,selu,selu,7.0,0.0,2.0
4338397c,0.5062500238418579,0.5049999952316284,4.781307697296143,True,,,1.0,82f8fbad50294bba970edb883d00d7d4,2022-09-03_17-39-03,1662226743.0,4.781307697296143,22123.0,b430368dd22d,172.17.0.2,4.781307697296143,0.0,1.0,0.0050506591796875,"6_act1=exponential,act2=tanh,batch_size=256,bi1=random_uniform,bi2=he_normal,epochs=14,ki1=random_uniform,ki2=constant,layer1=1,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=1",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,exponential,tanh,14.0,1.0,1.0
47fd712a,1.0,1.0,7.951241731643677,True,,,1.0,95ae6ed1d6ef4920b7cb9633f2cc5496,2022-09-03_17-39-17,1662226757.0,7.951241731643677,22411.0,b430368dd22d,172.17.0.2,7.951241731643677,0.0,1.0,0.0047016143798828125,"7_act1=softsign,act2=softmax,batch_size=32,bi1=he_normal,bi2=random_uniform,epochs=8,ki1=he_normal,ki2=glorot_normal,layer1=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=2",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,softsign,softmax,8.0,2.0,2.0
4df2dae8,0.4937500059604645,0.4950000047683716,3.6952710151672363,True,,,1.0,9ccce44306de42079b4528077df6bda2,2022-09-03_17-39-25,1662226765.0,3.6952710151672363,22712.0,b430368dd22d,172.17.0.2,3.6952710151672363,0.0,1.0,0.004585742950439453,"8_act1=softmax,act2=softsign,batch_size=512,bi1=constant,bi2=constant,epochs=6,ki1=glorot_normal,ki2=lecun_normal,layer1=0,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=1",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,lecun_normal,constant,constant,softmax,softsign,6.0,1.0,0.0
55b399b6,0.5062500238418579,0.5049999952316284,6.590455532073975,True,,,1.0,271f39940c224e7eb0cd44685f477d09,2022-09-03_17-39-37,1662226777.0,6.590455532073975,22988.0,b430368dd22d,172.17.0.2,6.590455532073975,0.0,1.0,0.005988121032714844,"9_act1=tanh,act2=exponential,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,epochs=11,ki1=constant,ki2=truncated_normal,layer1=1,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=0",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,truncated_normal,glorot_normal,glorot_normal,tanh,exponential,11.0,0.0,1.0
5b1068da,0.4937500059604645,0.4950000047683716,4.783515691757202,True,,,1.0,da2d0862ff42422c8065d589521e10ae,2022-09-03_17-39-48,1662226788.0,4.783515691757202,23289.0,b430368dd22d,172.17.0.2,4.783515691757202,0.0,1.0,0.004701375961303711,"10_act1=exponential,act2=softplus,batch_size=200,bi1=truncated_normal,bi2=lecun_normal,epochs=13,ki1=lecun_uniform,ki2=random_uniform,layer1=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=0",squared_hinge,200.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,exponential,softplus,13.0,0.0,2.0
62382f4e,0.5062500238418579,0.5049999952316284,5.687103986740112,True,,,1.0,d55dd477c51c40c4aac136ab814a69ac,2022-09-03_17-39-58,1662226798.0,5.687103986740112,23581.0,b430368dd22d,172.17.0.2,5.687103986740112,0.0,1.0,0.005445241928100586,"11_act1=softsign,act2=hard_sigmoid,batch_size=128,bi1=lecun_normal,bi2=truncated_normal,epochs=7,ki1=ones,ki2=lecun_normal,layer1=1,loss=binary_crossentropy,lr=6.8750,optimizer=nadam,unit1=1",binary_crossentropy,128.0,nadam,6.875000476837158,ones,lecun_normal,lecun_normal,truncated_normal,softsign,hard_sigmoid,7.0,1.0,1.0
682e10d0,0.5062500238418579,0.5049999952316284,4.4386749267578125,True,,,1.0,a10a51821f2a4b658e6776ca494d37d3,2022-09-03_17-40-08,1662226808.0,4.4386749267578125,23871.0,b430368dd22d,172.17.0.2,4.4386749267578125,0.0,1.0,0.004665374755859375,"12_act1=selu,act2=tanh,batch_size=256,bi1=constant,bi2=constant,epochs=10,ki1=random_uniform,ki2=lecun_uniform,layer1=1,loss=mean_absolute_error,lr=9.3750,optimizer=rmsprop,unit1=2",mean_absolute_error,256.0,rmsprop,9.375,random_uniform,lecun_uniform,constant,constant,selu,tanh,10.0,2.0,1.0
6ebcb8b6,0.9987499713897705,1.0,10.24179744720459,True,,,1.0,833f00dc00f0460f9c337f6184ab644e,2022-09-03_17-40-24,1662226824.0,10.24179744720459,24191.0,b430368dd22d,172.17.0.2,10.24179744720459,0.0,1.0,0.0048029422760009766,"13_act1=sigmoid,act2=softmax,batch_size=32,bi1=glorot_normal,bi2=glorot_normal,epochs=17,ki1=he_normal,ki2=ones,layer1=0,loss=logcosh,lr=4.3750,optimizer=adam,unit1=1",logcosh,32.0,adam,4.375000476837158,he_normal,ones,glorot_normal,glorot_normal,sigmoid,softmax,17.0,1.0,0.0
74b2800c,0.4937500059604645,0.4950000047683716,5.063368558883667,True,,,1.0,af6acf8100184e3ea4158928f83e6ca8,2022-09-03_17-40-34,1662226834.0,5.063368558883667,24504.0,b430368dd22d,172.17.0.2,5.063368558883667,0.0,1.0,0.004697561264038086,"14_act1=softmax,act2=exponential,batch_size=64,bi1=ones,bi2=ones,epochs=7,ki1=lecun_normal,ki2=orthogonal,layer1=1,loss=mean_absolute_percentage_error,lr=3.1250,optimizer=adadelta,unit1=1",mean_absolute_percentage_error,64.0,adadelta,3.1250007152557373,lecun_normal,orthogonal,ones,ones,softmax,exponential,7.0,1.0,1.0
7da3eb06,0.4937500059604645,0.4950000047683716,3.92474365234375,True,,,1.0,430b055fb7944a309e4b622ec0f2e37d,2022-09-03_17-40-43,1662226843.0,3.92474365234375,24783.0,b430368dd22d,172.17.0.2,3.92474365234375,0.0,1.0,0.00501251220703125,"15_act1=tanh,act2=softsign,batch_size=512,bi1=lecun_uniform,bi2=lecun_uniform,epochs=13,ki1=truncated_normal,ki2=he_uniform,layer1=0,loss=categorical_crossentropy,lr=8.1250,optimizer=sgd,unit1=2",categorical_crossentropy,512.0,sgd,8.125,truncated_normal,he_uniform,lecun_uniform,lecun_uniform,tanh,softsign,13.0,2.0,0.0
839a39de,0.5062500238418579,0.5049999952316284,14.641005039215088,True,,,1.0,45c18a027a0d4daebbf08b44700526f8,2022-09-03_17-41-02,1662226862.0,14.641005039215088,25047.0,b430368dd22d,172.17.0.2,14.641005039215088,0.0,1.0,0.0045435428619384766,"16_act1=hard_sigmoid,act2=selu,batch_size=16,bi1=random_uniform,bi2=he_normal,epochs=10,ki1=constant,ki2=glorot_uniform,layer1=2,loss=hinge,lr=5.6250,optimizer=adamax,unit1=1",hinge,16.0,adamax,5.625000476837158,constant,glorot_uniform,random_uniform,he_normal,hard_sigmoid,selu,10.0,1.0,2.0
