trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.bi1,config.act1,config.epochs,config.unit1
c907cb20,3.512640953063965,3.868459701538086,3.926053047180176,True,,,1.0,-3.512640953063965,9ece8cac71a94808bce68a34c7f75541,2022-09-18_10-58-19,1663498699.0,3.926053047180176,35988.0,b430368dd22d,172.17.0.2,3.926053047180176,0.0,1.0,0.004684925079345703,"1_act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_squared_error,32.0,rmsprop,0.001,glorot_uniform,zeros,linear,200.0,1.0
cc1804b0,7.085078239440918,7.698263168334961,3.4085752964019775,True,,,1.0,-7.085078239440918,9dac32ccd4c647d58b7e83d42eed8adb,2022-09-18_10-58-29,1663498709.0,3.4085752964019775,36186.0,b430368dd22d,172.17.0.2,3.4085752964019775,0.0,1.0,0.004667758941650391,"2_act1=elu,batch_size=16,bi1=zeros,epochs=161,ki1=zeros,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=0",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,elu,161.0,0.0
cf061a72,,,,,,,,,ce284d7d1eec42969d6c5788ac6131c5,2022-09-18_10-58-34,1663498714.0,,36466.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,relu,274.0,1.0
d4636e7a,0.11656072735786438,0.14848649501800537,4.755123853683472,True,,,1.0,-0.11656072735786438,362d4623d0134d79ae4f97b656e743f5,2022-09-18_10-58-46,1663498726.0,4.755123853683472,36789.0,b430368dd22d,172.17.0.2,4.755123853683472,0.0,1.0,0.0042574405670166016,"4_act1=selu,batch_size=32,bi1=glorot_uniform,epochs=305,ki1=glorot_uniform,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,32.0,adagrad,7.5,glorot_uniform,glorot_uniform,selu,305.0,2.0
d88f7a3e,6.124368667602539,6.739899158477783,3.057133674621582,True,,,1.0,-6.124368667602539,eb3a77aba7fb4b37a3d4dd2b82023ff8,2022-09-18_10-58-54,1663498734.0,3.057133674621582,36979.0,b430368dd22d,172.17.0.2,3.057133674621582,0.0,1.0,0.004651069641113281,"5_act1=hard_sigmoid,batch_size=256,bi1=random_normal,epochs=200,ki1=random_normal,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit1=0",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,hard_sigmoid,200.0,0.0
de8553a0,6.159970283508301,6.773984909057617,3.349987745285034,True,,,1.0,-6.159970283508301,75772749cf9c437d9b39f8f383313b42,2022-09-18_10-59-03,1663498743.0,3.349987745285034,37181.0,b430368dd22d,172.17.0.2,3.349987745285034,0.0,1.0,0.0049359798431396484,"6_act1=softsign,batch_size=128,bi1=constant,epochs=247,ki1=random_uniform,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=2",squared_hinge,128.0,adamax,3.750000476837158,random_uniform,constant,softsign,247.0,2.0
e34a4616,36.57304382324219,52.34695816040039,3.495374917984009,True,,,1.0,-36.57304382324219,2883dd61d6ae4b0a80a9c0266a3aaedf,2022-09-18_10-59-12,1663498752.0,3.495374917984009,37385.0,b430368dd22d,172.17.0.2,3.495374917984009,0.0,1.0,0.005265951156616211,"7_act1=exponential,batch_size=32,bi1=glorot_normal,epochs=145,ki1=he_normal,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=1",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,exponential,145.0,1.0
e8a7e65e,6.124368667602539,6.739899158477783,2.8223044872283936,True,,,1.0,-6.124368667602539,0e5b5dbf30b5402abfb49356ea4b24c7,2022-09-18_10-59-20,1663498760.0,2.8223044872283936,37577.0,b430368dd22d,172.17.0.2,2.8223044872283936,0.0,1.0,0.004808902740478516,"8_act1=softmax,batch_size=256,bi1=he_normal,epochs=131,ki1=glorot_normal,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=0",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,he_normal,softmax,131.0,0.0
ee05c8be,7.172384262084961,7.787914276123047,3.389045476913452,True,,,1.0,-7.172384262084961,612575aa008449acbd1bff062697b5b2,2022-09-18_10-59-29,1663498769.0,3.389045476913452,37768.0,b430368dd22d,172.17.0.2,3.389045476913452,0.0,1.0,0.004741191864013672,"9_act1=tanh,batch_size=64,bi1=random_uniform,epochs=179,ki1=constant,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=1",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,tanh,179.0,1.0
f2c9f208,6.566279411315918,7.16339111328125,3.1851494312286377,True,,,1.0,-6.566279411315918,503d4d2b6f364393a6620b5bf65731a3,2022-09-18_10-59-37,1663498777.0,3.1851494312286377,38100.0,b430368dd22d,172.17.0.2,3.1851494312286377,0.0,1.0,0.005089998245239258,"10_act1=softsign,batch_size=512,bi1=random_uniform,epochs=222,ki1=lecun_uniform,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=2",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,softsign,222.0,2.0
