trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
4736f_00000,0.4937500059604645,0.4950000047683716,4.197248220443726,True,,,1.0,7dc34369325d43588147aebac36f8bb5,2022-09-20_08-22-04,1663662124.0,4.197248220443726,24957.0,b430368dd22d,172.17.0.2,4.197248220443726,0.0,1.0,0.004831075668334961,0,mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
4736f_00001,0.5062500238418579,0.5049999952316284,6.4436609745025635,True,,,1.0,edd94001fcb74c04bb5234000169944d,2022-09-20_08-22-16,1663662136.0,6.4436609745025635,26976.0,b430368dd22d,172.17.0.2,6.4436609745025635,0.0,1.0,0.004870176315307617,"1_act1=tanh,act2=elu,batch_size=64,bi1=constant,bi2=lecun_uniform,epochs=11,ki1=constant,ki2=random_uniform,layer1=2,loss=binary_crossentropy,lr=4.5784,optimizer=adagrad,unit1=0",binary_crossentropy,64.0,adagrad,4.578443527304103,constant,random_uniform,constant,lecun_uniform,tanh,elu,11.0,0.0,2.0
4736f_00002,,,,,,,,a979bf4224f841488b77ae9e1b7a0866,2022-09-20_08-22-21,1663662141.0,,28776.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,200.0,rmsprop,3.651050992830596,he_uniform,lecun_uniform,random_uniform,orthogonal,exponential,sigmoid,8.0,0.0,2.0
4736f_00003,1.0,1.0,6.1301538944244385,True,,,1.0,cfa6cf4a63d14235822ae5cbc592a452,2022-09-20_08-22-34,1663662154.0,6.1301538944244385,29193.0,b430368dd22d,172.17.0.2,6.1301538944244385,0.0,1.0,0.0047986507415771484,"3_act1=elu,act2=softmax,batch_size=256,bi1=zeros,bi2=he_normal,epochs=16,ki1=he_uniform,ki2=glorot_normal,layer1=0,loss=mean_absolute_percentage_error,lr=2.9628,optimizer=adamax,unit1=0",mean_absolute_percentage_error,256.0,adamax,2.9627657354867174,he_uniform,glorot_normal,zeros,he_normal,elu,softmax,16.0,0.0,0.0
4736f_00004,,,,,,,,696ca9e58d7345138be28ee731f9877b,2022-09-20_08-22-39,1663662159.0,,29988.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,200.0,adadelta,5.579156906675152,random_uniform,glorot_normal,glorot_normal,he_normal,hard_sigmoid,relu,7.0,2.0,1.0
4736f_00005,1.0,1.0,6.8075642585754395,True,,,1.0,79c1a2b10f3d4c3ab56610a740f9dc0a,2022-09-20_08-22-53,1663662173.0,6.8075642585754395,30558.0,b430368dd22d,172.17.0.2,6.8075642585754395,0.0,1.0,0.004574775695800781,"5_act1=exponential,act2=softmax,batch_size=32,bi1=he_normal,bi2=he_uniform,epochs=7,ki1=random_uniform,ki2=glorot_uniform,layer1=0,loss=categorical_crossentropy,lr=7.8102,optimizer=sgd,unit1=1",categorical_crossentropy,32.0,sgd,7.810192792060537,random_uniform,glorot_uniform,he_normal,he_uniform,exponential,softmax,7.0,1.0,0.0
4736f_00006,0.7093750238418579,0.6924999952316284,10.421416282653809,True,,,1.0,153688bac2344f02a51170817857f01e,2022-09-20_08-23-09,1663662189.0,10.421416282653809,31222.0,b430368dd22d,172.17.0.2,10.421416282653809,0.0,1.0,0.005429506301879883,"6_act1=exponential,act2=exponential,batch_size=16,bi1=glorot_normal,bi2=lecun_uniform,epochs=7,ki1=lecun_normal,ki2=lecun_normal,layer1=0,loss=logcosh,lr=1.6531,optimizer=rmsprop,unit1=0",logcosh,16.0,rmsprop,1.6531109118085519,lecun_normal,lecun_normal,glorot_normal,lecun_uniform,exponential,exponential,7.0,0.0,0.0
4736f_00007,0.4937500059604645,0.4950000047683716,5.532989740371704,True,,,1.0,9d8ceded15354804b5773430260edb03,2022-09-20_08-23-19,1663662199.0,5.532989740371704,31980.0,b430368dd22d,172.17.0.2,5.532989740371704,0.0,1.0,0.005135297775268555,"7_act1=selu,act2=softsign,batch_size=512,bi1=ones,bi2=he_uniform,epochs=10,ki1=zeros,ki2=ones,layer1=1,loss=mean_absolute_percentage_error,lr=2.0391,optimizer=rmsprop,unit1=1",mean_absolute_percentage_error,512.0,rmsprop,2.039087661588161,zeros,ones,ones,he_uniform,selu,softsign,10.0,1.0,1.0
4736f_00008,0.5062500238418579,0.5049999952316284,5.369001865386963,True,,,1.0,2172fbdf93774044b75350cb940cc435,2022-09-20_08-23-30,1663662210.0,5.369001865386963,32781.0,b430368dd22d,172.17.0.2,5.369001865386963,0.0,1.0,0.00637054443359375,"8_act1=relu,act2=relu,batch_size=256,bi1=zeros,bi2=truncated_normal,epochs=19,ki1=truncated_normal,ki2=lecun_uniform,layer1=1,loss=hinge,lr=5.0245,optimizer=adamax,unit1=0",hinge,256.0,adamax,5.02446952507812,truncated_normal,lecun_uniform,zeros,truncated_normal,relu,relu,19.0,0.0,1.0
4736f_00009,,,,,,,,b485aa7a45bf402080bc300f013e2ca9,2022-09-20_08-23-35,1663662215.0,,33432.0,b430368dd22d,172.17.0.2,,,,,,kullback_leibler_divergence,512.0,adam,1.7244201095774245,lecun_normal,he_uniform,random_uniform,orthogonal,exponential,tanh,10.0,2.0,1.0
