trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
dae82_00000,0.4937500059604645,0.4950000047683716,4.165708065032959,True,,,1.0,37b73e7e5ad34dda8caa618c432cf2f4,2022-09-20_08-26-08,1663662368.0,4.165708065032959,1533.0,b430368dd22d,172.17.0.2,4.165708065032959,0.0,1.0,0.0058481693267822266,0,mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
dae82_00001,,,,,,,,eb1a1e2b72ff4580a4604004cec0272b,2022-09-20_08-26-13,1663662373.0,,2108.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,32.0,nadam,1.968992900535762,orthogonal,normal,ones,ones,elu,softmax,6.0,2.0,2.0
dae82_00002,,,,,,,,93dd5aa99d814f128737b6b9abfcc43a,2022-09-20_08-26-21,1663662381.0,,2721.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,512.0,adagrad,2.114388435536513,orthogonal,glorot_uniform,random_normal,glorot_uniform,softmax,relu,10.0,0.0,2.0
dae82_00003,0.996874988079071,0.9950000047683716,3.4157016277313232,True,,,1.0,2d8ded4a0dc44245abd607853e74918a,2022-09-20_08-26-32,1663662392.0,3.4157016277313232,3063.0,b430368dd22d,172.17.0.2,3.4157016277313232,0.0,1.0,0.005670785903930664,"3_act1=selu,act2=hard_sigmoid,batch_size=512,bi1=ones,bi2=lecun_normal,epochs=13,ki1=random_normal,ki2=lecun_normal,layer1=0,loss=mean_absolute_error,lr=7.8935,optimizer=adam,unit1=2",mean_absolute_error,512.0,adam,7.893495108882765,random_normal,lecun_normal,ones,lecun_normal,selu,hard_sigmoid,13.0,2.0,0.0
dae82_00004,0.5062500238418579,0.5049999952316284,4.962981939315796,True,,,1.0,eafafec19d8341b2a642d4f904a4bd69,2022-09-20_08-26-43,1663662403.0,4.962981939315796,3703.0,b430368dd22d,172.17.0.2,4.962981939315796,0.0,1.0,0.005936622619628906,"4_act1=tanh,act2=hard_sigmoid,batch_size=200,bi1=random_normal,bi2=glorot_uniform,epochs=6,ki1=zeros,ki2=glorot_normal,layer1=2,loss=categorical_hinge,lr=1.1868,optimizer=adamax,unit1=2",categorical_hinge,200.0,adamax,1.1868086040944772,zeros,glorot_normal,random_normal,glorot_uniform,tanh,hard_sigmoid,6.0,2.0,2.0
dae82_00005,,,,,,,,32a9ef18bcea4461943449cee5708e2f,2022-09-20_08-26-48,1663662408.0,,4443.0,b430368dd22d,172.17.0.2,,,,,,binary_crossentropy,32.0,adadelta,6.034484473321419,lecun_uniform,glorot_normal,orthogonal,glorot_uniform,softmax,linear,7.0,2.0,2.0
dae82_00006,0.5062500238418579,0.5049999952316284,10.471494197845459,True,,,1.0,011803e4ae5b43d887da337286657727,2022-09-20_08-27-05,1663662425.0,10.471494197845459,4779.0,b430368dd22d,172.17.0.2,10.471494197845459,0.0,1.0,0.004359722137451172,"6_act1=elu,act2=relu,batch_size=16,bi1=he_uniform,bi2=ones,epochs=10,ki1=random_normal,ki2=ones,layer1=1,loss=mean_absolute_percentage_error,lr=4.8350,optimizer=adadelta,unit1=0",mean_absolute_percentage_error,16.0,adadelta,4.834979892763995,random_normal,ones,he_uniform,ones,elu,relu,10.0,0.0,1.0
dae82_00007,0.5062500238418579,0.5049999952316284,8.441211223602295,True,,,1.0,ddc6ab49826a4f75bfa41d1646d44fa0,2022-09-20_08-27-18,1663662438.0,8.441211223602295,5614.0,b430368dd22d,172.17.0.2,8.441211223602295,0.0,1.0,0.005420684814453125,"7_act1=softplus,act2=exponential,batch_size=32,bi1=orthogonal,bi2=glorot_uniform,epochs=13,ki1=constant,ki2=random_uniform,layer1=0,loss=hinge,lr=2.9491,optimizer=rmsprop,unit1=0",hinge,32.0,rmsprop,2.9491376802358062,constant,random_uniform,orthogonal,glorot_uniform,softplus,exponential,13.0,0.0,0.0
dae82_00008,,,,,,,,8acc5f8869364c8e9efb6e547d3cddcb,2022-09-20_08-27-23,1663662443.0,,6079.0,b430368dd22d,172.17.0.2,,,,,,logcosh,64.0,sgd,2.9027024798015293,glorot_normal,ones,orthogonal,he_normal,relu,softsign,6.0,2.0,1.0
dae82_00009,0.9956250190734863,0.9950000047683716,6.564634799957275,True,,,1.0,2b56254d0cef4ce1a889842d95263a8e,2022-09-20_08-27-36,1663662456.0,6.564634799957275,6307.0,b430368dd22d,172.17.0.2,6.564634799957275,0.0,1.0,0.0043942928314208984,"9_act1=linear,act2=softsign,batch_size=64,bi1=lecun_normal,bi2=zeros,epochs=8,ki1=lecun_normal,ki2=lecun_uniform,layer1=2,loss=hinge,lr=9.8476,optimizer=adamax,unit1=1",hinge,64.0,adamax,9.847559746499241,lecun_normal,lecun_uniform,lecun_normal,zeros,linear,softsign,8.0,1.0,2.0
