trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
b07d8_00000,0.4937500059604645,0.5249999761581421,9.060148000717163,True,,,1.0,b18aadcc97544924bf26d800475eb87d,2022-09-07_13-41-06,1662558066.0,9.060148000717163,8051.0,83e87206dee1,172.17.0.3,9.060148000717163,0.0,1.0,0.004850864410400391,0,binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
b07d8_00001,,,,,,,,c8c7ffd39759470d9efba4e779b988ed,2022-09-07_13-41-11,1662558071.0,,8556.0,83e87206dee1,172.17.0.3,,,,,,categorical_crossentropy,512.0,nadam,9.339438437159371,random_uniform,glorot_uniform,lecun_normal,orthogonal,glorot_normal,glorot_normal,exponential,tanh,selu,1.0,0.0
b07d8_00002,0.5062500238418579,0.4749999940395355,9.16536259651184,True,,,1.0,7d46ecd697894fce817b9fb6fe97cba9,2022-09-07_13-41-29,1662558089.0,9.16536259651184,8899.0,83e87206dee1,172.17.0.3,9.16536259651184,0.0,1.0,0.005844593048095703,"2_act1=relu,act2=hard_sigmoid,act3=hard_sigmoid,batch_size=64,bi1=ones,bi2=glorot_normal,bi3=lecun_uniform,epochs=2,ki1=lecun_normal,ki2=orthogonal,ki3=glorot_normal,layer2=2,loss=categorical_crossentropy,lr=3.4209,optimizer=sgd",categorical_crossentropy,64.0,sgd,3.420933084025298,lecun_normal,orthogonal,glorot_normal,ones,glorot_normal,lecun_uniform,relu,hard_sigmoid,hard_sigmoid,2.0,2.0
b07d8_00003,,,,,,,,e41f46687f804c86860c5312c4dfbe81,2022-09-07_13-41-34,1662558094.0,,9546.0,83e87206dee1,172.17.0.3,,,,,,hinge,32.0,adam,3.5253372234651192,glorot_uniform,lecun_uniform,truncated_normal,glorot_uniform,orthogonal,lecun_normal,selu,relu,tanh,1.0,2.0
b07d8_00004,,,,,,,,1292dfb1cf5f4b06bf246de355f96748,2022-09-07_13-41-43,1662558103.0,,9976.0,83e87206dee1,172.17.0.3,,,,,,logcosh,256.0,adadelta,2.207137599661954,random_uniform,orthogonal,zeros,ones,constant,orthogonal,selu,softplus,softsign,1.0,2.0
b07d8_00005,,,,,,,,4c01eccf379342a8a5c28b0b039f3525,2022-09-07_13-41-52,1662558112.0,,10276.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,32.0,rmsprop,9.723727585051776,orthogonal,he_normal,lecun_uniform,random_uniform,orthogonal,ones,softsign,hard_sigmoid,selu,1.0,1.0
b07d8_00006,0.4937500059604645,0.5249999761581421,7.241488456726074,True,,,1.0,0ee74e3afc0a4e28833fa9b609d0a1d5,2022-09-07_13-42-09,1662558129.0,7.241488456726074,10777.0,83e87206dee1,172.17.0.3,7.241488456726074,0.0,1.0,0.004678487777709961,"6_act1=selu,act2=linear,act3=softmax,batch_size=512,bi1=ones,bi2=random_uniform,bi3=truncated_normal,epochs=1,ki1=random_normal,ki2=random_normal,ki3=random_uniform,layer2=0,loss=logcosh,lr=2.8936,optimizer=nadam",logcosh,512.0,nadam,2.893594968034174,random_normal,random_normal,random_uniform,ones,random_uniform,truncated_normal,selu,linear,softmax,1.0,0.0
b07d8_00007,0.5062500238418579,0.4749999940395355,7.541536569595337,True,,,1.0,4a7e9b6aa86b454d8c6cc7975f4b3f44,2022-09-07_13-42-22,1662558142.0,7.541536569595337,11405.0,83e87206dee1,172.17.0.3,7.541536569595337,0.0,1.0,0.004741191864013672,"7_act1=elu,act2=linear,act3=softplus,batch_size=64,bi1=he_uniform,bi2=lecun_uniform,bi3=zeros,epochs=1,ki1=he_normal,ki2=constant,ki3=glorot_uniform,layer2=1,loss=squared_hinge,lr=3.0345,optimizer=adagrad",squared_hinge,64.0,adagrad,3.0344528645819286,he_normal,constant,glorot_uniform,he_uniform,lecun_uniform,zeros,elu,linear,softplus,1.0,1.0
b07d8_00008,0.4937500059604645,0.5249999761581421,8.347920656204224,True,,,1.0,28226b62e5414b7da2103f4b651924b4,2022-09-07_13-42-35,1662558155.0,8.347920656204224,11891.0,83e87206dee1,172.17.0.3,8.347920656204224,0.0,1.0,0.005288124084472656,"8_act1=tanh,act2=tanh,act3=tanh,batch_size=512,bi1=glorot_uniform,bi2=random_normal,bi3=glorot_uniform,epochs=1,ki1=glorot_normal,ki2=glorot_normal,ki3=lecun_uniform,layer2=0,loss=mean_absolute_percentage_error,lr=5.4312,optimizer=rmsprop",mean_absolute_percentage_error,512.0,rmsprop,5.431193410677449,glorot_normal,glorot_normal,lecun_uniform,glorot_uniform,random_normal,glorot_uniform,tanh,tanh,tanh,1.0,0.0
b07d8_00009,1.0,1.0,5.330144643783569,True,,,1.0,2ed6cef3628c410ba7bf59ab2d612a68,2022-09-07_13-42-45,1662558165.0,5.330144643783569,12584.0,83e87206dee1,172.17.0.3,5.330144643783569,0.0,1.0,0.0058367252349853516,"9_act1=exponential,act2=linear,act3=hard_sigmoid,batch_size=512,bi1=lecun_normal,bi2=truncated_normal,bi3=lecun_uniform,epochs=2,ki1=random_uniform,ki2=constant,ki3=truncated_normal,layer2=2,loss=logcosh,lr=4.6063,optimizer=adadelta",logcosh,512.0,adadelta,4.606310519802794,random_uniform,constant,truncated_normal,lecun_normal,truncated_normal,lecun_uniform,exponential,linear,hard_sigmoid,2.0,2.0
