trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
23742_00000,0.7850000262260437,0.7649999856948853,4.370953321456909,True,,,1.0,479fd73870ec450f94aba28ae89458b7,2022-09-03_17-09-27,1662224967.0,4.370953321456909,17789.0,b430368dd22d,172.17.0.2,4.370953321456909,0.0,1.0,0.004678010940551758,0,mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
23742_00001,0.4937500059604645,0.4950000047683716,7.288186073303223,True,,,1.0,51b987f6d2df4d17b893b8f1ebaf2cc1,2022-09-03_17-09-39,1662224979.0,7.288186073303223,17989.0,b430368dd22d,172.17.0.2,7.288186073303223,0.0,1.0,0.004426240921020508,"1_act1=exponential,act2=softplus,batch_size=128,bi1=glorot_uniform,bi2=truncated_normal,epochs=18,ki1=lecun_uniform,ki2=random_uniform,layer1=1,loss=mean_squared_error,lr=0.8147,optimizer=nadam,unit1=0",mean_squared_error,128.0,nadam,0.8147312129244327,lecun_uniform,random_uniform,glorot_uniform,truncated_normal,exponential,softplus,18.0,0.0,1.0
23742_00002,0.5062500238418579,0.5049999952316284,8.954100608825684,True,,,1.0,b2f74e79eb804db8aff0b77918bbd2a6,2022-09-03_17-09-53,1662224993.0,8.954100608825684,18177.0,b430368dd22d,172.17.0.2,8.954100608825684,0.0,1.0,0.0045337677001953125,"2_act1=softmax,act2=relu,batch_size=32,bi1=he_normal,bi2=constant,epochs=8,ki1=lecun_normal,ki2=constant,layer1=2,loss=categorical_hinge,lr=0.8195,optimizer=rmsprop,unit1=1",categorical_hinge,32.0,rmsprop,0.8195137991041883,lecun_normal,constant,he_normal,constant,softmax,relu,8.0,1.0,2.0
23742_00003,0.9787499904632568,0.9775000214576721,3.9506185054779053,True,,,1.0,24e5ac9c8209422ca119db233c835bd8,2022-09-03_17-10-00,1662225000.0,3.9506185054779053,18392.0,b430368dd22d,172.17.0.2,3.9506185054779053,0.0,1.0,0.004162788391113281,"3_act1=linear,act2=softsign,batch_size=512,bi1=lecun_uniform,bi2=he_normal,epochs=12,ki1=glorot_uniform,ki2=normal,layer1=2,loss=mean_absolute_error,lr=1.8557,optimizer=sgd,unit1=2",mean_absolute_error,512.0,sgd,1.8556823693087647,glorot_uniform,normal,lecun_uniform,he_normal,linear,softsign,12.0,2.0,2.0
23742_00004,0.4937500059604645,0.4950000047683716,6.082996606826782,True,,,1.0,ea9276c090c94da3b31ecf797f614bbc,2022-09-03_17-10-11,1662225011.0,6.082996606826782,18581.0,b430368dd22d,172.17.0.2,6.082996606826782,0.0,1.0,0.0044596195220947266,"4_act1=relu,act2=sigmoid,batch_size=32,bi1=lecun_normal,bi2=random_uniform,epochs=5,ki1=orthogonal,ki2=random_normal,layer1=1,loss=logcosh,lr=0.6415,optimizer=rmsprop,unit1=0",logcosh,32.0,rmsprop,0.6415331442660257,orthogonal,random_normal,lecun_normal,random_uniform,relu,sigmoid,5.0,0.0,1.0
23742_00005,0.5062500238418579,0.5049999952316284,3.889105796813965,True,,,1.0,bd9dab26d3c54a5ca6d2025a0c1b0dce,2022-09-03_17-10-19,1662225019.0,3.889105796813965,18780.0,b430368dd22d,172.17.0.2,3.889105796813965,0.0,1.0,0.0048143863677978516,"5_act1=sigmoid,act2=relu,batch_size=200,bi1=lecun_uniform,bi2=random_uniform,epochs=8,ki1=random_uniform,ki2=lecun_normal,layer1=0,loss=mean_squared_logarithmic_error,lr=7.2167,optimizer=adadelta,unit1=0",mean_squared_logarithmic_error,200.0,adadelta,7.216729604176365,random_uniform,lecun_normal,lecun_uniform,random_uniform,sigmoid,relu,8.0,0.0,0.0
23742_00006,,,,,,,,6856fabb4cd8427a86c0c44f397838ba,2022-09-03_17-10-23,1662225023.0,,18981.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,64.0,rmsprop,6.469422037524759,lecun_uniform,he_uniform,orthogonal,glorot_uniform,hard_sigmoid,softplus,10.0,1.0,0.0
23742_00007,0.5062500238418579,0.5049999952316284,9.039979934692383,True,,,1.0,1522d4072cd14d918c8ddefb03926e27,2022-09-03_17-10-39,1662225039.0,9.039979934692383,19154.0,b430368dd22d,172.17.0.2,9.039979934692383,0.0,1.0,0.004518747329711914,"7_act1=hard_sigmoid,act2=elu,batch_size=32,bi1=constant,bi2=constant,epochs=10,ki1=lecun_uniform,ki2=constant,layer1=1,loss=categorical_crossentropy,lr=0.4683,optimizer=adamax,unit1=0",categorical_crossentropy,32.0,adamax,0.468306019407615,lecun_uniform,constant,constant,constant,hard_sigmoid,elu,10.0,0.0,1.0
23742_00008,,,,,,,,4b526614efab4b3eaa33cc56f4d37f98,2022-09-03_17-10-43,1662225043.0,,19345.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,512.0,adam,9.754287919100328,glorot_normal,random_uniform,lecun_normal,lecun_uniform,relu,selu,22.0,0.0,0.0
23742_00009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
