trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
b01b9_00000,0.2195121943950653,0.27272728085517883,15.715264797210693,True,,,1.0,b97b31efad9d4033b0939278d9e62b83,2022-09-19_21-05-05,1663621505.0,15.715264797210693,36401.0,b430368dd22d,172.17.0.2,15.715264797210693,0.0,1.0,0.005331754684448242,0,mse,50.0,sgd,0.01,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,sigmoid,sigmoid,sigmoid,1000.0,8.0,8.0,1.0
b01b9_00001,,,,,,,,3cdb164d85274838a990c48063e1569f,2022-09-19_21-05-10,1663621510.0,,36955.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,512.0,adam,1.528592238984181,orthogonal,random_normal,he_normal,lecun_uniform,orthogonal,glorot_normal,tanh,selu,selu,1270.0,4.0,16.0,1.0
b01b9_00002,0.24390244483947754,0.09090909361839294,10.734734535217285,True,,,1.0,c59688047f184cf7a53925b0d3e1f25f,2022-09-19_21-05-27,1663621527.0,10.734734535217285,37185.0,b430368dd22d,172.17.0.2,10.734734535217285,0.0,1.0,0.005235195159912109,"2_act1=hard_sigmoid,act2=softmax,act3=linear,batch_size=128,bi1=lecun_uniform,bi2=truncated_normal,bi3=constant,epochs=1270,ki1=truncated_normal,ki2=truncated_normal,ki3=zeros,layer2=0,loss=mean_absolute_error,lr=9.1740,optimizer=adadelta,unit1=8,unit2=16",mean_absolute_error,128.0,adadelta,9.173956213459704,truncated_normal,truncated_normal,zeros,lecun_uniform,truncated_normal,constant,hard_sigmoid,softmax,linear,1270.0,8.0,16.0,0.0
b01b9_00003,0.5365853905677795,0.5454545617103577,12.745736360549927,True,,,1.0,df9844e79dd840b9a438d4ff05067bf4,2022-09-19_21-05-44,1663621544.0,12.745736360549927,37743.0,b430368dd22d,172.17.0.2,12.745736360549927,0.0,1.0,0.005068063735961914,"3_act1=elu,act2=exponential,act3=relu,batch_size=256,bi1=zeros,bi2=random_normal,bi3=zeros,epochs=1614,ki1=random_normal,ki2=constant,ki3=random_normal,layer2=2,loss=kullback_leibler_divergence,lr=9.6799,optimizer=adamax,unit1=8,unit2=16",kullback_leibler_divergence,256.0,adamax,9.679940697048275,random_normal,constant,random_normal,zeros,random_normal,zeros,elu,exponential,relu,1614.0,8.0,16.0,2.0
b01b9_00004,,,,,,,,7eb7be7462274d9ca002db9dc9529202,2022-09-19_21-05-51,1663621551.0,,38159.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,256.0,adagrad,5.938831381695891,truncated_normal,ones,lecun_uniform,glorot_uniform,random_uniform,orthogonal,exponential,softmax,sigmoid,487.0,4.0,16.0,0.0
b01b9_00005,0.2195121943950653,0.4545454680919647,17.24835181236267,True,,,1.0,9ec905ed829d4ae0b35017662590050a,2022-09-19_21-06-20,1663621580.0,17.24835181236267,38334.0,b430368dd22d,172.17.0.2,17.24835181236267,0.0,1.0,0.00588536262512207,"5_act1=softmax,act2=softsign,act3=sigmoid,batch_size=16,bi1=constant,bi2=zeros,bi3=random_uniform,epochs=383,ki1=lecun_uniform,ki2=truncated_normal,ki3=orthogonal,layer2=2,loss=categorical_crossentropy,lr=5.9564,optimizer=sgd,unit1=8,unit2=16",categorical_crossentropy,16.0,sgd,5.956387810439702,lecun_uniform,truncated_normal,orthogonal,constant,zeros,random_uniform,softmax,softsign,sigmoid,383.0,8.0,16.0,2.0
b01b9_00006,0.024390242993831635,0.1818181872367859,8.868707656860352,True,,,1.0,64235d817520408f8ff87b16bd81713c,2022-09-19_21-06-36,1663621596.0,8.868707656860352,38531.0,b430368dd22d,172.17.0.2,8.868707656860352,0.0,1.0,0.0044558048248291016,"6_act1=softsign,act2=softsign,act3=softsign,batch_size=512,bi1=random_uniform,bi2=lecun_normal,bi3=constant,epochs=1000,ki1=lecun_uniform,ki2=he_normal,ki3=glorot_normal,layer2=1,loss=mean_squared_error,lr=8.4183,optimizer=adadelta,unit1=16,unit2=8",mean_squared_error,512.0,adadelta,8.418287925753944,lecun_uniform,he_normal,glorot_normal,random_uniform,lecun_normal,constant,softsign,softsign,softsign,1000.0,16.0,8.0,1.0
b01b9_00007,0.4878048896789551,0.3636363744735718,9.138721466064453,True,,,1.0,f30b818763f64014b55847dfc05371ac,2022-09-19_21-06-53,1663621613.0,9.138721466064453,38721.0,b430368dd22d,172.17.0.2,9.138721466064453,0.0,1.0,0.005433559417724609,"7_act1=selu,act2=relu,act3=elu,batch_size=128,bi1=lecun_uniform,bi2=orthogonal,bi3=lecun_uniform,epochs=786,ki1=glorot_normal,ki2=ones,ki3=lecun_uniform,layer2=0,loss=mse,lr=8.7720,optimizer=sgd,unit1=16,unit2=16",mse,128.0,sgd,8.772005530930542,glorot_normal,ones,lecun_uniform,lecun_uniform,orthogonal,lecun_uniform,selu,relu,elu,786.0,16.0,16.0,0.0
b01b9_00008,,,,,,,,966c9344503e4d5bb500c68eba9a7a62,2022-09-19_21-07-00,1663621620.0,,38912.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,16.0,sgd,3.9148217105329093,ones,random_uniform,lecun_uniform,lecun_uniform,constant,orthogonal,selu,relu,relu,1000.0,16.0,16.0,1.0
b01b9_00009,0.1463414579629898,0.09090909361839294,24.53408193588257,True,,,1.0,689208c755ce4ed4be81f03424c31e0d,2022-09-19_21-07-36,1663621656.0,24.53408193588257,39087.0,b430368dd22d,172.17.0.2,24.53408193588257,0.0,1.0,0.006223201751708984,"9_act1=hard_sigmoid,act2=elu,act3=softsign,batch_size=50,bi1=random_normal,bi2=he_uniform,bi3=truncated_normal,epochs=786,ki1=random_normal,ki2=orthogonal,ki3=he_normal,layer2=1,loss=mean_squared_logarithmic_error,lr=6.2007,optimizer=nadam,unit1=4,unit2=8",mean_squared_logarithmic_error,50.0,nadam,6.2007279392123795,random_normal,orthogonal,he_normal,random_normal,he_uniform,truncated_normal,hard_sigmoid,elu,softsign,786.0,4.0,8.0,1.0
b01b9_00010,0.46341463923454285,0.6363636255264282,27.190940856933594,True,,,1.0,9b112497a92342bdbb5adac96353a257,2022-09-19_21-08-08,1663621688.0,27.190940856933594,39596.0,b430368dd22d,172.17.0.2,27.190940856933594,0.0,1.0,0.00508570671081543,"10_act1=sigmoid,act2=softplus,act3=sigmoid,batch_size=32,bi1=he_uniform,bi2=random_normal,bi3=he_uniform,epochs=1270,ki1=zeros,ki2=truncated_normal,ki3=truncated_normal,layer2=2,loss=mean_absolute_error,lr=8.7677,optimizer=adam,unit1=4,unit2=4",mean_absolute_error,32.0,adam,8.767656490851857,zeros,truncated_normal,truncated_normal,he_uniform,random_normal,he_uniform,sigmoid,softplus,sigmoid,1270.0,4.0,4.0,2.0
