trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.bi1,config.act1,config.epochs,config.unit1
53d54_00000,6.769170761108398,7.406469821929932,3.877833366394043,True,,,1.0,-6.769170761108398,bc68627cff5e4407bbd23b0131b371e5,2022-09-18_08-39-03,1663490343.0,3.877833366394043,1698.0,b430368dd22d,172.17.0.2,3.877833366394043,0.0,1.0,0.005631923675537109,0,mean_squared_error,32.0,rmsprop,0.001,glorot_uniform,zeros,linear,200.0,1.0
53d54_00001,7.124368667602539,7.739899158477783,4.317788124084473,True,,,1.0,-7.124368667602539,7f94f11d634d4eb0a9908aea430b6444,2022-09-18_08-39-15,1663490355.0,4.317788124084473,1936.0,b430368dd22d,172.17.0.2,4.317788124084473,0.0,1.0,0.0056765079498291016,"1_act1=relu,batch_size=128,bi1=random_uniform,epochs=244,ki1=random_uniform,loss=mean_squared_error,lr=1.6946,optimizer=adadelta,unit1=2",mean_squared_error,128.0,adadelta,1.694587332093844,random_uniform,random_uniform,relu,244.0,2.0
53d54_00002,8.114931106567383,8.257795333862305,5.798416376113892,True,,,1.0,-8.114931106567383,98eadd87b02e4cfe9cd62d0ae1d74239,2022-09-18_08-39-28,1663490368.0,5.798416376113892,2277.0,b430368dd22d,172.17.0.2,5.798416376113892,0.0,1.0,0.005847930908203125,"2_act1=linear,batch_size=16,bi1=random_normal,epochs=244,ki1=glorot_uniform,loss=hinge,lr=6.5412,optimizer=adagrad,unit1=2",hinge,16.0,adagrad,6.541232670127904,glorot_uniform,random_normal,linear,244.0,2.0
53d54_00003,6.124368667602539,6.739899158477783,3.804999828338623,True,,,1.0,-6.124368667602539,f9f3b8e07d1143789473e5e10f020c85,2022-09-18_08-39-39,1663490379.0,3.804999828338623,2469.0,b430368dd22d,172.17.0.2,3.804999828338623,0.0,1.0,0.004637956619262695,"3_act1=softmax,batch_size=64,bi1=constant,epochs=180,ki1=glorot_uniform,loss=categorical_hinge,lr=1.8010,optimizer=sgd,unit1=2",categorical_hinge,64.0,sgd,1.800968972277451,glorot_uniform,constant,softmax,180.0,2.0
53d54_00004,7.124368667602539,7.739899158477783,4.742884874343872,True,,,1.0,-7.124368667602539,03a4b76e898f436ea440b0f231317f3a,2022-09-18_08-39-51,1663490391.0,4.742884874343872,2682.0,b430368dd22d,172.17.0.2,4.742884874343872,0.0,1.0,0.004340410232543945,"4_act1=relu,batch_size=32,bi1=random_normal,epochs=270,ki1=zeros,loss=mean_squared_error,lr=2.0725,optimizer=sgd,unit1=0",mean_squared_error,32.0,sgd,2.072513952304038,zeros,random_normal,relu,270.0,0.0
53d54_00005,7.124368667602539,7.739899158477783,3.3667285442352295,True,,,1.0,-7.124368667602539,0ceb2806f8b1441bac4cb62097b26152,2022-09-18_08-40-00,1663490400.0,3.3667285442352295,2878.0,b430368dd22d,172.17.0.2,3.3667285442352295,0.0,1.0,0.005781412124633789,"5_act1=exponential,batch_size=128,bi1=ones,epochs=180,ki1=orthogonal,loss=poisson,lr=8.1077,optimizer=sgd,unit1=0",poisson,128.0,sgd,8.107708952489922,orthogonal,ones,exponential,180.0,0.0
53d54_00006,,,,,,,,,1c389395045046f198827250d8ce7da1,2022-09-18_08-40-12,1663490412.0,,3069.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,32.0,adadelta,8.268543592707593,he_normal,orthogonal,exponential,163.0,2.0
53d54_00007,6.550109386444092,7.054318428039551,3.4925060272216797,True,,,1.0,-6.550109386444092,ede5ac67dd0e49d0a64687b688755329,2022-09-18_08-40-22,1663490422.0,3.4925060272216797,3336.0,b430368dd22d,172.17.0.2,3.4925060272216797,0.0,1.0,0.006007194519042969,"7_act1=elu,batch_size=64,bi1=glorot_uniform,epochs=200,ki1=lecun_uniform,loss=hinge,lr=5.7764,optimizer=adadelta,unit1=0",hinge,64.0,adadelta,5.7763620842169,lecun_uniform,glorot_uniform,elu,200.0,0.0
53d54_00008,6.124368667602539,6.739899158477783,3.9389891624450684,True,,,1.0,-6.124368667602539,54372bd210fd4ef5b3cf44ce75e0f8ba,2022-09-18_08-40-32,1663490432.0,3.9389891624450684,3845.0,b430368dd22d,172.17.0.2,3.9389891624450684,0.0,1.0,0.004802227020263672,"8_act1=softmax,batch_size=16,bi1=he_uniform,epochs=180,ki1=he_normal,loss=logcosh,lr=3.4582,optimizer=rmsprop,unit1=2",logcosh,16.0,rmsprop,3.4582216520720253,he_normal,he_uniform,softmax,180.0,2.0
53d54_00009,6.124370574951172,6.739901542663574,2.901719331741333,True,,,1.0,-6.124370574951172,8e78c0415c9e4710bce216d684e82568,2022-09-18_08-40-40,1663490440.0,2.901719331741333,4481.0,b430368dd22d,172.17.0.2,2.901719331741333,0.0,1.0,0.005233287811279297,"9_act1=sigmoid,batch_size=512,bi1=glorot_normal,epochs=200,ki1=lecun_uniform,loss=mean_squared_logarithmic_error,lr=8.5281,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,512.0,adagrad,8.528131812843418,lecun_uniform,glorot_normal,sigmoid,200.0,2.0
