trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
4e08a_00000,0.70291668176651,0.6783333420753479,23.978235960006714,True,,,1.0,17d02d4aee814c80925dd07e564f1ecf,2022-09-19_15-18-53,1663600733.0,23.978235960006714,27353.0,b430368dd22d,172.17.0.2,23.978235960006714,0.0,1.0,0.005267143249511719,0,binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
4e08a_00001,0.3295833468437195,0.33500000834465027,5.451958417892456,True,,,1.0,44be3850e5c64068811946c82bc54e60,2022-09-19_15-19-04,1663600744.0,5.451958417892456,28120.0,b430368dd22d,172.17.0.2,5.451958417892456,0.0,1.0,0.0055370330810546875,"1_act1=softmax,act2=softmax,act3=softplus,act4=relu,batch_size=256,bi1=constant,bi2=random_uniform,bi3=constant,bi4=random_normal,epochs=1,ki1=random_normal,ki2=constant,ki3=he_normal,ki4=random_normal,layer2=1,layer3=0,loss=mean_squared_logarithmic_error,lr=8.3560,optimizer=sgd,unit2=200,unit3=100",mean_squared_logarithmic_error,256.0,sgd,8.356012043883812,random_normal,constant,he_normal,random_normal,constant,random_uniform,constant,random_normal,softmax,softmax,softplus,relu,1.0,200.0,100.0,1.0,0.0
4e08a_00002,0.6704166531562805,0.6650000214576721,38.34887647628784,True,,,1.0,440b87c151904e1e90424f0f6a1d2240,2022-09-19_15-19-48,1663600788.0,38.34887647628784,28639.0,b430368dd22d,172.17.0.2,38.34887647628784,0.0,1.0,0.004780769348144531,"2_act1=softmax,act2=softplus,act3=selu,act4=softmax,batch_size=1,bi1=random_uniform,bi2=he_normal,bi3=he_normal,bi4=lecun_normal,epochs=2,ki1=lecun_uniform,ki2=he_normal,ki3=lecun_normal,ki4=random_uniform,layer2=1,layer3=1,loss=squared_hinge,lr=7.3622,optimizer=adam,unit2=800,unit3=100",squared_hinge,1.0,adam,7.362224517966882,lecun_uniform,he_normal,lecun_normal,random_uniform,random_uniform,he_normal,he_normal,lecun_normal,softmax,softplus,selu,softmax,2.0,800.0,100.0,1.0,1.0
4e08a_00003,,,,,,,,bb87695e2cac4b8cb09912d1b2417acf,2022-09-19_15-19-53,1663600793.0,,29675.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,32.0,adadelta,1.1105603002184998,glorot_uniform,glorot_normal,glorot_uniform,glorot_normal,orthogonal,glorot_uniform,constant,orthogonal,softmax,softplus,sigmoid,softplus,1.0,800.0,100.0,1.0,2.0
4e08a_00004,0.3295833468437195,0.33500000834465027,5.048951148986816,True,,,1.0,a36b2eb257e74bb89ea11fe4a9097a6e,2022-09-19_15-20-07,1663600807.0,5.048951148986816,30280.0,b430368dd22d,172.17.0.2,5.048951148986816,0.0,1.0,0.005646944046020508,"4_act1=selu,act2=softmax,act3=hard_sigmoid,act4=exponential,batch_size=256,bi1=glorot_uniform,bi2=constant,bi3=truncated_normal,bi4=he_uniform,epochs=1,ki1=random_normal,ki2=ones,ki3=he_uniform,ki4=zeros,layer2=1,layer3=0,loss=mean_absolute_percentage_error,lr=1.4122,optimizer=adagrad,unit2=400,unit3=100",mean_absolute_percentage_error,256.0,adagrad,1.412229601672091,random_normal,ones,he_uniform,zeros,glorot_uniform,constant,truncated_normal,he_uniform,selu,softmax,hard_sigmoid,exponential,1.0,400.0,100.0,1.0,0.0
4e08a_00005,0.3295833468437195,0.33500000834465027,4.805729150772095,True,,,1.0,c7879a5951a1438ab97ca727006e42af,2022-09-19_15-20-16,1663600816.0,4.805729150772095,30915.0,b430368dd22d,172.17.0.2,4.805729150772095,0.0,1.0,0.005243539810180664,"5_act1=elu,act2=exponential,act3=selu,act4=exponential,batch_size=512,bi1=random_normal,bi2=lecun_normal,bi3=random_uniform,bi4=random_normal,epochs=1,ki1=he_uniform,ki2=he_normal,ki3=he_normal,ki4=truncated_normal,layer2=1,layer3=1,loss=poisson,lr=9.2620,optimizer=sgd,unit2=200,unit3=100",poisson,512.0,sgd,9.262016334956405,he_uniform,he_normal,he_normal,truncated_normal,random_normal,lecun_normal,random_uniform,random_normal,elu,exponential,selu,exponential,1.0,200.0,100.0,1.0,1.0
4e08a_00006,,,,,,,,5af94ec8977b4b48a9874c9fe3068e5c,2022-09-19_15-20-21,1663600821.0,,31282.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_error,256.0,adam,5.786250555935352,ones,truncated_normal,he_uniform,lecun_uniform,orthogonal,lecun_normal,ones,lecun_uniform,hard_sigmoid,sigmoid,linear,softsign,2.0,200.0,100.0,1.0,2.0
4e08a_00007,0.33375000953674316,0.33666667342185974,7.383822202682495,True,,,1.0,7991a069c7ba48c29792b020c5e0bfdb,2022-09-19_15-20-37,1663600837.0,7.383822202682495,32284.0,b430368dd22d,172.17.0.2,7.383822202682495,0.0,1.0,0.005105733871459961,"7_act1=selu,act2=selu,act3=elu,act4=linear,batch_size=32,bi1=glorot_uniform,bi2=he_normal,bi3=constant,bi4=zeros,epochs=2,ki1=zeros,ki2=truncated_normal,ki3=lecun_normal,ki4=ones,layer2=1,layer3=2,loss=binary_crossentropy,lr=9.2508,optimizer=adamax,unit2=200,unit3=100",binary_crossentropy,32.0,adamax,9.250788832460572,zeros,truncated_normal,lecun_normal,ones,glorot_uniform,he_normal,constant,zeros,selu,selu,elu,linear,2.0,200.0,100.0,1.0,2.0
4e08a_00008,0.6704166531562805,0.6650000214576721,6.3196799755096436,True,,,1.0,d1556175ace144a58ced8df1be0793e5,2022-09-19_15-20-49,1663600849.0,6.3196799755096436,32977.0,b430368dd22d,172.17.0.2,6.3196799755096436,0.0,1.0,0.0058443546295166016,"8_act1=elu,act2=linear,act3=hard_sigmoid,act4=sigmoid,batch_size=16,bi1=truncated_normal,bi2=he_normal,bi3=he_normal,bi4=truncated_normal,epochs=1,ki1=zeros,ki2=random_uniform,ki3=zeros,ki4=lecun_normal,layer2=1,layer3=2,loss=mean_squared_logarithmic_error,lr=9.6639,optimizer=sgd,unit2=400,unit3=100",mean_squared_logarithmic_error,16.0,sgd,9.663903675327456,zeros,random_uniform,zeros,lecun_normal,truncated_normal,he_normal,he_normal,truncated_normal,elu,linear,hard_sigmoid,sigmoid,1.0,400.0,100.0,1.0,2.0
4e08a_00009,,,,,,,,55e3c3bb12c843e6a799fa1aa2c27b44,2022-09-19_15-20-54,1663600854.0,,33354.0,b430368dd22d,172.17.0.2,,,,,,logcosh,64.0,sgd,1.2811089571226981,random_normal,lecun_normal,he_normal,truncated_normal,orthogonal,truncated_normal,lecun_normal,zeros,selu,relu,sigmoid,selu,2.0,400.0,100.0,1.0,1.0
