trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.bi1,config.act1,config.epochs,config.unit1
aaee6_00000,7.831147193908691,8.560208320617676,3.85675048828125,True,,,1.0,-7.831147193908691,f682bda1378244599322362dc10d7c79,2022-09-18_10-00-13,1663495213.0,3.85675048828125,23429.0,b430368dd22d,172.17.0.2,3.85675048828125,0.0,1.0,0.004872560501098633,0,mean_squared_error,32.0,rmsprop,0.001,glorot_uniform,zeros,linear,200.0,1.0
aaee6_00001,6.124368667602539,6.739899158477783,3.611625909805298,True,,,1.0,-6.124368667602539,1aeea227f955477895144fb49f9134f6,2022-09-18_10-00-22,1663495222.0,3.611625909805298,23664.0,b430368dd22d,172.17.0.2,3.611625909805298,0.0,1.0,0.005590915679931641,"1_act1=softmax,batch_size=256,bi1=random_normal,epochs=233,ki1=glorot_uniform,loss=hinge,lr=5.8401,optimizer=nadam,unit1=0",hinge,256.0,nadam,5.840090912471512,glorot_uniform,random_normal,softmax,233.0,0.0
aaee6_00002,0.10644212365150452,0.10305023193359375,2.7409677505493164,True,,,1.0,-0.10644212365150452,2104708b8371465993250f70a6d2b23b,2022-09-18_10-00-30,1663495230.0,2.7409677505493164,23856.0,b430368dd22d,172.17.0.2,2.7409677505493164,0.0,1.0,0.006210803985595703,"2_act1=elu,batch_size=128,bi1=lecun_uniform,epochs=125,ki1=ones,loss=poisson,lr=7.8022,optimizer=adamax,unit1=2",poisson,128.0,adamax,7.80219880100502,ones,lecun_uniform,elu,125.0,2.0
aaee6_00003,6.657785892486572,7.2425336837768555,3.307952404022217,True,,,1.0,-6.657785892486572,bdb5e604fc23408a8ca902d243a6e26c,2022-09-18_10-00-39,1663495239.0,3.307952404022217,24045.0,b430368dd22d,172.17.0.2,3.307952404022217,0.0,1.0,0.004832744598388672,"3_act1=sigmoid,batch_size=32,bi1=lecun_uniform,epochs=125,ki1=ones,loss=squared_hinge,lr=7.4984,optimizer=adagrad,unit1=0",squared_hinge,32.0,adagrad,7.498350092513598,ones,lecun_uniform,sigmoid,125.0,0.0
aaee6_00004,,,,,,,,,6067a328b5844a68b28d2c4a08742fda,2022-09-18_10-00-44,1663495244.0,,24236.0,b430368dd22d,172.17.0.2,,,,,,kullback_leibler_divergence,64.0,rmsprop,1.3360317282356133,orthogonal,orthogonal,tanh,146.0,2.0
aaee6_00005,6.129339218139648,6.744653701782227,4.31005072593689,True,,,1.0,-6.129339218139648,61953609b4ee41dd9d915e33e8f81094,2022-09-18_10-00-56,1663495256.0,4.31005072593689,24452.0,b430368dd22d,172.17.0.2,4.31005072593689,0.0,1.0,0.006169557571411133,"5_act1=softsign,batch_size=16,bi1=random_uniform,epochs=233,ki1=he_normal,loss=mean_absolute_percentage_error,lr=3.6480,optimizer=adam,unit1=0",mean_absolute_percentage_error,16.0,adam,3.647988136513276,he_normal,random_uniform,softsign,233.0,0.0
aaee6_00006,5.312399387359619,5.289962291717529,3.72910213470459,True,,,1.0,-5.312399387359619,8552aa19c2e1415ca0b655399b6afb48,2022-09-18_10-01-05,1663495265.0,3.72910213470459,24927.0,b430368dd22d,172.17.0.2,3.72910213470459,0.0,1.0,0.0053958892822265625,"6_act1=softplus,batch_size=64,bi1=random_uniform,epochs=233,ki1=glorot_normal,loss=mean_absolute_percentage_error,lr=3.3088,optimizer=rmsprop,unit1=1",mean_absolute_percentage_error,64.0,rmsprop,3.30884880944292,glorot_normal,random_uniform,softplus,233.0,1.0
aaee6_00007,0.3160030245780945,0.30684590339660645,3.4171669483184814,True,,,1.0,-0.3160030245780945,568a29ff414641f1aa8bb637dec9b764,2022-09-18_10-01-14,1663495274.0,3.4171669483184814,25919.0,b430368dd22d,172.17.0.2,3.4171669483184814,0.0,1.0,0.005815267562866211,"7_act1=selu,batch_size=512,bi1=lecun_normal,epochs=373,ki1=he_normal,loss=mean_squared_error,lr=5.7987,optimizer=adadelta,unit1=2",mean_squared_error,512.0,adadelta,5.79869935001659,he_normal,lecun_normal,selu,373.0,2.0
aaee6_00008,8.124368667602539,8.739898681640625,2.9257161617279053,True,,,1.0,-8.124368667602539,26fb549349974b10b314c35e4881fbb4,2022-09-18_10-01-22,1663495282.0,2.9257161617279053,26169.0,b430368dd22d,172.17.0.2,2.9257161617279053,0.0,1.0,0.005201578140258789,"8_act1=elu,batch_size=128,bi1=lecun_uniform,epochs=107,ki1=he_normal,loss=logcosh,lr=7.4312,optimizer=nadam,unit1=1",logcosh,128.0,nadam,7.431196838046569,he_normal,lecun_uniform,elu,107.0,1.0
aaee6_00009,6.124368667602539,6.739899158477783,2.7929635047912598,True,,,1.0,-6.124368667602539,2d50dcdfd0f345eba1ac2eac98d9cec5,2022-09-18_10-01-30,1663495290.0,2.7929635047912598,26501.0,b430368dd22d,172.17.0.2,2.7929635047912598,0.0,1.0,0.005742073059082031,"9_act1=softmax,batch_size=512,bi1=glorot_uniform,epochs=107,ki1=he_normal,loss=categorical_hinge,lr=8.6955,optimizer=rmsprop,unit1=0",categorical_hinge,512.0,rmsprop,8.695541615481162,he_normal,glorot_uniform,softmax,107.0,0.0
