trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
0b63cb68,0.6443750262260437,0.6299999952316284,4.326322078704834,True,,,1.0,e6fdd9280bec49bcaab4fd925accd3b0,2022-09-20_09-31-54,1663666314.0,4.326322078704834,12567.0,b430368dd22d,172.17.0.2,4.326322078704834,0.0,1.0,0.0047299861907958984,"1_act1=sigmoid,act2=softmax,batch_size=200,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=normal,layer1=1,loss=mean_absolute_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
0de1429e,0.4937500059604645,0.4950000047683716,7.574066400527954,True,,,1.0,e18cb2eae1a14ce484a657a6947b4ef3,2022-09-20_09-32-06,1663666326.0,7.574066400527954,12960.0,b430368dd22d,172.17.0.2,7.574066400527954,0.0,1.0,0.004827976226806641,"2_act1=softplus,act2=selu,batch_size=128,bi1=random_uniform,bi2=zeros,epochs=17,ki1=ones,ki2=normal,layer1=2,loss=mean_squared_error,lr=0.7467,optimizer=nadam,unit1=0",mean_squared_error,128.0,nadam,0.7467469551703795,ones,normal,random_uniform,zeros,softplus,selu,17.0,0.0,2.0
10bb61ca,0.5062500238418579,0.5049999952316284,8.06152057647705,True,,,1.0,e6d1365e638b4f7bae797c866399ac6a,2022-09-20_09-32-18,1663666338.0,8.06152057647705,13395.0,b430368dd22d,172.17.0.2,8.06152057647705,0.0,1.0,0.0055005550384521484,"3_act1=selu,act2=elu,batch_size=32,bi1=glorot_uniform,bi2=lecun_normal,epochs=11,ki1=random_normal,ki2=random_normal,layer1=0,loss=categorical_crossentropy,lr=1.3997,optimizer=adamax,unit1=0",categorical_crossentropy,32.0,adamax,1.3996999869362206,random_normal,random_normal,glorot_uniform,lecun_normal,selu,elu,11.0,0.0,0.0
17e2a0d0,0.5062500238418579,0.5049999952316284,8.006028175354004,True,,,1.0,1c70802dc86f48988986a013aa6a4ee6,2022-09-20_09-32-32,1663666352.0,8.006028175354004,13942.0,b430368dd22d,172.17.0.2,8.006028175354004,0.0,1.0,0.005590200424194336,"4_act1=tanh,act2=elu,batch_size=16,bi1=lecun_normal,bi2=zeros,epochs=5,ki1=random_uniform,ki2=truncated_normal,layer1=1,loss=squared_hinge,lr=5.9663,optimizer=adam,unit1=1",squared_hinge,16.0,adam,5.96632669106806,random_uniform,truncated_normal,lecun_normal,zeros,tanh,elu,5.0,1.0,1.0
1fa346e4,0.4937500059604645,0.4950000047683716,4.036636590957642,True,,,1.0,012f8dab65c84c4eaf486b1a6ff5e478,2022-09-20_09-32-40,1663666360.0,4.036636590957642,14354.0,b430368dd22d,172.17.0.2,4.036636590957642,0.0,1.0,0.004677772521972656,"5_act1=relu,act2=elu,batch_size=200,bi1=random_uniform,bi2=lecun_normal,epochs=10,ki1=he_normal,ki2=constant,layer1=2,loss=poisson,lr=0.1346,optimizer=adagrad,unit1=0",poisson,200.0,adagrad,0.1345869428133142,he_normal,constant,random_uniform,lecun_normal,relu,elu,10.0,0.0,2.0
2762a898,1.0,1.0,3.4517948627471924,True,,,1.0,6443bffff99c4159b2f9d9cc82fb689f,2022-09-20_09-32-49,1663666369.0,3.4517948627471924,14702.0,b430368dd22d,172.17.0.2,3.4517948627471924,0.0,1.0,0.005380153656005859,"6_act1=tanh,act2=softplus,batch_size=128,bi1=glorot_uniform,bi2=zeros,epochs=8,ki1=lecun_normal,ki2=he_normal,layer1=0,loss=poisson,lr=1.6289,optimizer=adagrad,unit1=2",poisson,128.0,adagrad,1.628941035693997,lecun_normal,he_normal,glorot_uniform,zeros,tanh,softplus,8.0,2.0,0.0
2cbfd518,0.9631249904632568,0.949999988079071,5.539767265319824,True,,,1.0,236c9644bd9c4f5190f3b67be19f6c1a,2022-09-20_09-32-59,1663666379.0,5.539767265319824,15065.0,b430368dd22d,172.17.0.2,5.539767265319824,0.0,1.0,0.006064414978027344,"7_act1=softsign,act2=elu,batch_size=32,bi1=he_normal,bi2=zeros,epochs=5,ki1=glorot_normal,ki2=normal,layer1=2,loss=mean_squared_error,lr=2.9398,optimizer=adamax,unit1=1",mean_squared_error,32.0,adamax,2.939801495758053,glorot_normal,normal,he_normal,zeros,softsign,elu,5.0,1.0,2.0
318508ac,0.5062500238418579,0.5049999952316284,4.797760009765625,True,,,1.0,57869346b335442ba79926bf903e4c25,2022-09-20_09-33-08,1663666388.0,4.797760009765625,15451.0,b430368dd22d,172.17.0.2,4.797760009765625,0.0,1.0,0.0050220489501953125,"8_act1=hard_sigmoid,act2=selu,batch_size=256,bi1=constant,bi2=zeros,epochs=4,ki1=he_normal,ki2=truncated_normal,layer1=1,loss=mean_absolute_percentage_error,lr=7.4275,optimizer=adamax,unit1=0",mean_absolute_percentage_error,256.0,adamax,7.427502620303743,he_normal,truncated_normal,constant,zeros,hard_sigmoid,selu,4.0,0.0,1.0
377ae470,0.2631250023841858,0.26499998569488525,8.480513095855713,True,,,1.0,ea8b5cd1f5ec4eff91a9806894f08858,2022-09-20_09-33-21,1663666401.0,8.480513095855713,15837.0,b430368dd22d,172.17.0.2,8.480513095855713,0.0,1.0,0.005866289138793945,"9_act1=exponential,act2=softplus,batch_size=32,bi1=zeros,bi2=random_normal,epochs=14,ki1=lecun_normal,ki2=lecun_normal,layer1=0,loss=logcosh,lr=5.2560,optimizer=adam,unit1=1",logcosh,32.0,adam,5.255998801748812,lecun_normal,lecun_normal,zeros,random_normal,exponential,softplus,14.0,1.0,0.0
3cd836c0,0.5062500238418579,0.5049999952316284,14.216057062149048,True,,,1.0,f2b99a1ad67a40bf9ed97c6913ab726c,2022-09-20_09-33-40,1663666420.0,14.216057062149048,16228.0,b430368dd22d,172.17.0.2,14.216057062149048,0.0,1.0,0.005137443542480469,"10_act1=softsign,act2=relu,batch_size=16,bi1=ones,bi2=he_normal,epochs=10,ki1=he_normal,ki2=glorot_uniform,layer1=2,loss=categorical_crossentropy,lr=7.0119,optimizer=adadelta,unit1=0",categorical_crossentropy,16.0,adadelta,7.011884703241962,he_normal,glorot_uniform,ones,he_normal,softsign,relu,10.0,0.0,2.0
