trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
ae41aa96,0.3609375059604645,0.3375000059604645,14.568362951278687,True,,,1.0,8745334403b74be7a947ef3ef2958a29,2022-09-08_13-25-37,1662643537.0,14.568362951278687,32783.0,83e87206dee1,172.17.0.3,14.568362951278687,0.0,1.0,0.004431962966918945,"1_act1=relu,act2=relu,act3=sigmoid,batch_size=20,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer1=1,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=adadelta,unit1=20,unit2=20",binary_crossentropy,20.0,adadelta,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,sigmoid,20.0,20.0,20.0,1.0,1.0
b0f69526,0.4453125,0.38749998807907104,14.927640676498413,True,,,1.0,260823a2a25e49049d2242ae3bfe30da,2022-09-08_13-25-56,1662643556.0,14.927640676498413,33533.0,83e87206dee1,172.17.0.3,14.927640676498413,0.0,1.0,0.005507469177246094,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=34,ki1=zeros,ki2=zeros,ki3=zeros,layer1=0,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=10,unit2=10",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,34.0,10.0,10.0,0.0,0.0
b9b9a3f6,,,,,,,,7647b77e6435432290dbb1e18db113c3,2022-09-08_13-26-01,1662643561.0,,34054.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,13.0,20.0,20.0,1.0,1.0
c5a5a91c,0.10781250149011612,0.09375,4.991574764251709,True,,,1.0,4599f55ca40c4b26a5c61ebf9e82112e,2022-09-08_13-26-18,1662643578.0,4.991574764251709,34649.0,83e87206dee1,172.17.0.3,4.991574764251709,0.0,1.0,0.005582332611083984,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=9,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer1=2,layer2=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=40,unit2=10",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,9.0,40.0,10.0,2.0,0.0
cccd6356,,,,,,,,84776400f0134801928bf95298e8d9dc,2022-09-08_13-26-23,1662643583.0,,35006.0,83e87206dee1,172.17.0.3,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,20.0,10.0,40.0,0.0,2.0
d2c2e22c,0.34687501192092896,0.29374998807907104,4.906612873077393,True,,,1.0,49d301a0724d497f9be86369002a7a18,2022-09-08_13-26-39,1662643599.0,4.906612873077393,35319.0,83e87206dee1,172.17.0.3,4.906612873077393,0.0,1.0,0.005089998245239258,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=256,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=16,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer1=1,layer2=2,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=20,unit2=40",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,16.0,20.0,40.0,1.0,2.0
d951f2b8,0.5453125238418579,0.612500011920929,16.6114501953125,True,,,1.0,70a197a66a2a413e875526ee1b1e6154,2022-09-08_13-27-01,1662643621.0,16.6114501953125,35653.0,83e87206dee1,172.17.0.3,16.6114501953125,0.0,1.0,0.004276275634765625,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=41,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer1=2,layer2=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=40,unit2=20",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,41.0,40.0,20.0,2.0,1.0
df47baae,0.34687501192092896,0.29374998807907104,7.0318684577941895,True,,,1.0,568edaafd6024c2089f432ba2c8e81a4,2022-09-08_13-27-14,1662643634.0,7.0318684577941895,36115.0,83e87206dee1,172.17.0.3,7.0318684577941895,0.0,1.0,0.0049932003021240234,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=512,bi1=constant,bi2=constant,bi3=random_uniform,epochs=24,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer1=1,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=20,unit2=20",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,24.0,20.0,20.0,1.0,1.0
ec656876,0.5453125238418579,0.612500011920929,5.982613801956177,True,,,1.0,c3c15176d6eb4a2081cd53b65c3670b4,2022-09-08_13-27-24,1662643644.0,5.982613801956177,36489.0,83e87206dee1,172.17.0.3,5.982613801956177,0.0,1.0,0.004906415939331055,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=11,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer1=0,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=10,unit2=10",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,11.0,10.0,10.0,0.0,0.0
f38cadf8,0.4124999940395355,0.36250001192092896,19.404956579208374,True,,,1.0,af2c28f8ce924cb582a8c197481ecc39,2022-09-08_13-27-49,1662643669.0,19.404956579208374,36956.0,83e87206dee1,172.17.0.3,19.404956579208374,0.0,1.0,0.0048367977142333984,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=20,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=28,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,layer1=2,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=40,unit2=40",squared_hinge,20.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,28.0,40.0,40.0,2.0,2.0
