trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
b148f_00000,0.8456249833106995,0.8550000190734863,45.35649228096008,True,,,1.0,097d5ee5007c4b5fb09222534665497b,2022-09-04_18-02-59,1662314579.0,45.35649228096008,34277.0,b430368dd22d,172.17.0.2,45.35649228096008,0.0,1.0,0.0051462650299072266,0,categorical_crossentropy,32.0,sgd,0.0001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,,relu,softmax,10.0,784.0,50.0,1.0
b148f_00001,,,,,,,,1b23334f53ac4ac09c0beed5ec207788,2022-09-04_18-03-04,1662314584.0,,34991.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,128.0,adam,5.35723539290514,glorot_uniform,he_uniform,random_normal,orthogonal,glorot_uniform,random_normal,sigmoid,softplus,softmax,13.0,392.0,25.0,1.0
b148f_00002,0.08500000089406967,0.09749999642372131,17.562222003936768,True,,,1.0,cd6517bbb29046bc98320dc093beec97,2022-09-04_18-03-37,1662314617.0,17.562222003936768,35288.0,b430368dd22d,172.17.0.2,17.562222003936768,0.0,1.0,0.005011558532714844,"2_act1=sigmoid,act2=sigmoid,act3=softmax,batch_size=128,bi1=lecun_normal,bi2=glorot_normal,bi3=random_uniform,epochs=6,ki1=glorot_uniform,ki2=ones,ki3=orthogonal,layer2=1,loss=kullback_leibler_divergence,lr=7.3601,optimizer=sgd,unit1=392,unit2=25",kullback_leibler_divergence,128.0,sgd,7.360108873574868,glorot_uniform,ones,orthogonal,lecun_normal,glorot_normal,random_uniform,sigmoid,sigmoid,softmax,6.0,392.0,25.0,1.0
b148f_00003,,,,,,,,bb1f7ab3f6ea43368f8427e5e8efa63d,2022-09-04_18-03-42,1662314622.0,,35679.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,512.0,adamax,6.768965234624137,glorot_uniform,glorot_normal,random_uniform,constant,glorot_uniform,orthogonal,elu,softmax,softmax,11.0,392.0,100.0,0.0
b148f_00004,,,,,,,,8477b6882bc441a38a6be2b92f430f71,2022-09-04_18-03-56,1662314636.0,,35967.0,b430368dd22d,172.17.0.2,,,,,,kullback_leibler_divergence,256.0,sgd,4.503589413416489,glorot_uniform,lecun_normal,constant,zeros,constant,orthogonal,softmax,hard_sigmoid,softmax,12.0,392.0,50.0,1.0
b148f_00005,,,,,,,,8236ef3341ce4493b2e023495abce6c5,2022-09-04_18-04-10,1662314650.0,,36254.0,b430368dd22d,172.17.0.2,,,,,,binary_crossentropy,128.0,rmsprop,6.915855805963539,glorot_uniform,glorot_uniform,he_normal,random_normal,zeros,orthogonal,softmax,sigmoid,softmax,15.0,1568.0,50.0,2.0
b148f_00006,,,,,,,,79a1fd10402c4881ae27210d0179465a,2022-09-04_18-04-25,1662314665.0,,36556.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,256.0,sgd,9.246908406127956,glorot_uniform,he_normal,constant,orthogonal,random_normal,constant,hard_sigmoid,softplus,softmax,7.0,784.0,100.0,0.0
b148f_00007,0.09875000268220901,0.09000000357627869,54.65681791305542,True,,,1.0,344e5d46c5914fdd8fcf05eaea041088,2022-09-04_18-05-35,1662314735.0,54.65681791305542,36873.0,b430368dd22d,172.17.0.2,54.65681791305542,0.0,1.0,0.00448298454284668,"7_act1=selu,act2=softmax,act3=softmax,batch_size=32,bi1=random_uniform,bi2=ones,bi3=random_uniform,epochs=12,ki1=glorot_uniform,ki2=lecun_uniform,ki3=glorot_uniform,layer2=0,loss=mean_squared_error,lr=8.1458,optimizer=adamax,unit1=784,unit2=25",mean_squared_error,32.0,adamax,8.14577687143056,glorot_uniform,lecun_uniform,glorot_uniform,random_uniform,ones,random_uniform,selu,softmax,softmax,12.0,784.0,25.0,0.0
b148f_00008,0.08187499642372131,0.10999999940395355,43.20672631263733,True,,,1.0,2c1f7b044c2746459bc67b51624dc806,2022-09-04_18-06-23,1662314783.0,43.20672631263733,38378.0,b430368dd22d,172.17.0.2,43.20672631263733,0.0,1.0,0.005016803741455078,"8_act1=exponential,act2=tanh,act3=softmax,batch_size=32,bi1=glorot_uniform,bi2=random_uniform,bi3=constant,epochs=8,ki1=glorot_uniform,ki2=he_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=2.2694,optimizer=adam,unit1=392,unit2=25",mean_absolute_percentage_error,32.0,adam,2.2694404556813614,glorot_uniform,he_normal,constant,glorot_uniform,random_uniform,constant,exponential,tanh,softmax,8.0,392.0,25.0,1.0
b148f_00009,0.08812499791383743,0.08500000089406967,14.959532499313354,True,,,1.0,6747688976d14bcabfd597c7a004ebe1,2022-09-04_18-06-44,1662314804.0,14.959532499313354,961.0,b430368dd22d,172.17.0.2,14.959532499313354,0.0,1.0,0.004638195037841797,"9_act1=exponential,act2=tanh,act3=softmax,batch_size=256,bi1=ones,bi2=orthogonal,bi3=glorot_normal,epochs=7,ki1=glorot_uniform,ki2=random_uniform,ki3=lecun_uniform,layer2=0,loss=categorical_hinge,lr=4.2613,optimizer=adam,unit1=1568,unit2=25",categorical_hinge,256.0,adam,4.261321780684641,glorot_uniform,random_uniform,lecun_uniform,ones,orthogonal,glorot_normal,exponential,tanh,softmax,7.0,1568.0,25.0,0.0
