trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
9024830e,0.5404166579246521,0.5400000214576721,24.819059133529663,True,,,1.0,d0d1b1332f3e438098598afe7acb3c8b,2022-09-10_21-22-11,1662844931.0,24.819059133529663,16994.0,b430368dd22d,172.17.0.2,24.819059133529663,0.0,1.0,0.004889249801635742,"1_act1=relu,act2=relu,act3=relu,act4=sigmoid,batch_size=1,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop,unit2=400,unit3=100",binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
93330fe8,0.3295833468437195,0.33500000834465027,5.4943153858184814,True,,,1.0,59a4887bc616497b9aa786fcb7aa6032,2022-09-10_21-22-22,1662844942.0,5.4943153858184814,17260.0,b430368dd22d,172.17.0.2,5.4943153858184814,0.0,1.0,0.0049800872802734375,"2_act1=softplus,act2=relu,act3=elu,act4=softplus,batch_size=512,bi1=lecun_uniform,bi2=random_normal,bi3=he_normal,bi4=random_uniform,epochs=2,ki1=constant,ki2=ones,ki3=lecun_normal,ki4=he_normal,layer2=1,layer3=1,loss=poisson,lr=9.0062,optimizer=rmsprop,unit2=800,unit3=100",poisson,512.0,rmsprop,9.006184338375727,constant,ones,lecun_normal,he_normal,lecun_uniform,random_normal,he_normal,random_uniform,softplus,relu,elu,softplus,2.0,800.0,100.0,1.0,1.0
a538892a,,,,,,,,ddfd56fbb03c473ea07bab9f4d595e87,2022-09-10_21-22-27,1662844947.0,,17462.0,b430368dd22d,172.17.0.2,,,,,,hinge,64.0,adagrad,8.019381722443544,truncated_normal,he_uniform,he_uniform,random_uniform,he_uniform,lecun_normal,random_uniform,orthogonal,softsign,elu,selu,relu,1.0,800.0,100.0,1.0,1.0
a8de14aa,,,,,,,,20b289a06cd44bbd80602922b7f77b28,2022-09-10_21-22-36,1662844956.0,,17648.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,128.0,sgd,9.656585736322373,he_uniform,ones,lecun_normal,he_uniform,orthogonal,lecun_normal,lecun_uniform,glorot_normal,softmax,relu,elu,softplus,2.0,800.0,100.0,1.0,1.0
ae3d9d94,0.3295833468437195,0.33500000834465027,5.448699474334717,True,,,1.0,bff964a6e9da44dba4c027fbff71d824,2022-09-10_21-22-51,1662844971.0,5.448699474334717,17831.0,b430368dd22d,172.17.0.2,5.448699474334717,0.0,1.0,0.0060577392578125,"5_act1=selu,act2=sigmoid,act3=exponential,act4=exponential,batch_size=64,bi1=random_normal,bi2=truncated_normal,bi3=he_uniform,bi4=lecun_normal,epochs=1,ki1=zeros,ki2=glorot_uniform,ki3=lecun_normal,ki4=lecun_normal,layer2=1,layer3=2,loss=mean_absolute_percentage_error,lr=4.1264,optimizer=adagrad,unit2=800,unit3=100",mean_absolute_percentage_error,64.0,adagrad,4.126395117349414,zeros,glorot_uniform,lecun_normal,lecun_normal,random_normal,truncated_normal,he_uniform,lecun_normal,selu,sigmoid,exponential,exponential,1.0,800.0,100.0,1.0,2.0
b398fcd4,0.3295833468437195,0.33500000834465027,5.347521543502808,True,,,1.0,f0e4a0945082448e814b5f840074ca2d,2022-09-10_21-23-02,1662844982.0,5.347521543502808,18034.0,b430368dd22d,172.17.0.2,5.347521543502808,0.0,1.0,0.005071401596069336,"6_act1=exponential,act2=relu,act3=selu,act4=exponential,batch_size=256,bi1=random_uniform,bi2=he_uniform,bi3=random_uniform,bi4=zeros,epochs=1,ki1=ones,ki2=lecun_normal,ki3=constant,ki4=constant,layer2=1,layer3=2,loss=logcosh,lr=8.8075,optimizer=rmsprop,unit2=200,unit3=100",logcosh,256.0,rmsprop,8.807528955984795,ones,lecun_normal,constant,constant,random_uniform,he_uniform,random_uniform,zeros,exponential,relu,selu,exponential,1.0,200.0,100.0,1.0,2.0
ba2794b6,0.3295833468437195,0.33500000834465027,6.446192264556885,True,,,1.0,4d4d393a30e944c0a747e814bf1f7078,2022-09-10_21-23-13,1662844993.0,6.446192264556885,18293.0,b430368dd22d,172.17.0.2,6.446192264556885,0.0,1.0,0.005581855773925781,"7_act1=sigmoid,act2=softplus,act3=softmax,act4=exponential,batch_size=32,bi1=glorot_normal,bi2=zeros,bi3=random_uniform,bi4=ones,epochs=2,ki1=truncated_normal,ki2=truncated_normal,ki3=he_uniform,ki4=glorot_normal,layer2=1,layer3=2,loss=squared_hinge,lr=6.7593,optimizer=adagrad,unit2=200,unit3=100",squared_hinge,32.0,adagrad,6.759280482168287,truncated_normal,truncated_normal,he_uniform,glorot_normal,glorot_normal,zeros,random_uniform,ones,sigmoid,softplus,softmax,exponential,2.0,200.0,100.0,1.0,2.0
c0b63e22,,,,,,,,717d8ce0b1494d4ea8f25f78bf91ad3c,2022-09-10_21-23-18,1662844998.0,,18635.0,b430368dd22d,172.17.0.2,,,,,,binary_crossentropy,128.0,rmsprop,5.9555961306133,random_normal,glorot_normal,random_uniform,zeros,he_normal,constant,orthogonal,he_uniform,exponential,exponential,exponential,softmax,1.0,800.0,100.0,1.0,2.0
c744db22,,,,,,,,191fd3fdeb13481f9192478695310581,2022-09-10_21-23-27,1662845007.0,,18812.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,512.0,adadelta,2.3239605132936525,glorot_normal,zeros,constant,orthogonal,random_uniform,orthogonal,orthogonal,zeros,sigmoid,softsign,exponential,elu,2.0,800.0,100.0,1.0,1.0
cca32aec,0.3295833468437195,0.33500000834465027,5.136223793029785,True,,,1.0,f6612949738a4fa28a753c1c2026e3d4,2022-09-10_21-23-41,1662845021.0,5.136223793029785,18990.0,b430368dd22d,172.17.0.2,5.136223793029785,0.0,1.0,0.005078315734863281,"10_act1=softmax,act2=softplus,act3=elu,act4=softsign,batch_size=128,bi1=glorot_normal,bi2=random_uniform,bi3=random_uniform,bi4=random_uniform,epochs=1,ki1=glorot_normal,ki2=glorot_normal,ki3=glorot_normal,ki4=ones,layer2=1,layer3=1,loss=mean_squared_logarithmic_error,lr=1.6343,optimizer=sgd,unit2=800,unit3=100",mean_squared_logarithmic_error,128.0,sgd,1.6342509522256257,glorot_normal,glorot_normal,glorot_normal,ones,glorot_normal,random_uniform,random_uniform,random_uniform,softmax,softplus,elu,softsign,1.0,800.0,100.0,1.0,1.0
