trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
296f21c6,0.6512500047683716,0.6324999928474426,4.514404058456421,True,,,1.0,4388cfc425ea4d93af06c8915b0a34f3,2022-09-03_17-45-21,1662227121.0,4.514404058456421,32592.0,b430368dd22d,172.17.0.2,4.514404058456421,0.0,1.0,0.004612922668457031,"1_act1=sigmoid,act2=softmax,batch_size=200,bi1=zeros,bi2=zeros,epochs=10,ki1=glorot_uniform,ki2=normal,layer1=1,loss=mean_absolute_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
2bb744c2,0.9987499713897705,1.0,7.0796918869018555,True,,,1.0,4b1d726dd9084145ae7be29183c9c614,2022-09-03_17-45-32,1662227132.0,7.0796918869018555,32889.0,b430368dd22d,172.17.0.2,7.0796918869018555,0.0,1.0,0.00445556640625,"2_act1=elu,act2=elu,batch_size=16,bi1=zeros,bi2=zeros,epochs=5,ki1=zeros,ki2=zeros,layer1=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=0",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,elu,elu,5.0,0.0,0.0
2eb007fe,,,,,,,,5c9fe51f7bd647cb9600e63270b85704,2022-09-03_17-45-36,1662227136.0,,33204.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,10.0,1.0,1.0
353e1944,0.996874988079071,0.9950000047683716,6.4827635288238525,True,,,1.0,ef862e1ccfe8475989c295b5b00db42d,2022-09-03_17-45-49,1662227149.0,6.4827635288238525,33429.0,b430368dd22d,172.17.0.2,6.4827635288238525,0.0,1.0,0.0047643184661865234,"4_act1=hard_sigmoid,act2=hard_sigmoid,batch_size=64,bi1=random_normal,bi2=glorot_uniform,epochs=13,ki1=glorot_uniform,ki2=he_normal,layer1=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,he_normal,random_normal,glorot_uniform,hard_sigmoid,hard_sigmoid,13.0,2.0,0.0
396b0d2e,,,,,,,,6604ab2c60464416a7f59e20db135881,2022-09-03_17-45-54,1662227154.0,,33714.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,selu,selu,7.0,0.0,2.0
3ff97b80,0.5062500238418579,0.5049999952316284,4.926660776138306,True,,,1.0,536ac372eb17421098d09432602e704a,2022-09-03_17-46-06,1662227166.0,4.926660776138306,33951.0,b430368dd22d,172.17.0.2,4.926660776138306,0.0,1.0,0.004469156265258789,"6_act1=exponential,act2=tanh,batch_size=256,bi1=random_uniform,bi2=he_normal,epochs=14,ki1=random_uniform,ki2=constant,layer1=1,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=1",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,exponential,tanh,14.0,1.0,1.0
4425c790,0.9981250166893005,0.9975000023841858,7.960425853729248,True,,,1.0,f1fc76132f9d44b28a335614bd6230f4,2022-09-03_17-46-18,1662227178.0,7.960425853729248,34259.0,b430368dd22d,172.17.0.2,7.960425853729248,0.0,1.0,0.005079507827758789,"7_act1=softsign,act2=softmax,batch_size=32,bi1=he_normal,bi2=random_uniform,epochs=8,ki1=he_normal,ki2=glorot_normal,layer1=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=2",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,softsign,softmax,8.0,2.0,2.0
49835144,0.4937500059604645,0.4950000047683716,3.649962902069092,True,,,1.0,586d5b18af584a01836c11a90e6de127,2022-09-03_17-46-25,1662227185.0,3.649962902069092,34576.0,b430368dd22d,172.17.0.2,3.649962902069092,0.0,1.0,0.004451751708984375,"8_act1=softmax,act2=softsign,batch_size=512,bi1=constant,bi2=constant,epochs=6,ki1=glorot_normal,ki2=lecun_normal,layer1=0,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=1",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,lecun_normal,constant,constant,softmax,softsign,6.0,1.0,0.0
50aaa6de,0.4937500059604645,0.4950000047683716,6.429025650024414,True,,,1.0,16cb0a42fb654240925961ab83033e1b,2022-09-03_17-46-36,1662227196.0,6.429025650024414,34946.0,b430368dd22d,172.17.0.2,6.429025650024414,0.0,1.0,0.00457453727722168,"9_act1=tanh,act2=exponential,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,epochs=11,ki1=constant,ki2=truncated_normal,layer1=1,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=0",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,truncated_normal,glorot_normal,glorot_normal,tanh,exponential,11.0,0.0,1.0
556f5a48,0.5062500238418579,0.5049999952316284,5.680408477783203,True,,,1.0,f47477620b1e46b9a333d1defd39cc63,2022-09-03_17-46-47,1662227207.0,5.680408477783203,36642.0,b430368dd22d,172.17.0.2,5.680408477783203,0.0,1.0,0.005928516387939453,"10_act1=exponential,act2=softplus,batch_size=200,bi1=truncated_normal,bi2=lecun_normal,epochs=13,ki1=lecun_uniform,ki2=random_uniform,layer1=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=0",squared_hinge,200.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,exponential,softplus,13.0,0.0,2.0
5bfe2c9a,0.5062500238418579,0.5049999952316284,5.980241537094116,True,,,1.0,eefb0a0713e540e9a26c3a7d964015b0,2022-09-03_17-46-59,1662227219.0,5.980241537094116,37343.0,b430368dd22d,172.17.0.2,5.980241537094116,0.0,1.0,0.004697084426879883,"11_act1=softsign,act2=hard_sigmoid,batch_size=128,bi1=lecun_normal,bi2=truncated_normal,epochs=7,ki1=ones,ki2=lecun_normal,layer1=1,loss=binary_crossentropy,lr=6.8750,optimizer=nadam,unit1=1",binary_crossentropy,128.0,nadam,6.875000476837158,ones,lecun_normal,lecun_normal,truncated_normal,softsign,hard_sigmoid,7.0,1.0,1.0
628cccec,0.5062500238418579,0.5049999952316284,4.5203633308410645,True,,,1.0,b412599dccba4566b4c3f4447d1e0846,2022-09-03_17-47-10,1662227230.0,4.5203633308410645,39036.0,b430368dd22d,172.17.0.2,4.5203633308410645,0.0,1.0,0.004860877990722656,"12_act1=selu,act2=tanh,batch_size=256,bi1=constant,bi2=constant,epochs=10,ki1=random_uniform,ki2=lecun_uniform,layer1=1,loss=mean_absolute_error,lr=9.3750,optimizer=rmsprop,unit1=2",mean_absolute_error,256.0,rmsprop,9.375,random_uniform,lecun_uniform,constant,constant,selu,tanh,10.0,2.0,1.0
69b43a1e,0.9762499928474426,0.9700000286102295,10.035527229309082,True,,,1.0,5c7927b392584036aba5276cf20f8f7e,2022-09-03_17-47-25,1662227245.0,10.035527229309082,39328.0,b430368dd22d,172.17.0.2,10.035527229309082,0.0,1.0,0.004580974578857422,"13_act1=sigmoid,act2=softmax,batch_size=32,bi1=glorot_normal,bi2=glorot_normal,epochs=17,ki1=he_normal,ki2=ones,layer1=0,loss=logcosh,lr=4.3750,optimizer=adam,unit1=1",logcosh,32.0,adam,4.375000476837158,he_normal,ones,glorot_normal,glorot_normal,sigmoid,softmax,17.0,1.0,0.0
