trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
e049807a,0.4937500059604645,0.5249999761581421,5.7814061641693115,True,,,1.0,88d550e406fb4cf5bdf14a6344f7f5bd,2022-09-10_14-36-05,1662820565.0,5.7814061641693115,2316.0,b430368dd22d,172.17.0.2,5.7814061641693115,0.0,1.0,0.004713773727416992,"1_act1=relu,act2=relu,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop",binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
e348a62a,0.5062500238418579,0.4749999940395355,4.293903350830078,True,,,1.0,2f58210bd9ee4f6b9ab8e6019dc4579d,2022-09-10_14-36-14,1662820574.0,4.293903350830078,2778.0,b430368dd22d,172.17.0.2,4.293903350830078,0.0,1.0,0.005063295364379883,"2_act1=tanh,act2=elu,act3=exponential,batch_size=512,bi1=lecun_uniform,bi2=truncated_normal,bi3=ones,epochs=1,ki1=constant,ki2=he_uniform,ki3=orthogonal,layer2=2,loss=hinge,lr=9.3059,optimizer=sgd",hinge,512.0,sgd,9.305858792218789,constant,he_uniform,orthogonal,lecun_uniform,truncated_normal,ones,tanh,elu,exponential,1.0,2.0
e70ef03e,,,,,,,,6776b463eaf84aa7af8b862fc609b3af,2022-09-10_14-36-19,1662820579.0,,3217.0,b430368dd22d,172.17.0.2,,,,,,logcosh,32.0,nadam,7.111502289585847,glorot_uniform,random_uniform,he_uniform,constant,he_uniform,orthogonal,hard_sigmoid,tanh,hard_sigmoid,1.0,1.0
ec6c2092,,,,,,,,b34d49fc79d543c08500cb262237eb52,2022-09-10_14-36-27,1662820587.0,,3458.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,512.0,adadelta,5.358417885753028,zeros,ones,orthogonal,he_uniform,glorot_normal,orthogonal,exponential,relu,linear,1.0,1.0
f1313ea0,0.5062500238418579,0.4749999940395355,4.867696762084961,True,,,1.0,d30c274ebab3478e8466395504673af0,2022-09-10_14-36-41,1662820601.0,4.867696762084961,3885.0,b430368dd22d,172.17.0.2,4.867696762084961,0.0,1.0,0.004815101623535156,"5_act1=softsign,act2=selu,act3=relu,batch_size=128,bi1=ones,bi2=lecun_normal,bi3=he_normal,epochs=1,ki1=zeros,ki2=lecun_normal,ki3=zeros,layer2=1,loss=poisson,lr=6.0379,optimizer=rmsprop",poisson,128.0,rmsprop,6.037943699683309,zeros,lecun_normal,zeros,ones,lecun_normal,he_normal,softsign,selu,relu,1.0,1.0
f68ea04a,0.5062500238418579,0.4749999940395355,4.983783721923828,True,,,1.0,4cb3e687784741a8a158e6951bcc8098,2022-09-10_14-36-51,1662820611.0,4.983783721923828,4198.0,b430368dd22d,172.17.0.2,4.983783721923828,0.0,1.0,0.004718303680419922,"6_act1=hard_sigmoid,act2=elu,act3=softplus,batch_size=512,bi1=ones,bi2=zeros,bi3=random_normal,epochs=2,ki1=orthogonal,ki2=zeros,ki3=lecun_normal,layer2=0,loss=binary_crossentropy,lr=8.6637,optimizer=sgd",binary_crossentropy,512.0,sgd,8.663682542837748,orthogonal,zeros,lecun_normal,ones,zeros,random_normal,hard_sigmoid,elu,softplus,2.0,0.0
fc84c86c,1.0,1.0,4.397890329360962,True,,,1.0,a1f4d417c0944e3e95a6b6d7151449d4,2022-09-10_14-37-00,1662820620.0,4.397890329360962,4604.0,b430368dd22d,172.17.0.2,4.397890329360962,0.0,1.0,0.004751682281494141,"7_act1=softplus,act2=tanh,act3=softplus,batch_size=128,bi1=random_uniform,bi2=random_uniform,bi3=he_uniform,epochs=2,ki1=truncated_normal,ki2=lecun_normal,ki3=random_uniform,layer2=0,loss=poisson,lr=8.4586,optimizer=adadelta",poisson,128.0,adadelta,8.458637500675572,truncated_normal,lecun_normal,random_uniform,random_uniform,random_uniform,he_uniform,softplus,tanh,softplus,2.0,0.0
027ab56a,0.5062500238418579,0.4749999940395355,5.1455018520355225,True,,,1.0,601a068cac914b6192f5bb6669a25fcd,2022-09-10_14-37-10,1662820630.0,5.1455018520355225,5042.0,b430368dd22d,172.17.0.2,5.1455018520355225,0.0,1.0,0.0047948360443115234,"8_act1=sigmoid,act2=tanh,act3=hard_sigmoid,batch_size=64,bi1=glorot_normal,bi2=glorot_uniform,bi3=glorot_normal,epochs=1,ki1=zeros,ki2=lecun_uniform,ki3=glorot_uniform,layer2=2,loss=poisson,lr=1.2412,optimizer=adam",poisson,64.0,adam,1.2411521682952205,zeros,lecun_uniform,glorot_uniform,glorot_normal,glorot_uniform,glorot_normal,sigmoid,tanh,hard_sigmoid,1.0,2.0
07d82f60,0.4937500059604645,0.5249999761581421,4.907341480255127,True,,,1.0,f2e0afc7f93c4f56bd44a86f9dada1a2,2022-09-10_14-37-20,1662820640.0,4.907341480255127,5350.0,b430368dd22d,172.17.0.2,4.907341480255127,0.0,1.0,0.005026578903198242,"9_act1=exponential,act2=softsign,act3=softmax,batch_size=256,bi1=random_uniform,bi2=glorot_uniform,bi3=lecun_uniform,epochs=1,ki1=he_normal,ki2=ones,ki3=zeros,layer2=0,loss=hinge,lr=8.8837,optimizer=adam",hinge,256.0,adam,8.883712836468858,he_normal,ones,zeros,random_uniform,glorot_uniform,lecun_uniform,exponential,softsign,softmax,1.0,0.0
0dce3374,,,,,,,,a85c2ab6243d4b84b35f2849c4e239ab,2022-09-10_14-37-25,1662820645.0,,5942.0,b430368dd22d,172.17.0.2,,,,,,logcosh,32.0,adagrad,9.55959312184296,random_uniform,he_normal,orthogonal,he_normal,ones,orthogonal,tanh,relu,exponential,2.0,1.0
13c4400c,,,,,,,,4a489c7e481c4782b659769f1d7d8bb7,2022-09-10_14-37-33,1662820653.0,,6356.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,16.0,adamax,8.391930841054373,constant,lecun_uniform,constant,he_normal,he_uniform,orthogonal,selu,sigmoid,elu,1.0,2.0
18893322,,,,,,,,ad75412802624883b50435ba516b9e8f,2022-09-10_14-37-41,1662820661.0,,6640.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,16.0,adamax,4.029484553893198,random_uniform,glorot_normal,glorot_uniform,orthogonal,truncated_normal,random_uniform,linear,linear,hard_sigmoid,2.0,2.0
1d4dec4a,0.5062500238418579,0.4749999940395355,4.781010150909424,True,,,1.0,1f4c2c1f92264eb8bb424912ce7fa49a,2022-09-10_14-37-54,1662820674.0,4.781010150909424,7021.0,b430368dd22d,172.17.0.2,4.781010150909424,0.0,1.0,0.005671977996826172,"13_act1=hard_sigmoid,act2=exponential,act3=elu,batch_size=128,bi1=he_normal,bi2=random_uniform,bi3=constant,epochs=1,ki1=lecun_normal,ki2=truncated_normal,ki3=zeros,layer2=2,loss=categorical_hinge,lr=5.5163,optimizer=adamax",categorical_hinge,128.0,adamax,5.516303311730758,lecun_normal,truncated_normal,zeros,he_normal,random_uniform,constant,hard_sigmoid,exponential,elu,1.0,2.0
