trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.bi1,config.act1,config.epochs,config.unit1
1e59d_00000,6.946794509887695,7.599433422088623,3.9032745361328125,True,,,1.0,-6.946794509887695,199ce5df4e5c4fc69bc9fe07b959abe5,2022-09-18_10-03-31,1663495411.0,3.9032745361328125,31265.0,b430368dd22d,172.17.0.2,3.9032745361328125,0.0,1.0,0.004785060882568359,0,mean_squared_error,32.0,rmsprop,0.001,glorot_uniform,zeros,linear,200.0,1.0
1e59d_00001,6.124368667602539,6.739899158477783,2.634626626968384,True,,,1.0,-6.124368667602539,1af5dfd64dd64950a0e51a48b9f2d864,2022-09-18_10-03-39,1663495419.0,2.634626626968384,31500.0,b430368dd22d,172.17.0.2,2.634626626968384,0.0,1.0,0.004673957824707031,"1_act1=softmax,batch_size=256,bi1=ones,epochs=92,ki1=random_uniform,loss=categorical_hinge,lr=2.4485,optimizer=adadelta,unit1=2",categorical_hinge,256.0,adadelta,2.4485083019798672,random_uniform,ones,softmax,92.0,2.0
1e59d_00002,6.5572099685668945,7.161069869995117,2.5944719314575195,True,,,1.0,-6.5572099685668945,ad1ac74336354a039380562093d5d132,2022-09-18_10-03-47,1663495427.0,2.5944719314575195,31828.0,b430368dd22d,172.17.0.2,2.5944719314575195,0.0,1.0,0.004739284515380859,"2_act1=softsign,batch_size=128,bi1=truncated_normal,epochs=92,ki1=zeros,loss=mean_absolute_percentage_error,lr=8.8000,optimizer=adadelta,unit1=0",mean_absolute_percentage_error,128.0,adadelta,8.799979326028907,zeros,truncated_normal,softsign,92.0,0.0
1e59d_00003,7.8759236335754395,8.52105712890625,3.0186116695404053,True,,,1.0,-7.8759236335754395,37528084b62743998bf071e53b37b7ff,2022-09-18_10-03-56,1663495436.0,3.0186116695404053,32068.0,b430368dd22d,172.17.0.2,3.0186116695404053,0.0,1.0,0.004346370697021484,"3_act1=elu,batch_size=64,bi1=lecun_normal,epochs=119,ki1=lecun_uniform,loss=sparse_categorical_crossentropy,lr=3.7245,optimizer=adamax,unit1=0",sparse_categorical_crossentropy,64.0,adamax,3.724536022924641,lecun_uniform,lecun_normal,elu,119.0,0.0
1e59d_00004,6.124368667602539,6.739899158477783,3.067901849746704,True,,,1.0,-6.124368667602539,12522ace718c42398317c2842b5f9cc8,2022-09-18_10-04-04,1663495444.0,3.067901849746704,32269.0,b430368dd22d,172.17.0.2,3.067901849746704,0.0,1.0,0.004971027374267578,"4_act1=softmax,batch_size=256,bi1=random_normal,epochs=200,ki1=he_normal,loss=categorical_hinge,lr=9.0630,optimizer=adadelta,unit1=1",categorical_hinge,256.0,adadelta,9.06297408118638,he_normal,random_normal,softmax,200.0,1.0
1e59d_00005,5.363555908203125,5.979085922241211,2.9479920864105225,True,,,1.0,-5.363555908203125,b50734fc8e89428a9d303136779b9f21,2022-09-18_10-04-11,1663495451.0,2.9479920864105225,32462.0,b430368dd22d,172.17.0.2,2.9479920864105225,0.0,1.0,0.0047454833984375,"5_act1=softplus,batch_size=64,bi1=lecun_uniform,epochs=92,ki1=constant,loss=squared_hinge,lr=7.6368,optimizer=rmsprop,unit1=0",squared_hinge,64.0,rmsprop,7.636817929736774,constant,lecun_uniform,softplus,92.0,0.0
1e59d_00006,7.149600028991699,7.765130519866943,2.835301637649536,True,,,1.0,-7.149600028991699,0b9a43e616a5499c94313632b1e6dd7c,2022-09-18_10-04-19,1663495459.0,2.835301637649536,32672.0,b430368dd22d,172.17.0.2,2.835301637649536,0.0,1.0,0.0042726993560791016,"6_act1=elu,batch_size=512,bi1=truncated_normal,epochs=119,ki1=zeros,loss=mean_squared_logarithmic_error,lr=2.5051,optimizer=adam,unit1=0",mean_squared_logarithmic_error,512.0,adam,2.5050717990908375,zeros,truncated_normal,elu,119.0,0.0
1e59d_00007,,,,,,,,,5e92ff96f3a84b3caf43060eb7d39899,2022-09-18_10-04-25,1663495465.0,,33038.0,b430368dd22d,172.17.0.2,,,,,,logcosh,32.0,rmsprop,9.104814676501928,lecun_uniform,orthogonal,tanh,431.0,0.0
1e59d_00008,7.124367713928223,7.739897727966309,7.725162506103516,True,,,1.0,-7.124367713928223,4cf07d1412f944f79f2dc9f38076f586,2022-09-18_10-04-40,1663495480.0,7.725162506103516,33219.0,b430368dd22d,172.17.0.2,7.725162506103516,0.0,1.0,0.006760835647583008,"8_act1=exponential,batch_size=512,bi1=ones,epochs=200,ki1=orthogonal,loss=mean_squared_logarithmic_error,lr=3.9530,optimizer=adamax,unit1=0",mean_squared_logarithmic_error,512.0,adamax,3.9529630379321534,orthogonal,ones,exponential,200.0,0.0
1e59d_00009,0.012181580066680908,0.013804316520690918,3.6608328819274902,True,,,1.0,-0.012181580066680908,efbdf41240a448cd939629d99065355e,2022-09-18_10-04-49,1663495489.0,3.6608328819274902,33414.0,b430368dd22d,172.17.0.2,3.6608328819274902,0.0,1.0,0.004881858825683594,"9_act1=elu,batch_size=16,bi1=truncated_normal,epochs=154,ki1=lecun_uniform,loss=mean_squared_logarithmic_error,lr=9.9221,optimizer=adagrad,unit1=0",mean_squared_logarithmic_error,16.0,adagrad,9.922084383029013,lecun_uniform,truncated_normal,elu,154.0,0.0
