trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
49972c7c,0.0,0.0,30.26918363571167,True,,,1.0,fa4000beb84a4521b5df3eecee1a5336,2022-09-12_21-25-05,1663017905.0,30.26918363571167,30060.0,b430368dd22d,172.17.0.2,30.26918363571167,0.0,1.0,0.004724740982055664,"1_act1=relu,act2=relu,act3=sigmoid,batch_size=100,bi1=zeros,bi2=zeros,bi3=zeros,epochs=150,ki1=uniform,ki2=uniform,ki3=uniform,layer2=1,loss=binary_crossentropy,lr=0.0100,optimizer=sgd_custom,unit1=50,unit2=50",binary_crossentropy,100.0,sgd_custom,0.01,uniform,uniform,uniform,zeros,zeros,zeros,relu,relu,sigmoid,150.0,50.0,50.0,1.0
4c59c884,0.0,0.0,40.06175518035889,True,,,1.0,58b245a6a2854561989ffb5ce2dbc611,2022-09-12_21-25-49,1663017949.0,40.06175518035889,30930.0,b430368dd22d,172.17.0.2,40.06175518035889,0.0,1.0,0.004870176315307617,"2_act1=selu,act2=softmax,act3=hard_sigmoid,batch_size=100,bi1=constant,bi2=lecun_normal,bi3=zeros,epochs=190,ki1=glorot_uniform,ki2=ones,ki3=uniform,layer2=1,loss=sparse_categorical_crossentropy,lr=2.5977,optimizer=adagrad,unit1=25,unit2=25",sparse_categorical_crossentropy,100.0,adagrad,2.5977479783015953,glorot_uniform,ones,uniform,constant,lecun_normal,zeros,selu,softmax,hard_sigmoid,190.0,25.0,25.0,1.0
5e705baa,0.0,0.0,16.669677734375,True,,,1.0,395d3777dd3f4cddb77a3bff2df03c54,2022-09-12_21-26-11,1663017971.0,16.669677734375,31720.0,b430368dd22d,172.17.0.2,16.669677734375,0.0,1.0,0.0049932003021240234,"3_act1=hard_sigmoid,act2=exponential,act3=softsign,batch_size=256,bi1=ones,bi2=lecun_normal,bi3=zeros,epochs=92,ki1=truncated_normal,ki2=uniform,ki3=lecun_normal,layer2=2,loss=binary_crossentropy,lr=9.9709,optimizer=rmsprop,unit1=50,unit2=25",binary_crossentropy,256.0,rmsprop,9.970928007452285,truncated_normal,uniform,lecun_normal,ones,lecun_normal,zeros,hard_sigmoid,exponential,softsign,92.0,50.0,25.0,2.0
7943f518,0.0,0.0,10.081155061721802,True,,,1.0,188afb7f62a04d979f04bac892d69c98,2022-09-12_21-26-26,1663017986.0,10.081155061721802,32196.0,b430368dd22d,172.17.0.2,10.081155061721802,0.0,1.0,0.004518032073974609,"4_act1=exponential,act2=exponential,act3=softmax,batch_size=256,bi1=he_uniform,bi2=lecun_normal,bi3=truncated_normal,epochs=57,ki1=zeros,ki2=constant,ki3=he_uniform,layer2=2,loss=mean_squared_logarithmic_error,lr=0.0647,optimizer=adamax,unit1=100,unit2=50",mean_squared_logarithmic_error,256.0,adamax,0.06468877734442369,zeros,constant,he_uniform,he_uniform,lecun_normal,truncated_normal,exponential,exponential,softmax,57.0,100.0,50.0,2.0
8661f15a,0.0,0.0,25.526085138320923,True,,,1.0,34ed7f09db27439dbf945011b85140bc,2022-09-12_21-26-57,1663018017.0,25.526085138320923,32562.0,b430368dd22d,172.17.0.2,25.526085138320923,0.0,1.0,0.005117177963256836,"5_act1=linear,act2=sigmoid,act3=tanh,batch_size=100,bi1=glorot_normal,bi2=ones,bi3=lecun_normal,epochs=92,ki1=random_uniform,ki2=he_uniform,ki3=he_uniform,layer2=2,loss=mean_absolute_percentage_error,lr=9.3105,optimizer=rmsprop,unit1=25,unit2=50",mean_absolute_percentage_error,100.0,rmsprop,9.310544742843316,random_uniform,he_uniform,he_uniform,glorot_normal,ones,lecun_normal,linear,sigmoid,tanh,92.0,25.0,50.0,2.0
8f526b46,,,,,,,,2f8a6caa9ba742f4ad55b949d9127ec9,2022-09-12_21-27-02,1663018022.0,,33095.0,b430368dd22d,172.17.0.2,,,,,,poisson,128.0,sgd,7.670067451419662,truncated_normal,orthogonal,orthogonal,truncated_normal,ones,orthogonal,softplus,softmax,softsign,391.0,100.0,50.0,0.0
a47679e0,0.0,0.0,194.5286431312561,True,,,1.0,c843778d702740c3b4068ab0ef910914,2022-09-12_21-30-24,1663018224.0,194.5286431312561,33270.0,b430368dd22d,172.17.0.2,194.5286431312561,0.0,1.0,0.0052950382232666016,"7_act1=hard_sigmoid,act2=relu,act3=softmax,batch_size=16,bi1=he_uniform,bi2=ones,bi3=ones,epochs=190,ki1=glorot_normal,ki2=constant,ki3=lecun_normal,layer2=1,loss=mean_absolute_error,lr=3.8510,optimizer=adagrad,unit1=50,unit2=100",mean_absolute_error,16.0,adagrad,3.851026850059565,glorot_normal,constant,lecun_normal,he_uniform,ones,ones,hard_sigmoid,relu,softmax,190.0,50.0,100.0,1.0
a5f926b4,0.0,0.0,84.77832698822021,True,,,1.0,244e9ef11e6d42ecbb477c02ef0a8b96,2022-09-12_21-31-53,1663018313.0,84.77832698822021,34143.0,b430368dd22d,172.17.0.2,84.77832698822021,0.0,1.0,0.00469517707824707,"8_act1=softplus,act2=softsign,act3=tanh,batch_size=100,bi1=ones,bi2=constant,bi3=lecun_uniform,epochs=242,ki1=uniform,ki2=truncated_normal,ki3=lecun_uniform,layer2=2,loss=categorical_crossentropy,lr=1.1149,optimizer=nadam,unit1=100,unit2=50",categorical_crossentropy,100.0,nadam,1.1148878259779067,uniform,truncated_normal,lecun_uniform,ones,constant,lecun_uniform,softplus,softsign,tanh,242.0,100.0,50.0,2.0
1c9aeac8,0.0,0.0,18.07558012008667,True,,,1.0,d215ce7b8290420da806e8ba7b62cd95,2022-09-12_21-32-15,1663018335.0,18.07558012008667,35189.0,b430368dd22d,172.17.0.2,18.07558012008667,0.0,1.0,0.0056362152099609375,"9_act1=tanh,act2=softsign,act3=sigmoid,batch_size=256,bi1=truncated_normal,bi2=random_uniform,bi3=random_uniform,epochs=150,ki1=ones,ki2=glorot_normal,ki3=random_uniform,layer2=1,loss=logcosh,lr=5.3189,optimizer=sgd,unit1=50,unit2=50",logcosh,256.0,sgd,5.318942692836116,ones,glorot_normal,random_uniform,truncated_normal,random_uniform,random_uniform,tanh,softsign,sigmoid,150.0,50.0,50.0,1.0
51a82500,0.0,0.0,12.413599252700806,True,,,1.0,4a74dbfb76384b1c894a4b4c74e255ce,2022-09-12_21-32-33,1663018353.0,12.413599252700806,35835.0,b430368dd22d,172.17.0.2,12.413599252700806,0.0,1.0,0.0046617984771728516,"10_act1=selu,act2=tanh,act3=exponential,batch_size=512,bi1=constant,bi2=lecun_uniform,bi3=truncated_normal,epochs=150,ki1=ones,ki2=orthogonal,ki3=he_normal,layer2=0,loss=logcosh,lr=6.6922,optimizer=adadelta,unit1=50,unit2=50",logcosh,512.0,adadelta,6.692155079585791,ones,orthogonal,he_normal,constant,lecun_uniform,truncated_normal,selu,tanh,exponential,150.0,50.0,50.0,0.0
