trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
b0635df4,0.0,0.0,125.36884117126465,True,,,1.0,3ebcee9d290b48cd80561670ba1900bf,2022-09-11_00-09-23,1662854963.0,125.36884117126465,29373.0,b430368dd22d,172.17.0.2,125.36884117126465,0.0,1.0,0.00446629524230957,"1_act1=tanh,act2=tanh,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=uniform,ki2=uniform,ki3=uniform,layer1=1,layer2=1,loss=mean_absolute_error,lr=0.0100,optimizer=sgd,unit1=3,unit2=2",mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
b328ddde,0.0,0.0,180.61070251464844,True,,,1.0,a0ff1e00842d4cdca41fdd3ae60e2995,2022-09-11_00-12-29,1662855149.0,180.61070251464844,29647.0,b430368dd22d,172.17.0.2,180.61070251464844,0.0,1.0,0.005308389663696289,"2_act1=tanh,act2=tanh,act3=elu,batch_size=32,bi1=random_uniform,bi2=he_uniform,bi3=random_uniform,epochs=27,ki1=uniform,ki2=glorot_normal,ki3=uniform,layer1=1,layer2=0,loss=binary_crossentropy,lr=7.2296,optimizer=adagrad,unit1=6,unit2=4",binary_crossentropy,32.0,adagrad,7.229553890409126,uniform,glorot_normal,uniform,random_uniform,he_uniform,random_uniform,tanh,tanh,elu,27.0,6.0,4.0,1.0,0.0
fe414ad6,0.0,0.0,130.4626121520996,True,,,1.0,a12de30ce60c4664a7bcacbd98bfa2ae,2022-09-11_00-14-45,1662855285.0,130.4626121520996,30417.0,b430368dd22d,172.17.0.2,130.4626121520996,0.0,1.0,0.00467681884765625,"3_act1=exponential,act2=softmax,act3=sigmoid,batch_size=32,bi1=random_uniform,bi2=lecun_normal,bi3=constant,epochs=17,ki1=he_uniform,ki2=glorot_uniform,ki3=random_normal,layer1=2,layer2=1,loss=poisson,lr=0.8147,optimizer=adagrad,unit1=6,unit2=4",poisson,32.0,adagrad,0.8146759575748791,he_uniform,glorot_uniform,random_normal,random_uniform,lecun_normal,constant,exponential,softmax,sigmoid,17.0,6.0,4.0,2.0,1.0
6fcdbcc0,0.0,0.0,193.7825367450714,True,,,1.0,6ca377fef65e427d9eb4d8752b279c97,2022-09-11_00-18-03,1662855483.0,193.7825367450714,30698.0,b430368dd22d,172.17.0.2,193.7825367450714,0.0,1.0,0.00522160530090332,"4_act1=relu,act2=relu,act3=sigmoid,batch_size=32,bi1=he_uniform,bi2=truncated_normal,bi3=truncated_normal,epochs=37,ki1=random_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer1=0,layer2=0,loss=poisson,lr=1.1335,optimizer=adam,unit1=6,unit2=1",poisson,32.0,adam,1.1334839751492656,random_uniform,glorot_uniform,glorot_uniform,he_uniform,truncated_normal,truncated_normal,relu,relu,sigmoid,37.0,6.0,1.0,0.0,0.0
bd9f0df0,0.0,0.0,65.13841557502747,True,,,1.0,668670a860514dedb58f809085b8e481,2022-09-11_00-19-14,1662855554.0,65.13841557502747,31094.0,b430368dd22d,172.17.0.2,65.13841557502747,0.0,1.0,0.005446195602416992,"5_act1=linear,act2=hard_sigmoid,act3=linear,batch_size=64,bi1=zeros,bi2=random_uniform,bi3=he_uniform,epochs=17,ki1=lecun_uniform,ki2=orthogonal,ki3=uniform,layer1=0,layer2=0,loss=categorical_hinge,lr=7.1658,optimizer=sgd,unit1=1,unit2=1",categorical_hinge,64.0,sgd,7.165771313458781,lecun_uniform,orthogonal,uniform,zeros,random_uniform,he_uniform,linear,hard_sigmoid,linear,17.0,1.0,1.0,0.0,0.0
344253fe,0.0,0.0,66.03543877601624,True,,,1.0,04d1ff997db44bdfbfa3b94afeeaa25e,2022-09-11_00-20-25,1662855625.0,66.03543877601624,31332.0,b430368dd22d,172.17.0.2,66.03543877601624,0.0,1.0,0.004620790481567383,"6_act1=elu,act2=softplus,act3=exponential,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=ones,epochs=17,ki1=constant,ki2=orthogonal,ki3=glorot_normal,layer1=0,layer2=0,loss=kullback_leibler_divergence,lr=1.9529,optimizer=adadelta,unit1=3,unit2=2",kullback_leibler_divergence,64.0,adadelta,1.9528841666747376,constant,orthogonal,glorot_normal,glorot_uniform,glorot_uniform,ones,elu,softplus,exponential,17.0,3.0,2.0,0.0,0.0
5dfd9bae,,,,,,,,1955e43dcd07454e807ec510268113d8,2022-09-11_00-20-30,1662855630.0,,31614.0,b430368dd22d,172.17.0.2,,,,,,logcosh,64.0,nadam,1.0257610410309452,truncated_normal,glorot_uniform,constant,glorot_uniform,orthogonal,orthogonal,selu,softplus,linear,31.0,1.0,4.0,2.0,1.0
88524738,0.0,0.0,164.5440125465393,True,,,1.0,e304f94d4dc84aeeb7749bddf8f0130d,2022-09-11_00-23-22,1662855802.0,164.5440125465393,31797.0,b430368dd22d,172.17.0.2,164.5440125465393,0.0,1.0,0.00426793098449707,"8_act1=sigmoid,act2=softmax,act3=relu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=he_normal,epochs=37,ki1=he_uniform,ki2=uniform,ki3=lecun_uniform,layer1=1,layer2=2,loss=mean_absolute_error,lr=7.2349,optimizer=sgd,unit1=1,unit2=2",mean_absolute_error,64.0,sgd,7.2348715172982585,he_uniform,uniform,lecun_uniform,glorot_uniform,glorot_uniform,he_normal,sigmoid,softmax,relu,37.0,1.0,2.0,1.0,2.0
8d1624ba,0.0,0.0,19.1811785697937,True,,,1.0,118de0acd86d48288337a63a70811db3,2022-09-11_00-23-47,1662855827.0,19.1811785697937,32330.0,b430368dd22d,172.17.0.2,19.1811785697937,0.0,1.0,0.004749298095703125,"9_act1=tanh,act2=exponential,act3=sigmoid,batch_size=512,bi1=lecun_normal,bi2=glorot_uniform,bi3=glorot_normal,epochs=27,ki1=orthogonal,ki2=zeros,ki3=glorot_normal,layer1=0,layer2=0,loss=sparse_categorical_crossentropy,lr=0.4077,optimizer=nadam,unit1=3,unit2=1",sparse_categorical_crossentropy,512.0,nadam,0.4077358595148146,orthogonal,zeros,glorot_normal,lecun_normal,glorot_uniform,glorot_normal,tanh,exponential,sigmoid,27.0,3.0,1.0,0.0,0.0
f26fe9fe,0.0,0.0,106.05985140800476,True,,,1.0,d22c48ab5b5e4fc7adc7c4bf735cf448,2022-09-11_00-25-38,1662855938.0,106.05985140800476,32534.0,b430368dd22d,172.17.0.2,106.05985140800476,0.0,1.0,0.005247354507446289,"10_act1=relu,act2=softsign,act3=sigmoid,batch_size=32,bi1=orthogonal,bi2=lecun_normal,bi3=lecun_uniform,epochs=17,ki1=truncated_normal,ki2=random_uniform,ki3=he_normal,layer1=0,layer2=1,loss=mean_squared_logarithmic_error,lr=2.3447,optimizer=sgd,unit1=1,unit2=4",mean_squared_logarithmic_error,32.0,sgd,2.34466073845932,truncated_normal,random_uniform,he_normal,orthogonal,lecun_normal,lecun_uniform,relu,softsign,sigmoid,17.0,1.0,4.0,0.0,1.0
