trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
b50ac498,0.6337500214576721,0.6000000238418579,26.223490953445435,True,,,1.0,a7d738cd2c9c4fc1afe22ab6b5f4c97e,2022-09-19_17-52-08,1663609928.0,26.223490953445435,32567.0,b430368dd22d,172.17.0.2,26.223490953445435,0.0,1.0,0.005838632583618164,"1_act1=relu,act2=relu,act3=relu,act4=sigmoid,batch_size=1,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop,unit2=400,unit3=100",binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
b7ea7956,0.3295833468437195,0.33500000834465027,6.10280704498291,True,,,1.0,d2e5e9d1930143048a551c94a4260e07,2022-09-19_17-52-19,1663609939.0,6.10280704498291,32771.0,b430368dd22d,172.17.0.2,6.10280704498291,0.0,1.0,0.006752729415893555,"2_act1=elu,act2=elu,act3=elu,act4=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=zeros,ki2=zeros,ki3=zeros,ki4=zeros,layer2=1,layer3=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit2=200,unit3=100",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,elu,1.0,200.0,100.0,1.0,0.0
c7e6aa6e,,,,,,,,76a73f00d4e1420ebacafa05205a8dc6,2022-09-19_17-52-24,1663609944.0,,33010.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,relu,1.0,400.0,100.0,1.0,1.0
ce75c2d4,0.3295833468437195,0.33500000834465027,5.135404109954834,True,,,1.0,442437c2512749d3823bf84f75e08512,2022-09-19_17-52-38,1663609958.0,5.135404109954834,33193.0,b430368dd22d,172.17.0.2,5.135404109954834,0.0,1.0,0.005065202713012695,"4_act1=selu,act2=selu,act3=hard_sigmoid,act4=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,bi4=glorot_uniform,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,ki4=glorot_uniform,layer2=1,layer3=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit2=200,unit3=100",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,selu,selu,hard_sigmoid,selu,1.0,200.0,100.0,1.0,0.0
d3d2d906,0.6704166531562805,0.6650000214576721,5.4321887493133545,True,,,1.0,9c1bf4a8e25f419d9682229d5007c1c6,2022-09-19_17-52-48,1663609968.0,5.4321887493133545,33433.0,b430368dd22d,172.17.0.2,5.4321887493133545,0.0,1.0,0.0048673152923583984,"5_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,act4=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,bi4=random_normal,epochs=1,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,ki4=random_normal,layer2=1,layer3=2,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit2=800,unit3=100",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,random_normal,random_normal,hard_sigmoid,hard_sigmoid,selu,hard_sigmoid,1.0,800.0,100.0,1.0,2.0
d9c8f6ec,0.3295833468437195,0.33500000834465027,5.1230340003967285,True,,,1.0,d6a9ac56a6f544549a4e9515b15f9247,2022-09-19_17-52-59,1663609979.0,5.1230340003967285,33781.0,b430368dd22d,172.17.0.2,5.1230340003967285,0.0,1.0,0.00519108772277832,"6_act1=softsign,act2=tanh,act3=softsign,act4=exponential,batch_size=256,bi1=he_normal,bi2=glorot_normal,bi3=he_normal,bi4=random_uniform,epochs=1,ki1=random_uniform,ki2=constant,ki3=random_uniform,ki4=he_normal,layer2=1,layer3=0,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit2=800,unit3=100",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,he_normal,random_uniform,softsign,tanh,softsign,exponential,1.0,800.0,100.0,1.0,0.0
e0571746,0.3295833468437195,0.33500000834465027,5.86260986328125,True,,,1.0,f982fdccb6024c2c945c1ef8e4250fcc,2022-09-19_17-53-10,1663609990.0,5.86260986328125,34174.0,b430368dd22d,172.17.0.2,5.86260986328125,0.0,1.0,0.0046651363372802734,"7_act1=exponential,act2=softmax,act3=exponential,act4=softsign,batch_size=32,bi1=random_uniform,bi2=constant,bi3=random_uniform,bi4=he_normal,epochs=1,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,ki4=random_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit2=400,unit3=100",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,random_uniform,he_normal,exponential,softmax,exponential,softsign,1.0,400.0,100.0,1.0,1.0
e64d8d10,0.6704166531562805,0.6650000214576721,5.970175266265869,True,,,1.0,988037a1c420444cad2d8275013ff6a4,2022-09-19_17-53-21,1663610001.0,5.970175266265869,34523.0,b430368dd22d,172.17.0.2,5.970175266265869,0.0,1.0,0.005274534225463867,"8_act1=softmax,act2=exponential,act3=tanh,act4=tanh,batch_size=512,bi1=constant,bi2=random_uniform,bi3=constant,bi4=glorot_normal,epochs=1,ki1=glorot_normal,ki2=he_normal,ki3=constant,ki4=constant,layer2=1,layer3=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit2=400,unit3=100",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,constant,glorot_normal,softmax,exponential,tanh,tanh,1.0,400.0,100.0,1.0,1.0
ecdc844c,0.6704166531562805,0.6650000214576721,5.903730154037476,True,,,1.0,ec7d1242187d47f2ade808a9d62d39d7,2022-09-19_17-53-32,1663610012.0,5.903730154037476,34915.0,b430368dd22d,172.17.0.2,5.903730154037476,0.0,1.0,0.004937171936035156,"9_act1=tanh,act2=softsign,act3=softmax,act4=softmax,batch_size=64,bi1=glorot_normal,bi2=he_normal,bi3=glorot_normal,bi4=constant,epochs=1,ki1=constant,ki2=random_uniform,ki3=glorot_normal,ki4=glorot_normal,layer2=1,layer3=2,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit2=200,unit3=100",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,glorot_normal,constant,tanh,softsign,softmax,softmax,1.0,200.0,100.0,1.0,2.0
f36af19a,0.3295833468437195,0.33500000834465027,19.98745107650757,True,,,1.0,a8d0bdf6b8c14141a2a5aa45d27ca14a,2022-09-19_17-53-57,1663610037.0,19.98745107650757,35172.0,b430368dd22d,172.17.0.2,19.98745107650757,0.0,1.0,0.004859447479248047,"10_act1=exponential,act2=exponential,act3=hard_sigmoid,act4=exponential,batch_size=1,bi1=lecun_normal,bi2=random_uniform,bi3=glorot_normal,bi4=ones,epochs=1,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,ki4=lecun_normal,layer2=1,layer3=0,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit2=800,unit3=100",squared_hinge,1.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,glorot_normal,ones,exponential,exponential,hard_sigmoid,exponential,1.0,800.0,100.0,1.0,0.0
