trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
c0365_00000,0.0,0.0,14.079981327056885,True,,,1.0,7a38dc6b9a914c7d8bd59fc946009d90,2022-09-11_18-37-34,1662921454.0,14.079981327056885,28335.0,b430368dd22d,172.17.0.2,14.079981327056885,0.0,1.0,0.004761695861816406,0,binary_crossentropy,1.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,5.0,60.0,50.0,1.0
c0365_00001,0.0,0.0,5.868348836898804,True,,,1.0,2b57604c240e4fa19431d2006627460c,2022-09-11_18-37-47,1662921467.0,5.868348836898804,28692.0,b430368dd22d,172.17.0.2,5.868348836898804,0.0,1.0,0.006281137466430664,"1_act1=elu,act2=hard_sigmoid,act3=relu,batch_size=256,bi1=random_normal,bi2=lecun_uniform,bi3=he_normal,epochs=6,ki1=glorot_normal,ki2=zeros,ki3=random_uniform,layer2=0,loss=sparse_categorical_crossentropy,lr=6.6939,optimizer=rmsprop,unit1=30,unit2=100",sparse_categorical_crossentropy,256.0,rmsprop,6.6939043452032125,glorot_normal,zeros,random_uniform,random_normal,lecun_uniform,he_normal,elu,hard_sigmoid,relu,6.0,30.0,100.0,0.0
c0365_00002,0.0,0.0,4.343912124633789,True,,,1.0,87f24c598a244df4a757889df824e582,2022-09-11_18-37-59,1662921479.0,4.343912124633789,28988.0,b430368dd22d,172.17.0.2,4.343912124633789,0.0,1.0,0.006708860397338867,"2_act1=linear,act2=softplus,act3=softmax,batch_size=128,bi1=lecun_normal,bi2=truncated_normal,bi3=lecun_normal,epochs=4,ki1=lecun_uniform,ki2=lecun_normal,ki3=lecun_uniform,layer2=0,loss=squared_hinge,lr=7.8179,optimizer=adam,unit1=30,unit2=100",squared_hinge,128.0,adam,7.817903516659965,lecun_uniform,lecun_normal,lecun_uniform,lecun_normal,truncated_normal,lecun_normal,linear,softplus,softmax,4.0,30.0,100.0,0.0
c0365_00003,0.0,0.0,5.956852436065674,True,,,1.0,40f2d86402be4040b781d1ccc967062a,2022-09-11_18-38-12,1662921492.0,5.956852436065674,29272.0,b430368dd22d,172.17.0.2,5.956852436065674,0.0,1.0,0.0072345733642578125,"3_act1=elu,act2=elu,act3=selu,batch_size=32,bi1=random_uniform,bi2=he_normal,bi3=random_uniform,epochs=6,ki1=constant,ki2=truncated_normal,ki3=random_uniform,layer2=1,loss=mean_squared_logarithmic_error,lr=6.4000,optimizer=adam,unit1=60,unit2=25",mean_squared_logarithmic_error,32.0,adam,6.400030028366171,constant,truncated_normal,random_uniform,random_uniform,he_normal,random_uniform,elu,elu,selu,6.0,60.0,25.0,1.0
c0365_00004,,,,,,,,d87cf7c9c1f84ccebee6dd06fc42b9c4,2022-09-11_18-38-19,1662921499.0,,29608.0,b430368dd22d,172.17.0.2,,,,,,logcosh,64.0,adagrad,0.17379888447500622,glorot_normal,ones,he_uniform,glorot_normal,orthogonal,lecun_uniform,linear,softmax,tanh,6.0,60.0,100.0,1.0
c0365_00005,,,,,,,,a05648ac226a4b319ea75c2b75a05696,2022-09-11_18-38-29,1662921509.0,,29858.0,b430368dd22d,172.17.0.2,,,,,,poisson,128.0,rmsprop,2.018535319376032,orthogonal,lecun_uniform,ones,random_uniform,zeros,orthogonal,sigmoid,relu,softsign,4.0,30.0,100.0,2.0
c0365_00006,0.0,0.0,6.827384948730469,True,,,1.0,71253546f89f46cb9fd0310693c168f9,2022-09-11_18-38-47,1662921527.0,6.827384948730469,30307.0,b430368dd22d,172.17.0.2,6.827384948730469,0.0,1.0,0.008191585540771484,"6_act1=linear,act2=sigmoid,act3=hard_sigmoid,batch_size=64,bi1=lecun_uniform,bi2=lecun_uniform,bi3=zeros,epochs=6,ki1=ones,ki2=zeros,ki3=glorot_uniform,layer2=2,loss=sparse_categorical_crossentropy,lr=0.1752,optimizer=rmsprop,unit1=30,unit2=25",sparse_categorical_crossentropy,64.0,rmsprop,0.1751608911046315,ones,zeros,glorot_uniform,lecun_uniform,lecun_uniform,zeros,linear,sigmoid,hard_sigmoid,6.0,30.0,25.0,2.0
c0365_00007,0.0,0.0,6.177137136459351,True,,,1.0,d87234a7c6744181a0969528c1a4ba20,2022-09-11_18-39-01,1662921541.0,6.177137136459351,30749.0,b430368dd22d,172.17.0.2,6.177137136459351,0.0,1.0,0.00599360466003418,"7_act1=hard_sigmoid,act2=hard_sigmoid,act3=hard_sigmoid,batch_size=256,bi1=truncated_normal,bi2=glorot_normal,bi3=zeros,epochs=7,ki1=lecun_normal,ki2=ones,ki3=ones,layer2=0,loss=squared_hinge,lr=1.0659,optimizer=sgd,unit1=30,unit2=100",squared_hinge,256.0,sgd,1.065931196486877,lecun_normal,ones,ones,truncated_normal,glorot_normal,zeros,hard_sigmoid,hard_sigmoid,hard_sigmoid,7.0,30.0,100.0,0.0
c0365_00008,0.0,0.0,6.692707061767578,True,,,1.0,26b004439b674bc687c8cc862715124c,2022-09-11_18-39-15,1662921555.0,6.692707061767578,31057.0,b430368dd22d,172.17.0.2,6.692707061767578,0.0,1.0,0.00686955451965332,"8_act1=hard_sigmoid,act2=tanh,act3=selu,batch_size=128,bi1=truncated_normal,bi2=ones,bi3=ones,epochs=7,ki1=random_normal,ki2=truncated_normal,ki3=constant,layer2=1,loss=binary_crossentropy,lr=4.0414,optimizer=rmsprop,unit1=120,unit2=25",binary_crossentropy,128.0,rmsprop,4.0414038123700085,random_normal,truncated_normal,constant,truncated_normal,ones,ones,hard_sigmoid,tanh,selu,7.0,120.0,25.0,1.0
c0365_00009,,,,,,,,60ff6ab74b674f13be69bf862a2a2869,2022-09-11_18-39-22,1662921562.0,,31394.0,b430368dd22d,172.17.0.2,,,,,,hinge,1.0,sgd,3.283812950469583,zeros,lecun_normal,glorot_uniform,orthogonal,random_uniform,constant,hard_sigmoid,elu,elu,3.0,120.0,50.0,1.0
