trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
7cda6af2,0.0,0.0,121.95894408226013,True,,,1.0,b3643c63426f498e85db6cb7645a1e0d,2022-09-08_21-04-10,1662671050.0,121.95894408226013,20252.0,83e87206dee1,172.17.0.3,121.95894408226013,0.0,1.0,0.0044956207275390625,"1_act1=tanh,act2=tanh,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=uniform,ki2=uniform,ki3=uniform,layer1=1,layer2=1,loss=mean_absolute_error,lr=0.0100,optimizer=sgd,unit1=3,unit2=2",mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
803626fa,0.0,0.0,306.76160645484924,True,,,1.0,337c6d52258242448014b50a393cf121,2022-09-08_21-09-23,1662671363.0,306.76160645484924,22032.0,83e87206dee1,172.17.0.3,306.76160645484924,0.0,1.0,0.005071401596069336,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=37,ki1=zeros,ki2=zeros,ki3=zeros,layer1=0,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=1,unit2=1",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,37.0,1.0,1.0,0.0,0.0
c9221b26,,,,,,,,0626c075797c4421aac6f12978e2fdc8,2022-09-08_21-09-28,1662671368.0,,23971.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,46.0,3.0,2.0,1.0,1.0
83ba354a,0.0,0.0,78.32839679718018,True,,,1.0,03bdbb8133e64c1aabf8b28e3fc060b5,2022-09-08_21-10-57,1662671457.0,78.32839679718018,24288.0,83e87206dee1,172.17.0.3,78.32839679718018,0.0,1.0,0.004929780960083008,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=32,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=10,ki1=he_normal,ki2=he_normal,ki3=random_normal,layer1=2,layer2=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=6,unit2=1",mean_squared_logarithmic_error,32.0,adagrad,7.5,he_normal,he_normal,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,10.0,6.0,1.0,2.0,0.0
8a453e3c,0.0,0.0,26.113272190093994,True,,,1.0,bd442bcd0b694fad96fc3d3f2719f074,2022-09-08_21-11-28,1662671488.0,26.113272190093994,25905.0,83e87206dee1,172.17.0.3,26.113272190093994,0.0,1.0,0.005059957504272461,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=20,ki1=random_normal,ki2=random_normal,ki3=he_normal,layer1=0,layer2=2,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit1=1,unit2=4",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,he_normal,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,20.0,1.0,4.0,0.0,2.0
bbbf89d6,0.0,0.0,42.95754432678223,True,,,1.0,c424999d2cd4441fad488d96460a358d,2022-09-08_21-12-20,1662671540.0,42.95754432678223,26158.0,83e87206dee1,172.17.0.3,42.95754432678223,0.0,1.0,0.005167484283447266,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=128,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=16,ki1=truncated_normal,ki2=constant,ki3=truncated_normal,layer1=1,layer2=2,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=3,unit2=4",squared_hinge,128.0,adamax,3.750000476837158,truncated_normal,constant,truncated_normal,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,16.0,3.0,4.0,1.0,2.0
ced4994e,0.0,0.0,66.649662733078,True,,,1.0,b577b2fc76814ec89314ed833b129fa1,2022-09-08_21-13-34,1662671614.0,66.649662733078,26390.0,83e87206dee1,172.17.0.3,66.649662733078,0.0,1.0,0.0037975311279296875,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=8,ki1=lecun_normal,ki2=glorot_normal,ki3=lecun_normal,layer1=2,layer2=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=6,unit2=2",binary_crossentropy,32.0,adagrad,8.75,lecun_normal,glorot_normal,lecun_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,8.0,6.0,2.0,2.0,1.0
ed3983cc,0.0,0.0,33.41939115524292,True,,,1.0,6bfa77f58a254dc895602d19871a44f9,2022-09-08_21-14-12,1662671652.0,33.41939115524292,27186.0,83e87206dee1,172.17.0.3,33.41939115524292,0.0,1.0,0.004599571228027344,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=256,bi1=constant,bi2=constant,bi3=random_uniform,epochs=24,ki1=glorot_normal,ki2=lecun_normal,ki3=constant,layer1=1,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=3,unit2=2",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,lecun_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,24.0,3.0,2.0,1.0,1.0
195646de,0.0,0.0,55.96716785430908,True,,,1.0,bb0abad1eb924c61bfc98469f3b6a0c8,2022-09-08_21-15-13,1662671713.0,55.96716785430908,27782.0,83e87206dee1,172.17.0.3,55.96716785430908,0.0,1.0,0.005817413330078125,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=13,ki1=constant,ki2=truncated_normal,ki3=glorot_normal,layer1=0,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=1,unit2=1",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,truncated_normal,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,13.0,1.0,1.0,0.0,0.0
2ffcb170,0.0,0.0,29.272762298583984,True,,,1.0,90dc05cf72c441ab9130030bd7e06cef,2022-09-08_21-15-47,1662671747.0,29.272762298583984,28772.0,83e87206dee1,172.17.0.3,29.272762298583984,0.0,1.0,0.006216287612915039,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=512,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=30,ki1=lecun_uniform,ki2=random_uniform,ki3=orthogonal,layer1=2,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=6,unit2=4",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,orthogonal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,30.0,6.0,4.0,2.0,2.0
