trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
29db076a,0.12812499701976776,0.125,10.468415021896362,True,,,1.0,53a15aa0a60c4c48bf292247bc56ec1b,2022-09-10_13-12-19,1662815539.0,10.468415021896362,8496.0,b430368dd22d,172.17.0.2,10.468415021896362,0.0,1.0,0.00508880615234375,"1_act1=relu,act2=relu,act3=sigmoid,batch_size=20,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer1=1,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=adadelta,unit1=20,unit2=20",binary_crossentropy,20.0,adadelta,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,sigmoid,20.0,20.0,20.0,1.0,1.0
2ccd6418,0.5453125238418579,0.612500011920929,13.565286636352539,True,,,1.0,83b827d9f39841bd90ab7e818a646688,2022-09-10_13-12-37,1662815557.0,13.565286636352539,9137.0,b430368dd22d,172.17.0.2,13.565286636352539,0.0,1.0,0.005340576171875,"2_act1=exponential,act2=selu,act3=relu,batch_size=20,bi1=lecun_uniform,bi2=he_normal,bi3=glorot_normal,epochs=25,ki1=ones,ki2=lecun_uniform,ki3=glorot_normal,layer1=2,layer2=2,loss=categorical_crossentropy,lr=9.6092,optimizer=adam,unit1=40,unit2=40",categorical_crossentropy,20.0,adam,9.609153799525176,ones,lecun_uniform,glorot_normal,lecun_uniform,he_normal,glorot_normal,exponential,selu,relu,25.0,40.0,40.0,2.0,2.0
33195b4c,0.5453125238418579,0.612500011920929,6.411708354949951,True,,,1.0,0fc89553e6764d8f997273bc8f7b1fe3,2022-09-10_13-12-49,1662815569.0,6.411708354949951,9965.0,b430368dd22d,172.17.0.2,6.411708354949951,0.0,1.0,0.004792451858520508,"3_act1=exponential,act2=linear,act3=softmax,batch_size=64,bi1=truncated_normal,bi2=constant,bi3=lecun_normal,epochs=25,ki1=random_normal,ki2=ones,ki3=he_normal,layer1=1,layer2=2,loss=logcosh,lr=1.8258,optimizer=adamax,unit1=40,unit2=20",logcosh,64.0,adamax,1.8258169089086964,random_normal,ones,he_normal,truncated_normal,constant,lecun_normal,exponential,linear,softmax,25.0,40.0,20.0,1.0,2.0
3e6cb0c0,,,,,,,,349114a4939d46e7ae84314c9360424d,2022-09-10_13-12-54,1662815574.0,,10598.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,128.0,sgd,8.11102165652042,ones,lecun_normal,random_normal,orthogonal,he_normal,constant,elu,softsign,tanh,31.0,20.0,40.0,0.0,1.0
44fb32fe,0.542187511920929,0.612500011920929,3.742621898651123,True,,,1.0,fb88f6c5e85842d8864a885afb45c2d1,2022-09-10_13-13-05,1662815585.0,3.742621898651123,11016.0,b430368dd22d,172.17.0.2,3.742621898651123,0.0,1.0,0.004525184631347656,"5_act1=sigmoid,act2=sigmoid,act3=linear,batch_size=512,bi1=random_uniform,bi2=glorot_uniform,bi3=truncated_normal,epochs=8,ki1=random_normal,ki2=he_uniform,ki3=glorot_normal,layer1=2,layer2=1,loss=categorical_crossentropy,lr=8.2892,optimizer=adam,unit1=40,unit2=40",categorical_crossentropy,512.0,adam,8.289207591658167,random_normal,he_uniform,glorot_normal,random_uniform,glorot_uniform,truncated_normal,sigmoid,sigmoid,linear,8.0,40.0,40.0,2.0,1.0
49bfe230,,,,,,,,9f1e5d1a2dfd41fa85816231f6a58294,2022-09-10_13-13-11,1662815591.0,,11465.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,512.0,rmsprop,7.7628760347545835,lecun_uniform,zeros,constant,lecun_normal,random_normal,constant,elu,hard_sigmoid,tanh,48.0,10.0,10.0,1.0,1.0
4f1d948e,0.5453125238418579,0.612500011920929,8.31911015510559,True,,,1.0,6d24e8036b764cc2a5e48e55869a5b29,2022-09-10_13-13-27,1662815607.0,8.31911015510559,11889.0,b430368dd22d,172.17.0.2,8.31911015510559,0.0,1.0,0.005010128021240234,"7_act1=hard_sigmoid,act2=exponential,act3=softplus,batch_size=32,bi1=lecun_normal,bi2=random_normal,bi3=glorot_normal,epochs=25,ki1=glorot_normal,ki2=random_normal,ki3=glorot_normal,layer1=0,layer2=2,loss=mean_squared_logarithmic_error,lr=6.4310,optimizer=adagrad,unit1=20,unit2=20",mean_squared_logarithmic_error,32.0,adagrad,6.431030296265388,glorot_normal,random_normal,glorot_normal,lecun_normal,random_normal,glorot_normal,hard_sigmoid,exponential,softplus,25.0,20.0,20.0,0.0,2.0
53e26a30,,,,,,,,9b1ba7d8d77c4185ad26a72ae1f904a2,2022-09-10_13-13-32,1662815612.0,,12526.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,256.0,adam,6.952798225405635,constant,random_uniform,he_normal,glorot_normal,orthogonal,lecun_normal,selu,linear,tanh,48.0,10.0,40.0,1.0,2.0
5ba29308,0.5453125238418579,0.612500011920929,14.512472867965698,True,,,1.0,e6d90946520f404b98968681b3b2d5c7,2022-09-10_13-13-54,1662815634.0,14.512472867965698,12947.0,b430368dd22d,172.17.0.2,14.512472867965698,0.0,1.0,0.00550389289855957,"9_act1=hard_sigmoid,act2=exponential,act3=softmax,batch_size=16,bi1=random_uniform,bi2=ones,bi3=lecun_normal,epochs=12,ki1=lecun_normal,ki2=lecun_uniform,ki3=ones,layer1=2,layer2=2,loss=hinge,lr=3.3505,optimizer=nadam,unit1=10,unit2=40",hinge,16.0,nadam,3.3505464045845645,lecun_normal,lecun_uniform,ones,random_uniform,ones,lecun_normal,hard_sigmoid,exponential,softmax,12.0,10.0,40.0,2.0,2.0
60677700,0.5453125238418579,0.612500011920929,5.203684568405151,True,,,1.0,536759b20f3a4d30a8589c9234d014c6,2022-09-10_13-14-05,1662815645.0,5.203684568405151,13718.0,b430368dd22d,172.17.0.2,5.203684568405151,0.0,1.0,0.0050432682037353516,"10_act1=softplus,act2=elu,act3=tanh,batch_size=64,bi1=orthogonal,bi2=random_normal,bi3=glorot_normal,epochs=8,ki1=he_uniform,ki2=truncated_normal,ki3=he_uniform,layer1=0,layer2=2,loss=categorical_crossentropy,lr=1.7329,optimizer=nadam,unit1=10,unit2=10",categorical_crossentropy,64.0,nadam,1.7329074465698084,he_uniform,truncated_normal,he_uniform,orthogonal,random_normal,glorot_normal,softplus,elu,tanh,8.0,10.0,10.0,0.0,2.0
6c536cfe,,,,,,,,99d8e861d08b46659777a1effe3e971f,2022-09-10_13-14-10,1662815650.0,,14182.0,b430368dd22d,172.17.0.2,,,,,,sparse_categorical_crossentropy,128.0,sgd,9.449803684560926,lecun_uniform,glorot_uniform,ones,truncated_normal,lecun_uniform,constant,softmax,exponential,selu,31.0,40.0,10.0,0.0,1.0
7249d652,0.34687501192092896,0.29374998807907104,4.753228187561035,True,,,1.0,567a328f2ac842f4aa9c60081e814644,2022-09-10_13-14-22,1662815662.0,4.753228187561035,14610.0,b430368dd22d,172.17.0.2,4.753228187561035,0.0,1.0,0.005362033843994141,"12_act1=softplus,act2=tanh,act3=softmax,batch_size=256,bi1=constant,bi2=random_normal,bi3=he_uniform,epochs=12,ki1=he_uniform,ki2=lecun_normal,ki3=lecun_normal,layer1=0,layer2=2,loss=logcosh,lr=9.4629,optimizer=rmsprop,unit1=40,unit2=40",logcosh,256.0,rmsprop,9.46292111284503,he_uniform,lecun_normal,lecun_normal,constant,random_normal,he_uniform,softplus,tanh,softmax,12.0,40.0,40.0,0.0,2.0
770e7ae4,0.5453125238418579,0.612500011920929,6.024432897567749,True,,,1.0,5c97cedcc22248b7abd9c2849462ed77,2022-09-10_13-14-34,1662815674.0,6.024432897567749,15205.0,b430368dd22d,172.17.0.2,6.024432897567749,0.0,1.0,0.00453948974609375,"13_act1=relu,act2=linear,act3=sigmoid,batch_size=64,bi1=orthogonal,bi2=lecun_uniform,bi3=ones,epochs=25,ki1=lecun_normal,ki2=zeros,ki3=glorot_normal,layer1=0,layer2=1,loss=poisson,lr=9.7656,optimizer=adamax,unit1=20,unit2=40",poisson,64.0,adamax,9.765620028066754,lecun_normal,zeros,glorot_normal,orthogonal,lecun_uniform,ones,relu,linear,sigmoid,25.0,20.0,40.0,0.0,1.0
7d04217e,0.34687501192092896,0.29374998807907104,7.338496208190918,True,,,1.0,474f282ca321400db80670fe4aa85c8b,2022-09-10_13-14-46,1662815686.0,7.338496208190918,15664.0,b430368dd22d,172.17.0.2,7.338496208190918,0.0,1.0,0.004773616790771484,"14_act1=sigmoid,act2=exponential,act3=softmax,batch_size=20,bi1=glorot_uniform,bi2=random_normal,bi3=he_normal,epochs=15,ki1=ones,ki2=glorot_uniform,ki3=glorot_uniform,layer1=0,layer2=0,loss=hinge,lr=7.7625,optimizer=sgd,unit1=20,unit2=20",hinge,20.0,sgd,7.762496382628338,ones,glorot_uniform,glorot_uniform,glorot_uniform,random_normal,he_normal,sigmoid,exponential,softmax,15.0,20.0,20.0,0.0,0.0
839314fa,,,,,,,,79866ec0e42240ca914ed926d90302cc,2022-09-10_13-14-51,1662815691.0,,16133.0,b430368dd22d,172.17.0.2,,,,,,binary_crossentropy,256.0,sgd,3.443072374706317,ones,constant,lecun_uniform,glorot_normal,constant,orthogonal,softsign,tanh,sigmoid,12.0,40.0,20.0,2.0,1.0
8abaa1a8,0.5453125238418579,0.612500011920929,5.855000019073486,True,,,1.0,c111d67de2894e0d8fcd59884204af31,2022-09-10_13-15-04,1662815704.0,5.855000019073486,16554.0,b430368dd22d,172.17.0.2,5.855000019073486,0.0,1.0,0.0057675838470458984,"16_act1=elu,act2=exponential,act3=selu,batch_size=128,bi1=lecun_normal,bi2=glorot_uniform,bi3=random_normal,epochs=39,ki1=he_uniform,ki2=constant,ki3=truncated_normal,layer1=0,layer2=1,loss=categorical_crossentropy,lr=2.7514,optimizer=rmsprop,unit1=10,unit2=40",categorical_crossentropy,128.0,rmsprop,2.7514294969628326,he_uniform,constant,truncated_normal,lecun_normal,glorot_uniform,random_normal,elu,exponential,selu,39.0,10.0,40.0,0.0,1.0
8f7f72ea,0.5453125238418579,0.612500011920929,4.6447625160217285,True,,,1.0,bded559e7d4d4c7cb946f889d4b09519,2022-09-10_13-15-14,1662815714.0,4.6447625160217285,17034.0,b430368dd22d,172.17.0.2,4.6447625160217285,0.0,1.0,0.004976034164428711,"17_act1=softsign,act2=selu,act3=exponential,batch_size=512,bi1=constant,bi2=ones,bi3=lecun_normal,epochs=31,ki1=he_uniform,ki2=random_uniform,ki3=random_normal,layer1=2,layer2=1,loss=mean_absolute_error,lr=9.0055,optimizer=adagrad,unit1=20,unit2=10",mean_absolute_error,512.0,adagrad,9.005466331664438,he_uniform,random_uniform,random_normal,constant,ones,lecun_normal,softsign,selu,exponential,31.0,20.0,10.0,2.0,1.0
960e0cde,0.5453125238418579,0.612500011920929,6.148706912994385,True,,,1.0,df8c30de9082411db2e64c619614fd85,2022-09-10_13-15-26,1662815726.0,6.148706912994385,18509.0,b430368dd22d,172.17.0.2,6.148706912994385,0.0,1.0,0.005980491638183594,"18_act1=softsign,act2=relu,act3=linear,batch_size=32,bi1=truncated_normal,bi2=constant,bi3=ones,epochs=10,ki1=he_uniform,ki2=lecun_normal,ki3=ones,layer1=1,layer2=0,loss=mean_absolute_error,lr=5.3434,optimizer=adam,unit1=20,unit2=20",mean_absolute_error,32.0,adam,5.3433776115709914,he_uniform,lecun_normal,ones,truncated_normal,constant,ones,softsign,relu,linear,10.0,20.0,20.0,1.0,0.0
