trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.unit3,config.layer2,config.layer3
4cb4c8e6,0.4658333361148834,0.4533333480358124,24.00678563117981,True,,,1.0,d17bd550c0b34409b298e6b8d1b482e6,2022-09-20_04-54-53,1663649693.0,24.00678563117981,21626.0,b430368dd22d,172.17.0.2,24.00678563117981,0.0,1.0,0.005113840103149414,"1_act1=relu,act2=relu,act3=relu,act4=sigmoid,batch_size=1,bi1=zeros,bi2=zeros,bi3=zeros,bi4=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,ki4=glorot_uniform,layer2=1,layer3=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop,unit2=400,unit3=100",binary_crossentropy,1.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,sigmoid,1.0,400.0,100.0,1.0,1.0
4f5feb98,0.6704166531562805,0.6650000214576721,5.309798240661621,True,,,1.0,ab80caa218304e8cae448f9a1846c75a,2022-09-20_04-55-04,1663649704.0,5.309798240661621,22382.0,b430368dd22d,172.17.0.2,5.309798240661621,0.0,1.0,0.005148172378540039,"2_act1=softmax,act2=relu,act3=selu,act4=linear,batch_size=128,bi1=truncated_normal,bi2=random_uniform,bi3=lecun_normal,bi4=glorot_normal,epochs=1,ki1=lecun_uniform,ki2=truncated_normal,ki3=glorot_normal,ki4=orthogonal,layer2=1,layer3=0,loss=categorical_hinge,lr=3.1354,optimizer=adagrad,unit2=400,unit3=100",categorical_hinge,128.0,adagrad,3.1354289122561854,lecun_uniform,truncated_normal,glorot_normal,orthogonal,truncated_normal,random_uniform,lecun_normal,glorot_normal,softmax,relu,selu,linear,1.0,400.0,100.0,1.0,0.0
5e314e8c,0.3295833468437195,0.33500000834465027,6.281402349472046,True,,,1.0,4b4f1e70b249405180ca5c6ddda5d81d,2022-09-20_04-55-15,1663649715.0,6.281402349472046,22572.0,b430368dd22d,172.17.0.2,6.281402349472046,0.0,1.0,0.005126237869262695,"3_act1=selu,act2=softmax,act3=elu,act4=exponential,batch_size=128,bi1=truncated_normal,bi2=he_uniform,bi3=he_uniform,bi4=lecun_normal,epochs=1,ki1=he_normal,ki2=glorot_uniform,ki3=orthogonal,ki4=random_normal,layer2=1,layer3=1,loss=hinge,lr=3.7560,optimizer=rmsprop,unit2=200,unit3=100",hinge,128.0,rmsprop,3.755969751222876,he_normal,glorot_uniform,orthogonal,random_normal,truncated_normal,he_uniform,he_uniform,lecun_normal,selu,softmax,elu,exponential,1.0,200.0,100.0,1.0,1.0
64276128,0.6704166531562805,0.6650000214576721,4.571299314498901,True,,,1.0,7cee2649b07a4dde99e3a8b7c05d5834,2022-09-20_04-55-24,1663649724.0,4.571299314498901,22944.0,b430368dd22d,172.17.0.2,4.571299314498901,0.0,1.0,0.005198240280151367,"4_act1=softplus,act2=softplus,act3=elu,act4=tanh,batch_size=64,bi1=truncated_normal,bi2=lecun_uniform,bi3=he_uniform,bi4=constant,epochs=1,ki1=he_uniform,ki2=glorot_normal,ki3=truncated_normal,ki4=constant,layer2=1,layer3=2,loss=logcosh,lr=6.4370,optimizer=adagrad,unit2=400,unit3=100",logcosh,64.0,adagrad,6.437034446218612,he_uniform,glorot_normal,truncated_normal,constant,truncated_normal,lecun_uniform,he_uniform,constant,softplus,softplus,elu,tanh,1.0,400.0,100.0,1.0,2.0
6ab6218c,0.3295833468437195,0.33500000834465027,6.090036392211914,True,,,1.0,d0ba5fc55786495792a7d03b6150302b,2022-09-20_04-55-34,1663649734.0,6.090036392211914,23312.0,b430368dd22d,172.17.0.2,6.090036392211914,0.0,1.0,0.0046579837799072266,"5_act1=relu,act2=softsign,act3=selu,act4=sigmoid,batch_size=16,bi1=random_uniform,bi2=he_uniform,bi3=random_uniform,bi4=he_normal,epochs=1,ki1=random_uniform,ki2=random_uniform,ki3=zeros,ki4=glorot_normal,layer2=1,layer3=1,loss=sparse_categorical_crossentropy,lr=5.6009,optimizer=adam,unit2=200,unit3=100",sparse_categorical_crossentropy,16.0,adam,5.600908033716414,random_uniform,random_uniform,zeros,glorot_normal,random_uniform,he_uniform,random_uniform,he_normal,relu,softsign,selu,sigmoid,1.0,200.0,100.0,1.0,1.0
70137850,0.3295833468437195,0.33500000834465027,5.2125091552734375,True,,,1.0,f6c8c0effc2e405ead32f56dbb6c86ca,2022-09-20_04-55-44,1663649744.0,5.2125091552734375,23726.0,b430368dd22d,172.17.0.2,5.2125091552734375,0.0,1.0,0.006013393402099609,"6_act1=sigmoid,act2=softmax,act3=softsign,act4=relu,batch_size=512,bi1=constant,bi2=random_uniform,bi3=orthogonal,bi4=ones,epochs=1,ki1=glorot_normal,ki2=glorot_normal,ki3=he_uniform,ki4=he_normal,layer2=1,layer3=0,loss=mean_squared_logarithmic_error,lr=2.7218,optimizer=nadam,unit2=800,unit3=100",mean_squared_logarithmic_error,512.0,nadam,2.7218373765838595,glorot_normal,glorot_normal,he_uniform,he_normal,constant,random_uniform,orthogonal,ones,sigmoid,softmax,softsign,relu,1.0,800.0,100.0,1.0,0.0
76a20fba,0.7074999809265137,0.675000011920929,20.473424196243286,True,,,1.0,f6cb40483b1c47d297f4ca84633f5a1c,2022-09-20_04-56-10,1663649770.0,20.473424196243286,23961.0,b430368dd22d,172.17.0.2,20.473424196243286,0.0,1.0,0.00499272346496582,"7_act1=selu,act2=softsign,act3=softmax,act4=softsign,batch_size=1,bi1=truncated_normal,bi2=zeros,bi3=lecun_uniform,bi4=glorot_normal,epochs=1,ki1=orthogonal,ki2=orthogonal,ki3=zeros,ki4=constant,layer2=1,layer3=0,loss=hinge,lr=3.3486,optimizer=adadelta,unit2=200,unit3=100",hinge,1.0,adadelta,3.348638130856961,orthogonal,orthogonal,zeros,constant,truncated_normal,zeros,lecun_uniform,glorot_normal,selu,softsign,softmax,softsign,1.0,200.0,100.0,1.0,0.0
7c981bd0,0.3295833468437195,0.33500000834465027,6.642920732498169,True,,,1.0,b121cb2a02cf4fb5a58a23a2912eddbe,2022-09-20_04-56-21,1663649781.0,6.642920732498169,24304.0,b430368dd22d,172.17.0.2,6.642920732498169,0.0,1.0,0.0052988529205322266,"8_act1=hard_sigmoid,act2=selu,act3=selu,act4=linear,batch_size=16,bi1=constant,bi2=glorot_normal,bi3=random_uniform,bi4=ones,epochs=1,ki1=glorot_normal,ki2=zeros,ki3=truncated_normal,ki4=he_uniform,layer2=1,layer3=1,loss=mean_absolute_error,lr=0.4127,optimizer=rmsprop,unit2=200,unit3=100",mean_absolute_error,16.0,rmsprop,0.41267079961524084,glorot_normal,zeros,truncated_normal,he_uniform,constant,glorot_normal,random_uniform,ones,hard_sigmoid,selu,selu,linear,1.0,200.0,100.0,1.0,1.0
8b7fcbca,,,,,,,,dbd78c4ee03449658b0162575deeba76,2022-09-20_04-56-26,1663649786.0,,24688.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,32.0,rmsprop,4.1212596924437825,orthogonal,random_normal,he_uniform,orthogonal,orthogonal,random_normal,truncated_normal,constant,hard_sigmoid,hard_sigmoid,hard_sigmoid,linear,1.0,800.0,100.0,1.0,0.0
92a6d97a,,,,,,,,4c30da80d1b543efaaa215d668704599,2022-09-20_04-56-35,1663649795.0,,24872.0,b430368dd22d,172.17.0.2,,,,,,logcosh,512.0,sgd,6.952376741482625,he_uniform,he_uniform,orthogonal,he_normal,glorot_normal,random_normal,he_uniform,orthogonal,softmax,linear,tanh,softplus,1.0,800.0,100.0,1.0,1.0
