trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
19711ad4,0.0,0.0,118.57558870315552,True,,,1.0,01af1665e4bd455899a6905d5e37c05c,2022-09-08_22-05-44,1662674744.0,118.57558870315552,24119.0,83e87206dee1,172.17.0.3,118.57558870315552,0.0,1.0,0.0050754547119140625,"1_act1=tanh,act2=tanh,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=uniform,ki2=uniform,ki3=uniform,layer1=1,layer2=1,loss=mean_absolute_error,lr=0.0100,optimizer=sgd,unit1=3,unit2=2",mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
1bf12ab0,0.0,0.0,326.6279230117798,True,,,1.0,f596a89e1d9c49ea93b86db0e6181843,2022-09-08_22-11-18,1662675078.0,326.6279230117798,25494.0,83e87206dee1,172.17.0.3,326.6279230117798,0.0,1.0,0.005232572555541992,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=37,ki1=zeros,ki2=zeros,ki3=zeros,layer1=0,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=1,unit2=1",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,37.0,1.0,1.0,0.0,0.0
63313866,,,,,,,,2859bbdcd6c74918b11926c1e281d6fc,2022-09-08_22-11-25,1662675085.0,,27468.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,46.0,3.0,2.0,1.0,1.0
29b3b8ba,0.0,0.0,80.4472918510437,True,,,1.0,f708d291c06a4a98b919c15b6e9ae5b6,2022-09-08_22-12-57,1662675177.0,80.4472918510437,27691.0,83e87206dee1,172.17.0.3,80.4472918510437,0.0,1.0,0.006714344024658203,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=32,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=10,ki1=he_normal,ki2=he_normal,ki3=random_normal,layer1=2,layer2=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=6,unit2=1",mean_squared_logarithmic_error,32.0,adagrad,7.5,he_normal,he_normal,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,10.0,6.0,1.0,2.0,0.0
31732b26,0.0,0.0,27.493043422698975,True,,,1.0,092985af1931414fbc4c9101382cb3ac,2022-09-08_22-13-29,1662675209.0,27.493043422698975,29925.0,83e87206dee1,172.17.0.3,27.493043422698975,0.0,1.0,0.0046558380126953125,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=20,ki1=random_normal,ki2=random_normal,ki3=he_normal,layer1=0,layer2=2,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit1=1,unit2=4",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,he_normal,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,20.0,1.0,4.0,0.0,2.0
654eb104,0.0,0.0,45.24386286735535,True,,,1.0,91a15bbb9e28483296bbe90400001fbc,2022-09-08_22-14-19,1662675259.0,45.24386286735535,30603.0,83e87206dee1,172.17.0.3,45.24386286735535,0.0,1.0,0.005450725555419922,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=128,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=16,ki1=truncated_normal,ki2=constant,ki3=truncated_normal,layer1=1,layer2=2,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=3,unit2=4",squared_hinge,128.0,adamax,3.750000476837158,truncated_normal,constant,truncated_normal,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,16.0,3.0,4.0,1.0,2.0
78621a7e,0.0,0.0,68.15518927574158,True,,,1.0,8b0c6507026849d781cd610ca40a446f,2022-09-08_22-15-32,1662675332.0,68.15518927574158,31547.0,83e87206dee1,172.17.0.3,68.15518927574158,0.0,1.0,0.007189512252807617,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=8,ki1=lecun_normal,ki2=glorot_normal,ki3=lecun_normal,layer1=2,layer2=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=6,unit2=2",binary_crossentropy,32.0,adagrad,8.75,lecun_normal,glorot_normal,lecun_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,8.0,6.0,2.0,2.0,1.0
963078b6,0.0,0.0,33.20390701293945,True,,,1.0,c6bcfee9764f40c599b23776bd8b5915,2022-09-08_22-16-10,1662675370.0,33.20390701293945,32598.0,83e87206dee1,172.17.0.3,33.20390701293945,0.0,1.0,0.005721330642700195,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=256,bi1=constant,bi2=constant,bi3=random_uniform,epochs=24,ki1=glorot_normal,ki2=lecun_normal,ki3=constant,layer1=1,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=3,unit2=2",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,lecun_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,24.0,3.0,2.0,1.0,1.0
c1b4f11a,0.0,0.0,56.56802415847778,True,,,1.0,d75118d54fd9473a8edbd62f37c2715f,2022-09-08_22-17-12,1662675432.0,56.56802415847778,33434.0,83e87206dee1,172.17.0.3,56.56802415847778,0.0,1.0,0.00443720817565918,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=13,ki1=constant,ki2=truncated_normal,ki3=glorot_normal,layer1=0,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=1,unit2=1",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,truncated_normal,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,13.0,1.0,1.0,0.0,0.0
d85bec34,0.0,0.0,28.83099675178528,True,,,1.0,3767a643d0724b13877edc440d172316,2022-09-08_22-17-45,1662675465.0,28.83099675178528,34377.0,83e87206dee1,172.17.0.3,28.83099675178528,0.0,1.0,0.009851217269897461,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=512,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=30,ki1=lecun_uniform,ki2=random_uniform,ki3=orthogonal,layer1=2,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=6,unit2=4",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,orthogonal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,30.0,6.0,4.0,2.0,2.0
