trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
6df42f08,0.0,0.0,29.78647756576538,True,,,1.0,80bcb01730c24bb480bd5c0fd9e4cfc5,2022-09-12_13-33-38,1662989618.0,29.78647756576538,7118.0,b430368dd22d,172.17.0.2,29.78647756576538,0.0,1.0,0.005101203918457031,"1_act1=relu,act2=relu,act3=sigmoid,batch_size=100,bi1=zeros,bi2=zeros,bi3=zeros,epochs=150,ki1=uniform,ki2=uniform,ki3=uniform,layer2=1,loss=binary_crossentropy,lr=0.0100,optimizer=sgd_custom,unit1=50,unit2=50",binary_crossentropy,100.0,sgd_custom,0.01,uniform,uniform,uniform,zeros,zeros,zeros,relu,relu,sigmoid,150.0,50.0,50.0,1.0
70b45fd8,0.0,0.0,104.64821362495422,True,,,1.0,eac511d6f1894d7991a2655daa6cc0c7,2022-09-12_13-35-28,1662989728.0,104.64821362495422,8042.0,b430368dd22d,172.17.0.2,104.64821362495422,0.0,1.0,0.005125761032104492,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=128,ki1=zeros,ki2=zeros,ki3=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=25,unit2=25",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,128.0,25.0,25.0,0.0
85bb88a2,,,,,,,,fe801758d0474fea832a03234523b8ab,2022-09-12_13-35-34,1662989734.0,,9847.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,128.0,adam,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,174.0,50.0,50.0,1.0
c7587f18,0.0,0.0,81.2332968711853,True,,,1.0,e33a87b8437a4bad81d7e473fab2920e,2022-09-12_13-37-02,1662989822.0,81.2332968711853,10075.0,b430368dd22d,172.17.0.2,81.2332968711853,0.0,1.0,0.005076885223388672,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=237,ki1=he_normal,ki2=he_normal,ki3=random_normal,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=100,unit2=25",mean_squared_logarithmic_error,64.0,adagrad,7.5,he_normal,he_normal,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,237.0,100.0,25.0,2.0
c8d12250,0.0,0.0,31.731852531433105,True,,,1.0,d846b96316a4484d9ac50c4f34f61892,2022-09-12_13-37-39,1662989859.0,31.731852531433105,11676.0,b430368dd22d,172.17.0.2,31.731852531433105,0.0,1.0,0.0049092769622802734,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=277,ki1=random_normal,ki2=random_normal,ki3=he_normal,layer2=0,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adamax,unit1=25,unit2=100",sparse_categorical_crossentropy,256.0,adamax,2.5000007152557373,random_normal,random_normal,he_normal,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,277.0,25.0,100.0,0.0
fc1564c8,0.0,0.0,16.580357551574707,True,,,1.0,3df19d32265f473fbeb0d07449089175,2022-09-12_13-38-00,1662989880.0,16.580357551574707,12982.0,b430368dd22d,172.17.0.2,16.580357551574707,0.0,1.0,0.0050084590911865234,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=256,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=81,ki1=truncated_normal,ki2=constant,ki3=truncated_normal,layer2=1,loss=squared_hinge,lr=3.7500,optimizer=nadam,unit1=50,unit2=100",squared_hinge,256.0,nadam,3.750000476837158,truncated_normal,constant,truncated_normal,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,81.0,50.0,100.0,1.0
12242394,0.0,0.0,127.65677785873413,True,,,1.0,6fe684ccdbfc4f6bac3ed0ef69095ee0,2022-09-12_13-40-13,1662990013.0,127.65677785873413,13829.0,b430368dd22d,172.17.0.2,127.65677785873413,0.0,1.0,0.006133079528808594,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=203,ki1=lecun_normal,ki2=glorot_normal,ki3=lecun_normal,layer2=2,loss=binary_crossentropy,lr=8.7500,optimizer=adadelta,unit1=100,unit2=50",binary_crossentropy,32.0,adadelta,8.75,lecun_normal,glorot_normal,lecun_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,203.0,100.0,50.0,2.0
1f413d78,0.0,0.0,14.103233575820923,True,,,1.0,8bb759eb3b434b0d99a5a4d400892984,2022-09-12_13-40-32,1662990032.0,14.103233575820923,16062.0,b430368dd22d,172.17.0.2,14.103233575820923,0.0,1.0,0.004683971405029297,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=512,bi1=constant,bi2=constant,bi3=random_uniform,epochs=150,ki1=glorot_normal,ki2=lecun_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=50,unit2=50",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,lecun_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,150.0,50.0,50.0,1.0
6df1e4ae,0.0,0.0,35.57402563095093,True,,,1.0,488c9f71182c4ad68eab32ab363d5f74,2022-09-12_13-41-12,1662990072.0,35.57402563095093,16916.0,b430368dd22d,172.17.0.2,35.57402563095093,0.0,1.0,0.005413532257080078,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=110,ki1=constant,ki2=truncated_normal,ki3=glorot_normal,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=25,unit2=25",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,truncated_normal,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,110.0,25.0,25.0,0.0
7946b4ec,0.0,0.0,23.86918616294861,True,,,1.0,63839e0dcb4140aab4f673c35a58adf7,2022-09-12_13-41-41,1662990101.0,23.86918616294861,17804.0,b430368dd22d,172.17.0.2,23.86918616294861,0.0,1.0,0.005167722702026367,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=100,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=94,ki1=lecun_uniform,ki2=random_uniform,ki3=orthogonal,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=100,unit2=100",squared_hinge,100.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,orthogonal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,94.0,100.0,100.0,2.0
