trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer2
1784af20,0.0731707289814949,0.09090909361839294,15.065865993499756,True,,,1.0,57d6db6ce38c41459e75216cd0479ee6,2022-09-20_05-57-40,1663653460.0,15.065865993499756,40605.0,b430368dd22d,172.17.0.2,15.065865993499756,0.0,1.0,0.0050048828125,"1_act1=sigmoid,act2=sigmoid,act3=sigmoid,batch_size=50,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1000,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=mse,lr=0.0100,optimizer=sgd,unit1=8,unit2=8",mse,50.0,sgd,0.01,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,sigmoid,sigmoid,sigmoid,1000.0,8.0,8.0,1.0
1a04154c,0.0,0.0,32.23559212684631,True,,,1.0,865db9192d8847afb29a7e505fa345fa,2022-09-20_05-58-17,1663653497.0,32.23559212684631,523.0,b430368dd22d,172.17.0.2,32.23559212684631,0.0,1.0,0.004389762878417969,"2_act1=softsign,act2=selu,act3=linear,batch_size=32,bi1=constant,bi2=glorot_normal,bi3=lecun_normal,epochs=1257,ki1=ones,ki2=glorot_normal,ki3=glorot_uniform,layer2=1,loss=hinge,lr=4.6530,optimizer=rmsprop,unit1=16,unit2=4",hinge,32.0,rmsprop,4.653016643593055,ones,glorot_normal,glorot_uniform,constant,glorot_normal,lecun_normal,softsign,selu,linear,1257.0,16.0,4.0,1.0
2365842c,0.024390242993831635,0.1818181872367859,7.387643575668335,True,,,1.0,eccbad114208432b881872b7b73dc2e4,2022-09-20_05-58-29,1663653509.0,7.387643575668335,1443.0,b430368dd22d,172.17.0.2,7.387643575668335,0.0,1.0,0.005119800567626953,"3_act1=softsign,act2=linear,act3=linear,batch_size=512,bi1=lecun_uniform,bi2=glorot_uniform,bi3=he_normal,epochs=1000,ki1=orthogonal,ki2=glorot_uniform,ki3=ones,layer2=0,loss=mean_absolute_percentage_error,lr=8.4280,optimizer=rmsprop,unit1=16,unit2=8",mean_absolute_percentage_error,512.0,rmsprop,8.428032872424915,orthogonal,glorot_uniform,ones,lecun_uniform,glorot_uniform,he_normal,softsign,linear,linear,1000.0,16.0,8.0,0.0
3973bec8,0.5121951103210449,0.7272727489471436,28.09283971786499,True,,,1.0,eae2d3b24a964c88a9a54685031222a0,2022-09-20_05-59-02,1663653542.0,28.09283971786499,1821.0,b430368dd22d,172.17.0.2,28.09283971786499,0.0,1.0,0.005334377288818359,"4_act1=elu,act2=softplus,act3=selu,batch_size=16,bi1=he_uniform,bi2=glorot_uniform,bi3=he_uniform,epochs=795,ki1=he_normal,ki2=truncated_normal,ki3=lecun_normal,layer2=0,loss=poisson,lr=1.2086,optimizer=adam,unit1=8,unit2=4",poisson,16.0,adam,1.2086456868878563,he_normal,truncated_normal,lecun_normal,he_uniform,glorot_uniform,he_uniform,elu,softplus,selu,795.0,8.0,4.0,0.0
409afbf8,0.04878048598766327,0.0,21.373809576034546,True,,,1.0,8626715ec47c431b919a9104d763e186,2022-09-20_05-59-28,1663653568.0,21.373809576034546,2350.0,b430368dd22d,172.17.0.2,21.373809576034546,0.0,1.0,0.004864931106567383,"5_act1=elu,act2=softsign,act3=softsign,batch_size=50,bi1=lecun_uniform,bi2=ones,bi3=he_normal,epochs=1000,ki1=random_normal,ki2=truncated_normal,ki3=lecun_uniform,layer2=0,loss=mean_squared_logarithmic_error,lr=5.7011,optimizer=nadam,unit1=16,unit2=8",mean_squared_logarithmic_error,50.0,nadam,5.701096388753739,random_normal,truncated_normal,lecun_uniform,lecun_uniform,ones,he_normal,elu,softsign,softsign,1000.0,16.0,8.0,0.0
544699dc,0.3658536672592163,0.6363636255264282,7.673291206359863,True,,,1.0,d3650d5d06a946c6a548c3196065dc18,2022-09-20_05-59-41,1663653581.0,7.673291206359863,2948.0,b430368dd22d,172.17.0.2,7.673291206359863,0.0,1.0,0.005736827850341797,"6_act1=linear,act2=softplus,act3=elu,batch_size=128,bi1=he_uniform,bi2=ones,bi3=lecun_uniform,epochs=503,ki1=glorot_normal,ki2=he_uniform,ki3=glorot_normal,layer2=2,loss=mean_absolute_percentage_error,lr=2.9011,optimizer=rmsprop,unit1=8,unit2=4",mean_absolute_percentage_error,128.0,rmsprop,2.9010541614679384,glorot_normal,he_uniform,glorot_normal,he_uniform,ones,lecun_uniform,linear,softplus,elu,503.0,8.0,4.0,2.0
63c6f992,0.5121951103210449,0.5454545617103577,21.895888090133667,True,,,1.0,3f1418c7364645b1b5d2290e8bb15d31,2022-09-20_06-00-07,1663653607.0,21.895888090133667,3418.0,b430368dd22d,172.17.0.2,21.895888090133667,0.0,1.0,0.006577491760253906,"7_act1=sigmoid,act2=elu,act3=exponential,batch_size=32,bi1=ones,bi2=random_uniform,bi3=truncated_normal,epochs=1000,ki1=zeros,ki2=random_normal,ki3=random_normal,layer2=2,loss=mean_absolute_error,lr=6.4805,optimizer=adagrad,unit1=16,unit2=8",mean_absolute_error,32.0,adagrad,6.480526474089869,zeros,random_normal,random_normal,ones,random_uniform,truncated_normal,sigmoid,elu,exponential,1000.0,16.0,8.0,2.0
6aee74c0,0.0,0.0,8.344958782196045,True,,,1.0,083f1d7b581a4d76bb476d247dcda544,2022-09-20_06-00-20,1663653620.0,8.344958782196045,4080.0,b430368dd22d,172.17.0.2,8.344958782196045,0.0,1.0,0.006284475326538086,"8_act1=elu,act2=softsign,act3=selu,batch_size=256,bi1=truncated_normal,bi2=glorot_uniform,bi3=random_normal,epochs=1257,ki1=ones,ki2=zeros,ki3=truncated_normal,layer2=2,loss=categorical_crossentropy,lr=9.9253,optimizer=sgd,unit1=8,unit2=8",categorical_crossentropy,256.0,sgd,9.925281184223698,ones,zeros,truncated_normal,truncated_normal,glorot_uniform,random_normal,elu,softsign,selu,1257.0,8.0,8.0,2.0
7b067f6a,0.0731707289814949,0.09090909361839294,13.646642684936523,True,,,1.0,55f78cc0b2fd4129ba24fecda931c8d9,2022-09-20_06-00-39,1663653639.0,13.646642684936523,4581.0,b430368dd22d,172.17.0.2,13.646642684936523,0.0,1.0,0.006337404251098633,"9_act1=linear,act2=exponential,act3=softsign,batch_size=512,bi1=truncated_normal,bi2=orthogonal,bi3=he_uniform,epochs=2497,ki1=he_normal,ki2=zeros,ki3=ones,layer2=0,loss=logcosh,lr=2.1100,optimizer=adagrad,unit1=8,unit2=4",logcosh,512.0,adagrad,2.110004567631507,he_normal,zeros,ones,truncated_normal,orthogonal,he_uniform,linear,exponential,softsign,2497.0,8.0,4.0,0.0
82c6c048,0.4390243887901306,0.6363636255264282,14.282504558563232,True,,,1.0,d4f797e749e74faea25732a130f7684e,2022-09-20_06-00-57,1663653657.0,14.282504558563232,5124.0,b430368dd22d,172.17.0.2,14.282504558563232,0.0,1.0,0.005129814147949219,"10_act1=tanh,act2=hard_sigmoid,act3=sigmoid,batch_size=32,bi1=constant,bi2=he_normal,bi3=ones,epochs=503,ki1=orthogonal,ki2=constant,ki3=zeros,layer2=1,loss=squared_hinge,lr=5.3519,optimizer=adam,unit1=4,unit2=16",squared_hinge,32.0,adam,5.351930172074268,orthogonal,constant,zeros,constant,he_normal,ones,tanh,hard_sigmoid,sigmoid,503.0,4.0,16.0,1.0
