trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
d4e090d2,0.546875,0.612500011920929,13.528680801391602,True,,,1.0,ec57865f587743f6bdcfb595cf43a05d,2022-09-08_13-19-31,1662643171.0,13.528680801391602,19988.0,83e87206dee1,172.17.0.3,13.528680801391602,0.0,1.0,0.004681825637817383,"1_act1=relu,act2=relu,act3=sigmoid,batch_size=20,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer1=1,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=adadelta,unit1=20,unit2=20",binary_crossentropy,20.0,adadelta,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,sigmoid,20.0,20.0,20.0,1.0,1.0
d7c93b82,0.4453125,0.38749998807907104,14.464070558547974,True,,,1.0,48beb97bc01945b9a2004fadc78591ab,2022-09-08_13-19-51,1662643191.0,14.464070558547974,20491.0,83e87206dee1,172.17.0.3,14.464070558547974,0.0,1.0,0.005093812942504883,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=34,ki1=zeros,ki2=zeros,ki3=zeros,layer1=0,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=10,unit2=10",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,34.0,10.0,10.0,0.0,0.0
e0240bd6,,,,,,,,de7df3b12bc84839aae789e6766ef0be,2022-09-08_13-19-56,1662643196.0,,21306.0,83e87206dee1,172.17.0.3,,,,,,categorical_hinge,128.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,13.0,20.0,20.0,1.0,1.0
ec0ff432,0.34687501192092896,0.29374998807907104,9.707693576812744,True,,,1.0,0bce7a02bf0e48c5b2ead8c75f08f63e,2022-09-08_13-20-17,1662643217.0,9.707693576812744,21686.0,83e87206dee1,172.17.0.3,9.707693576812744,0.0,1.0,0.005159854888916016,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=64,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=9,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer1=2,layer2=0,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=40,unit2=10",mean_squared_logarithmic_error,64.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,9.0,40.0,10.0,2.0,0.0
f29e9e84,,,,,,,,be3b084aaec74129969ffae86cdb3f5d,2022-09-08_13-20-24,1662643224.0,,22547.0,83e87206dee1,172.17.0.3,,,,,,sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,20.0,10.0,40.0,0.0,2.0
fb8f7428,0.34687501192092896,0.29374998807907104,11.301848649978638,True,,,1.0,3cc18cb7f41e457d86cead40eec64854,2022-09-08_13-20-50,1662643250.0,11.301848649978638,22941.0,83e87206dee1,172.17.0.3,11.301848649978638,0.0,1.0,0.006405353546142578,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=256,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=16,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer1=1,layer2=2,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=20,unit2=40",squared_hinge,256.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,16.0,20.0,40.0,1.0,2.0
03500574,0.5453125238418579,0.612500011920929,16.05701208114624,True,,,1.0,cd55f4871ffc48088890aa3cc5b08aec,2022-09-08_13-21-12,1662643272.0,16.05701208114624,23566.0,83e87206dee1,172.17.0.3,16.05701208114624,0.0,1.0,0.005259275436401367,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=41,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer1=2,layer2=1,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=40,unit2=20",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,41.0,40.0,20.0,2.0,1.0
0f3d2e98,0.34687501192092896,0.29374998807907104,6.955744981765747,True,,,1.0,f18cb84d54444548b66aa945a1ebb320,2022-09-08_13-21-24,1662643284.0,6.955744981765747,24216.0,83e87206dee1,172.17.0.3,6.955744981765747,0.0,1.0,0.004716157913208008,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=512,bi1=constant,bi2=constant,bi3=random_uniform,epochs=24,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer1=1,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=20,unit2=20",mean_absolute_percentage_error,512.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,24.0,20.0,20.0,1.0,1.0
1c592974,0.10781250149011612,0.09375,7.077667951583862,True,,,1.0,bbe8f8d409e5491c8c0926b92ca87725,2022-09-08_13-21-36,1662643296.0,7.077667951583862,24560.0,83e87206dee1,172.17.0.3,7.077667951583862,0.0,1.0,0.004736900329589844,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=11,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer1=0,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=10,unit2=10",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,11.0,10.0,10.0,0.0,0.0
23802c0c,0.2828125059604645,0.2750000059604645,17.692734003067017,True,,,1.0,4368bd8c095f48139da363b8ae41dd24,2022-09-08_13-21-59,1662643319.0,17.692734003067017,24940.0,83e87206dee1,172.17.0.3,17.692734003067017,0.0,1.0,0.004784584045410156,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=20,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=28,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,layer1=2,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=40,unit2=40",squared_hinge,20.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,28.0,40.0,40.0,2.0,2.0
