trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit3,config.layer3
fe49a_00000,0.6508749723434448,0.6510000228881836,22.886046648025513,True,,,1.0,ee1edc7893654b2485bd59dfb6d2bf52,2022-09-17_11-37-07,1663414627.0,22.886046648025513,12378.0,b430368dd22d,172.17.0.2,22.886046648025513,0.0,1.0,0.0044558048248291016,0,categorical_crossentropy,1000.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,relu,relu,relu,softmax,5.0,1024.0,1.0
fe49a_00001,0.1016250029206276,0.09350000321865082,74.13862538337708,True,,,1.0,a14085eaddf2407fb40648cad5aa6797,2022-09-17_11-38-26,1663414706.0,74.13862538337708,13230.0,b430368dd22d,172.17.0.2,74.13862538337708,0.0,1.0,0.005083799362182617,"1_act1=softmax,act2=relu,act3=exponential,act4=tanh,batch_size=512,bi1=random_normal,bi2=random_uniform,bi3=random_uniform,bi4=zeros,epochs=8,ki1=glorot_normal,ki2=glorot_normal,ki3=ones,ki4=glorot_uniform,layer3=0,loss=categorical_crossentropy,lr=4.3417,optimizer=sgd,unit3=1024",categorical_crossentropy,512.0,sgd,4.341666725861186,glorot_normal,glorot_normal,ones,glorot_uniform,random_normal,random_uniform,random_uniform,zeros,softmax,relu,exponential,tanh,8.0,1024.0,0.0
fe49a_00002,0.1016250029206276,0.09350000321865082,37.61760640144348,True,,,1.0,d70fb455403342f499c3a6fd60a29f38,2022-09-17_11-39-09,1663414749.0,37.61760640144348,16148.0,b430368dd22d,172.17.0.2,37.61760640144348,0.0,1.0,0.005636930465698242,"2_act1=tanh,act2=softmax,act3=softplus,act4=selu,batch_size=512,bi1=lecun_uniform,bi2=he_normal,bi3=ones,bi4=zeros,epochs=7,ki1=constant,ki2=random_normal,ki3=lecun_uniform,ki4=random_uniform,layer3=2,loss=poisson,lr=9.4702,optimizer=rmsprop,unit3=1024",poisson,512.0,rmsprop,9.470167575018667,constant,random_normal,lecun_uniform,random_uniform,lecun_uniform,he_normal,ones,zeros,tanh,softmax,softplus,selu,7.0,1024.0,2.0
fe49a_00003,,,,,,,,42c9889c25ad44ba9e20a8d65d8d17b6,2022-09-17_11-39-14,1663414754.0,,18024.0,b430368dd22d,172.17.0.2,,,,,,hinge,64.0,sgd,0.023197625140745106,lecun_uniform,constant,random_normal,glorot_normal,glorot_uniform,constant,orthogonal,zeros,sigmoid,softmax,linear,relu,3.0,1024.0,2.0
fe49a_00004,0.1016250029206276,0.09350000321865082,15.622252702713013,True,,,1.0,ed601d98dec74c4c84ca78c3e01595d0,2022-09-17_11-39-38,1663414778.0,15.622252702713013,18256.0,b430368dd22d,172.17.0.2,15.622252702713013,0.0,1.0,0.005830049514770508,"4_act1=exponential,act2=softmax,act3=softsign,act4=exponential,batch_size=512,bi1=glorot_normal,bi2=ones,bi3=zeros,bi4=zeros,epochs=2,ki1=glorot_uniform,ki2=constant,ki3=random_normal,ki4=random_uniform,layer3=0,loss=kullback_leibler_divergence,lr=9.9476,optimizer=rmsprop,unit3=1024",kullback_leibler_divergence,512.0,rmsprop,9.947556379463888,glorot_uniform,constant,random_normal,random_uniform,glorot_normal,ones,zeros,zeros,exponential,softmax,softsign,exponential,2.0,1024.0,0.0
fe49a_00005,0.1016250029206276,0.09350000321865082,23.434532165527344,True,,,1.0,b9459e13bc58429295e19a698135783a,2022-09-17_11-40-07,1663414807.0,23.434532165527344,18625.0,b430368dd22d,172.17.0.2,23.434532165527344,0.0,1.0,0.004820346832275391,"5_act1=softsign,act2=selu,act3=linear,act4=softplus,batch_size=256,bi1=zeros,bi2=zeros,bi3=glorot_uniform,bi4=zeros,epochs=4,ki1=he_normal,ki2=truncated_normal,ki3=zeros,ki4=glorot_normal,layer3=1,loss=mean_absolute_error,lr=5.6220,optimizer=adamax,unit3=1024",mean_absolute_error,256.0,adamax,5.621977444128374,he_normal,truncated_normal,zeros,glorot_normal,zeros,zeros,glorot_uniform,zeros,softsign,selu,linear,softplus,4.0,1024.0,1.0
fe49a_00006,,,,,,,,ee8e9360426b433cbf1e4136f4b40c4d,2022-09-17_11-40-12,1663414812.0,,19457.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,1000.0,rmsprop,2.5182926242270285,ones,orthogonal,random_uniform,orthogonal,orthogonal,random_uniform,constant,zeros,tanh,softsign,relu,softmax,8.0,1024.0,0.0
fe49a_00007,0.1016250029206276,0.09350000321865082,14.763394117355347,True,,,1.0,21a1a0f671204481a3493d40731d622a,2022-09-17_11-40-35,1663414835.0,14.763394117355347,20250.0,b430368dd22d,172.17.0.2,14.763394117355347,0.0,1.0,0.0051724910736083984,"7_act1=tanh,act2=elu,act3=softplus,act4=elu,batch_size=512,bi1=lecun_uniform,bi2=glorot_normal,bi3=lecun_normal,bi4=zeros,epochs=2,ki1=orthogonal,ki2=lecun_normal,ki3=zeros,ki4=random_uniform,layer3=1,loss=poisson,lr=3.7670,optimizer=sgd,unit3=1024",poisson,512.0,sgd,3.7669551680406865,orthogonal,lecun_normal,zeros,random_uniform,lecun_uniform,glorot_normal,lecun_normal,zeros,tanh,elu,softplus,elu,2.0,1024.0,1.0
fe49a_00008,0.09674999862909317,0.11299999803304672,55.16559386253357,True,,,1.0,bf77e696c2594f56b1284f8014d17043,2022-09-17_11-41-35,1663414895.0,55.16559386253357,20609.0,b430368dd22d,172.17.0.2,55.16559386253357,0.0,1.0,0.0051691532135009766,"8_act1=elu,act2=softplus,act3=elu,act4=relu,batch_size=16,bi1=lecun_normal,bi2=zeros,bi3=constant,bi4=zeros,epochs=5,ki1=glorot_uniform,ki2=random_normal,ki3=glorot_normal,ki4=he_normal,layer3=1,loss=kullback_leibler_divergence,lr=4.3315,optimizer=adam,unit3=1024",kullback_leibler_divergence,16.0,adam,4.331532993466578,glorot_uniform,random_normal,glorot_normal,he_normal,lecun_normal,zeros,constant,zeros,elu,softplus,elu,relu,5.0,1024.0,1.0
fe49a_00009,,,,,,,,dc86525c171a44168a7779986746da5c,2022-09-17_11-41-41,1663414901.0,,21760.0,b430368dd22d,172.17.0.2,,,,,,mean_squared_logarithmic_error,16.0,adadelta,1.0881514876137233,he_normal,he_normal,truncated_normal,glorot_uniform,ones,orthogonal,lecun_normal,zeros,softsign,hard_sigmoid,tanh,sigmoid,6.0,1024.0,0.0
