trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.unit1,config.unit2,config.layer1,config.layer2
ad31d0b0,0.0,0.0,128.5091736316681,True,,,1.0,58771a8b145e4ba8b3210431576866de,2022-09-11_07-26-00,1662881160.0,128.5091736316681,36511.0,b430368dd22d,172.17.0.2,128.5091736316681,0.0,1.0,0.004592418670654297,"1_act1=tanh,act2=tanh,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=20,ki1=uniform,ki2=uniform,ki3=uniform,layer1=1,layer2=1,loss=mean_absolute_error,lr=0.0100,optimizer=sgd,unit1=3,unit2=2",mean_absolute_error,32.0,sgd,0.01,uniform,uniform,uniform,zeros,zeros,zeros,tanh,tanh,softmax,20.0,3.0,2.0,1.0,1.0
afead55e,0.0,0.0,24.897965669631958,True,,,1.0,0ca9443298824e3bac36d78e980a67b8,2022-09-11_07-26-30,1662881190.0,24.897965669631958,36806.0,b430368dd22d,172.17.0.2,24.897965669631958,0.0,1.0,0.005316495895385742,"2_act1=softplus,act2=hard_sigmoid,act3=elu,batch_size=256,bi1=ones,bi2=random_uniform,bi3=lecun_uniform,epochs=24,ki1=he_uniform,ki2=orthogonal,ki3=uniform,layer1=0,layer2=0,loss=mean_squared_error,lr=2.9095,optimizer=adam,unit1=1,unit2=1",mean_squared_error,256.0,adam,2.909546253732446,he_uniform,orthogonal,uniform,ones,random_uniform,lecun_uniform,softplus,hard_sigmoid,elu,24.0,1.0,1.0,0.0,0.0
fceaa9c4,0.0,0.0,417.16785311698914,True,,,1.0,6532b412f9d64ba29283a663c70667f9,2022-09-11_07-33-32,1662881612.0,417.16785311698914,37013.0,b430368dd22d,172.17.0.2,417.16785311698914,0.0,1.0,0.005682945251464844,"3_act1=relu,act2=selu,act3=softsign,batch_size=16,bi1=random_uniform,bi2=zeros,bi3=he_uniform,epochs=29,ki1=ones,ki2=glorot_uniform,ki3=glorot_uniform,layer1=1,layer2=1,loss=categorical_crossentropy,lr=7.6361,optimizer=adam,unit1=6,unit2=2",categorical_crossentropy,16.0,adam,7.636130944855967,ones,glorot_uniform,glorot_uniform,random_uniform,zeros,he_uniform,relu,selu,softsign,29.0,6.0,2.0,1.0,1.0
0ecca6b0,0.0,0.0,183.58266973495483,True,,,1.0,947f4eac2390456ea808f741bd75944a,2022-09-11_07-36-41,1662881801.0,183.58266973495483,37551.0,b430368dd22d,172.17.0.2,183.58266973495483,0.0,1.0,0.0060901641845703125,"4_act1=softsign,act2=softplus,act3=linear,batch_size=32,bi1=ones,bi2=truncated_normal,bi3=glorot_normal,epochs=26,ki1=lecun_normal,ki2=random_normal,ki3=random_uniform,layer1=0,layer2=0,loss=hinge,lr=7.9660,optimizer=nadam,unit1=6,unit2=1",hinge,32.0,nadam,7.966037463418297,lecun_normal,random_normal,random_uniform,ones,truncated_normal,glorot_normal,softsign,softplus,linear,26.0,6.0,1.0,0.0,0.0
0a5c3298,0.0,0.0,119.71371912956238,True,,,1.0,0efe141846f24bcdb0f8c42817ed5dd3,2022-09-11_07-38-45,1662881925.0,119.71371912956238,37840.0,b430368dd22d,172.17.0.2,119.71371912956238,0.0,1.0,0.00513458251953125,"5_act1=tanh,act2=softmax,act3=sigmoid,batch_size=32,bi1=he_uniform,bi2=constant,bi3=lecun_uniform,epochs=14,ki1=zeros,ki2=zeros,ki3=uniform,layer1=2,layer2=2,loss=logcosh,lr=6.2631,optimizer=adadelta,unit1=1,unit2=2",logcosh,32.0,adadelta,6.26312993691303,zeros,zeros,uniform,he_uniform,constant,lecun_uniform,tanh,softmax,sigmoid,14.0,1.0,2.0,2.0,2.0
7a6e0e8a,0.0,0.0,32.26594114303589,True,,,1.0,00a5526cf8ae4da2a6b236ff203d2bbc,2022-09-11_07-39-22,1662881962.0,32.26594114303589,38097.0,b430368dd22d,172.17.0.2,32.26594114303589,0.0,1.0,0.006310701370239258,"6_act1=elu,act2=tanh,act3=hard_sigmoid,batch_size=256,bi1=glorot_uniform,bi2=he_uniform,bi3=constant,epochs=22,ki1=glorot_uniform,ki2=he_normal,ki3=lecun_normal,layer1=1,layer2=1,loss=mean_squared_error,lr=1.6645,optimizer=rmsprop,unit1=6,unit2=1",mean_squared_error,256.0,rmsprop,1.6644731267441566,glorot_uniform,he_normal,lecun_normal,glorot_uniform,he_uniform,constant,elu,tanh,hard_sigmoid,22.0,6.0,1.0,1.0,1.0
c459b7ba,0.0,0.0,49.77890658378601,True,,,1.0,9ecbabbfd49244b0bae81fc0ed3462d3,2022-09-11_07-40-16,1662882016.0,49.77890658378601,38308.0,b430368dd22d,172.17.0.2,49.77890658378601,0.0,1.0,0.004703998565673828,"7_act1=linear,act2=softplus,act3=softmax,batch_size=128,bi1=truncated_normal,bi2=random_normal,bi3=constant,epochs=16,ki1=random_uniform,ki2=he_normal,ki3=truncated_normal,layer1=2,layer2=1,loss=mean_squared_logarithmic_error,lr=2.7165,optimizer=rmsprop,unit1=1,unit2=4",mean_squared_logarithmic_error,128.0,rmsprop,2.7165219133973983,random_uniform,he_normal,truncated_normal,truncated_normal,random_normal,constant,linear,softplus,softmax,16.0,1.0,4.0,2.0,1.0
da67b3e0,0.0,0.0,101.728511095047,True,,,1.0,4ccb6f6af6fc40c18b3257976f6aa774,2022-09-11_07-42-02,1662882122.0,101.728511095047,38528.0,b430368dd22d,172.17.0.2,101.728511095047,0.0,1.0,0.004690885543823242,"8_act1=softmax,act2=tanh,act3=relu,batch_size=128,bi1=constant,bi2=lecun_normal,bi3=ones,epochs=29,ki1=orthogonal,ki2=he_normal,ki3=orthogonal,layer1=1,layer2=1,loss=hinge,lr=7.1840,optimizer=nadam,unit1=6,unit2=4",hinge,128.0,nadam,7.183970509471553,orthogonal,he_normal,orthogonal,constant,lecun_normal,ones,softmax,tanh,relu,29.0,6.0,4.0,1.0,1.0
fa98adfe,0.0,0.0,311.19433069229126,True,,,1.0,d3aacdcb807743eca8dab02b24769eda,2022-09-11_07-47-18,1662882438.0,311.19433069229126,38825.0,b430368dd22d,172.17.0.2,311.19433069229126,0.0,1.0,0.004965066909790039,"9_act1=elu,act2=hard_sigmoid,act3=softplus,batch_size=16,bi1=lecun_uniform,bi2=lecun_normal,bi3=lecun_uniform,epochs=14,ki1=lecun_uniform,ki2=glorot_uniform,ki3=truncated_normal,layer1=0,layer2=2,loss=hinge,lr=8.0161,optimizer=nadam,unit1=6,unit2=2",hinge,16.0,nadam,8.016089528944248,lecun_uniform,glorot_uniform,truncated_normal,lecun_uniform,lecun_normal,lecun_uniform,elu,hard_sigmoid,softplus,14.0,6.0,2.0,0.0,2.0
39c85a74,,,,,,,,a5077adc44464e56ad9a00d3b9a58c6c,2022-09-11_07-47-22,1662882442.0,,39221.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_error,16.0,adamax,2.7737333728479165,lecun_uniform,lecun_normal,constant,orthogonal,truncated_normal,orthogonal,softplus,hard_sigmoid,linear,29.0,1.0,1.0,0.0,1.0
