trial_id,mean_loss,holdout_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.bi1,config.act1,config.epochs,config.unit1
59d77c60,4.856736660003662,5.3287506103515625,3.901395320892334,True,,,1.0,-4.856736660003662,50fa220ce0b34269839c003f044d16c1,2022-09-18_11-59-38,1663502378.0,3.901395320892334,4179.0,b430368dd22d,172.17.0.2,3.901395320892334,0.0,1.0,0.00543212890625,"1_act1=linear,batch_size=32,bi1=zeros,epochs=200,ki1=glorot_uniform,loss=mean_squared_error,lr=0.0010,optimizer=rmsprop,unit1=1",mean_squared_error,32.0,rmsprop,0.001,glorot_uniform,zeros,linear,200.0,1.0
5ce1f11a,7.084591388702393,7.697747230529785,3.593895435333252,True,,,1.0,-7.084591388702393,0dbed66e8aea478f83a60daefdbc42d3,2022-09-18_11-59-47,1663502387.0,3.593895435333252,4529.0,b430368dd22d,172.17.0.2,3.593895435333252,0.0,1.0,0.0050563812255859375,"2_act1=elu,batch_size=16,bi1=zeros,epochs=163,ki1=zeros,loss=mean_squared_error,lr=0.0000,optimizer=sgd,unit1=0",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,elu,163.0,0.0
5f92f9cc,,,,,,,,,bde6fedb69594395bb9756d2cd2bcac2,2022-09-18_11-59-53,1663502393.0,,5223.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,relu,363.0,1.0
64f0be68,0.03436288237571716,0.04471278190612793,4.313533544540405,True,,,1.0,-0.03436288237571716,0b39e640dfa942aa99c7feca151a21d7,2022-09-18_12-00-04,1663502404.0,4.313533544540405,5620.0,b430368dd22d,172.17.0.2,4.313533544540405,0.0,1.0,0.005299568176269531,"4_act1=selu,batch_size=32,bi1=glorot_uniform,epochs=243,ki1=glorot_uniform,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,32.0,adagrad,7.5,glorot_uniform,glorot_uniform,selu,243.0,2.0
691ca100,6.124368667602539,6.739899158477783,3.080803155899048,True,,,1.0,-6.124368667602539,2dc169b020a84db19118154035da7024,2022-09-18_12-00-13,1663502413.0,3.080803155899048,5813.0,b430368dd22d,172.17.0.2,3.080803155899048,0.0,1.0,0.004899263381958008,"5_act1=hard_sigmoid,batch_size=256,bi1=random_normal,epochs=200,ki1=random_normal,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam,unit1=0",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,hard_sigmoid,200.0,0.0
6f131f9e,6.159920692443848,6.773935794830322,2.6866395473480225,True,,,1.0,-6.159920692443848,4b3ec2bab43c45beaa79cde227aec498,2022-09-18_12-00-22,1663502422.0,2.6866395473480225,6047.0,b430368dd22d,172.17.0.2,2.6866395473480225,0.0,1.0,0.005213260650634766,"6_act1=softsign,batch_size=128,bi1=constant,epochs=90,ki1=random_uniform,loss=squared_hinge,lr=3.7500,optimizer=adamax,unit1=2",squared_hinge,128.0,adamax,3.750000476837158,random_uniform,constant,softsign,90.0,2.0
7470a4c0,11.3412446975708,16.230159759521484,5.096504211425781,True,,,1.0,-11.3412446975708,7418b21cd4df46b78371ee5a2bd2f6fe,2022-09-18_12-00-32,1663502432.0,5.096504211425781,6240.0,b430368dd22d,172.17.0.2,5.096504211425781,0.0,1.0,0.004600048065185547,"7_act1=exponential,batch_size=32,bi1=glorot_normal,epochs=297,ki1=he_normal,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad,unit1=1",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,exponential,297.0,1.0
79357bb6,6.124368667602539,6.739899158477783,2.7664031982421875,True,,,1.0,-6.124368667602539,7a4b796d375e410bbedb14c245a1b392,2022-09-18_12-00-41,1663502441.0,2.7664031982421875,6436.0,b430368dd22d,172.17.0.2,2.7664031982421875,0.0,1.0,0.0050296783447265625,"8_act1=softmax,batch_size=256,bi1=he_normal,epochs=134,ki1=glorot_normal,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam,unit1=0",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,he_normal,softmax,134.0,0.0
7fc45100,7.090381622314453,7.705912113189697,2.9575002193450928,True,,,1.0,-7.090381622314453,ab5d725b244840b5a20c1cde5768aa5c,2022-09-18_12-00-49,1663502449.0,2.9575002193450928,6635.0,b430368dd22d,172.17.0.2,2.9575002193450928,0.0,1.0,0.005452394485473633,"9_act1=tanh,batch_size=64,bi1=random_uniform,epochs=110,ki1=constant,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop,unit1=1",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,tanh,110.0,1.0
8488ba00,6.513738632202148,7.111083030700684,4.120492935180664,True,,,1.0,-6.513738632202148,b7d7949b0bb54468a708f1218f764ef3,2022-09-18_12-00-58,1663502458.0,4.120492935180664,7003.0,b430368dd22d,172.17.0.2,4.120492935180664,0.0,1.0,0.0058863162994384766,"10_act1=softsign,batch_size=512,bi1=random_uniform,epochs=443,ki1=lecun_uniform,loss=squared_hinge,lr=1.8750,optimizer=adadelta,unit1=2",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,softsign,443.0,2.0
