trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.bi1,config.bi2,config.bi3,config.act1,config.act2,config.act3,config.epochs,config.layer2
b7d746a2,0.4937500059604645,0.5249999761581421,5.519781112670898,True,,,1.0,4fabb78613c34b2eab2520db82fa1f9c,2022-09-19_13-34-10,1663594450.0,5.519781112670898,34542.0,b430368dd22d,172.17.0.2,5.519781112670898,0.0,1.0,0.005901813507080078,"1_act1=relu,act2=relu,act3=softmax,batch_size=32,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=glorot_uniform,layer2=1,loss=binary_crossentropy,lr=0.0010,optimizer=rmsprop",binary_crossentropy,32.0,rmsprop,0.001,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,relu,relu,softmax,1.0,1.0
bab6062e,0.5062500238418579,0.4749999940395355,5.619976282119751,True,,,1.0,10e4b41f296540579410755ec037f11d,2022-09-19_13-34-20,1663594460.0,5.619976282119751,34952.0,b430368dd22d,172.17.0.2,5.619976282119751,0.0,1.0,0.005151033401489258,"2_act1=elu,act2=elu,act3=elu,batch_size=16,bi1=zeros,bi2=zeros,bi3=zeros,epochs=1,ki1=zeros,ki2=zeros,ki3=zeros,layer2=0,loss=mean_squared_error,lr=0.0000,optimizer=sgd",mean_squared_error,16.0,sgd,9.999999974752427e-07,zeros,zeros,zeros,zeros,zeros,zeros,elu,elu,elu,1.0,0.0
be484b4e,,,,,,,,14999972111144dd91894121ebfc99c2,2022-09-19_13-34-26,1663594466.0,,35371.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,64.0,adadelta,5.000000476837158,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,orthogonal,relu,relu,relu,1.0,1.0
c4d7082e,0.5062500238418579,0.4749999940395355,5.050994157791138,True,,,1.0,935d7597d071462e922487a3981a1d8d,2022-09-19_13-34-38,1663594478.0,5.050994157791138,35689.0,b430368dd22d,172.17.0.2,5.050994157791138,0.0,1.0,0.004989147186279297,"4_act1=hard_sigmoid,act2=hard_sigmoid,act3=selu,batch_size=32,bi1=glorot_uniform,bi2=glorot_uniform,bi3=glorot_uniform,epochs=1,ki1=glorot_uniform,ki2=glorot_uniform,ki3=random_normal,layer2=2,loss=mean_squared_logarithmic_error,lr=7.5000,optimizer=adagrad",mean_squared_logarithmic_error,32.0,adagrad,7.5,glorot_uniform,glorot_uniform,random_normal,glorot_uniform,glorot_uniform,glorot_uniform,hard_sigmoid,hard_sigmoid,selu,1.0,2.0
c903589e,0.4937500059604645,0.5249999761581421,4.198354721069336,True,,,1.0,59a541d5a6cd4a3c8140ba5b358e7921,2022-09-19_13-34-47,1663594487.0,4.198354721069336,36067.0,b430368dd22d,172.17.0.2,4.198354721069336,0.0,1.0,0.005353212356567383,"5_act1=selu,act2=selu,act3=hard_sigmoid,batch_size=256,bi1=random_normal,bi2=random_normal,bi3=random_normal,epochs=1,ki1=random_normal,ki2=random_normal,ki3=glorot_uniform,layer2=0,loss=sparse_categorical_crossentropy,lr=2.5000,optimizer=adam",sparse_categorical_crossentropy,256.0,adam,2.5000007152557373,random_normal,random_normal,glorot_uniform,random_normal,random_normal,random_normal,selu,selu,hard_sigmoid,1.0,0.0
cef99718,0.5062500238418579,0.4749999940395355,4.6701414585113525,True,,,1.0,cccddb41eb6947ffbe603bb9c6042bd7,2022-09-19_13-34-56,1663594496.0,4.6701414585113525,36429.0,b430368dd22d,172.17.0.2,4.6701414585113525,0.0,1.0,0.004984378814697266,"6_act1=exponential,act2=softsign,act3=softsign,batch_size=128,bi1=he_normal,bi2=he_normal,bi3=glorot_normal,epochs=1,ki1=random_uniform,ki2=constant,ki3=random_uniform,layer2=1,loss=squared_hinge,lr=3.7500,optimizer=adamax",squared_hinge,128.0,adamax,3.750000476837158,random_uniform,constant,random_uniform,he_normal,he_normal,glorot_normal,exponential,softsign,softsign,1.0,1.0
d4570b28,0.5062500238418579,0.4749999940395355,4.940185070037842,True,,,1.0,ec82835040eb4db0ac4f213ee4428140,2022-09-19_13-35-07,1663594507.0,4.940185070037842,36811.0,b430368dd22d,172.17.0.2,4.940185070037842,0.0,1.0,0.0047609806060791016,"7_act1=softsign,act2=exponential,act3=exponential,batch_size=32,bi1=random_uniform,bi2=random_uniform,bi3=constant,epochs=1,ki1=he_normal,ki2=glorot_normal,ki3=he_normal,layer2=2,loss=binary_crossentropy,lr=8.7500,optimizer=adagrad",binary_crossentropy,32.0,adagrad,8.75,he_normal,glorot_normal,he_normal,random_uniform,random_uniform,constant,softsign,exponential,exponential,1.0,2.0
da4f199e,0.4937500059604645,0.5249999761581421,3.8175387382507324,True,,,1.0,4ad5826932944020b3b3310905808f4d,2022-09-19_13-35-16,1663594516.0,3.8175387382507324,37054.0,b430368dd22d,172.17.0.2,3.8175387382507324,0.0,1.0,0.005034923553466797,"8_act1=softmax,act2=tanh,act3=softmax,batch_size=256,bi1=constant,bi2=constant,bi3=random_uniform,epochs=1,ki1=glorot_normal,ki2=he_normal,ki3=constant,layer2=1,loss=mean_absolute_percentage_error,lr=6.2500,optimizer=adam",mean_absolute_percentage_error,256.0,adam,6.250000476837158,glorot_normal,he_normal,constant,constant,constant,random_uniform,softmax,tanh,softmax,1.0,1.0
e0438394,0.4937500059604645,0.5249999761581421,4.641251087188721,True,,,1.0,da9d88cb461c4d058f18da86de782aea,2022-09-19_13-35-25,1663594525.0,4.641251087188721,37456.0,b430368dd22d,172.17.0.2,4.641251087188721,0.0,1.0,0.004026889801025391,"9_act1=tanh,act2=softmax,act3=tanh,batch_size=64,bi1=glorot_normal,bi2=glorot_normal,bi3=he_normal,epochs=1,ki1=constant,ki2=random_uniform,ki3=glorot_normal,layer2=0,loss=categorical_crossentropy,lr=1.2500,optimizer=rmsprop",categorical_crossentropy,64.0,rmsprop,1.2500008344650269,constant,random_uniform,glorot_normal,glorot_normal,glorot_normal,he_normal,tanh,softmax,tanh,1.0,0.0
e5a0adda,0.4937500059604645,0.5249999761581421,3.8616936206817627,True,,,1.0,41b956d53e3841aa8c4d967744d6571b,2022-09-19_13-35-34,1663594534.0,3.8616936206817627,37849.0,b430368dd22d,172.17.0.2,3.8616936206817627,0.0,1.0,0.005423545837402344,"10_act1=sigmoid,act2=softmax,act3=exponential,batch_size=512,bi1=lecun_normal,bi2=lecun_normal,bi3=random_uniform,epochs=1,ki1=lecun_uniform,ki2=random_uniform,ki3=truncated_normal,layer2=2,loss=squared_hinge,lr=1.8750,optimizer=adadelta",squared_hinge,512.0,adadelta,1.8750007152557373,lecun_uniform,random_uniform,truncated_normal,lecun_normal,lecun_normal,random_uniform,sigmoid,softmax,exponential,1.0,2.0
