trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.ki3,config.ki4,config.bi1,config.bi2,config.bi3,config.bi4,config.act1,config.act2,config.act3,config.act4,config.epochs,config.unit2,config.layer2
18f0c_00000,0.09787499904632568,0.09849999845027924,58.59933853149414,True,,,1.0,f8acaaf05c63419da3f296f939413053,2022-09-05_17-21-58,1662398518.0,58.59933853149414,7429.0,b430368dd22d,172.17.0.2,58.59933853149414,0.0,1.0,0.00453948974609375,0,sparse_categorical_crossentropy,32.0,adam,0.001,glorot_uniform,glorot_uniform,glorot_uniform,glorot_uniform,zeros,zeros,zeros,zeros,,,relu,softmax,10.0,128.0,1.0
18f0c_00001,,,,,,,,6a882cfec5204e6198716dc887050e42,2022-09-05_17-22-04,1662398524.0,,7748.0,b430368dd22d,172.17.0.2,,,,,,categorical_hinge,32.0,adam,4.941992904530646,constant,lecun_uniform,lecun_normal,random_normal,lecun_uniform,glorot_uniform,he_normal,orthogonal,softplus,hard_sigmoid,softplus,linear,8.0,128.0,0.0
18f0c_00002,0.09787499904632568,0.09849999845027924,31.78310751914978,True,,,1.0,2f67a490f3b24b92808a04550c6608d0,2022-09-05_17-22-43,1662398563.0,31.78310751914978,7929.0,b430368dd22d,172.17.0.2,31.78310751914978,0.0,1.0,0.004728078842163086,"2_act1=sigmoid,act2=softplus,act3=softsign,act4=selu,batch_size=32,bi1=lecun_normal,bi2=lecun_uniform,bi3=he_uniform,bi4=ones,epochs=5,ki1=constant,ki2=glorot_uniform,ki3=he_uniform,ki4=lecun_normal,layer2=1,loss=sparse_categorical_crossentropy,lr=8.2193,optimizer=sgd,unit2=128",sparse_categorical_crossentropy,32.0,sgd,8.219301946435147,constant,glorot_uniform,he_uniform,lecun_normal,lecun_normal,lecun_uniform,he_uniform,ones,sigmoid,softplus,softsign,selu,5.0,128.0,1.0
18f0c_00003,0.09787499904632568,0.09849999845027924,12.386785745620728,True,,,1.0,26297bcf15fe465fb48977eadbe2a9ac,2022-09-05_17-23-00,1662398580.0,12.386785745620728,8169.0,b430368dd22d,172.17.0.2,12.386785745620728,0.0,1.0,0.004353046417236328,"3_act1=softplus,act2=exponential,act3=elu,act4=softmax,batch_size=256,bi1=lecun_normal,bi2=random_normal,bi3=constant,bi4=random_normal,epochs=6,ki1=lecun_uniform,ki2=random_normal,ki3=zeros,ki4=lecun_uniform,layer2=0,loss=logcosh,lr=3.4982,optimizer=adam,unit2=64",logcosh,256.0,adam,3.4981631655707743,lecun_uniform,random_normal,zeros,lecun_uniform,lecun_normal,random_normal,constant,random_normal,softplus,exponential,elu,softmax,6.0,64.0,0.0
18f0c_00004,0.07774999737739563,0.0794999971985817,10.107640504837036,True,,,1.0,236276011f2d426990e7ee6415ceae16,2022-09-05_17-23-16,1662398596.0,10.107640504837036,8395.0,b430368dd22d,172.17.0.2,10.107640504837036,0.0,1.0,0.004460811614990234,"4_act1=sigmoid,act2=exponential,act3=softmax,act4=elu,batch_size=512,bi1=random_uniform,bi2=zeros,bi3=random_normal,bi4=zeros,epochs=5,ki1=glorot_normal,ki2=random_normal,ki3=zeros,ki4=he_normal,layer2=0,loss=squared_hinge,lr=0.1714,optimizer=adagrad,unit2=256",squared_hinge,512.0,adagrad,0.17141179866291575,glorot_normal,random_normal,zeros,he_normal,random_uniform,zeros,random_normal,zeros,sigmoid,exponential,softmax,elu,5.0,256.0,0.0
18f0c_00005,0.09787499904632568,0.09849999845027924,22.60525393486023,True,,,1.0,bfe27119e8354887ae2138412e3573e9,2022-09-05_17-23-45,1662398625.0,22.60525393486023,8624.0,b430368dd22d,172.17.0.2,22.60525393486023,0.0,1.0,0.004739999771118164,"5_act1=relu,act2=exponential,act3=exponential,act4=tanh,batch_size=128,bi1=glorot_normal,bi2=lecun_normal,bi3=constant,bi4=lecun_normal,epochs=8,ki1=he_uniform,ki2=glorot_normal,ki3=glorot_uniform,ki4=truncated_normal,layer2=1,loss=binary_crossentropy,lr=1.5849,optimizer=rmsprop,unit2=128",binary_crossentropy,128.0,rmsprop,1.5848685637279845,he_uniform,glorot_normal,glorot_uniform,truncated_normal,glorot_normal,lecun_normal,constant,lecun_normal,relu,exponential,exponential,tanh,8.0,128.0,1.0
18f0c_00006,0.09162499755620956,0.0794999971985817,23.480237007141113,True,,,1.0,1385a921f4b144b08fa212790b79da51,2022-09-05_17-24-13,1662398653.0,23.480237007141113,8853.0,b430368dd22d,172.17.0.2,23.480237007141113,0.0,1.0,0.004483938217163086,"6_act1=selu,act2=None,act3=hard_sigmoid,act4=linear,batch_size=512,bi1=truncated_normal,bi2=he_uniform,bi3=zeros,bi4=ones,epochs=18,ki1=he_normal,ki2=ones,ki3=random_uniform,ki4=lecun_uniform,layer2=2,loss=hinge,lr=8.8646,optimizer=adam,unit2=128",hinge,512.0,adam,8.864612933377215,he_normal,ones,random_uniform,lecun_uniform,truncated_normal,he_uniform,zeros,ones,selu,,hard_sigmoid,linear,18.0,128.0,2.0
18f0c_00007,0.09787499904632568,0.09849999845027924,18.945101499557495,True,,,1.0,bcc4fe5d614140c6898aa933ed2c93b7,2022-09-05_17-24-38,1662398678.0,18.945101499557495,9085.0,b430368dd22d,172.17.0.2,18.945101499557495,0.0,1.0,0.004464626312255859,"7_act1=selu,act2=softsign,act3=sigmoid,act4=softplus,batch_size=128,bi1=glorot_normal,bi2=lecun_uniform,bi3=glorot_uniform,bi4=random_uniform,epochs=7,ki1=he_normal,ki2=random_normal,ki3=he_normal,ki4=lecun_uniform,layer2=0,loss=logcosh,lr=3.3732,optimizer=rmsprop,unit2=256",logcosh,128.0,rmsprop,3.373235536836471,he_normal,random_normal,he_normal,lecun_uniform,glorot_normal,lecun_uniform,glorot_uniform,random_uniform,selu,softsign,sigmoid,softplus,7.0,256.0,0.0
18f0c_00008,,,,,,,,81f81088f267429ebf8b254ff03077e0,2022-09-05_17-24-43,1662398683.0,,9311.0,b430368dd22d,172.17.0.2,,,,,,categorical_crossentropy,64.0,rmsprop,7.051176569874088,glorot_normal,glorot_uniform,random_uniform,zeros,glorot_uniform,he_normal,glorot_uniform,random_uniform,linear,linear,softsign,hard_sigmoid,5.0,64.0,0.0
18f0c_00009,,,,,,,,98ac441f64d6414d80c41e961d2e4ffc,2022-09-05_17-24-51,1662398691.0,,9497.0,b430368dd22d,172.17.0.2,,,,,,squared_hinge,512.0,sgd,6.179438801217028,lecun_normal,random_normal,lecun_uniform,random_uniform,orthogonal,truncated_normal,ones,random_normal,linear,sigmoid,linear,sigmoid,18.0,128.0,2.0
