trial_id,mean_accuracy,holdout_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.loss,config.batch_size,config.optimizer,config.lr,config.ki1,config.ki2,config.bi1,config.bi2,config.act1,config.act2,config.epochs,config.unit1,config.layer1
e6bc5_00000,0.4937500059604645,0.4950000047683716,4.2681872844696045,True,,,1.0,0a3a5eb768b94d66af55d55a84bce4ce,2022-09-20_07-22-02,1663658522.0,4.2681872844696045,12284.0,b430368dd22d,172.17.0.2,4.2681872844696045,0.0,1.0,0.004827976226806641,0,mean_absolute_error,200.0,rmsprop,0.001,glorot_uniform,normal,zeros,zeros,sigmoid,softmax,10.0,1.0,1.0
e6bc5_00001,,,,,,,,071ad8dc7d0c48d5aeb276b9876629d8,2022-09-20_07-22-07,1663658527.0,,12534.0,b430368dd22d,172.17.0.2,,,,,,poisson,256.0,adagrad,1.8531971708201869,constant,lecun_normal,orthogonal,ones,hard_sigmoid,sigmoid,7.0,1.0,2.0
e6bc5_00002,0.7943750023841858,0.7950000166893005,5.211158514022827,True,,,1.0,83b598e3f4d14168a767fc8e31d2b2c3,2022-09-20_07-22-19,1663658539.0,5.211158514022827,12892.0,b430368dd22d,172.17.0.2,5.211158514022827,0.0,1.0,0.00491023063659668,"2_act1=sigmoid,act2=softsign,batch_size=64,bi1=he_normal,bi2=truncated_normal,epochs=10,ki1=lecun_normal,ki2=random_normal,layer1=0,loss=logcosh,lr=5.8704,optimizer=adamax,unit1=2",logcosh,64.0,adamax,5.870373691097775,lecun_normal,random_normal,he_normal,truncated_normal,sigmoid,softsign,10.0,2.0,0.0
e6bc5_00003,0.5062500238418579,0.5049999952316284,4.115203619003296,True,,,1.0,106570c80f2b488e8b6338fc301455ff,2022-09-20_07-22-28,1663658548.0,4.115203619003296,13134.0,b430368dd22d,172.17.0.2,4.115203619003296,0.0,1.0,0.005715608596801758,"3_act1=hard_sigmoid,act2=softmax,batch_size=256,bi1=ones,bi2=lecun_uniform,epochs=6,ki1=glorot_uniform,ki2=random_normal,layer1=0,loss=logcosh,lr=3.6458,optimizer=nadam,unit1=0",logcosh,256.0,nadam,3.645844707307701,glorot_uniform,random_normal,ones,lecun_uniform,hard_sigmoid,softmax,6.0,0.0,0.0
e6bc5_00004,0.9087499976158142,0.8899999856948853,3.58484148979187,True,,,1.0,f973f3ff71fe4d70a18cdf92e719231d,2022-09-20_07-22-37,1663658557.0,3.58484148979187,13494.0,b430368dd22d,172.17.0.2,3.58484148979187,0.0,1.0,0.005306720733642578,"4_act1=tanh,act2=softplus,batch_size=512,bi1=he_uniform,bi2=glorot_uniform,epochs=11,ki1=truncated_normal,ki2=zeros,layer1=0,loss=mean_squared_error,lr=8.3931,optimizer=adamax,unit1=1",mean_squared_error,512.0,adamax,8.393149535022646,truncated_normal,zeros,he_uniform,glorot_uniform,tanh,softplus,11.0,1.0,0.0
e6bc5_00005,0.8668749928474426,0.8525000214576721,3.821591377258301,True,,,1.0,481793cb6f2b41dc84becc86592d7704,2022-09-20_07-22-45,1663658565.0,3.821591377258301,13710.0,b430368dd22d,172.17.0.2,3.821591377258301,0.0,1.0,0.005503654479980469,"5_act1=sigmoid,act2=elu,batch_size=512,bi1=lecun_uniform,bi2=random_uniform,epochs=8,ki1=truncated_normal,ki2=he_normal,layer1=2,loss=squared_hinge,lr=3.0244,optimizer=adadelta,unit1=1",squared_hinge,512.0,adadelta,3.024387406344224,truncated_normal,he_normal,lecun_uniform,random_uniform,sigmoid,elu,8.0,1.0,2.0
e6bc5_00006,0.4937500059604645,0.4950000047683716,4.8207173347473145,True,,,1.0,d7660007056d44b98184573d3cb5f7bf,2022-09-20_07-22-55,1663658575.0,4.8207173347473145,14083.0,b430368dd22d,172.17.0.2,4.8207173347473145,0.0,1.0,0.005071401596069336,"6_act1=softmax,act2=softmax,batch_size=200,bi1=random_normal,bi2=ones,epochs=10,ki1=lecun_uniform,ki2=random_normal,layer1=2,loss=poisson,lr=9.4984,optimizer=adam,unit1=2",poisson,200.0,adam,9.498358020355205,lecun_uniform,random_normal,random_normal,ones,softmax,softmax,10.0,2.0,2.0
e6bc5_00007,0.9443749785423279,0.9325000047683716,3.3922080993652344,True,,,1.0,1ab15fdf8c6442919435cb65f7117f06,2022-09-20_07-23-03,1663658583.0,3.3922080993652344,14459.0,b430368dd22d,172.17.0.2,3.3922080993652344,0.0,1.0,0.0045092105865478516,"7_act1=relu,act2=elu,batch_size=512,bi1=constant,bi2=random_normal,epochs=7,ki1=truncated_normal,ki2=constant,layer1=0,loss=mean_absolute_error,lr=0.7957,optimizer=adadelta,unit1=1",mean_absolute_error,512.0,adadelta,0.7956611135011178,truncated_normal,constant,constant,random_normal,relu,elu,7.0,1.0,0.0
e6bc5_00008,,,,,,,,ac4f52095a914a8c91c18f8dd84a93c7,2022-09-20_07-23-07,1663658587.0,,14688.0,b430368dd22d,172.17.0.2,,,,,,mean_absolute_percentage_error,16.0,adagrad,3.249104987633962,glorot_uniform,he_uniform,he_normal,orthogonal,selu,selu,11.0,0.0,1.0
e6bc5_00009,0.9987499713897705,1.0,11.908374071121216,True,,,1.0,a6586230fbff450e8dc0d0dc0ae1dac3,2022-09-20_07-23-26,1663658606.0,11.908374071121216,15006.0,b430368dd22d,172.17.0.2,11.908374071121216,0.0,1.0,0.004918813705444336,"9_act1=softsign,act2=exponential,batch_size=16,bi1=random_uniform,bi2=glorot_normal,epochs=10,ki1=zeros,ki2=he_normal,layer1=1,loss=mean_squared_logarithmic_error,lr=6.0285,optimizer=adagrad,unit1=2",mean_squared_logarithmic_error,16.0,adagrad,6.02850129222555,zeros,he_normal,random_uniform,glorot_normal,softsign,exponential,10.0,2.0,1.0
